"name","school","subschool","descriptor","spell_level","casting_time","components","costly_components","range","area","effect","targets","duration","dismissible","shapeable","saving_throw","spell_resistance","description","source"
"Stoke The Inner Fire","transmutation","","fire","cleric/oracle 2, inquisitor 2","1 standard action","V","0","personal","","","you","1 round/level","0","0","","","You increase the natural heat within your body, transferring it to your weapons and armor. As a swift action, you may grant one of your natural or manufactured weapons the flaming special ability for 1 round. If you have the fire subtype, your weapon instead gains the flaming burst special ability. If the weapon leaves your hand for any reason, it loses the flaming (or flaming burst) special ability until you spend a swift action to activate it again. You can only have stoke the inner fire active on one weapon at a time, and spending a swift action to imbue a second weapon with the spell's power immediately ends its effect on the first weapon.  The spell also builds a wall of searing heat between your armor and your flesh. Anyone striking you with a natural weapon or unarmed strike takes 1 point of fire damage. A creature that grapples you or is grappled by you takes 1 point of fire damage each round the grapple persists. If you have the fire subtype, these damage values increase to 1d6 points of fire damage each. Removing your armor causes this wall of heat to dissipate and ends these effects.","AP 95"
"Akashic Form","necromancy","","","psychic 9","1 hour","V, S","0","personal","","","you","24 hours","0","0","no","no","You create a perfect record of your physical body in the Akashic Record (see page 244) at the time the spell is cast. This record includes your current hit point total, physical ability scores (Strength, Dexterity, and Constitution), and any conditional modifiers or conditions such as ability damage to physical ability scores, disease, negative levels, and poison. If at any point within the duration of the spell you are reduced to fewer than 0 hit points or are slain by a death effect that is not mind-affecting, you can immediately let your current physical body die and assume the record of your physical body on your next turn. When this happens, your corpse disappears, and you can either resume the place of your dead body (already wearing any clothing still attached to the corpse) or appear in any place you've been within 500 feet of where your corpse lies (but without any of your gear).  You still retain your original mind, and therefore don't regain any spells. You are still under any mental influences and energy drain effects you were under when you recalled the record of your physical body, but don't retain any physical effects such as bleed damage or poison (unless you suffered from these conditions at the time the spell was cast). Spells affecting you when you store a record of yourself abide by their normal durations. For example, if you were affected by cat's grace when you created the record and you restore your body 1 hour later, you won't be under that effect anymore since its duration has already expired. This spell doesn't allow you to avoid dying  of old age. Casting this spell again replaces any previous version you cast; you can't store more than one copy of yourself in the Akashic Record.","Occult Adventures"
"Analyze Aura","divination","","","medium 2, mesmerist 3, occultist 2, psychic 3, spiritualist 3","1 standard action","V, S","0","close (25 ft. + 5 ft./2 levels)","","","one creature or object","concentration, up to 1 round/level","0","0","none","no","You peer into the aura of one target creature or object, gaining valuable information about its condition and nature. Each round, choose one of the target's four auras. This spell functions similarly to the read aura occult skill unlock (see page 197), but doesn't require checks and returns results on all the target's auras in an instant.  Alignment Aura: You study the target's spiritual nature to determine its alignment. You also learn the type and power of its alignment aura, as detect evil.  Emotion Aura: The colors playing within the target's aura reveal its emotional state, granting valuable insight into its psyche. You learn a general summary of the target's current disposition, as well as its attitude toward any other creatures within 30 feet of it. For the duration of the spell and for 1 hour afterward, you gain a +2 circumstance bonus on Bluff, Diplomacy, Intimidate, and Sense Motive checks you attempt against the target. Objects do not have emotion auras, except intelligent weapons and similar sentient oddities.  Health Aura: The flow of vital force animating the target becomes plainly visible, giving you insight into its physical condition. You know whether the target is unharmed or wounded, whether it is poisoned or diseased, and whether it is under any of the following conditions: confused, disabled, dying, nauseated, panicked, staggered, stunned, or unconscious. Further, your insight into the overall strength of the target's vital force reveals the total number of points available in its ki pool, grit pool, or similar resource. Objects and most undead creatures don't have health auras.  Magic Aura: You determine the number and power of all magical auras on the target (as detect magic to determine a magic aura's power), as well as the school of each aura. You can attempt Knowledge (arcana) or Spellcraft skill checks to determine the school or identify properties of a magic item, as normal. If cast on an item, analyze aura cuts through the obfuscation of the magic aura spell.","Occult Adventures"
"Anticipate Thoughts","divination","","mind-affecting","bard 2, inquisitor 2, magus 2, mesmerist 2, psychic 2, sorcerer/wizard 2, witch 2","1 standard action","V","0","close (25 ft. + 5 ft./2 levels)","","","one creature","1 round/level","0","0","Will partial","yes","This spell taps into the target's mind so you get an impression of the actions it will take. You gain a +2 insight bonus to AC against the target's attacks. If the target fails its Will save, you also see how the target will react to your attacks, and the bonus applies on your attack rolls and damage rolls against the target. These bonuses apply only while the target is within range of the spell, though if it goes out of range, the bonuses return once it's back in range. Whenever the target misses you with an attack, the spell's bonuses increase by 1 until the spell ends (to a maximum of +5).","Occult Adventures"
"Apport Object","conjuration","teleportation","","bard 2, medium 2, mesmerist 2, occultist 2, psychic 2, sorcerer/wizard 2, witch 2","1 standard action","V","0","touch","","","one touched object of up to 1 lb. and 1 cu. ft.","instantaneous or 1 hour/level","0","0","Will negates (object)","yes (object)","This spell allows you to instantaneously transport a small nonliving object from one location to another. There are two ways to use the spell: sending allows you to immediately send an object held in your hands to a nearby location, while receiving permits you to cast the spell ahead of time on an object and summon it to your location at a later time.  Sending: If you choose to send the object elsewhere, the spell functions like teleport object, except the size of the object is limited and the distance it can travel is equal to only 25 feet + 5 feet per 2 levels. You can't transport an object to the Ethereal Plane. You can send the held object to any square within range, and you don't need line of sight to the target location. You can place the object in the open or inside a container, a pocket, or even someone's hand. If there isn't room in the space you select (either because the space chosen is too small or because there is already something else there), or if the person doesn't want or isn't expecting the object in his hands, it appears on the ground within the target's square instead. You can transport the object to an elevation above the floor as long as the destination is within the spell's total distance limit.  Receiving: You can prepare an object ahead of time to apport it to yourself by casting the spell upon it and assigning a mental trigger to complete the spell. You don't need line of sight to the object to apport it to you, but the object must be within a distance equal to 25 feet + 5 feet per 2 levels. Completing the spell is a swift action that has the same restrictions as a thought spell component. You can apport an object in this way even if someone holding the object is unwilling to let you take it. Once you apport the object, the spell ends.  You can't send or receive an object into a space that is protected by an antimagic field, globe of invulnerability, or similar effect that keeps magical effects out; if you attempt to do so, the spell is lost.","Occult Adventures"
"Apport Animal","conjuration","teleportation","","druid 3, medium 3, mesmerist 3, psychic 3, ranger 3, sorcerer/wizard 3, summoner/unchained summoner 3, witch 3","1 standard action","V","0","touch","","","one touched animal of Tiny or smaller size","instantaneous or 1 hour/level","0","0","Will negates","yes","This spell functions like apport object except the target is an animal. Only normal, nonmagical creatures of the animal type can be teleported.","Occult Adventures"
"Aura Alteration","illusion","","","medium 3, mesmerist 3, occultist 3, psychic 4, spiritualist 4","1 standard action","V, S","0","touch","","","one object or willing creature","1 day/level (D)","1","0","Will negates (harmless, object)","yes","You mask and manipulate the target creature's or object's aura, confounding those who would attempt to discern helpful information from it using the read aura occult skill unlock (see page 197) or the analyze aura spell. You can change each of the following four auras with one casting of aura alteration.  Alignment Aura: You can change the target's apparent alignment to thwart spells that detect alignment, such as detect evil. You can alter the alignment by up to one step on each alignment axis, but can't make the creature appear to have a diametrically opposed alignment. For instance, you couldn't make a lawful evil character appear to be chaotic or good. You can also adjust the power of the alignment aura up or down in level by a number of steps equal to 1/2 your level or fewer.  Emotion Aura: Your manipulations mask the true emotions  of the target, instead depicting any combination of colors on the emotional spectrum that you wish. Creatures attempting Bluff, Diplomacy, Intimidate, or Sense Motive checks against the target receive no bonuses on their checks based on information gleaned from the target's aura.  Health Aura: You adulterate the target's aura to mask the condition of its physical body, revealing instead a wounded status, poison or disease status, and conditions of your choice. You likewise mask the target's available ki points or similar resources, manipulating its aura to suggest any number within the range normally available to the target.  Magic Aura: You alter a creature or item's magic aura so that it registers to detect magic (and spells with similar capabilities, like analyze aura) as though it were nonmagical, a magic item of a kind you specify, or the subject of a spell you specify. A single casting of aura alteration is sufficient to mask all of the magic auras on the target. If an object bearing aura alteration has identify cast on it or is similarly examined, the examiner recognizes the aura is false and detects the object's actual qualities if he succeeds at a Will save. If a targeted item's own aura is overwhelming, aura alteration can't alter it.","Occult Adventures"
"Drain Poison","transmutation","","poisonUM","alchemist 3, antipaladin 3, cleric/oracle 3, druid 3, ranger 3, witch 3","1 standard action","V, S, M/DF (the fang of a poisonous creature)","0","touch","","","one weapon or a single piece of ammunition","24 hours","0","0","none","no","By touching a weapon against the fang of a poisonous creature and casting this spell, you drain 1 dose of the creature's poison, which is magically applied to your weapon without risk of poisoning yourself. The poison remains on the weapon until either it strikes a creature, you touch the weapon, or you wipe off the poison. It otherwise functions exactly like a dose of a manufactured poison applied to a weapon. You can use this spell with natural as well as manufactured weapons. This spell does not prevent you from exposing yourself to the poison if you roll a natural 1 on an attack roll while the poison is applied to your weapon.  The spell has no effect if the creature whose fang is touched is a summoned creature, if it has been dead for more than 1 minute, or if its poison has already been extracted from it.","Dirty Tactics Toolbox"
"Garden Of Peril","conjuration","creation","poisonUM","druid 2, ranger 2, sorcerer/wizard 2, summoner/unchained summoner 2, witch 2","1 standard action","V, S, M/DF (a pinch of spores)","0","medium (100 ft. + 10 ft./level)","","one poisonous mushroom/level, no two of which can be more than 30 ft. apart","","1 round/level (D)","1","0","Fortitude negates","no","Vividly colored poisonous mushrooms instantly spring into existence in squares you select. The mushrooms can appear on any solid surface, even growing horizontally from walls or upside down from the ceiling.  Once per round as a move action, starting the round after you cast this spell, you can command the mushrooms to release poisonous spores. Each creature adjacent to a mushroom or in a mushroom's square must then succeed at a Fortitude save or become sickened for 1d4 rounds. The condition of creatures that fail multiple saving throws does not worsen, but each additional failed saving throw adds 1d4 rounds to the duration the creature is sickened.  The mushrooms are Tiny and cannot provide cover, but they are fairly sturdy (AC 7, hp 30, break DC 20). Creatures can  move through squares containing mushrooms as normal. When destroyed, a mushroom evaporates and releases one last cloud of spores.","Dirty Tactics Toolbox"
"Invigorating Poison","transmutation","","","alchemist 2, cleric/oracle 2, druid 2, shaman 2","1 standard action","V, S, M/DF (an apple seed)","0","touch","","","creature touched","10 minutes/level","0","0","Fortitude negates (harmless)","yes (harmless)","The body of the target creature gains a metabolic response that allows it to benefit from normally deadly toxins. When a poison would cause ability damage to the target creature, the target instead gains a +4 alchemical bonus to that ability score. The spell then immediately ends, but the bonus lasts for a number of minutes equal to the amount of ability damage the poison would have caused. If the poison would deal more than one type of ability damage, each bonus has a separate duration. If the poison has effects other than ability damage (such as unconsciousness or ability drain), these effects apply normally. This spell affects only a single poison; if multiple poisons affect the target simultaneously, this spell prevents only ability damage and grants the appropriate bonuses for the poison that would cause the most damage.","Dirty Tactics Toolbox"
"Neutralize Poison, Greater","conjuration","healing","","alchemist 6, bard 6, cleric/oracle 6, druid 5, inquisitor 6, witch 6","1 standard action","V, S, M/DF (a lump of charcoal)","0","touch","","","creature or object of up to 1 cu. ft./level touched","instantaneous or 1 hour/level (D)","1","0","Will negates (harmless, object)","yes (harmless, object)","This spell functions as neutralize poison, except as noted here. You automatically succeed at all caster level checks to neutralize any poisons affecting the target creature. The spell also reverses all instantaneous or permanent effects caused by poisons, such as temporary ability damage or permanent ability drain (it does not heal ability drain caused by anything other than poison, however). If you use the spell to neutralize the poison in a poisonous creature or object, the duration is 1 hour per level rather than 10 minutes per level. If the spell is cast on a creature, the creature can negate the effect by succeeding at a Will saving throw.","Dirty Tactics Toolbox"
"Poison Breath","evocation","","poisonUM","cleric/oracle 7, druid 6, witch 7","1 standard action","V, S, M/DF (a spider's mandible)","0","15 ft.","cone-shaped burst","","","instantaneous","0","0","Fortitude negates","yes","You expel a cone-shaped burst of toxic mist from your mouth, subjecting everyone caught in the area to a deadly poison, as per the poison spell.","Dirty Tactics Toolbox"
"Sword To Snake","transmutation","","poisonUM","cleric/oracle 4, druid 4, shaman 4, sorcerer/wizard 4, summoner/unchained summoner 4","1 standard action","V, S, M/DF (a hair from a spider)","0","close (25 ft. + 5 ft./2 levels)","","","one Medium or smaller item","1 round/level (D)","1","0","Will negates (object)","yes (object)","When you make an undulating gesture using your hand, the target item changes slightly in shape and appearance to resemble a cross between its original form and that of a venomous animal. For example, a staff might change to resemble a snake, a shield might change to resemble an enormous venomous beetle, or the hilt of a sword might change to resemble a scorpion's tail.  If this spell is cast on a held item, the wielder adds his Will save bonus to the saving throw. You must be able to see the item to cast this spell on it.  The item retains all its properties, but whenever a creature picks up, attacks with, activates, or otherwise manipulates the item (with the exception of dropping the item) after this spell is cast, it animates and bites the creature. The attack is resolved before the action that triggered it. This spell otherwise does not affect the creature's ability to use the item.  If the item is a nonmagical weapon, it has an attack bonus equal to your caster level plus your spellcasting ability score modifier, and its attack deals 1d4 points of piercing damage. If the target item is a magic weapon, it retains any magical qualities, and its enhancement bonus is still added to both the attack roll and the damage roll.  A creature that takes damage from the bite is affected as if by a venomous snake's poison (frequency 1/round for 6 rounds; effect 1d2 Con; cure 1 save). The poison's save DC is equal to this spell's DC.","Dirty Tactics Toolbox"
"Toxic Rupture","necromancy","","poisonUM","druid 3, shaman 3, sorcerer/wizard 3, witch 3","1 standard action","V, S, M/DF (a viper's fang)","0","close (25 ft. + 5 ft./2 levels)","","","one poisonous creature","instantaneous","0","0","Fortitude negates; see text","yes","With a squeezing hand gesture, you cause internal bleeding in the target creature's venom glands or similar organs. The target must attempt a saving throw against its own poison using the DC for this spell. If it fails, the creature is poisoned and suffers the full effect of its poison. Any subsequent saving throws that the target must attempt against the poison use the normal DC for the poison rather than this spell's DC.","Dirty Tactics Toolbox"
"Venomous Bite","transmutation","","poisonUM","alchemist 2, druid 2, ranger 2, shaman 2, summoner/unchained summoner 2, witch 2","1 standard action","V, S, M (a vial of injury poison worth at least 75 gp), DF","1","touch","","","creature touched","1 round/level (D)","1","0","Fortitude negates (harmless)","yes (harmless)","When you touch the poison vial against the target creature and cast this spell, the vial drains and the target's teeth become envenomed with the same poison. The creature gains the use of 1 dose of the poison for every 5 caster levels you possess (maximum 4 doses). The creature gains immunity to that poison while this spell is in effect. The poison retains its normal properties, and this spell does not alter the DC to resist or cure the poison.  Each successful bite attack counts as an expended dose. When all the poison is used, the spell ends. If the target creature doesn't have a bite attack, or if the target's bite attack is already poisonous, the spell has no effect. If the target has multiple heads, the spell affects only one bite attack.  When this spell ends, any unused poison is harmlessly expelled from the target's mouth and cannot be used again.","Dirty Tactics Toolbox"
"Blend With Surroundings","illusion","glamer","","bard 1, cleric/oracle 1, druid 1, shaman 1, sorcerer/wizard 1, summoner/unchained summoner 1, witch 1","1 round","V, S, M/DF (a chess piece)","0","close (25 ft. + 5 ft./2 levels)","","","one creature","10 minutes/level","0","0","Fortitude negates (harmless) or Will disbelieves (if interacted with)","yes (harmless)","This spell changes the appearance of the affected creature so that it better blends in with its surroundings. As chosen by you, the affected creature takes on the appearance of a statue, furniture, a tree, a bush, a rock, or another object of similar size. As long as the target stays still, it gains a +20 bonus on Stealth checks, and it can use Stealth even if it is being observed. The target's armor blends in perfectly with the illusory shape, and the target's armor check penalty on Stealth checks is negated for the duration of the spell. If the target moves at all while this spell is in effect, the spell ends.","Dirty Tactics Toolbox"
"Body Double","illusion","glamer","","bard 2, bloodrager 2, magus 2, sorcerer/wizard 2","1 standard action","V, S, M (two glass beads)","0","close (25 ft. + 5 ft./2 levels)","","","two creatures; see text","1 round/level","0","0","Will negates","yes","Upon casting this spell, choose a primary target and a secondary target, both of which must be within range. If the primary target fails or forfeits its saving throw, its appearance, scent, sounds, and mannerisms change to match those of the secondary target.  As long as the two targets are of the same size category, they are indistinguishable. As a consequence, if the targets are adjacent and a creature takes an action that would affect one of the targets (such as an attack, a targeted spell, or an area effect), that action has a 50% chance of affecting the other target instead.  Any action that would affect both of the creatures affects them both normally.  This spell does not deceive creatures that have true seeing. Likewise, a creature that can't perceive one of the targets is not fooled by this spell (even if the spell fooled that creature earlier), and its attacks, targeted spells, and other actions affect targets as normal.","Dirty Tactics Toolbox"
"Grasping Tentacles","conjuration","creation","","bloodrager 3, magus 3, sorcerer/wizard 3, summoner/unchained summoner 3, witch 3","1 standard action","V, S, M (octopus or squid tentacle)","0","medium (100 ft. + 10 ft./level)","20-ft.-radius spread","","","1 round/level (D)","1","0","none","no","This spell functions as black tentacles, except the tentacles blindly grasp at the targets' eyes and ears, and tug at their hair, clothes, and equipment. Instead of grapple attempts, the tentacles attempt dirty trick combat maneuver checks (CMB = your caster level + 4 [the tentacles' Strength bonus] + 1 [the tentacles' size bonus]). Roll on the following table to determine the effect of a successful dirty trick combat maneuver check.  d% Effect  1-20 Blinded. The tentacles suction over the victim's eyes.  21-40 Deafened. The tentacles clap themselves around the victim's ears.  41-60 Entangled. The tentacles weave around the victim's limbs.  61-80 Shaken. The tentacles menace the victim from all sides. This is a fear effect.  81-100 Sickened. The tentacles give off sickening vapors. This is a poisonUM effect.","Dirty Tactics Toolbox"
"Grease, Greater","conjuration","creation","","bard 5, magus 5, sorcerer/wizard 5, summoner/unchained summoner 5","1 standard action","V, S, M (butter)","0","medium (100 ft. + 10 ft./level)","","","one object/2 levels or 1 10-ft. square/2 levels; see text","1 min./level (D)","1","0","see text","no","This spell functions like grease, except as noted here. When you use this spell to cover a solid surface with slippery grease, the 10-foot squares must form a continuous area, each part of which must be within the spell's range. When you use this spell to create a greasy coating on items, no two of the targeted items can be more than 30 feet apart. You cannot target both items and surfaces with a single casting of this spell.","Dirty Tactics Toolbox"
"Hide Weapon","transmutation","","","antipaladin 1, bloodrager 1, inquisitor 1, magus 1, ranger 1, sorcerer/wizard 1","1 standard action","V, S","0","personal","","","you","1 hour/level (D)","1","0","","","Upon casting this spell, a light or one-handed melee weapon in your hand melds with your flesh, accompanied by a disgusting sucking sound. The weapon disappears completely inside your arm, and thereafter for the duration of the spell, you can extend and retract the weapon as a move action.  While extended, the weapon remains partially melded with your hand and arm, providing a +5 bonus to your CMD against disarm combat maneuvers. While the weapon is retracted, its shape adjusts to fit inside your arm, and you retain the use of your hand. Spotting the weapon on casual inspection is impossible, but anyone frisking you can attempt a DC 25 Perception check  to notice a light weapon or a DC 20 Perception check to notice a one-handed weapon hidden inside your arm. If the weapon grants a bonus on Sleight of Hand checks to hide it (as does a dagger), the bonus is added to the DC to find the item. Anyone who sees you casting this spell doesn't need to succeed at a Perception check to know you have the hidden weapon.  If you cast this spell a second time, you can hide another weapon inside your other arm. You can extend and retract both weapons as part of the same action.","Dirty Tactics Toolbox"
"Selective Invisibility","illusion","glamer","","alchemist 3, antipaladin 3, bard 3, inquisitor 3, magus 3, sorcerer/wizard 3, summoner/unchained summoner 3","1 standard action","V, S, M/DF (three translucent pebbles)","0","close (25 ft. + 5 ft./2 levels)","","","you and one other creature","1 round/level (D)","1","0","none","yes","Upon casting this spell, you turn invisible, as per the invisibility spell, and you choose a second target. That creature can still see you as though you were not invisible, and you can attack that creature without ending the invisibility effect on you. However, if you attack any other creature, this spell ends. If you cast this spell multiple times, you can attack any of the affected creatures without ending the spell.","Dirty Tactics Toolbox"
"Sense Vitals","divination","","","antipaladin 2, bard 2, ranger 2, sorcerer/wizard 2","1 standard action","V, S, M (a drop of blood)","0","personal","","","you","1 round/level","0","0","","","This spell makes your eyes shine blood red and allows you to see the vital areas and weak points of creatures within 30 feet of you as a warm glow. This allows you to use any manufactured weapon to make sneak attacks, as the rogue ability of the same name, dealing an additional 1d6 points of damage; this additional damage increases by 1d6 for every 3 caster levels you possess beyond 3rd, to a maximum of +5d6 at 15th level. This additional damage stacks with other sources of precision damage.","Dirty Tactics Toolbox"
"Shifting Shadows","evocation","","darkness","bard 3, sorcerer/wizard 3, witch 3","1 standard action","V, S, M (a drop of ink)","0","medium (100 ft. + 10 ft./level)","20-ft.-radius emanation centered on a point in space","","","1 round/level (D)","1","0","none, see text","no","Waves of shifting shadows obscure the appearance of all creatures caught within the emanation, making it harder to tell friends from foes.  This spell does not cause affected creatures to risk accidentally attacking their allies, but it does require them to concentrate harder to keep track of their allies and foes. While this spell is in effect, every creature in the area can treat any other creature in the area as an allied threatening creature for the purpose of flanking. Further, whenever a creature in the area would provoke an attack of opportunity from an enemy, that creatures' allies in the area must succeed at a Reflex save or lose one attack of opportunity for that round as they suppress the instinct to attack a vulnerable target that might be an ally. The shadows do not hinder precision-based attacks or create areas of dim light.  Creatures under the effect of true seeing are not affected by this spell. Creatures with scent or keen scent, creatures that are blind, and creatures that operate effectively without vision (such as creatures with blindsight or blindsense) are also not affected by this spell.","Dirty Tactics Toolbox"
"Beloved Of The Forge","divination","","","alchemist 2, bard 2, cleric/oracle 2, shaman 2","1 standard action","V, S","0","personal","","","you","1 hour/level","0","0","","","You gain an innate sense of the direction to your home or to the place where you last attempted a Craft check, whichever you choose when you cast the spell. You gain a +10 insight bonus on Survival checks made to find your way back to the chosen place. While under the effects of this spell, items in your possession gain a +2 luck bonus on saving throws against spells and effects, and you gain a +5 luck bonus on Craft checks to create or repair objects with Craft skills in which you are trained.","Heroes Of The Streets"
"Blessing Of Liberty","abjuration","","","bard 2, shaman 2","1 standard action","V, S, M (a feather or small object that symbolizes good fortune)","0","personal","","","you","1 minute/level","0","0","","","You imbue yourself with the blessings of liberty. You gain a +1 luck bonus per 6 caster levels (minimum +1, maximum +3) to  your CMD and on saving throws against spells and traps that would move you or impede your movement. You can end the spell's effects as a swift action to gain a +20 foot enhancement bonus to your base speed for 1 round per whole minute of duration remaining.","Heroes Of The Streets"
"Harmless Form","transmutation","polymorph","","druid 2, ranger 2, shaman 2, sorcerer/wizard 2, witch 2","1 standard action","V, S","0","touch","","","one willing animal companion, familiar, or spirit animal","8 hours (D)","1","0","Fort negates (harmless)","yes (harmless)","You transform the target into a harmless animal of the same approximate body type. The form assumed must be one considered unobtrusive by local communities, such as a cat, a dog, a hunting hawk, a horse, or a rat. This transformation can reduce the target by up to two size categories, but cannot make an animal smaller than Tiny. It cannot increase the size of the target or give it new natural attacks or new forms of movement. The spell otherwise functions as beast shape II.","Heroes Of The Streets"
"Harvest Season","abjuration","","","druid 2, shaman 2","1 minute","V, S, M","0","close (25 ft. + 5 ft./2 levels)","","","one plant","instantaneous; see text","0","0","none","no","You cause an explosive burst of growth in a single plant, causing it to grow through a cycle of flower, fruit, or grain production as appropriate. If the plant is not one that normally produces food fit for humanoid consumption, it produces edible flowers under the effect of this spell. The plant produces enough food to nourish one Medium creature per caster level. Food harvested through this spell rots if not eaten within 24 hours. This spell nourishes, fertilizes, and pollinates the plant, and doesn't harm the plant in any way. This spell has no effect on plant creatures.","Heroes Of The Streets"
"Wall Of Clockwork","conjuration","creation","","cleric/oracle 5, sorcerer/wizard 5","1 standard action","V, S","0","medium (100 ft. + 10 ft./level)","","wall of bronze clockworks whose area is up to one 5-ft.-square/level (S)","","1 minute/level","0","0","Reflex half or Reflex negates; see text","yes","An immobile, vertical wall of spinning cogs and gears springs into existence. Any creature passing through the wall takes 1d6 points of piercing  and slashing damage per 2 caster levels (maximum 10d6); a successful Reflex save halves the damage.  The wall cannot be conjured so that it occupies the same space as a creature or another object. It must always be a flat plane, though you can shape its edges to fit the available space.  A wall of clockwork provides cover (+4 bonus to AC, +2 bonus on Reflex saves) against attacks made through it.  A wall of clockwork is 1 inch thick per 4 caster levels. You can double the wall's area by halving its thickness. Each 5-foot square of the wall has 30 hit points per inch of thickness and hardness 9. A section of wall whose hit points drop to 0 is breached. If a creature tries to break through the wall with a single attack, the DC for the Strength check is 25 + 2 per inch of thickness. If an attacker an attack roll of a natural 20 (and only a natural 20, regardless of the weapon's threat range) and confirms the critical hit (even though the wall is otherwise immune to critical hits), that section of wall gains the broken condition. If already broken, that section of wall is destroyed instead.  Bronze created by this spell is not suitable for use in the creation of other objects (even for the limited duration of the spell) and cannot be sold.","Heroes Of The Streets"
"Cloak Of Secrets","illusion","glamer","","antipaladin 1, bard 1, cleric/oracle 1, inquisitor 1, sorcerer/wizard 1, witch 1","1 minute","V, S","0","close (25 ft. + 5 ft./2 levels)","5-ft.-radius emanation centered on a point in space","","","10 minutes/level (D)","1","0","none","no","This spell forms an invisible bubble that filters all speech coming from inside the affected area so that creatures outside hear a completely different version of the conversation. The bubble also disguises lip movements to match the false conversation. Any creature listening to the conversation for at least 1 round can attempt a DC 15 Sense Motive check to realize that the apparent conversation doesn't actually make any sense. The bubble also obscures the verbal components of spells cast within the area so it's impossible to identify spells by their verbal components alone, and anyone outside the bubble attempting a Spellcraft check to identify a spell cast within the bubble takes a -5 penalty on the check. Furthermore, the bubble renders any language-dependent spells and effects used within the bubble ineffective against creatures outside the area.","Heroes Of The Streets"
"Coin Shot","transmutation","","","alchemist 1, antipaladin 1, bard 1, bloodrager 1, magus 1, sorcerer/wizard 1","1 standard action","S","0","touch","","","up to three coins touched","10 minutes or until discharged","0","0","none","yes (harmless, object)","You turn up to three coins into deadly projectiles that gain the velocity of a bullet when thrown. The coins retain their normal appearance but can be used as simple thrown weapons with a range increment of 20 feet and a critical multiplier of x2. The transmuted coins are treated as ammunition for the purposes of drawing them. Like firearm bullets, the coins deal bludgeoning and piercing damage, and attacks with them are resolved as touch attacks within the first range increment. Regardless of whether a transmuted coin hits or misses the target, it is  destroyed after the attack. Only you can make attacks with the coins, though other creatures can safely handle them without discharging the spell.  You can make a single ranged attack with a coin as part of casting this spell. Different types of coins create different bullet effects. Copper coins deal 1d4 points of damage. Silver coins deal 1d6 points of damage and count as silver for the purpose of overcoming damage reduction. Gold coins deal 1d8 points of damage and count as masterwork weapons. Platinum coins deal 1d10 points of damage, count as masterwork weapons, and are treated as adamantine weapons for the purposes of overcoming damage reduction and bypassing hardness. All coin bullets deal an additional 1 point of damage per 2 caster levels (to a maximum of an extra 10 points of damage at 20th level).","Heroes Of The Streets"
"Ears Of The City","divination","","","bard 1, cleric/oracle 1, inquisitor 1, shaman 1, sorcerer/wizard 1, witch 1","1 standard action","V, S, M/DF (a small piece of a brick)","0","touch","","","one creature","1 round/level","0","0","Will negates (harmless)","yes (harmless)","The target of this spell sees and hears a stream of past scenes and pieces of conversations related to local people and events. The flashes are so brief that it is impossible to identify individual people or places, but when the target concentrates on a particular topic or individual, she can piece together a coherent narrative told in a multitude of changing voices in her mind.  Each round for the duration of the spell, the target can attempt a Diplomacy check to gather information as though she had spent 1d4 hours talking to local people. Since the information gathering doesn't involve actual interaction with people, only observation, the target can use her Perception skill instead of her Diplomacy skill. While thus concentrating, the target is effectively blind and deaf.","Heroes Of The Streets"
"Illusory Crowd","illusion","figment","","bard 1, shaman 1, witch 1","1 standard action","V, S, M (a shirt button)","0","medium (100 ft. + 10 ft./level)","","one 10-ft. cube of illusory people","","1 minute/level (D)","1","0","Will disbelief (if interacted with)","no","This spell creates an illusion of a stationary group of people milling about. They can be of any humanoid race or ethnicity you are familiar with, and they speak a language of your choice that you know. To anyone not paying close attention, their  conversations sound perfectly normal but are in fact repetitive and essentially meaningless. The crowd appears to be a group of typical citizens, and cannot duplicate any specific group, guild, or military squad.  The crowd affects movement and provides cover like a real crowd (Pathfinder RPG Core Rulebook 436), b ut a nyone who disbelieves the illusion can move and attack through the crowd without impediment. Each round a creature enters or makes an attack through a crowd-filled square, it can attempt a save to disbelieve the illusion. Similarly, any creature that spends a round listening to or talking to the crowd can attempt a save to disbelieve the illusion. If the group is placed in any terrain other than urban, each creature attempting a save to disbelieve the spell gains a +5 bonus on the save.","Heroes Of The Streets"
"Locksight","divination","","","alchemist 1, antipaladin 1, bard 1, inquisitor 1, sorcerer/wizard 1","1 standard action","V, S, M/DF (a small key)","0","touch","","","one creature","1 hour/level","0","0","Will negates (harmless)","yes (harmless)","The target can observe for 1 full round a lock that he is aware of (or object that includes a lock, such as a chest or door) that is within 60 feet to automatically determine whether it is open, closed, or jammed. If the target creature is trained in Disable Device, by concentrating on a lock for 3 rounds, he can also determine the quality of the lock (simple, average, good, or superior). This spell does not enable the target to see hidden locks, such as those on secret doors.","Heroes Of The Streets"
