"name","school","subschool","descriptor","spell_level","casting_time","components","costly_components","range","area","effect","targets","duration","dismissible","shapeable","saving_throw","spell_resistance","description","source"
"Sands of Time","necromancy","","","cleric/oracle 3, sorcerer/wizard 3, witch 3, shaman 4, occultist 3, psychic 3, spiritualist 3","1 standard action","V, S","0","touch","","","touched creature or object","10 minutes/level or instantaneous (see text)","0","0","none","yes","You temporarily age the target, immediately advancing it to the next age category. The target immediately takes the age penalties to Strength, Dexterity, and Constitution for its new age category, but does not gain the bonuses for that category.  A creature whose age is unknown is treated as if the spell advances it to middle age. Ageless or immortal creatures are immune to this spell.  If you cast this on an object, construct, or undead creature, it takes 3d6 points of damage + 1 point per caster level (maximum +15) as time weathers and corrodes it. This version of the spell has an instantaneous duration.","Ultimate Magic"
"Scouring Winds","evocation","","air, earth","druid 7, sorcerer/wizard 7, witch 7","1 standard action","V, S","0","medium (100 ft. + 10 ft./level)","","sandstorm in 20-ft. radius, 20 ft. high","","1 round/level (D)","1","0","none","yes (see text)","This spell brings forth a windstorm of stinging sand that blocks all vision. You can move the storm up to 30 feet each round as a move action.  Any creature in the area takes 3d6 points of piercing damage each round. The area is considered a windstorm (see Table 13-10: Wind Effects, Core Rulebook 439).  If a creature with spell resistance successfully resists this spell, it is unaffected by the winds and sand, but still unable to see within the area of the spell.","Ultimate Magic"
"Sculpt Simulacrum","transmutation","","","sorcerer/wizard 2, psychic 2","1 standard action","V, S","0","touch","","","simulacrum touched","instantaneous","0","0","Fortitude negates","yes","You create cosmetic changes to a simulacrum, similar to disguise self, except the changes are physical rather than illusory. This does not change any of the simulacrum's abilities.","Ultimate Magic"
"Serenity","enchantment","compulsion","emotion, mind-affecting","bard 4, cleric/oracle 5, sorcerer/wizard 6, psychic 5, mesmerist 4","1 standard action","V, S","0","medium (100 ft. + 10 ft./level)","","","one creature/level, no two of which can be more than 30 ft. apart","1 round/level","0","0","Will negates","yes","You fill the targets' minds with feelings of tranquility. Those attempting to commit violence become stricken with wracking pain and take 3d6 points of nonlethal damage each round they attempt to harm another creature. If attacked, affected individuals can defend themselves and may participate in combat by using Combat Expertise, fighting defensively, or taking the total defense action without triggering the spell's nonlethal damage.","Ultimate Magic"
"Shadowbard","illusion","shadow","shadow","bard 5","1 standard action","V, S, M","0","close (25 ft. +5 ft./2 levels)","","phantom singer","","1 round/level (D)","1","0","none","no","You conjure up a quasi-real phantom singer that is visible as a shifting, shadowy duplicate of yourself. The singer follows you automatically, moving as you move even if you teleport.  The singer cannot be damaged, but can be dispelled. When a shadowbard comes into being, it immediately begins a bardic performance of your choice-it has access to all of the bardic performances that you do. It continues that bardic performance until you direct it as a move action to switch to a different performance. Rounds spent by a shadowbard creating a bardic performance do not decrease the number of rounds you can use your own bardic performance, nor can a shadowbard's bardic performance be used to trigger spells that require you to begin or cease a bardic performance.","Ultimate Magic"
"Shadow Step","illusion","shadow","shadow","bard 4, sorcerer/wizard 4, witch 4, psychic 4, spiritualist 4","1 standard action","V, S","0","medium (100 ft. + 10 ft./level)","","","you","instantaneous","0","0","none","no","To use this spell, you must be in an area of dim light or darkness. You enter a shadow or area of darkness, which transports you along a coiling path of shadowstuff to another dim or dark location within range.","Ultimate Magic"
"Shadow Weapon","illusion","shadow","shadow","sorcerer/wizard 1, witch 1, bloodrager 1, occultist 1, psychic 1","1 standard action","V, S","0","0 ft.","","one shadow weapon","","1 minute/level","0","0","Will disbelief (if interacted with)","yes","Drawing upon the Plane of Shadow, you shape a quasi-real masterwork melee weapon of a type you are proficient with. You may use this weapon to make attacks as if it were a real weapon, dealing normal damage for a weapon of its type. The first time you hit a creature with the weapon, it may make a Will save to disbelieve; failure means the weapon deals damage normally, success means it only takes 1 point of damage from the weapon's attacks. The weapon only deals 1 point of damage to objects.  If an attacked creature has spell resistance, you make a caster level check (1d20 + caster level) against that spell resistance the first time the shadow weapon strikes it. If the weapon is successfully resisted, the spell is dispelled. If not, the target may save to disbelieve as normal.  At 5th level, the weapon gains a +1 enhancement bonus. At 10th-level, you may increase the enhancement bonus to +2 or add the frost or keen weapon property. The frost and keen properties have no effect if the target makes its disbelief save.  The spell ends if the weapon leaves your possession.","Ultimate Magic"
"Shard of Chaos","evocation","","chaos","cleric/oracle 2","1 standard action","V, S, DF","0","close (25 ft. + 5 ft./2 levels)","","dart-shaped projectile of chaotic energy","","instantaneous (1d6 rounds)","0","0","Will partial (see text)","yes","You hurl a multicolored shard of congealed chaos from your holy symbol, affecting any one target in range as a ranged touch attack.  A lawful creature struck by the shard takes 1d8 points of damage per two caster levels (maximum 5d8). A lawful outsider instead takes 1d6 points of damage per caster level (maximum 10d6) and is slowed (as slow) for 1 round. A successful Will save reduces the damage to half and negates the slow effect. The bolt has no effect on chaotic creatures. This spell deals only half damage to creatures that are neither lawful nor chaotic, and they are not slowed.","Ultimate Magic"
"Share Memory","divination","","","bard 2, sorcerer/wizard 2, witch 2, occultist 2, psychic 2, mesmerist 2, medium 2","1 standard action","V, S","0","touch","","","you and one creature touched","instantaneous","0","0","Will negates","yes","You momentarily link your mind with the target and share a single memory of no longer than 1 minute. You can show the target one of your memories, show the target one of its own memories, or view one of the target's memories.","Ultimate Magic"
"Simulacrum, Lesser","illusion","shadow","","sorcerer/wizard 4, psychic 4","1 hour","V, S, M (an ice sculpture of the target plus powdered rubies worth 50 gp per HD of the simulacrum)","1","0 ft.","","one duplicate creature","","1 hour/level","0","0","none","no","This spell functions as simulacrum, except you can't create a simulacrum of a creature whose HD or levels exceed your caster level, and it has no magical abilities. The creature is not under your control, though it recognizes you are its creator.","Ultimate Magic"
"Skinsend","necromancy","","","alchemist 2, sorcerer/wizard 2, witch 2, occultist 2, psychic 2","1 minute","V, S","0","personal","","","you","1 hour/level (D)","1","0","","","You cause your own skin to peel off your body and animate as a magical creature you control. You may project your consciousness to your animated skin or return it to your actual body as a standard action. When your consciousness is in your body, you are helpless (except for transferring your will to your skin, or dismissing the spell).  Your possessed skin is identical to you in all ways, except the following: It has only half the number of hit points you had at the time you cast the spell, and cannot be healed above this maximum; construct type, traits, and immunities; Str 3, Con -; DR 10/piercing or slashing; and compression (as the universal monster ability, Bestiary 2 295). Your skin can take any actions you could normally take in your own body (such as to fight or cast spells).  When your skin leaves your body, your body's hit points drop to 0. Your body cannot heal damage naturally while you have no skin, nor do spells that cure hit point damage work on your body; only regeneration (from a regenerate spell, ring of regeneration, the regeneration monster ability, or any other effect that can regrow missing limbs) or heal can regrow your skin and allow you heal above 0 hit points.  If your body is regenerated before your skin returns to it, the skin dies and your consciousness returns automatically to your body. Your skin can be preserved with gentle repose and is suitable for any purpose that requires some of your flesh (such as a resurrection spell) or any magic or ritual that requires a creature's skin.  When your skin returns to your body, you regain hit points equal to your skin's remaining hit points. If the spell ends before you reunite with your skin or if your skin is killed while you are in your body, you remain helpless and at 0 hit points until your full body is restored to you (requiring powerful magic, as described above). If your body dies while you are possessing your skin, you die when the spell ends, regardless of how many hit points the skin has left. If your body or skin is slain with your consciousness in it, the spell ends and you are instantly killed.  This spell leaves long scars on your skin where it split apart, although these fade normally with the use of healing magic.","Ultimate Magic"
"Smug Narcissism","enchantment","compulsion","emotion, mind-affecting","bard 3, sorcerer/wizard 5, witch 5, psychic 5, mesmerist 3","1 standard action","V, S, M (a tiny shard of a mirror)","0","close (25 ft. + 5 ft./2 levels)","","","one creature","10 minute/level (D)","1","0","Will negates","yes","You cause your target to become overwhelmed by its own importance, talents, and attractiveness. The target cannot help but look at itself in every reflective surface at every possible opportunity. In social situations, the target always tries to comment about how attractive it is or how ugly someone else is by comparison. The target remains constantly distracted, always looking for a reflective surface to gaze upon (such as a mirror, pool of water, a polished shield, and so on). The distraction gives the target a -2 penalty on all skill checks. In combat, the target worries about enemies damaging its appearance, and focuses on defense rather than offense (casting defensive spells rather than offensive spells, using the fight defensively or total defense action, and so on).","Ultimate Magic"
"Snapdragon Fireworks","transmutation","","fire, light","bard 2, sorcerer/wizard 1","1 standard action","S, V, M (a bundle of sulfur wrapped in cloth)","0","long (400 ft. + 40 ft./level)","","dragon-shaped fireworks","","1 round/level","0","0","Reflex negates","yes","A favorite display at halfling midsummer festivals, this spell lets you create fireworks in the shape of tiny dragons.  Once per round, as a move action, you may designate a target 5-foot-square within range and launch a pyrotechnic in that direction. The pyrotechnic takes a zigzag path from you to that square, always missing creatures and objects in its path, and detonates in that square with a bang and a colorful burst of fire and light. Creatures in the target square take 1d4 points of fire damage and are dazzled for 1 round (Reflex half, a successful save negates the dazzled condition).  Normally when this spell is used as part of a festival, the chosen target is high in the sky to increase visibility and protect observers.","Ultimate Magic"
"Sonic Thrust","evocation","","sonic","bard 4, sorcerer/wizard 5, psychic 5","1 standard action","V, S","0","long (400 ft. + 40 ft./level)","","","see text","instantaneous","0","0","Will negates (object) or none (see text)","yes (object) (see text)","You produce a sweeping rush of sound that can hurl creatures or objects away from you, like the violent thrust version of telekinesis. You can hurl one object or creature per caster level (maximum 15) that is within range; it flies in a straight line away from you. Any objects of creatures thrown must be within 10 feet of each other. You can hurl a total weight of up to 25 pounds per caster level (maximum 375 pounds at 15th level).  You can use this spell to hurl an object or creature toward a particular target. You must succeed on attack rolls (one per creature or object thrown) to hit the target with the items, using your base attack bonus + your Intelligence modifier (if a wizard) or Charisma modifier (if a bard or sorcerer). Hurled weapons cause standard damage (with no Strength bonus; note that arrows or bolts deal damage as daggers of their size when used in this manner). Other objects cause damage ranging from 1 point per 25 pounds (for less dangerous objects) to 1d6 points of damage per 25 pounds (for hard, dense objects). Objects and creatures that miss their target land in a square adjacent to the target.  Creatures that fall within the weight capacity of the spell can be hurled, but they are allowed Will saves (and spell resistance) to negate the effect, as are those whose held possessions are targeted by the spell.  If a hurled creature is thrown against a solid surface, it takes damage as if it had fallen 10 feet (1d6 points).","Ultimate Magic"
"Soothe Construct","abjuration","","","cleric/oracle 4, sorcerer/wizard 5, occultist 4","1 round","V, S","0","close (25 ft. + 5 ft./2 levels)","","","one construct","instantaneous","0","0","none","no","You soothe the elemental spirit of a targeted construct, reducing its chance of going berserk by 1d4% per four caster levels (maximum 5d4%). If cast on a construct that has already gone berserk and you are its master, you may immediately roll d% to end the construct's berserk state, it returns to normal functioning, and its berserk chance returns to 0%.","Ultimate Magic"
"Spear Of Purity","evocation","","good","cleric/oracle 2","1 standard action","V, S, DF","0","close (25 ft. + 5 ft./2 levels)","","spear-shaped projectile of good energy","","instantaneous (1 round)","0","0","Will partial (see text)","yes","You hurl a pure white or golden spear of light from your holy symbol, affecting any one target within range as a ranged touch attack.  An evil creature struck by the spear takes 1d8 points of damage per two caster levels (maximum 5d8). An evil outsider instead takes 1d6 points of damage per caster level (maximum 10d6) and is blinded for 1 round. A successful Will save reduces the damage to half and negates the blinded effect. This spell deals only half damage to creatures that are neither evil nor good, and they are not blinded. The spear has no effect on good creatures.","Ultimate Magic"
"Spit Venom","transmutation","","poison","cleric/oracle 4, druid 3, witch 3, shaman 4","1 standard action","V","0","close (25 ft. + 5 ft./2 levels)","","one stream of venom","","instantaneous; see text","0","0","Fortitude partial","no","You spit a stream of venom at a target using a ranged touch attack. If the venom hits, it causes blindness for 1 round. The target must also save or be poisoned by black adder venom; the DC in successive rounds of the poison is equal to the spell's DC.","Ultimate Magic"
"Steal Voice","necromancy","","","bard 2, sorcerer/wizard 2, witch 2, psychic 2, mesmerist 2, medium 2","1 standard action","V","0","medium (100 ft. + 10 ft./level)","","","one creature","permanent (D)","1","0","Fortitude negates","yes","The target's throat constricts, giving it the caster croak spellblight (see page 95).","Ultimate Magic"
"Strangling Hair","transmutation","","","sorcerer/wizard 3, witch 3, psychic 3","1 standard action","V, S","0","close (25 ft. + 5 ft./2 levels)","","","one creature","concentration, up to 1 round/level","0","0","none","yes","Your hair animates and extends to grapple and constrict an opponent. Make a grapple check against the target using your caster level as the base attack bonus plus a bonus equal to your Intelligence bonus (if a witch or wizard) or Charisma bonus (if a sorcerer). This grapple check does not provoke attacks of opportunity. If your hair succeeds in grappling a foe, that creature takes 1d6 points of damage or your unarmed strike damage, whichever is greater, and gains the grappled condition. Your hair receives a +5 bonus on grapple checks made against opponents it is already grappling, but cannot move foes or pin foes. Each round that your hair succeeds on a grapple check, it deals an additional 1d6 points of damage. The CMD of your hair, for the purposes of escaping the grapple, is equal to 10 + its CMB.  Once you choose a target, your hair continues to attack that target independently of your own actions. You may designate a new target as a move action, which causes your hair to release its current target (if any) and attack the new target that round. Your hair cannot be targeted as a separate creature, but it can be dispelled.","Ultimate Magic"
"Summon Elder Worm","conjuration","summoning","","druid 9","1 round","V, S","0","close (25 ft. + 5 ft./2 levels)","","one summoned creature","","1 round/level (D)","1","0","none","no","This spell functions as summon nature's ally VIII, except you summon a purple worm with the giant creature simple template (Bestiary 295).","Ultimate Magic"
"Summon Froghemoth","conjuration","summoning","","druid 9","1 round","V, S","0","close (25 ft. + 5 ft./2 levels)","","one summoned creature","","1 round/level (D)","1","0","none","no","This spell functions as summon nature's ally IX, except you summon a froghemoth (Bestiary 136).","Ultimate Magic"
"Summon Minor Ally","conjuration","summoning","","druid 1, ranger 1","1 round","V, S, DF","0","close (25 ft. + 5 ft./2 levels)","","1d3 summoned creatures","","1 round/level (D)","1","0","none","no","This spell functions as summon nature's ally I, except you can summon 1d3 Tiny or smaller animals, such as bats, lizards, monkeys, rats, ravens, toads, or weasels. The summoned animals must all be the same type of creature.","Ultimate Magic"
"Summon Minor Monster","conjuration","summoning","","antipaladin 1, bard 1, cleric/oracle 1, sorcerer/wizard 1, summoner/unchained summoner 1, witch 1, psychic 1, medium 1","1 round","V, S, F/DF (a tiny bag and a small candle)","0","close (25 ft. + 5 ft./2 levels)","","1d3 summoned creatures","","1 round/level (D)","1","0","none","no","This spell functions as summon monster I, except you can summon 1d3 Tiny or smaller animals, such as bats, lizards, monkeys, rats, ravens, toads, or weasels. The summoned animals must all be the same type of creature. As with animals summoned with summon monster I, you may apply one alignment-appropriate template to these animals.","Ultimate Magic"
"Surmount Affliction","abjuration","","","cleric/oracle 2, inquisitor 2, spiritualist 2","1 standard action","V, S","0","you","","","personal","1 round/level","0","0","","","You temporarily overcome one harmful condition. This does not end the effect causing the condition; it just suspends that condition's effect for the duration of the spell. You can surmount any one of the following conditions: blinded, confused, dazed, dazzled, deafened, fatigued, frightened, paralyzed, shaken, or sickened.","Ultimate Magic"
"Symbol of Healing","conjuration","healing","","cleric/oracle 3, paladin 4, witch 4, occultist 3","10 minutes","V, S, M (mercury and phosphorous, plus powdered diamond and opal worth a total of 500 gp)","1","0 ft.; see text","","one symbol","","see text","0","0","Will half (harmless) (see text)","yes (harmless) (see text)","This spell functions as symbol of death, except all creatures within 60 feet of the symbol of healing instead are bathed in positive energy and heal 2d8 points + 1 point of damage per caster level (maximum +15). Undead and other creatures harmed by positive energy instead take 2d8 points of damage + 1 point per caster level (maximum +15); a Will save reduces this damage by half. A creature can only be healed or harmed by the symbol once in any 24-hour period. Once triggered, the symbol remains active for 10 minutes per caster level.  Symbol of healing can be made permanent with a permanency spell by a caster of 10th level or higher for the cost of 10,000 gp.","Ultimate Magic"
"Symbol of Mirroring","illusion","figment","","sorcerer/wizard 2, witch 2, occultist 2, mesmerist 2","10 minutes","V, S, M (mercury and phosphorous, plus powdered diamond and opal worth a total of 100 gp)","1","0 ft.; see text","","one symbol","","see text","0","0","Will partial (harmless)","yes","This spell functions as symbol of death, except it instead creates one illusory duplicate of each creature within 60 feet of the symbol. These duplicates function as mirror image, moving with the original creatures and mimicking their movements, sounds, and actions exactly. If an illusory double is destroyed, a new one appears on the creature's turn. The images last for as long as a creature remains within 60 feet of the symbol, and for 1 round/level thereafter. Once triggered, the symbol remains active for 10 minutes per caster level.  Symbol of mirroring can be made permanent with a permanency spell by a caster of 10th level or higher for the cost of 5,000 gp.","Ultimate Magic"
"Symbol of Revelation","divination","","","cleric/oracle 4, sorcerer/wizard 4, witch 4, occultist 3","10 minutes","V, S, M (mercury and phosphorous, plus powdered diamond and opal worth a total of 1,000 gp)","1","0 ft.; see text","","one symbol","","see text","0","0","none","yes","This spell functions as symbol of death, except it is only activated by invisible creatures, creatures affected by an illusion (glamer) effect, creatures with the shapechanger subtype, or creatures that have magically changed their shape. These creatures are outlined by a pale light that functions like faerie fire, except it lasts for 10 minutes per caster level; the symbol does not otherwise reveal their true form. Once triggered, a symbol of revelation remains active for 10 minutes per caster level.  Symbol of revelation can be made permanent with a permanency spell by a caster of 12th level or higher for the cost of 10,000 gp.","Ultimate Magic"
"Symbol of Scrying","divination","scrying","","cleric/oracle 5, sorcerer/wizard 5, witch 5, occultist 4","10 minutes","V, S, M (mercury and phosphorous, plus powdered diamond and opal worth a total of 1,000 gp)","1","0 ft.; see text","","one symbol","","see text","0","0","none","no","This spell functions as symbol of death, except that, when triggered, it creates a scrying sensor linked to you and centered on the symbol, even if you are on a different plane than the symbol. You are immediately aware that the symbol has been triggered if you are conscious, and are awakened from normal sleep if sleeping. The symbol does not otherwise disturb your concentration. You may observe the area through the symbol as if using a scrying spell with the sensor as the target creature. Once triggered, the symbol remains active for 10 minutes per caster level.  Unlike symbol of death, a symbol of scrying is not considered a magical trap. Symbol of scrying can be made permanent with a permanency spell by a caster of 13th level or higher for the cost of 10,000 gp.","Ultimate Magic"
"Symbol of Sealing","abjuration","","force","cleric/oracle 6, sorcerer/wizard 6, witch 6, occultist 4","10 minutes","V, S, M (mercury and phosphorous, plus powdered diamond and opal worth a total of 5,000 gp)","1","0 ft.; see text","","one symbol","","permanent","0","0","none","no","This spell allows you to scribe a potent rune of power upon or above a door or other opening measuring no more than 20 square feet/level in size. When the casting is completed, the symbol immediately triggers, glowing visibly and sealing the door or opening with an invisible barrier of force equivalent to a wall of force. Destroying the symbol ends the effect, though destroying it once the symbol has been activated requires destroying the wall of force first. Once triggered, the wall remains for 10 minutes per caster level.  When scribing a symbol of sealing, you can specify a password or phrase that allows a creature speaking it to bypass the seal and pass through the opening. You can also attune any number of creatures to the symbol of sealing, but doing this extends the casting time as described under symbol of death (Core Rulebook 355). However, the force wall created by the symbol blocks attacks and line of effect even for creatures that know the password or are attuned-the password only prevents them from triggering the symbol, not from ignoring its effects if triggered.  A disintegrate spell or similar effect can destroy the wall of force created by the symbol if the caster makes a caster level check against a DC of 11 + your caster level. A knock spell has no effect on a symbol of sealing or its force wall. A symbol of sealing cannot be dispelled, but mage's disjunction automatically destroys it.","Ultimate Magic"
"Symbol of Slowing","transmutation","","","cleric/oracle 4, sorcerer/wizard 4, witch 4, occultist 3","10 minutes","V, S, M (mercury and phosphorous, plus powdered diamond and opal worth a total of 1,000 gp)","1","0 ft.; see text","","one symbol","","see text","0","0","Will negates","yes","This spell functions as symbol of death, except all creatures within 60 feet of a symbol of slowing are slowed (as the slow spell) for 1 round per caster level.  Symbol of slowing can be made permanent with a permanency spell by a caster of 11th level or higher for the cost of 10,000 gp.","Ultimate Magic"
"Symbol of Strife","enchantment","compulsion","mind-affecting","cleric/oracle 9, sorcerer/wizard 9, witch 9, occultist 6","10 minutes","V, S, M (mercury and phosphorous, plus powdered diamond and opal worth a total of 15,000 gp)","1","0 ft.; see text","","one symbol","","see text","0","0","Will negates","yes","This spell functions as symbol of death, except all creatures within the radius of a symbol of strife are compelled to attack the nearest conscious creaturefor 1 round per caster level (similar to the ""attack nearest creature"" result of the confusion spell), even after leaving the symbol's area of effect. If no other creatures are visible, an affected creature can act normally. Once triggered, the symbol remains active for 10 minutes per caster level.  Symbol of strife can be made permanent with a permanency spell by a caster of 18th level or higher for the cost of 25,000 gp.","Ultimate Magic"
"Symbol of Vulnerability","abjuration","","","cleric/oracle 9, sorcerer/wizard 9, witch 9, occultist 6","10 minutes","V, S, M (mercury and phosphorous, plus powdered diamond and opal worth a total of 15,000 gp)","1","0 ft.; see text","","one symbol","","see text","0","0","none","no","This spell functions as symbol of death, except it saps the defenses of all creatures within 60 feet. Affected creatures receive a -4 penalty to spell resistance and a -4 penalty on saving throws, and energy resistances and damage reduction (if any) are reduced by 10 each (to a minimum of 0). Once triggered, the symbol remains active for 10 minutes per level.  The effects last as long as the creature is within 60 feet of the symbol, and for 1 round per caster level afterward.  Symbol of vulnerability can be made permanent with a permanency spell by a caster of 18h level or higher for the cost of 25,000 gp.","Ultimate Magic"
"Tar Ball","transmutation","","","druid 2","1 standard action","V, S, M (a tiny ball of bitumen)","0","close (25 ft. + 5 ft./2 levels)","","ranged attack","","instantaneous","0","0","none","no","You create a sticky ball of burning tar that you can hurl at your enemies as a ranged attack. If the tar ball strikes, it deals 1d4 points of fire damage + your Strength modifier, and splashes the target with hot, sticky tar. The tar deals 1d4 points of fire damage each round on the creature's turn for the next 1d4 rounds and gives the target a -2 penalty to Dexterity for that duration. If desired, the target can use a full-round action to attempt to extinguish or cool the tar before taking this additional damage.  Extinguishing or cooling the tar requires a DC 15 Reflex save or at least 1 gallon of nonflammable liquid. Rolling on the ground provides the target a +2 bonus on the save. Leaping into a lake or magically cooling the target automatically ends the effect.","Ultimate Magic"
"Temporary Resurrection","necromancy","","","sorcerer/wizard 7, witch 7, occultist 6, psychic 7","10 minutes","V, S, M (diamond dust worth 500 gp)","1","touch","","","dead creature touched","24 hours","0","0","","","You restore temporary life to a body that has been dead for less than 48 hours. The spell lasts for 24 hours, after which the target dies again. The target gains 1 permanent negative level while under the effect of this spell; this negative level goes away when the target dies or is permanently raised from the dead (such as with raise dead). The target still counts as a dead corpse (but not undead) for the purpose of spells that revive dead creatures, so a cleric can cast raise dead or a similar spell on the target even while this spell is active. Once a creature has been revived with temporary resurrection, this spell cannot be used on it again until it is permanently raised from the dead.","Ultimate Magic"
"Terrible Remorse","enchantment","compulsion","emotion, mind-affecting","bard 3, cleric/oracle 4, inquisitor 3, sorcerer/wizard 4, psychic 4, mesmerist 3, spiritualist 4","1 standard action","V, S","0","close (25 ft. + 5 ft./2 levels)","","","1 living creature","1 round/level","0","0","Will partial (see text)","yes","You fill a target with such profound remorse that it begins to harm itself. Each round, the target must save or deal 1d8 points of damage + its Strength modifier to itself using an item held in its hand or with unarmed attacks. If the creature saves, it is staggered for 1 round and takes a -2 penalty to Armor Class, after which the spell ends.","Ultimate Magic"
"Touch of Slime","conjuration","creation","disease","alchemist 4, druid 4, sorcerer/wizard 4, witch 4, bloodrager 4, psychic 4","1 standard action","V, S, M (a drop of acid and a black glass sphere)","0","touch","","","living creature touched","instantaneous","0","0","Fortitude negates","yes","You create a coating of slime on your hand. When you make a successful melee touch attack with the slime, it pulls free of you and sticks to the target, at which point it acts like green slime (Core Rulebook 416), dealing 1d3 points of Constitution damage per round. Anything that destroys green slime (scraping, freezing, burning, cutting, sunlight, or remove disease) destroys this slime. If the slime kills a creature, it consumes the body and then dies. It cannot transfer to a creature other than the original target, and dies if separated from the original target.","Ultimate Magic"
"Toxic Gift","necromancy","","poison","antipaladin 2, sorcerer/wizard 3, occultist 3","1 standard action","V, S","0","touch","","","living creature touched","instantaneous; see text","0","0","Fortitude negates (see text)","yes","You can cast this spell only if you are currently poisoned. You draw upon the poison in your body and duplicate its effects in the target, which is affected by the same poison you are, except it uses this spell's DC instead of the poison's normal DC. If you are affected by more than one poison, you must choose one to afflict upon the target.","Ultimate Magic"
"Transmute Blood To Acid","transmutation","","acid, pain","sorcerer/wizard 9, psychic 9","1 standard action","V, S, M (a wax doll and a vial of acid worth 10 gp)","1","close (25 ft. + 5 ft./2 levels)","","","one living creature","concentration (maximum 1 round/5 levels)","0","0","Fortitude half","yes","You transmute blood in the target's body to acid, dealing 1d6 points of acid damage/2 levels (maximum 12d6) each round.  The creature is staggered and sickened by the debilitating pain. A successful Fortitude save each round halves the damage and negates the staggered condition for 1 round. If this damage reduces the creature to 0 or fewer hit points, it dissolves, leaving only the barest trace of remains. A dissolved creature's equipment is unaffected.  Anyone who strikes the target with a non-reach melee weapon, natural weapon, or unarmed attack takes 3d6 points of acid damage as the acidic blood sprays on the attacker. If the attack is from a piercing or slashing manufactured weapon, the weapon also takes this damage.  This spell has no effect on creatures immune to critical hits or bleed effects.","Ultimate Magic"
"Unadulterated Loathing","enchantment","compulsion","emotion, mind-affecting","antipaladin 2, bard 2, sorcerer/wizard 3, witch 3, psychic 3, mesmerist 2","1 standard action","V, S, M","0","close (25 ft. + 5 ft./2 levels)","","","one creature","1 day/level","0","0","Will negates","yes","You fill the target with a terrible loathing aimed at a specific creature. At the time of the casting, you designate a single creature as the object of the target's revulsion. Thereafter, the target does all it can to remain at least 60 feet away from the object of its loathing. As soon as the target moves within this range, it becomes nauseated until it can again get away from the object of its revulsion. If traveling beyond 60 feet of the object of its loathing would place the target in obvious physical danger, the target can attempt a second save to break the spell's effect.  Unadulterated loathing counters reckless infatuation.","Ultimate Magic"
"Unbreakable Construct","abjuration","","","sorcerer/wizard 5, occultist 4","1 standard action","V, S, M (powdered adamantine worth 100 gp)","1","close (25 ft. + 5 ft./2 levels)","","","one construct","1 round/level","0","0","Will negates (harmless)","no","This spell increases the target's DR/adamantine by 5 or its hardness by 5. If the target does not have DR/adamantine or hardness, this spell has no effect.","Ultimate Magic"
"Undead Anatomy I","transmutation","polymorph","","alchemist 3, magus 3, sorcerer/wizard 3, bloodrager 3, spiritualist 3","1 standard action","V, S, M (a piece of the creature whose form you plan to assume)","0","personal","","","you","1 minute/level (D)","1","0","","","When you cast this spell, you can assume the form of any Small or Medium corporeal creature of the undead type, which must be vaguely humanoid-shaped (like a ghoul, skeleton, or zombie). You gain a bite attack (1d6 for Medium forms, 1d4 for Small forms), two claw or slam attacks (1d6 for Medium forms, 1d4 for Small forms), and darkvision 60 feet. If the form you assume has any of the following abilities, you gain the listed ability: climb 30 feet, fly 30 feet (average maneuverability), swim 30 feet, low-light vision, and scent.  In this form, you detect as an undead creature (such as with detect undead, but not with magic that reveals your true form, such as true seeing) and are treated as undead for the purposes of channeled energy, cure spells, and inflict spells, but not for other effects that specifically target or react differently to undead (such as searing light).  Small undead: If the form you take is that of a Small undead, you gain a +2 size bonus to your Dexterity and a +1 natural armor bonus.  Medium undead: If the form you take is that of a Medium undead, you gain a +2 size bonus to your Strength and a +2 natural armor bonus.","Ultimate Magic"
"Undead Anatomy II","transmutation","polymorph","","alchemist 5, magus 5, sorcerer/wizard 5, spiritualist 5","1 standard action","V, S, M (a piece of the creature whose form you plan to assume)","0","personal","","","you","1 minute/level (D)","1","0","","","This spell functions as undead anatomy I, except it also allows you to assume the form of a Tiny or Large corporeal creature of the undead type. If the form you assume has any of the following abilities, you gain the listed ability: climb 60 feet, fly 60 feet (good maneuverability), swim 60 feet, darkvision 60 feet, low-light vision, blood drain, DR 5/bludgeoning, scent, freeze, grab, mimicry, pounce, shadowless, sound mimicry, and trip.  In this form, you gain a +4 bonus on saves against mindaffecting effects, disease, poison, sleep, and stunning. If the form has a vulnerability to an attack (such as sunlight), you gain that vulnerability.  Tiny undead: If the form you take is that of a Tiny undead, you gain a +4 size bonus to your Dexterity, a -2 penalty to your Strength, and a +1 natural armor bonus.  Large undead: If the form you take is that of a Large undead, you gain a +4 size bonus to your Strength, a -2 penalty to your Dexterity, and a +4 natural armor bonus.","Ultimate Magic"
