"name","school","subschool","descriptor","spell_level","casting_time","components","costly_components","range","area","effect","targets","duration","dismissible","shapeable","saving_throw","spell_resistance","description","source"
"Spirit Bonds","divination","","meditative","cleric/oracle 3, shaman 3, witch 3, wizard 3","1 hour","V, M (soothing incense worth 300 gp)","1","personal","","","you; see text","24 hours or until discharged","0","0","","","You heighten your awareness of up to one willing creature or object per 3 caster levels, each of which must be within 30 feet of you during the entire hour you spend preparing spells and casting spirit bonds. By concentrating on one of these creatures or objects as a full-round action, you can learn its direction and relative distance from your location, provided that it is on the same plane. In the case of a creature, you can also learn the state of its emotion or health aura as a full-round action (see page 198 of Pathfinder RPG Occult Adventures for more information about auras). In the case of an object, you can also get a sense of how damaged it is, similar to reading the health aura of a creature, or, in the case of a magic item that must be activated, you can learn when it was last activated (a full-round action in either case).  Additionally, at any time during the spell's duration, you can deliver a single message to any of the creatures that participated in the spell. This message is delivered telepathically regardless of range and can be up to 25 words in length. Delivering a message in this way severs your connection with that character, and you can no longer learn information about that creature through this spell, but doing so does not impact the remaining duration you have linked to other creatures or objects.","Divine Anthology"
"Visualization Of The Body","transmutation","","meditative","cleric/oracle 2, druid 2, magus 2, ranger 2, shaman 2, wizard 2","1 hour","V, M (soothing incense worth 200 gp)","1","personal","","","you","24 hours or until discharged","0","0","","","You focus your mind on one aspect of your body, aligning the energies within your body to enhance that element. Choose a single physical ability score (Constitution, Dexterity, or Strength). If you choose Strength or Dexterity, you gain a +5 bonus on skill checks associated with that ability score. If you choose Constitution, your maximum and current hit points increase by an amount equal to your Hit Dice.  At any time during the spell's duration, you can expend the spell's remaining duration as an immediate action in order to gain a one-time physical enhancement associated with the  ability score you chose to visualize, as detailed below. After you do so, the spell ends.  Constitution: You immediately regain a number of hit points equal to 1d8 + your total character level.  Dexterity: You gain a +4 dodge bonus to your Armor Class for 3 rounds.  Strength: You gain a +6 bonus on all Strength checks to break objects and on checks to escape or establish grapples for 1 minute.","Divine Anthology"
"Visualization Of The Mind","transmutation","","meditative","cleric/oracle 2, shaman 2, wizard 2","1 hour","V, M (soothing incense worth 200 gp)","1","personal","","","you","24 hours or until discharged","0","0","","","You enhance a single aspect of your mind, nurturing and empowering it. Choose a single mental ability score (Charisma, Intelligence, or Wisdom). You gain a +5 bonus on ability checks and skill checks associated with that ability score.  At any time during the spell's duration, you can expend the spell's remaining duration as an immediate action in order to gain a one-time mental enhancement associated with the ability score you chose to visualize, as detailed below. After you do so, the spell ends.  Charisma: You are immediately infused with a wave of supernatural luck, and gain a +2 luck bonus on all d20 rolls for 1 minute.  Intelligence: You immediately gain a flash of insight, and gain a number of ranks equal to your Hit Dice in any skill in which you have no ranks. These ranks last for 1 minute, during which time you can also treat that skill as a class skill.  Wisdom: When you fail a Will save, you can immediately attempt that saving throw again, gaining a +4 bonus on the new saving throw to resist the effect.","Divine Anthology"
"Bereave","enchantment","compulsion","mind-affecting","bard 3, cleric/oracle 4, mesmerist 3, psychic 4, witch 4","1 standard action","V, S, M/DF (a broken chain link)","0","medium (100 ft. + 10 ft./level)","","","all creatures in a 15-ft.-radius burst","1 round/level","0","0","Will negates","yes","An overwhelming feeling of loss overcomes the targets, and their allies' words sound bleak and hollow. Regardless of actual allegiances, affected creatures no longer count as allies for other creatures and always count as enemies for the purposes of abilities, effects, and spells that differentiate between allies and enemies, such as flanking or spells such as bane or bless. Allies of an affected creature must succeed at a melee touch attack to affect the subject with touch spells, and an affected creature cannot voluntarily fail a saving throw even if the effect is harmless (such as cure light wounds). An affected creature still counts as her own ally and can target herself with abilities, effects, and spells normally.","Inner Sea Temples"
"Overstimulate","transmutation","","","alchemist 2, bard 2, bloodrager 2, cleric/oracle 2, druid 2, psychic 2, ranger 2, shaman 2, summoner/unchained summoner 2, witch 2","1 standard action","V, S, M/DF (smelling salts)","0","close (25 ft. + 5 ft./2 levels)","","","one creature","1 round/level","0","0","Fortitude negates (harmless)","yes (harmless)","You deprive a creature of the blissful oblivion of unconsciousness, either to keep it going despite grievous injuries or to prolong its suffering. For the duration of the spell, the target gains the ferocity ability (Pathfinder RPG Bestiary 300), allowing it to remain conscious and continue fighting even if its hit point total is below 0. The target is still staggered and loses 1 hit point each round, and the target still dies when its hit point total reaches a negative amount equal to its Constitution score.","Inner Sea Temples"
"Scarify","necromancy","","","adept 1, alchemist 1, antipaladin 1, cleric/oracle 1, druid 1, inquisitor 1, shaman 1, spiritualist 1, witch 1","1 standard action","V, S","0","touch","","","creature touched","instantaneous","0","0","Fortitude negates (harmless)","yes (harmless)","Your touch causes a single creature's skin to produce fibrous tissue that sutures the creature's wounds, rapidly closing them and leaving jagged scars where the wounds were. The process is painful, and converts 2d6 points of damage + 1 point per caster level (maximum +5) into nonlethal damage. If the target creature is immune to nonlethal damage, the spell fails. Damage resistance against nonlethal damage reduces the amount of damage converted. This effect counts as healing for the purpose of stopping bleed damage. Kuthites are especially fond of this spell, as it gives them permanent physical reminders of the all too brief pain they endured.","Inner Sea Temples"
"Shroud Of Darkness","evocation","","darkness","antipaladin 4, bard 5, cleric/oracle 5, inquisitor 5, mesmerist 4, shaman 5, sorcerer/wizard 5","1 standard action","V, S, M/DF (a pinch of black sand)","0","medium (100 ft. + 10 ft./level)","","","one creature/3 levels, no two of which can be more than 30 ft. apart","1 round/level (D)","1","0","Will negates","yes","With a dark incantation and a gesture of your hand over your eyes, you cause a shroud of darkness to descend upon the targets of this spell. The subjects treat the light level as two steps lower than normal for the duration of this spell. Bright light becomes dim light, normal light becomes darkness, and areas of dim light and darkness become supernaturally dark (as darkness, but even creatures with darkvision cannot see).","Inner Sea Temples"
"Ferment","transmutation","","","alchemist 1, bard 1, cleric/oracle 1, druid 1, sorcerer/wizard 1, witch 1","1 standard action","V, S, M (a drop of ale, mead, or wine)","0","touch","","","object touched","10 minutes/level","0","0","Fortitude negates (object)","yes (object)","This spell temporarily imbues a potable liquid (including elixirs, extracts, potions, and poisons) with an intoxicant. The caster must succeed at a caster level check in order to affect magic liquids and poisons (DC = 10 + item level for magic liquids, DC equal to the poison's save DC for a poison); otherwise, the spell fails. If the caster succeeds, the liquid also assumes a flavor according to what the caster desires,  but the effect on the imbiber is the same. An imbiber of a liquid affected by ferment must succeed at a Fortitude saving throw at the spell's save DC or take a -2 penalty on attack rolls, saves, ability checks, and skill checks for the remaining duration of the spell. Additionally, the DC of any skill check to identify a magic liquid or poison under the effects of this spell increases by 5.","Inner Sea Temples"
"Free Spirit","abjuration","","","bard 3, cleric/oracle 3, druid 3, medium 3, shaman 3, spiritualist 3, witch 3","1 standard action","V, S","0","personal","","","you","1 minute/level","0","0","","","This spell allows you to channel the essence of Cayden Cailean's philosophy, giving you the benefits of a freedom of movement spell and granting you a +4 bonus on saving throws against fear effects. The spell also makes you drunk. For the duration of the spell, you take a -2 penalty on attack rolls, ability checks, skill checks, and concentration checks. If you somehow remove or avoid these penalties, the spell's duration ends.","Inner Sea Temples"
"Knock, Mass","transmutation","","","cleric/oracle 6, inquisitor 6, mesmerist 6, occultist 6, psychic 6, sorcerer/wizard 6","1 standard action","V","0","close (25 ft. + 5 ft./level)","","","one means of closure/level, no two of which can be more than 30 feet apart","instantaneous","0","0","none","no","Also known as ""unshackle,"" this spell functions as knock, but works on multiple means of closure at once.","Inner Sea Temples"
"Spirit Share","transmutation","","","alchemist 1, bard 1, cleric/oracle 1, druid 1, occultist 1, shaman 1, sorcerer/wizard 1, witch 1","1 standard action","V, S, F (liquid to be shared)","0","personal","","","you","1 round/level","0","0","","","This spell was first created as a minor parlor trick, but adventuring Caydenites have repurposed and improved on it for use on their travels. For the duration of the spell, as a standard action you can touch a willing target to deliver 1 dose of a potable liquid (including alcoholic drinks and potions and elixirs, but not poisons or other liquids that are primarily harmful when drunk) in your possession (though not necessarily held in hand) into her.","Inner Sea Temples"
"Soul Vault","abjuration","","","cleric/oracle 3, druid 4, inquisitor 3, psychic 5, shaman 3, sorcerer/wizard 4, spiritualist 2, witch 4","1 standard action","V, S, DF","0","touch","","","creature touched","10 minutes/level","0","0","Will negates (harmless)","yes","This spell protects the target's soul by briefly enveloping the target in an ethereal vault. The target gains a +4 bonus on saving throws against spells and effects that would trap or redirect its soul (such as magic jar, soul bind, and trap the soul) and effects that would transform the target into an undead creature. The target is granted a save to negate such effects even if one is not normally allowed. If it's cast on a living creature that then dies, the target's body and spirit are protected by the spell for its duration. If it's cast on a corpse within 1 round of death, the target's body and soul are both protected. Otherwise, only the body receives the protection.  Any spellcaster that worships Abadar may learn and cast soul vault as a 4th level spell, if it isn't normally on her class spell list. Soul vault can be made permanent with the permanency spell at a cost of 7,500 gp and a minimum caster level of 11th.","Inner Sea Temples"
"True Appraisal","divination","","","bard 1, cleric/oracle 1, inquisitor 1, occultist 1, witch 1","1 standard action","V, F (gold coin)","0","personal","","","you","8 hours","0","0","none","no","You gain temporary insight into the value of objects. You gain a +5 competence bonus on Appraise checks, can attempt an Appraise check to determine an object's value as a move action, and can take 10 on an Appraise check even if stress or distractions would normally prevent you from doing so. You know if you fail an Appraise check, and you never determine a wildly inaccurate price.","Inner Sea Temples"
"Funereal Weapon","transmutation","","","cleric/oracle 1, inquisitor 1, occultist 1, paladin 1","1 standard action","V, S, DF","0","touch","","","weapon touched or 50 projectiles (all of which must be together at the time of casting)","1 minute/level","0","0","Will negates (harmless, object)","yes (harmless, object)","You imbue a weapon with a faint silvery glow that dimly illuminates a 5-foot square. An affected weapon also easily bypasses the physical defenses of undead creatures, ignoring 5 points of an undead creature's damage reduction, as long as the damage reduction is not DR/epic. For example, attacks with a weapon affected by this spell completely ignore a zombie's DR 5/slashing or reduce a lich's damage reduction to DR 10/bludgeoning and magic.  You can't cast this spell on a natural weapon, such as an unarmed strike. Funereal weapon affects the DR of only undead creatures.","Inner Sea Temples"
"Necrostasis","necromancy","","","cleric/oracle 2, inquisitor 2, shaman 2, sorcerer/wizard 3, spiritualist 2, witch 2","1 standard action","V, S, M/DF (a finger bone)","0","close (25 ft. + 5 ft./2 levels)","","","one undead creature","1 round/level (D)","1","0","Will negates","yes","You drain necromantic energy from an undead creature, inducing a sluggish stupor. The target becomes staggered. For the duration of the spell, dark wisps of energy seep out of the target creature. If the target already has the staggered condition (as a zombie does), it becomes dazed for 1 round instead.","Inner Sea Temples"
"Preserve","necromancy","","","adept 1, cleric/oracle 1, medium 1, occultist 1, ranger 1, shaman 1, sorcerer/wizard 1, spiritualist 1, witch 1","1 standard action","V, S, M/DF (a pinch of salt)","0","touch","","","one or more objects touched, up to 1 lb./level","1 week","0","0","Will negates (object)","yes (object)","You imbue one or more objects with magic that dramatically slows down natural processes that lead to decay and spoilage. For the duration of the spell, food, water, plants, and other perishable objects affected by the spell remain as fresh as they were when the spell was cast. The spell also protects these objects against spells of the same level or lower that cause spoilage, such as putrefy food and drinkAPG. When the duration of preserve expires, the objects resume aging at their normal rate.  The spell also works on severed body parts and the bodies of small creatures as per gentle repose, provided that the weight of the creature or part does not exceed the spell's limit.  Preserve can be made permanent with a permanency spell by a caster of 9th level or higher for 500 gp.","Inner Sea Temples"
"Spiral Ascent","conjuration","teleportation","","cleric/oracle 3, inquisitor 3","1 standard action","V, S","0","long (400 ft. + 40 ft./level)","","","you and touched objects","instantaneous","0","0","Will negates (object)","yes (object)","You transform yourself into a helical beam of divine energy that instantly transports you upward to a spot within range. The destination must be a square in the spell's range that's within 10 feet of a point directly above you. The destination must be within your line of sight or familiar to you. After using this spell, you can't take any other actions until your next turn. You can bring along objects as long as their weight doesn't exceed your maximum load.  If you arrive in a place that is already occupied by a solid body, you are teleported to a random open space on a suitable surface within the range and other limitations of the spell. If no such space is available, the spell simply fails. This spell  does not function on a plane lacking gravity. On a plane with subjective directional gravity, you can use this spell to teleport in any direction.","Inner Sea Temples"
"Spiral Descent","conjuration","teleportation","","cleric/oracle 2, inquisitor 2","1 standard action","V, S","0","long (400 ft. + 40 ft./level)","","","you and touched objects","instantaneous","0","0","Will negates (object)","yes (object)","This spell functions as spiral ascent, except the destination and direction of travel is downward from your current location.","Inner Sea Temples"
"Betraying Sting","evocation","","","cleric/oracle 6, occultist 6, psychic 6, shaman 6, witch 6","1 standard action","V","0","long (400 ft. + 40 ft./level)","","","one creature","instantaneous","0","0","Will partial","yes","You unleash divine power to smite those who wrongly trusted you. The power takes the form of a yellow-and-black bolt of energy that makes the sound of a thousand angry, swarming wasps. This spell affects only creatures that have an attitude toward you of indifferent, friendly, or helpful. The spell deals 1d8 points of damage per 2 caster levels you have.","Inner Sea Temples"
"Harvest Knowledge","divination","","mind-affecting","alchemist 4, antipaladin 4, bard 4, inquisitor 4, mesmerist 4, psychic 4, sorcerer/wizard 4, witch 4","1 standard action","V, S, M (a piece of lodestone)","0","touch (see text)","","","one creature or object; see text","concentration, up to 1 minute/level","0","0","Will negates; see text","no","You touch a creature and temporarily absorb its knowledge for yourself. If the target fails its saving throw, you can sort through its lore and memories. You can retrieve one answer to a specific question per minute, as through sifting through the creature's surface thoughts with detect thoughts. Alternatively, you can tap into the target's learned experiences and attempt one Knowledge check in a skill in which the target has at least 1 rank, using the target's total skill modifier. Each Knowledge check requires 1 minute and allows the target another Will save to resist the effect. If the target successfully resists, the spell does not end, but you are unable to attempt another Knowledge check for that skill using this spell. You can also use this spell against targets trapped in magic items or spells that hold their bodies or souls, such as an iron flask or the spell trap the soul, by touching the associated receptacle.","Inner Sea Temples"
"Incessant Buzzing","illusion","figment","","antipaladin 1, bard 1, psychic 1, shaman 1, sorcerer/wizard 1, witch 1","1 standard action","V, S, M/DF (insect wing)","0","medium (100 ft. +10 ft./level)","","10-ft.-diameter sphere","","1 round/level","0","0","Will negates","yes","You summon an illusory swarm of angry wasps that fills a 10-foot-diameter sphere. You can summon it so that it shares an area with other creatures, and you can move it up to 40 feet each round as a move action. Creatures caught inside the swarm's area of effect cannot use skills that require patience or concentration. Additionally, spellcasters within the area must succeed at a caster level check (DC =  20 + level of spell to be cast) in order to cast spells. On a failed caster level check, the spell is lost. While the buzzing is unpleasant, it is not so loud as to drown out other noises or make communication difficult.","Inner Sea Temples"
"Painful Revelation","abjuration","","mind-affecting, painUM","antipaladin 2, bard 2, mesmerist 2, psychic 2, sorcerer/wizard 2","1 standard action","V, S","0","close (25 ft. + 5 ft./2 levels)","","","one ongoing illusion effect","1 hour/level or until discharged","0","0","Will partial","no","You augment an ongoing illusion effect to strike out painfully at creatures that see through it. When a creature successfully disbelieves an illusion that is the target of painful revelation, it takes 1d6 points of nonlethal damage for every 2 caster levels you have (maximum 10d6) and is staggered for 1d4 rounds. A successful Will save reduces the nonlethal damage by half and negates the staggered effect. Once painful revelation has been triggered, the spell ends.  However, creatures under the effect of spells such as true seeing that automatically pierce illusions are not subject to this effect.","Inner Sea Temples"
"Pillow Talk","enchantment","compulsion","language-dependent, mind-affecting","bard 3, inquisitor 3, mesmerist 3, psychic 3, sorcerer/wizard 3, witch 3","10 minutes","S","0","touch","","","sleeping, living creature touched","1 minute/level","0","0","Will negates; see text","yes","This spell can be cast only on a sleeping creature, which must be present for the full duration of the casting time. You grant the semblance of wakefulness to the target, allowing it to answer questions. You can ask one question per 2 caster levels. The target's knowledge is limited to what it normally knows, including the languages it speaks. Answers are brief, cryptic, or repetitive, especially if the creature would have opposed you when awake. If the target succeeds at a Will save, it awakens (unless some force is  preventing it from being awake, such as magic or drugs), and it remains aware of the first question you asked. If the target has been subject to pillow talk within the past week, the new spell fails. While your questions don't otherwise wake the target, this spell does nothing to prevent other sounds or stimulus from waking the target. A target who sleeps through the spellcasting and duration of the spell has no memory of it taking place, but a target who awakens before the spell ends remembers every question asked and what answers it gave.","Inner Sea Temples"
"Reveal Secrets","enchantment","compulsion","language-dependent, mind-affecting","bard 1, inquisitor 1, mesmerist 1, psychic 1, sorcerer/wizard 1, witch 1","1 standard action","V, S, M (a drop of alcoholic liquid)","0","touch","","","creature touched","1 round","0","0","Will negates","yes","When you cast this spell, you ask the target whether it has a secret about a specific topic that can be described in 10 words or fewer. This can concern a person, place, or thing (such as a town's mayor, the ring worn by a traveling merchant, or the bridge spanning a nearby river) or an easily distinguished event (such as a historic battle or a recent rash of disappearances). If the target knows a secret about the topic (information it believes isn't common knowledge and which it would not normally tell you), it states it has a secret. The target doesn't mention anything about the secret and doesn't remember telling you it has a secret. If the target succeeds at its saving throw, it isn't compelled to reveal whether it knows a secret and is aware that you asked.","Inner Sea Temples"
"Sadomasochism","necromancy","","pain","antipaladin 3, cleric/oracle 3, inquisitor 3, magus 4, sorcerer/wizard 4, witch 4","1 standard action","V, S","0","personal","","","you","1 minute/level (D)","1","0","Will negates, see text","yes","While subject to this spell, anytime you are dealt damage, your attacker must roll damage for the attack twice and take the higher result, but the attacker must also succeed at a Will saving throw or be demoralized (Pathfinder RPG Core Rulebook 99) for 1 round. Each time you deal damage to a creature demoralized by this spell, you roll damage twice and take the higher result. This spell originally appeared in Pathfinder Campaign Setting: Inner Sea Gods.","Curse Of The Crimson Throne Chapter Appendix"
"Infuse Decay","necromancy","","evil","sorcerer/wizard 4, witch 4","10 minutes","V, S, F (a set of fine mortician's tools worth 100 gp)","1","touch","corporeal undead touched; see text","","","permanent until discharged (D)","1","0","Will negates (harmless)","yes (harmless)","This spell functions as per imbue with spell ability, except it can only target corporeal undead creatures, and can only transfer touch spells. The number and level of spells the subject can be granted depends on the undead creature's Hit Dice; even multiple castings of infuse decay can't exceed this limit.  HD of Undead Touch Spells Infused  5 or lower One 1st-level spell  6-10 One or two 1st-level spells  11 or higher One or two 1st-level spells and one 2nd-level spell  Once you cast infuse decay, you can't prepare a new 4th-level spell to replace it (see imbue with spell ability on page 299 of the Pathfinder RPG Core Rulebook for further details). The infused spell is automatically triggered the next time the undead creature makes a successful touch attack or attack with a natural weapon. An intelligent undead can choose not to trigger the spell on a hit. Only one infused spell can be triggered per attack. An intelligent undead can choose which spell to trigger if it has more than one infused spell. A nonintelligent undead triggers a random spell when it hits with a natural weapon. Only one spell can be triggered per round, regardless of the number of attacks the undead makes.","Curse Of The Crimson Throne Chapter Appendix"
"Unlock Flesh","necromancy","","","sorcerer/wizard 1, witch 1","1 standard action","V, S,F (any slashing weapon or cutting tool)","0","touch","creature touched","","","1 round/level (living target) or instantaneous (undead target); see below","0","0","Fort negates","yes","By touching a creature with a bladed instrument, you cause the creature's flesh to loosen and slide against its skeletal moorings. A living creature touched becomes staggered by the disturbing and uncomfortable sensation for 1 round per level. Each round on its turn, the subject can attempt a new saving throw to end the effect. This is a standard action that does not provoke attacks of opportunity. A corporeal undead creature targeted by this spell instead takes 1d6 points of damage per caster level (maximum 5d6 at 5th level) as wet, oozing chunks of flesh slough off its desiccated bones (a successful Fortitude save halves this damage). Incorporeal creatures, or creatures that do not have flesh, are immune to this spell's effects.","Curse Of The Crimson Throne Chapter Appendix"
"Bit Of Luck","evocation","","","alchemist 4, bard 3, cleric/oracle 4, psychic 4, shaman 4, sorcerer/wizard 4, witch 4","1 standard action","V, S, M (a four-leaf clover)","0","personal","","","you","10 minutes/level","0","0","","","For the spell's duration, the caster gains a reservoir of luck with a total number of points equal to 1 point per 2 caster levels. During the spell's duration, the caster can spend 1 point from this reservoir when making an attack roll or skill check to add a +1d8 luck bonus to the d20 roll's result. This bonus can be added before or after the roll or check's result is revealed, and if this bonus is large enough to turn a failure into a success, the roll succeeds. The spell instantly ends when all points are expended or when it is cast on the target again.  An 8th-level caster can instead spend 4 points to add a +2d8 luck bonus, and a 16th-level caster can spend 8 luck points to instead add a +3d8 luck bonus.","Blood Of The Beast"
"Curse Of Befouled Fortune","necromancy","","curse","antipaladin 3, bloodrager 4, cleric/oracle 3, shaman 3, sorcerer/wizard 4, spiritualist 3, witch 3","1 standard action","V, S","0","touch","","","creature touched","permanent","0","0","Will negates","yes","You curse the target, making it incredibly unlucky. While affected by curse of befouled fortune, the target can't receive luck bonuses or benefit from effects that grant it the ability to roll multiple times and take the higher result (like the swashbuckler's charmed life ability). The target also can't choose a die result, such as taking 10 or 20 in lieu of rolling (as per the bard's lore master ability). Finally, the first time each turn the target would succeed at an attack, saving throw, or skill check, it must roll twice and use the worse of the two results.  This curse cannot be dispelled, but it can be removed with a break enchantment, limited wish, miracle, remove curse, or wish spell.","Blood Of The Beast"
"Batrachian Surge","transmutation","","","bloodrager 1, druid 1, inquisitor 1, ranger 1, summoner/unchained summoner 1","1 swift action","V, S","0","personal","","","you","1 round + 1 round/3 levels (D)","1","0","none","yes (harmless)","You tap into your latent amphibian strengths, unlocking a short-lived physical talent. Armor or gear you are wearing adjusts to your new shape for the duration of the spell. When you cast batrachian surge, choose one of the following features to gain its associated benefits. You can have only one batrachian surge spell active on you at a time.  Gills: Your throat expands, and gill slits appear along your neck. You can breathe underwater.  Leaping: Your legs elongate and become especially muscular. You are always treated as having a running start when attempting Acrobatics checks to jump, and you gain a competence bonus on Acrobatics checks to jump equal to your caster level.  Swimming: You grow a large tadpole tail, and your other limbs shrink slightly. You gain a swim speed equal to your base land speed.  Tongue: Your tongue extends to the length of your body. Increase your reach by 5 feet when delivering touch spells. This increased reach doesn't stack with any other spells or abilities that affect your reach.","Blood Of The Beast"
"Sweat Poison","necromancy","","poison","alchemist 2, druid 3, inquisitor 3, ranger 2","1 standard action","V, S","0","personal","","","you","1 minute/level (D)","1","0","none","no","Glands along your neck, back, or wrists swell and exude a viscous injury poison (save Fort DC 14; frequency 1/round for 4 rounds; effect 1d2 Str; cure 1 save). You are not immune to this poison, and unless you have the poison use class feature or a similar ability, you are at risk of poisoning yourself. You can apply this poison to a weapon as a move action, and each dose you apply reduces the remaining duration of this spell by 1 minute. If doing so would reduce the remaining duration to 0 minutes or less, the spell ends, and any applied poisons retain their potency only until the end of your turn.  When you apply the poison, you can choose to reduce the spell's remaining duration by 2 or more additional minutes (maximum = your caster level) in order to enhance that dose of poison. For every 2 minutes of duration expended, the poison's save DC increases by 1, the number of rounds it lasts increases by 1/2 (round down), and the number of saves required to cure it increases by 1/4 (round down). If you have the toxic skin alternate racial trait (Advanced Race Guide 190), you can expend one daily use as a free action to enhance this spell's poison's damage to 1d3 Strength and its starting save DC to 15.","Blood Of The Beast"
"Contagious Suggestion","enchantment","compulsion","language-dependent, mind-affecting","bard 4, medium 4, mesmerist 4, occultist 5, psychic 5, sorcerer/wizard 5, witch 5","1 standard action","V, S","0","close (25 ft. + 5 ft./level)","","","one living creature","1 hour/level or until completed (D)","1","0","","","This spell functions as per suggestion, except the target can pass on the enchantment to other targets. The target is compelled to communicate your suggestion to another creature, forcing the new target to attempt a saving throw as if it were the initial target. If a secondary target successfully saves, the suggestion effect on the initial target isn't negated. If a secondary target fails, it is placed under the same compulsion as the initial target and can further spread the suggestion. This spell can affect a total number of Hit Dice of creatures equal to your caster level. Creatures that save against this spell cannot be affected by that particular casting of contagious suggestion for 24 hours.","Blood Of The Beast"
"Gullibility","enchantment","charm","mind-affecting","antipaladin 3, bard 3, inquisitor 3, mesmerist 3, psychic 3, sorcerer/wizard 3, witch 3","1 standard action","V, S","0","close (25 ft. + 5 ft./level)","","","one creature","10 minutes/level (D)","1","0","Will negates","yes","You befuddle the target's mind, making it more willing to believe even the most outlandish tales. The target takes a -10 penalty on Sense Motive checks for the spell's duration. In addition, creatures that attempt to lie to or deceive the target gain a +10 bonus on their Bluff checks, as if the target wanted to believe them and was drunk or impaired simultaneously. Furthermore, the believability of any lie told to a creature under the effects of gullibility increases by one step; an impossible lie seems far-fetched, a far-fetched lie seems unlikely, and an unlikely lie seems believable.  A creature gains no benefits from glibness on B luff checks to lie to or deceive a creature that is under the effects of gullibility; in effect, gullibility r enders a t arget s o w illing t o believe what others say that glibness cannot make their words any more believable.","Blood Of The Beast"
"Hypnotism, Greater","enchantment","compulsion","mind-affecting","bard 4, mesmerist 4, occultist 4, psychic 4, sorcerer/wizard 4, witch 4","1 round","V, S","0","close (25 ft. + 5 ft./2 levels)","several living creatures, no two of which may be more than 30 ft. apart","","","10 minutes/level (D)","1","0","Will negates","yes","This functions as hypnotism, except it affects 2 Hit Die of creatures per caster level you have. You can make up to five requests (instead of a single request) to each creature affected by the spell, and the requests can be as long and as complicated as you desire (though they still must be reasonable).","Blood Of The Beast"
"Metabolic Molting","transmutation","","","cleric/oracle 6, druid 6, shaman 6, witch 6","10 minutes","V, S, M (a valuable gemstone worth at least 250 gp)","1","touch","","","willing creature or dead body touched","see text","0","0","Will negates (harmless)","no","You encase the willing subject in a jeweled shell that has the same hardness and hit points as 5 inches of iron (hardness 10, hp 150). For 7 days, the subject enters a state of suspended animation (as per temporal stasis), during which it heals from even the most grievous wounds. Each day, the subject regains 5 hit points per Hit Die it has as well as recovering from 2 points of ability damage or ability drain from any ability score of its choice. After 7 days, the shell crumbles away and the subject emerges, its body's severed limbs, broken bones, and ruined organs regrown (as per regenerate).  If the gemstone you use for the component is worth at least 5,000 gp, metabolic molting can bring a target back to life, as long as it has been dead for no more than 1 hour when the spell is cast. When the spell is used on such a creature, the creature comes back to life after 7 days and stabilizes at 0 hit points. A creature brought back to life through metabolic molting gains 1 permanent negative level, or 2 points of Constitution drain if it is 1st level. Like raise dead, this spell can't save creatures slain by death effects.","Blood Of The Beast"
"Naga Shape I","transmutation","polymorph","","alchemist 4, bloodrager 4, magus 4, sorcerer/wizard 4","1 standard action","V, S, M (a piece of the creature whose form you want to assume)","0","personal","","","you","1 minute/level (D)","1","0","","","Whenever you cast this spell, you can assume the form of any type of Large naga (including most nagas, but not royal nagas), though not the form of a specific individual. In effect, you transform into a Large serpent, gaining a +4 size bonus to your Strength, a -2 penalty to your Dexterity, and a +4 natural armor bonus. Unlike with beast shape II, however, you keep your own head when using this spell and can cast spells with verbal and somatic components, even though the naga form doesn't have hands.  If the form you assume has any of the following abilities, you gain the listed ability: climb 60 feet, fly 60 feet (good maneuverability), swim 60 feet, darkvision 60 feet, low-light vision, and scent.","Blood Of The Beast"
"Naga Shape II","transmutation","polymorph","","alchemist 5, bloodrager 5, magus 5, sorcerer/wizard 5","1 standard action","V, S, M (a piece of the creature whose form you want to assume)","0","personal","","","you","1 minute/level (D)","1","0","","","This spell functions as naga shape I. Additionally, if the form you assume has any of the following abilities, you gain the listed ability: burrow 30 feet, climb 90 feet, fly 90 feet (good maneuverability), swim 90 feet, blindsense 30 feet, darkvision 60 feet, low-light vision, compression, constrict, detect thoughts, dreamsight, grab, hypnosis, poison, sneak attack +2d6, and spit.","Blood Of The Beast"
"Naga Shape III","transmutation","polymorph","","alchemist 6, bloodrager 6, magus 6, sorcerer/wizard 6","1 standard action","V, S, M (a piece of the creature whose form you want to assume)","0","personal","","","you","1 minute/level (D)","1","0","","","This spell functions as naga shape I. Additionally, if the form you assume has any of the following abilities, you gain the listed ability: burrow 60 feet, climb 90 feet, fly 120 feet (good maneuverability), swim 120 feet, blindsense 60 feet, darkvision 90 feet, low-light vision, tremorsense 60 feet, bleed, compression, constrict, detect thoughts, dreamsight, grab, hypnosis, poison, sneak attack +3d6, and spit.","Blood Of The Beast"
"Depilate","necromancy","","","bard 1, druid 1, sorcerer/wizard 1, witch 1","1 round","S, M (a sliver of cow's tongue)","0","medium (100 ft. + 10 ft./level)","","","one creature with hair or fur","instantaneous","0","0","Will negates","yes","This simple jinx causes a target's hair or fur to fall out in patchy clumps, leaving the creature disheveled and less commanding. A jinxed creature takes a -2 penalty on all Diplomacy, Intimidate, and Perform checks until the hair begins to regrow 1 week later, or until the damage can be concealed with a successful Disguise or Heal check (the DC is equal to the original save DC of the spell). A successful break enchantment, remove curse, or similar effect instantly regrows the target's hair or fur and removes the spell's effects.","Blood Of The Beast"
