"name","school","subschool","descriptor","spell_level","casting_time","components","costly_components","range","area","effect","targets","duration","dismissible","shapeable","saving_throw","spell_resistance","description","source"
"Sebaceous Twin","transmutation","","","cleric/oracle 3, druid 3, sorcerer/wizard 3, witch 3","1 standard action","V, S","0","touch","","","living creature touched","1 round/level (see text)","0","0","none (see text)","yes","By touching a living target, you cause a half-formed, parasitic clone of the target to burst from its midsection. The twin dangles from the target's body, making it difficult for the target to move easily and imparting a -2 penalty on Acrobatics and Climb checks. In addition, for the spell's duration, the target must succeed at a Fortitude saving throw at the start of its turn each round, or else it takes 1 point of Constitution damage and is sickened for that round as the twin siphons off its blood. Each time the target receives any healing (magical or otherwise), the duration of this spell is extended by 1 round. Each attack that deals damage to the target reduces the duration of this spell by 1 round. If the duration reaches 0 rounds in this  manner, the twin is violently excised from the body, and the target takes 1d6 points of bleed damage (which can be healed as normal).  The effect of sebaceous twin counts as a disease effect with a DC equal to the spell's saving throw DC.","AP 119"
"Allied Cloak","abjuration","","","bard 3, bloodrager 3, magus 3, occultist 2, sorcerer/wizard 3, summoner/unchained summoner 3","1 standard action","V, S, F (cloak or outer garment)","0","personal","","","you","1 round/level","0","0","none","no","You cause a cloak, shawl, poncho, or other outer garment you are wearing to animate to aid and defend you. The cloak provides a +2 shield bonus to your AC. In addition, once each round during your turn, you can take a free action to direct your cloak to use the aid another action to assist your skill check, attack roll, or AC. The cloak has an attack bonus or a total skill bonus equal to your caster level plus your key spellcasting ability score modifier (Charisma for bards, Intelligence for wizards, and so on). If another creature dons the cloak during the duration, the cloak provides its protection and aid to the wearer, but it still uses the same bonus on the aid another actions as if you were the wearer. The cloak cannot take any other type of action.","Adventurer's Armory 2"
"Billowing Skirt","transmutation","","","bard 2, inquisitor 2, occultist 2, shaman 2, sorcerer/wizard 2, witch 2","1 standard action","V, S, F (a skirt, kilt, or gown)","0","personal","","","you","1 minute/level","0","0","none","no","A skirt, kilt, or gown you are wearing enables you to control your falls through the air. A creature wearing the enchanted item of clothing falls slowly as if affected by feather fall and can attempt a DC 15 Fly skill check as a move action to hover in place for 1 round.","Adventurer's Armory 2"
"Grappling Scarf","transmutation","","","bard 1, inquisitor 1, occultist 1, skald 1, sorcerer/wizard 1","1 standard action","V, S, F (scarf)","0","personal","","","you","1 minute/level","0","0","none","no","A scarf you are wearing frays at the end into hook-like shapes  and can extend to incredible lengths. Although your scarf retains its weight, its frayed ends function as a grappling hook that can be thrown with a range increment of 20 feet. Your scarf elongates to 100 feet the first time it is thrown during the spell duration. Regardless of its apparent material, the scarf is as strong and easy to climb as a knotted silk rope. At the end of the duration, the scarf detaches and returns to its former shape, fluttering down from its position if you haven't already retrieved it.","Adventurer's Armory 2"
"Restful Cloak","conjuration","healing","","cleric/oracle 2, druid 2, occultist 2, paladin 2, ranger 2, shaman 2","1 standard action","V, S, F (cloak)","0","personal","","","you","1 hour/level","0","0","none","no","A cloak you are wearing transforms into a canvas tent large enough to hold four Medium creatures, firmly pitched in a flat area adjacent to you (if there is no such area, this spell simply fails). A creature regains 1 hit point for each hour it rests in the tent, in addition to any other benefits of resting. Additionally, a fatigued creature resting within the tent for 1 hour loses the fatigued condition, but a creature cannot recover from being fatigued more than once per casting of restful tent. At the end of the spell's duration, the tent transforms back into a cloak. If the tent is moved prior to the expiration of the spell's duration, the spell immediately ends.","Adventurer's Armory 2"
"Sculpted Cape","transmutation","","","bard 1, occultist 1, ranger 1, shaman 1, sorcerer/wizard 1, witch 1","1 standard action","V, S, F (cape or loose outer garment)","0","personal","","","you","1 minute/level","0","0","none","no","Your cape, cloak, or shawl stiffens and maintains its shape even if removed. A sculpted cape has hardness 2 and a number of hit points equal to your caster level, and it can support 1 pound of weight per caster level. An unworn sculpted cape can provide cover.","Adventurer's Armory 2"
"Surefoot Boots","transmutation","","","druid 2, occultist 2, ranger 2, shaman 2","1 standard action","V, S, F (footwear)","0","personal","","","you","1 round/level","0","0","none","no","You touch your boots, shoes, or other footwear and imbue them with the ability to find purchase on even the most treacherous ground. While the spell is in effect, the footwear's wearer treats any Acrobatics skill check to balance as though the wearer had rolled a 20.","Adventurer's Armory 2"
"Aquatic Trail","divination","","water","druid 3, inquisitor 3, ranger 2, shaman 3","1 standard action","V, S","0","medium (100 ft. + 10 ft./level)","circle centered on you, with a radius of 100 feet + 10 feet per level","","","1 hour/level","0","0","none","no","You use divination magic to enhance the underwater trails in the area around you, allowing you to track creatures through the water as if across soft ground as long as they passed through the area less than 1 week ago (this lets you notice trails that are much older than normal underwater trails). The spell's area moves with you, so you can follow the trail through the water over long distances. Other creatures can also follow the trail as long as they move with you. Because of the plethora of sea creatures in the higher zones, it's possible that the trail that most interests you will be covered by the trails of other aquatic creatures, making this spell even more useful than normal in the Abyssal and Abaddonian zones.","Aquatic Adventures"
"Extreme Buoyancy","evocation","","","alchemist 2, bard 2, druid 2, medium 2, occultist 2, psychic 2, ranger 2, shaman 2","1 standard action","V, S, M (a bag of air), DF","0","touch","","","creature touched","10 minutes/level","0","0","Will negates","yes","The target's buoyancy becomes and stays swiftly rising, regardless of how dense the target and its gear are. Among other effects, the target needs to succeed at a DC 20 Swim check to submerge itself and to stay submerged (see Buoyancy on page 43).","Aquatic Adventures"
"Free Swim","abjuration","","","alchemist 3, bard 3, cleric/oracle 3, druid 3, inquisitor 3, medium 3, mesmerist 3, occultist 3, psychic 3, ranger 3, spiritualist 3","1 standard action","V, S, M (a strip of kelp bound to the target), DF","0","touch","","","creature touched","10 minutes/level","0","0","Will negates (harmless)","yes (harmless)","The target can move and attack underwater normally without the usual penalties involved with underwater combat, as if under the effects of freedom of movement. However, the target doesn't gain any protections against grapple, paralysis, and magical effects that impede movement (such as solid fog, slow, and web).","Aquatic Adventures"
"Invisibility Bubble","illusion","glamer","","alchemist 2, antipaladin 2, bard 2, inquisitor 2, magus 2, medium 2, mesmerist 2, occultist 2, psychic 2, sorcerer/wizard 2, spiritualist 2, summoner/unchained summoner 2","1 standard action","V, S, M (a needle from a sea urchin)","0","touch","touched creature's space, up to one 5-foot-cube","","","1 minute/level (D)","1","0","Will negates (harmless)","yes (harmless)","A glamered bubble surrounds the target's space, rendering her completely invisible underwater by hiding both the target and any water she displaces. Because of the bubble's size limit, this spell works only on Medium or smaller targets. Other objects and creatures within the bubble's space are also invisible while they stay in the space, which could reveal the spell's existence to a canny observer who notices fish disappearing into the bubble and reappearing on the other side. Creatures inside the bubble can see each other, which allows foes who can pinpoint the bubble's location (such as dragons) to stick their heads into the bubble in order to see the target. Any creature on the inside of the bubble that takes any action that would break invisibility pops the bubble and ends the spell early. On land, the bubble is clearly visible, acting much as invisibility does in the water. Unlike with invisibility, the inside of the bubble blocks light from escaping the bubble, meaning that light sources inside the bubble don't illuminate past its edges, but also don't reveal a telltale glow.","Aquatic Adventures"
"Invisibility Bubble, Giant","illusion","glamer","","bard 3, mesmerist 3, occultist 3, psychic 3, sorcerer/wizard 3, summoner/unchained summoner 3","1 standard action","V, S, M (a needle from a sea urchin)","0","touch","10-ft.-radius emanation centered on the touched creature's space","","","1 minute/level (D)","1","0","Will negates (harmless)","yes (harmless)","This functions as per invisibility bubble, but the bubble is larger, which allows you to target a creature of up to size Gargantuan, or allows more creatures into the bubble.","Aquatic Adventures"
"Invisibility Bubble, Mass","illusion","glamer","","mesmerist 6, psychic 7, sorcerer/wizard 7, summoner/unchained summoner 6","1 standard action","V, S, M (a needle from a sea urchin)","0","long (400 ft. + 40 ft./level)","10-ft.-radius emanation centered on the touched creature's space","","any number of creatures, no two of which can be more than 180 ft. apart","1 minute/level (D)","1","0","Will negates (harmless)","yes (harmless)","This functions as per invisibility bubble, but the spell affects the areas of each target creature, regardless of the creature's size. The effect moves with the group and is broken when anyone in the group attacks. Individuals in separate bubbles can't see each other. The spell is broken for any individual who moves more than 180 feet from the nearest member of the group. If only two individuals are affected, the one moving away from the other one loses its invisibility. If both are moving away from each other simultaneously, they both become visible when the distance between them exceeds 180 feet.","Aquatic Adventures"
"Lead Anchor","evocation","","","alchemist 2, bard 2, druid 2, medium 2, occultist 2, psychic 2, ranger 2, shaman 2, witch 2","1 standard action","V, S, M (a bag of air), DF","0","touch","","","creature touched","10 minutes/level","0","0","Will negates","yes","The target's buoyancy becomes and stays swiftly sinking, regardless of how dense the target and its gear are. Among other effects, the target can walk on the bottom, but she also needs to succeed at a DC 20 Swim check to swim towards the surface and to stay above the bottom (see Buoyancy on page 43). This makes lead anchor a useful spell both for exploring the sea floor and for drowning an air-breathing foe in the water.","Aquatic Adventures"
"Life Current","conjuration","healing","water","cleric/oracle 3, druid 3, paladin 3, ranger 3, shaman 3","1 standard action","V, S, DF","0","medium (100 ft. + 10 ft./level)","current or portion of current up to 20 feet wide and 100 feet long","","","1 round","0","0","Will half","yes","You infuse the current with positive energy. At the start of their turn when the current moves them, living creatures in the current's area heal 1d6 hit points per 10 feet of the current's speed (maximum 6d6). Undead creatures in the current instead take an equal amount of damage.","Aquatic Adventures"
"Neutral Buoyancy","evocation","","","alchemist 2, bard 2, druid 2, medium 2, occultist 2, psychic 2, ranger 2, shaman 2","1 standard action","V, S, M (a bag of air), DF","0","touch","","","creature touched","10 minutes/level","0","0","Will negates","yes","The target's buoyancy becomes and stays neutral, regardless of how dense the target and its gear are. Among other effects, the target neither sinks nor rises when it doesn't attempt a Swim check, making it easier to stay put while performing demanding actions or when helpless or disabled, and the target can swim up and down with equal ease.","Aquatic Adventures"
"Pressure Adaptation","abjuration","","","alchemist 3, bloodrager 3, cleric/oracle 3, druid 3, paladin 3, psychic 3, ranger 3, shaman 3, summoner/unchained summoner 3","1 standard action","V, S, M (slime from a cephalopod)","0","touch","","","creature touched","1 hour/level","0","0","Fortitude negates (harmless)","yes (harmless)","The target adapts incredibly quickly to changes in pressure, adjusting to 100 feet of new pressure (or the entire shift, in the case of an instantaneous shift within its native range; see page 48) after just one successful Fortitude saving throw instead of the usual five.","Aquatic Adventures"
"Stabilize Pressure","abjuration","","","alchemist 2, bloodrager 2, cleric/oracle 2, druid 2, paladin 2, psychic 2, ranger 2, shaman 2, summoner/unchained summoner 2","1 standard action","V, S, M (a piece of shell)","0","touch","","","creature touched","instantaneous","0","0","Fortitude negates (harmless)","yes (harmless)","You instantly stabilize the target's pressure, causing it to adjust to its current pressure all at once. This doesn't help it readjust to future pressure changes.","Aquatic Adventures"
"Steam Ray Fusillade","evocation","","fire, water","sorcerer/wizard 7","1 standard action","V, S, M (a scraping from a hydrothermal vent)","0","personal","","","you","1 round/level","0","0","","","For the duration of the spell, you can fire three rays of steam once per round as a standard action (and you also fire three such rays as part of casting the spell). These rays function similarly to the rays from scorching ray (you can fire them at close range, they're ranged touch attacks, they deal 4d6 points of fire damage each, and spell resistance negates  them) except that they work both underwater and above water without a caster level check for being a fire spell.","Aquatic Adventures"
"Unlife Current","conjuration","healing","water","antipaladin 3, cleric/oracle 3, druid 3, ranger 3, shaman 3","1 standard action","V, S, DF","0","medium (100 ft. + 10 ft./level)","current or portion of current up to 20 feet wide and 100 feet long","","","1 round","0","0","Will half","yes","This functions as life current except you infuse the current with negative energy, so it heals undead and harms living creatures.","Aquatic Adventures"
"Wave Form","transmutation","","water","bloodrager 4, cleric/oracle 4, druid 4, shaman 4, sorcerer/wizard 4","1 standard action","V, S","0","personal","","","you","instantaneous","0","0","see text","?","You transform into a wave of frothing water up to 15 feet wide and 15 feet tall, as space permits, and then surge forth in a straight line in the direction of your choice, moving up to twice your base movement speed before immediately returning to your normal form. This movement does not provoke attacks of opportunity. While in wave form, you are immune to weapon attacks and attacks that target a specific number of creatures (since the spell is instantaneous, this is mainly relevant for readied actions and the like). All creatures and unattended objects in your path take 4d6 points of bludgeoning damage and are knocked prone. A successful Reflex save prevents a creature from being knocked prone.","Aquatic Adventures"
"Absorb Rune I","abjuration","","","bard 4, cleric/oracle 4, magus 4, occultist 4, sorcerer/wizard 4","1 standard action","V, S, M (a white silk glove worth 25 gp)","1","touch","","","one spell effect","instantaneous plus 1 minute/ level (see text)","0","0","Will negates (harmless)","yes (harmless)","This spell allows you to lay your hand upon a magical glyph, symbol, or other magical spell effect (referred to in this spell description as a ""rune"") and attempt to absorb the essence of its effect. To absorb a rune, you must be aware of the rune's existence (but need not know the details of what it actually does) and then succeed at a caster level check (DC = 10 + the caster level of the spell affect being absorbed) as you touch the rune in question. If you fail this caster level check, the magical rune is not triggered unless you fail the roll by 5 or more. If you succeed at the caster level check, the rune is removed from the surface it was originally placed upon and duplicated on the cloth of a silk glove worn on your hand. The rune remains located on the glove's palm in an inert state for up to 1 minute per caster level. As a standard action taken at any time during that duration, you can transfer the rune to another surface similar to the one it was originally placed upon, at which point the rune's function either returns to normal or dissipates harmlessly as if successfully dispelled (your choice). If the spell's duration expires before you place the rune on a new surface, the absorbed rune dissipates harmlessly. Absorb rune I affects only runes whose effects are equivalent to a spell of 3rd level or lower. An attempt to use absorb rune I on a more powerful effect automatically triggers the rune when you touch it.","Adventurer's Guide"
"Absorb Rune II","abjuration","","","bard 6, cleric/oracle 6, magus 6, occultist 6, sorcerer/wizard 6","1 standard action","V, S, M (a white silk glove worth 25 gp)","1","touch","","","one spell effect","instantaneous plus 1 minute/ level (see text)","0","0","Will negates (harmless)","yes (harmless)","This spell functions like absorb rune I, but it can affect runes equivalent to a spell of 5th level or lower.","Adventurer's Guide"
"Absorb Rune III","abjuration","","","cleric/oracle 9, sorcerer/wizard 9","1 standard action","V, S, M (a white silk glove worth 25 gp)","1","touch","","","one spell effect","instantaneous plus 1 minute/ level (see text)","0","0","Will negates (harmless)","yes (harmless)","This spell functions like absorb rune I, but it can affect runes equivalent to a spell of 8th level or lower.","Adventurer's Guide"
"Hidden Knowledge","transmutation","","","bard 2, medium 2, mesmerist 2, occultist 2, psychic 2, sorcerer/wizard 2","1 round","V, S, M (a drop of ink)","0","personal","","","you","up to 1 day/level (see text)","0","0","","","This subtle but useful spell allows you to safeguard important knowledge-even from yourself. While casting this spell, you recite one piece of knowledge (up to a maximum of 50 words). Upon completion of the spell's casting, you transfer the knowledge from your mind to your skin in the form of an intricate, runic tattoo placed anywhere you choose on your body. The knowledge disappears utterly from your mind, and you might not realize you forgot something. The magic of the spell patches over gaps in your memory with recollections from the past. Until the spell's duration ends, the knowledge is lost to you. When you cast this spell, you decide how long you wish the spell's duration to be, up to a maximum duration of 1 day per level. Many Cyphermages commission nonmagical tattoos to disguise the effects of this spell. A detect magic spell or a successful Linguistics or Spellcraft check (DC 20 + your Intelligence modifier) reveals an enchanted tattoo, but not its contents. The effects of hidden knowledge can be dispelled normally, in which case the knowledge is completely lost.","Adventurer's Guide"
"Rune Trace","divination","","","bard 1, cleric/oracle 1, occultist 1, psychic 1, sorcerer/wizard 1","1 minute","V, S, M (pinch of powdered gemstones worth 25 gp)","1","touch","","","rune touched","instantaneous","0","0","none","no","By immersing yourself fully in the intricacies of a carved or written rune of any kind, you can divine the elements of that rune's nature. While casting rune trace, you must run your fingers (which cannot be gloved at the time) over the rune, glyph, symbol, or other marking you want to examine (hereafter referred to as the ""rune""). This does not trigger any effects that touching the rune would normally trigger. Runes, symbols, and other effects that trigger when read still trigger as normal if you do so- but note that this spell does not require you to view and read the rune that you're targeting. When the spell's casting time ends, you instantly receive flashes of insight regarding the rune's nature, history, and purpose, including the following information. Age: You learn if the rune was placed within the last 24 hours, within the last month, within the last year, within the last decade, within the last century, or prior to the last century.  Insight: If you have cast rune trace on a magical rune, you gain a +5 bonus on all skill rolls and checks to dispel, disable, or otherwise tamper with the rune.  Language: You learn what language the character of the rune is taken from, or in the case of a rune that has no language, you learn that it is a unique image.  Purpose: You learn the general purpose of the rune (such as whether it's a decoration, information, a magical defense, or a warning).","Adventurer's Guide"
"Rune Of Rule","transmutation","","","bard 2, occultist 2, sorcerer/wizard 2, witch 2","1 minute","V, S, M (vial of paint worth 25 gp)","1","close (25 ft. + 5 ft./2 levels)","","","one living creature","1 day or until activated (see description)","0","0","Will (harmless)","yes (harmless)","Investigations into the ancient and mysterious traditions of the seven virtues of rule of the lost human empire of Azlant, which were later corrupted by the runelords into the more familiar seven deadly sins, inspired the Cyphermages to develop the runes of rule. This spell allows you to place a rune upon another creature that can then be used to aid it at a later time. You determine the spell's effect at the time of casting by using your finger to paint a specific rune on the recipient's body with a dose of specially prepared paint worth 25 gp. The inscribed rune lasts for 24 hours or until the spell is activated. Unless otherwise noted, the creature upon which the rune of rule has been inscribed can activate it at any time as a swift action. If the spell effect isn't used, all markings associated with the rune disappear and the effect fades. You can never place the spell upon yourself-it must be bestowed on someone else. The seven runes of rule, along with their specific effects when the user activates them, are listed below. A creature can bear only one rune of rule at a time. Charity: A creature bearing this mark gains a +5 insight bonus on a single attack roll or skill check attempted at the request of another creature, provided the creature bearing this mark does not gain any immediate benefit or reward for making the roll or attempting the check. Generosity: A creature bearing the rune of generosity can activate it as an immediate action, but it must do so as another creature within 30 feet activates a consumable magic item such as a potion or scroll that was given to it at some point within the last 24 hours by the creature bearing the rune. When the rune is activated, the effects of the consumable magic item resolve at a caster level that is 2 higher than the item's actual caster level. Humility: When a creature activates the rune of humility, it does not provoke attacks of opportunity for 1 round. Kindness: A creature must be using the aid another action or casting a healing spell in order to activate a rune of kindness. If the creature activates the rune while using the aid another action, the bonus imparted on a success increases to +5. If the creature instead activates the rune while casting a healing spell, the effective caster level of the spell increases by 2. Love: When a creature activates the rune of love as he casts a spell with the charm descriptor, the save DC of that spell increases by 1. Alternatively, a creature can activate the rune of love after he rolls damage for a weapon or spell attack, causing the damage dealt to become nonlethal damage. Temperance: A creature bearing the rune of temperance can activate it as an immediate action immediately upon failing a saving throw against a poison, disease, drug, or similar effect. The creature can immediately attempt a second saving throw against the effect and can use the result of that second saving throw as the actual result. Zeal: A creature that activates the rune of zeal gains a +3 bonus on Will saves, and the save DCs of all language-dependent effects created by the creature increase by 1; these effects last for 1 round.","Adventurer's Guide"
"Slave To Sin","enchantment","compulsion","emotionUM, mind-affecting","bard 2, cleric/oracle 3, inquisitor 3, mesmerist 2, paladin 2, sorcerer/wizard 3, witch 3","1 standard action","V, S, M/DF (a scrap of paper inscribed with the Sihedron rune)","0","close (25 ft. + 5 ft./2 levels)","","","one living creature","1 round/level","0","0","Will negates (see below)","yes","This spell allows you to reach into an evil creature's mind to expose and exploit its susceptibility to whichever of the seven so-called ""deadly sins"" it is most susceptible to. The targeted creature must succeed at a Will save or it is overwhelmed with an inability to repress urges to indulge in whatever sin most closely mirrors its personality, and a glowing rune appears upon the creature's body (usually the brow), identifying the sin. (The GM adjudicates which rune manifests on the creature's body, as appropriate.) Each round, at the start of its turn, the target must attempt a new Will saving throw against the spell's DC to resist the sin's enslavement. If the target succeeds at this saving throw, it is sickened for that round by the distractions of its sin. If it fails, it is sickened and staggered as it spends part of its action wallowing in its targeted sin (a wrathful victim might waste time spouting threats and profanity, while a slothful victim might merely be slow and hesitant, and a lustful victim could well spend precious moments ogling or fawning over something of beauty).","Adventurer's Guide"
"Detect Charm","divination","","","bard 1, cleric/oracle 1, inquisitor 1, medium 1, mesmerist 1, occultist 1, paladin 1, psychic 1, shaman 1, sorcerer/wizard 1, spiritualist 1, witch 1","1 standard action","V, S","0","60 ft.","cone-shaped emanation","","","concentration, up to 1 minute/level (D)","1","0","none","no","This spell functions as per detect magic, except that it detects only charm, compulsion, and possession effects. You immediately detect the strength and location of each such aura on all creatures in the area. You can attempt to identify the properties of each aura (see Spellcraft on page 106 the Pathfinder RPG Core Rulebook). In addition to noticing the targets of these effects, you can recognize when creatures in the area are using these effects on others by attempting a Sense Motive check as a standard action (DC = 20 + caster level). If you succeed, you can attempt a Spellcraft check to identify what magic it is using (even if the target is not in the area).","Adventurer's Guide"
"Summon Flight Of Eagles","conjuration","summoning","","bloodrager 4, druid 6, ranger 4, shaman 6, sorcerer/wizard 6, summoner/unchained summoner 6, witch 6","1 round","V, S, F (a gold feather worth 100 gp)","1","close (25 ft. + 5 ft./2 levels)","","1d4+1 summoned creatures","","10 minutes/level","0","0","none","no","You summon 1d4+1 giant eagles to serve as you designate. The summoned birds can fight if you wish, but can also serve as mounts.","Adventurer's Guide"
"Suppress Charms And Compulsions","abjuration","","","bard 2, cleric/oracle 2, mesmerist 2, paladin 2, psychic 2, shaman 2, sorcerer/wizard 2","1 standard action","V, S","0","close (25 ft. + 5 ft./2 levels)","","","one creature plus one additional creature per 4 levels, no two of which can be more than 30 ft. apart","10 minutes or concentration (up to 1 round/level); see text","0","0","Will negates (harmless)","yes (harmless)","You bolster the subject's sense of willpower and self-worth when you cast this spell. As you cast it, you must decide if you want to grant a bonus to saving throws against charms and compulsions or suppress charms and compulsions. If you grant a bonus to saving throws, you grant all affected creatures a +4 morale bonus on saving throws against charm and compulsion effects for 10 minutes. If instead you suppress charms and compulsions, the spell's duration drops to concentration, to a maximum duration of 1 round per level. As long as you continue to concentrate, the spell suppresses all existing charm and compulsion effects affecting the targets, regardless of whether the effect is beneficial or harmful. New charm or compulsion effects that successfully target such a protected creature are automatically suppressed as long as you continue concentrating. If you cease concentrating, the spell effect immediately ends, and remaining charm or compulsion effects resume for the rest of their remaining durations as normal.","Adventurer's Guide"
"Brand Of Conformity","transmutation","","curseUM","inquisitor 1","1 round","V, S, DF","0","touch","","","creature touched","1 day/level","0","0","Fortitude negates","yes","This spell etches the symbol of a nation, organization, or order on the target, dealing 1 point of damage. The mark can be placed on any exposed portion of the creature, typically the head or forearm. While branded in this way, the recipient loses the ability to speak or understand its racial language and the language of its homeland or primary culture (if these are different). For example, an elf raised among the Shoanti would lose Elven and Shoanti (if she knew both those languages), while a halfling raised among dwarves would lose both Halfling and Dwarven (if she knew both those languages). A gnome raised among gnomes would lose Gnome, but no other language. This spell never suppresses Common or Undercommon, nor does it prevent spellcasting, though it may prevent a target from speaking intelligibly if it suppresses all of the target's languages. A brand of conformity can be hidden beneath clothing or removed by scraping it away (the latter deals 1d6 points of damage, though the brand returns if that damage is healed). In any event, the language-suppression element of a brand of conformity continues to function even when hidden or scraped away.","Adventurer's Guide"
"Brand Of Hobbling","transmutation","","curseUM","inquisitor 2","1 round","V, S, DF","0","touch","","","creature touched","1 day/level","0","0","Fortitude negates","yes","This spell etches a symbol of chains, a particular prison, or a lawful institution on the target, dealing 1d6 points of damage. The mark can be placed on any exposed portion of the creature, typically on the head or forearm. While the recipient is branded in this way, all of its movement speeds are reduced by half (rounded down to the next 5-foot increment). A brand of hobbling can be hidden by clothing or removed by scraping the brand away (the latter deals 1d6 points of damage, though the brand returns if that damage is healed), but in either case the effects of a brand of hobbling continue to function.","Adventurer's Guide"
"Brand Of Tracking","transmutation","","curseUM","inquisitor 4","1 round","V, S, DF","0","touch","","","creature touched","permanent","0","0","Fortitude negates","yes","This spell etches the symbol of an eye or a lawful institution on the target, dealing 1d6 points of damage. The mark can be placed on any exposed portion of the creature, typically the head or forearm. While the target is branded in this way, twice per day as a standard action, you can instantly determine in what direction and how far away the target is, as long as it is within a range equal to 1 mile per your caster level. If the target travels beyond this range or to another plane, you cannot gain information about the recipient's location. Similarly, if the target becomes warded by a spell or effect that thwarts divination spells (such as nondetection) or moves into such an area (such as one created by antimagic field), you cannot gain information about the target's location. This effect otherwise works as a locate creature spell that lasts for 1 minute per caster level. It can be fooled by mislead but not by polymorph. A brand of tracking can be hidden by clothing or temporarily removed by scraping it away (the latter deals 1d6 points of damage, though the brand returns if that damage is healed, or 1 day later otherwise). The effects of a brand of tracking continue to function even when hidden or scraped away. A brand of tracking cannot be dispelled, but it can be permanently removed by any means that removes a mark of justice (see page 312 of the Pathfinder RPG Core Rulebook).","Adventurer's Guide"
"Dirge Of The Victorious Knights","illusion","shadow","","bard 6","1 round","V, S, F (a medal from a dead Hellknight or a copy of a Chelish opera script, either worth at least 100 gp)","1","120 ft.","","120-ft. line, 10 ft. wide","","instantaneous","0","0","Reflex half","yes","By performing part of the Chelish opera Victory of the Hellknights, you call forth spectral illusions of mounted Hellknights to trample your foes under the hooves of their glorious steeds. The shadowy knights appear in an adjacent 10-foot square and ride forward in the direction you indicate, dealing 1d6 points of damage per caster level (maximum 20d6) to all creatures in their path. Half of this damage is cold damage, while half results directly from arcane power and is not subject to cold resistance or immunity. The knights cannot pass through force effects or barriers that block incorporeal creatures or undead. I","Adventurer's Guide"
"Infernal Challenger","conjuration","calling","lawful; see text","cleric/oracle 3, sorcerer/wizard 3, summoner/unchained summoner 3","1 round","V, S, F/DF (an iron badge or medallion)","0","close (25 ft. + 5 ft./2 levels)","","one called bearded devil and testing ground; see text","","1 minute/level","0","0","none","no","This spell summons a bearded devil, causing it to appear where you designate. The area within a 50-foot radius of where the devil appears is ringed with a smoldering, red glow. This area is the testing ground. To successfully cast this spell, no creature other than the devil's challenger (see below) can be within this area while the spell is being cast. On the round it appears, the devil identifies itself (typically by name and with a brief recitation of honors) and states it is prepared to do battle with a sole mortal champion. In the same round, either you or a creature you designate while casting the spell must identify the devil's challenger. For the duration of the spell, the devil does everything in its power to kill the challenger. You do not control the devil or have any influence over how it conducts itself in battle, but the devil cannot leave the testing ground. Unlike with summon monster and similar spells, you cannot dismiss the devil. Rather, the conjured devil remains until any one of the following criteria is met: it is reduced below 0 hit points or otherwise defeated, its challenger is slain, its challenger leaves the testing ground, or it takes damage from any source other than its challenger. Upon any of these occurrences, the devil vanishes. Conjuring a devil is typically an evil act. If cast for any purpose besides the administering of a Hellknight test, this spell has the evil descriptor.","Adventurer's Guide"
"Shackle","conjuration","creation","","cleric/oracle 2, inquisitor 2, ranger 2, sorcerer/wizard 2, summoner/unchained summoner 2","1 standard action","V, S","0","touch","","one set of restraints; see text","","1 hour/level","0","0","Reflex negates; see text","no","You summon a set of Small or Medium masterwork restraints into being. When you cast this spell, you can choose whether the restraints are manacles or fetters (manacles specifically designed to fit around the ankles). You also summon the restraints' key to your person; the Disable Device DC to open the locked restraints is equal to 15 + your caster level + the modifier of your primary casting ability score. Typically, the restraints appear in your hands. However, as part of the spell's casting, you can make a melee touch attack against a creature; if you succeed and the creature then fails a Reflex saving throw against the spell's DC, the locked fetters appear clasped on the creature or locked manacles clasp you and the creature together. You can instead have manacles restrain the target's limbs in front of or behind it. If you cast the spell as a full-round action, you can make melee touch attacks against two creatures you can reach. If you succeed at both attacks and both creatures fail their Reflex saving throws, you can cause the set of manacles to bind the targets together. As you increase in level, the restraints become stronger and you gain more control over them. If you are 6th level or higher, you can make the restraints mithral, or you can summon Tiny or Large restraints. If you are 12th level or higher, you can summon Diminutive or Huge restraints. If you use an emerald worth at least 1,000 gp as a material component while casting this spell, as a standard action once during its duration, you can affect any creature bound by these restraints as per dimensional anchor with a duration of 1 minute per caster level. If you are 18th level or higher and use an emerald worth at least 1,000 gp as a material component while casting this spell, the restraints' hardness increases to 30, they have 60 hit points, and they can't be broken with a successful Strength check. (The emerald must be worth at least 2,000 gp if you also wish to use the dimensional anchor effect described earlier.) If you cast this spell before the duration of a previous casting has lapsed, you can create a new set of restraints or reset the previous spell's duration. If you used an expensive material component during a previous casting, you must again use a component when creating new restraints or resetting the duration if you wish to maintain the special effect. You do not need to touch these previously created shackles to renew their duration, though you must be on the same plane as the shackles. When this spell ends, the restraints disappear, and any ongoing effects created by the spell end.","Adventurer's Guide"
