"name","school","subschool","descriptor","spell_level","casting_time","components","costly_components","range","area","effect","targets","duration","dismissible","shapeable","saving_throw","spell_resistance","description","source"
"Magic Jar","necromancy","","","sorcerer/wizard 5, alchemist 5, summoner 4, witch 5, unchained summoner 5","1 standard action","V, S, F (a gem or crystal worth at least 100 gp)","1","medium (100 ft. + 10 ft./level)","","","one creature","1 hour/level or until you return to your body","0","0","Will negates; see text","yes","By casting magic jar, you place your soul in a gem or large crystal (known as the magic jar), leaving your body lifeless. Then you can attempt to take control of a nearby body, forcing its soul into the magic jar. You may move back to the jar (thereby returning the trapped soul to its body) and attempt to possess another body.  The spell ends when you send your soul back to your own body, leaving the receptacle empty. To cast the spell, the magic jar must be within spell range and you must know where it is, though you do not need line of sight or line of effect to it. When you transfer your soul upon casting, your body is, as near as anyone can tell, dead.  While in the magic jar, you can sense and attack any life force within 10 feet per caster level (and on the same plane of existence).  You do need line of effect from the jar to the creatures. You cannot determine the exact creature types or positions of these creatures.  In a group of life forces, you can sense a difference of 4 or more HD between one creature and another and can determine whether a life force is powered by positive or negative energy. (Undead creatures are powered by negative energy. Only sentient undead creatures have, or are, souls.) You could choose to take over either a stronger or a weaker creature, but which particular stronger or weaker creature you attempt to possess is determined randomly.  Attempting to possess a body is a full-round action. It is blocked by protection from evil or a similar ward. You possess the body and force the creature's soul into the magic jar unless the subject succeeds on a Will save. Failure to take over the host leaves your life force in the magic jar, and the target automatically succeeds on further saving throws if you attempt to possess its body again.  If you are successful, your life force occupies the host body, and the host's life force is imprisoned in the magic jar. You keep your Intelligence, Wisdom, Charisma, level, class, base attack bonus, base save bonuses, alignment, and mental abilities. The body retains its Strength, Dexterity, Constitution, hit points, natural abilities, and automatic abilities. A body with extra limbs does not allow you to make more attacks (or more advantageous two-weapon attacks) than normal. You can't choose to activate the body's extraordinary or supernatural abilities. The creature's spells and spell-like abilities do not stay with the body.  As a standard action, you can shift freely from a host to the magic jar if within range, sending the trapped soul back to its body. The spell ends when you shift from the jar to your own body.  If the host body is slain, you return to the magic jar, if within range, and the life force of the host departs (it is dead). If the host body is slain beyond the range of the spell, both you and the host die. Any life force with nowhere to go is treated as slain.  If the spell ends while you are in the magic jar, you return to your body (or die if your body is out of range or destroyed). If the spell ends while you are in a host, you return to your body (or die, if it is out of range of your current position), and the soul in the magic jar returns to its body (or dies if it is out of range). Destroying the receptacle ends the spell, and the spell can be dispelled at either the magic jar or the host's location.","PFRPG Core"
"Magic Missile","evocation","","force","sorcerer/wizard 1, magus 1, bloodrager 1, psychic 1","1 standard action","V, S","0","medium (100 ft. + 10 ft./level)","","","up to five creatures, no two of which can be more than 15 ft. apart","instantaneous","0","0","none","yes","A missile of magical energy darts forth from your fingertip and strikes its target, dealing 1d4+1 points of force damage.  The missile strikes unerringly, even if the target is in melee combat, so long as it has less than total cover or total concealment.  Specific parts of a creature can't be singled out. Objects are not damaged by the spell.  For every two caster levels beyond 1st, you gain an additional missile-two at 3rd level, three at 5th, four at 7th, and the maximum of five missiles at 9th level or higher. If you shoot multiple missiles, you can have them strike a single creature or several creatures.  A single missile can strike only one creature. You must designate targets before you check for spell resistance or roll damage.","PFRPG Core"
"Magic Mouth","illusion","glamer","","bard 1, sorcerer/wizard 2, summoner/unchained summoner 1, occultist 2, psychic 2, mesmerist 1, medium 2","1 standard action","V, S, M (a small bit of honeycomb and jade dust worth 10 gp)","1","close (25 ft. + 5 ft./2 levels)","","","one creature or object","permanent until discharged","0","0","Will negates (object)","yes (object)","This spell imbues the chosen object or creature with an enchanted mouth that suddenly appears and speaks its message the next time a specified event occurs. The message, which must be 25 or fewer words long, can be in any language known by you and can be delivered over a period of 10 minutes. The mouth cannot utter verbal components, use command words, or activate magical effects. It does, however, move according to the words articulated; if it were placed upon a statue, the mouth of the statue would move and appear to speak. Magic mouth can also be placed upon a tree, rock, or any other object or creature.  The spell functions when specific conditions are fulfilled according to your command as set in the spell. Commands can be as general or as detailed as desired, although only visual and audible triggers can be used. Triggers react to what appears to be the case.  Disguises and illusions can fool them. Normal darkness does not defeat a visual trigger, but magical darkness or invisibility does.  Silent movement or magical silence defeats audible triggers. Audible triggers can be keyed to general types of noises or to a specific noise or spoken word. Actions can serve as triggers if they are visible or audible. A magic mouth cannot distinguish alignment, level, Hit Dice, or class except by external garb.  The range limit of a trigger is 15 feet per caster level, so a 6thlevel caster can command a magic mouth to respond to triggers as far as 90 feet away. Regardless of range, the mouth can respond only to visible or audible triggers and actions in line of sight or within hearing distance.  Magic mouth can be made permanent with a permanency spell.","PFRPG Core"
"Magic Stone","transmutation","","","cleric/oracle 1, druid 1, shaman 1","1 standard action","V, S, DF","0","touch","","","up to three pebbles touched","30 minutes or until discharged","0","0","Will negates (harmless, object)","yes (harmless, object)","You transmute as many as three pebbles, which can be no larger than sling bullets, so that they strike with great force when thrown or slung. If hurled, they have a range increment of 20 feet. If slung, treat them as sling bullets (range increment 50 feet). The spell gives them a +1 enhancement bonus on attack and damage rolls. The user of the stones makes a normal ranged attack. Each stone that hits deals 1d6+1 points of damage (including the spell's enhancement bonus), or 2d6+2 points against undead.","PFRPG Core"
"Magic Vestment","transmutation","","","cleric/oracle 3, inquisitor 3, shaman 3, occultist 3","1 standard action","V, S, DF","0","touch","","","armor or shield touched","1 hour/level","0","0","Will negates (harmless, object)","yes (harmless, object)","You imbue a suit of armor or a shield with an enhancement bonus of +1 per four caster levels (maximum +5 at 20th level).  An outfit of regular clothing counts as armor that grants no AC bonus for the purpose of this spell.","PFRPG Core"
"Magic Weapon","transmutation","","","cleric/oracle 1, paladin 1, sorcerer/wizard 1, inquisitor 1, antipaladin 1, magus 1, bloodrager 1, shaman 1, occultist 1","1 standard action","V, S, DF","0","touch","","","weapon touched","1 min./level","0","0","Will negates (harmless, object)","yes (harmless, object)","Magic weapon gives a weapon a +1 enhancement bonus on attack and damage rolls. An enhancement bonus does not stack with a masterwork weapon's +1 bonus on attack rolls.  You can't cast this spell on a natural weapon, such as an unarmed strike (instead, see magic fang). A monk's unarmed strike is considered a weapon, and thus it can be enhanced by this spell.","PFRPG Core"
"Magic Weapon, Greater","transmutation","","","cleric/oracle 4, paladin 3, sorcerer/wizard 3, inquisitor 3, antipaladin 3, magus 3, bloodrager 3, shaman 4, occultist 3","1 standard action","V, S, M/DF (powdered lime and carbon)","0","close (25 ft. + 5 ft./2 levels)","","","one weapon or 50 projectiles (all of which must be together at the time of casting)","1 hour/level","0","0","Will negates (harmless, object)","yes (harmless, object)","This spell functions like magic weapon, except that it gives a weapon an enhancement bonus on attack and damage rolls of +1 per four caster levels (maximum +5). This bonus does not allow a weapon to bypass damage reduction aside from magic.  Alternatively, you can affect as many as 50 arrows, bolts, or bullets.  The projectiles must be of the same kind, and they have to be together (in the same quiver or other container). Projectiles, but not thrown weapons, lose their transmutation after they are used.  Treat shuriken as projectiles, rather than as thrown weapons, for the purpose of this spell.","PFRPG Core"
"Minor Creation","conjuration","creation","","sorcerer/wizard 4, summoner/unchained summoner 3, witch 4, occultist 3, psychic 4, spiritualist 3","1 minute","V, S, M (a tiny piece of matter of the same sort of item you plan to create with minor creation)","0","0 ft.","","unattended, nonmagical object of nonliving plant matter, up to 1 cu. ft./level","","1 hour/level","1","0","none","no","You create a nonmagical, unattended object of nonliving vegetable matter. The volume of the item created cannot exceed 1 cubic foot per caster level. You must succeed on an appropriate Craft skill check to make a complex item.  Attempting to use any created object as a material component causes the spell to fail.","PFRPG Core"
"Major Creation","conjuration","creation","","sorcerer/wizard 5, summoner/unchained summoner 4, witch 5, occultist 4, psychic 5","10 minutes","V, S, M (a tiny piece of matter of the same sort of item you plan to create with minor creation)","0","close (25 ft. + 5 ft./2 levels)","","unattended, nonmagical object of nonliving plant matter, up to 1 cu. ft./level","","see text","0","0","none","no","This spell functions like minor creation, except that you can also create an object of mineral nature: stone, crystal, metal, or the like. The duration of the created item varies with its relative hardness and rarity, as indicated on the following table. Hardness and Rarity Examples Duration Vegetable matter 2 hr./level Stone, crystal, base metals 1 hr./level Precious metals 20 min./level Gems 10 min./level Rare metal* 1 round/level * Includes adamantine, alchemical silver, and mithral. You can't use major creation to create a cold iron item.","PFRPG Core"
"Major Image","illusion","figment","","bard 3, sorcerer/wizard 3, magus 3, occultist 3, psychic 3, mesmerist 3, medium 3","1 standard action","V, S, F (a bit of fleece)","0","long (400 ft. + 40 ft./level)","","visual figment that cannot extend beyond four 10-ft. cubes + one 10-ft. cube/level (S)","","Concentration + 3 rounds","0","0","Will disbelief (if interacted with)","no","This spell functions like silent image, except that sound, smell, and thermal illusions are included in the spell effect. While concentrating, you can move the image within the range.  The image disappears when struck by an opponent unless you cause the illusion to react appropriately.","PFRPG Core"
"Make Whole","transmutation","","","cleric/oracle 2, sorcerer/wizard 2, occultist 2, psychic 2","10 minutes","V, S","0","close (25 ft. + 5 ft./2 levels)","","","one object of up to 10 cu. ft./level or one construct creature of any size","instantaneous","0","0","Will negates (harmless, object)","yes (harmless, object)","This spell functions as mending, except that it repairs 1d6 points of damage per level when cast on an object or construct creature (maximum 5d6).  Make whole can fix destroyed magic items (at 0 hit points or less), and restores the magic properties of the item if your caster level is at least twice that of the item. Items with charges (such as wands) and single-use items (such as potions and scrolls) cannot be repaired in this way. When make whole is used on a construct creature, the spell bypasses any immunity to magic as if the spell did not allow spell resistance.","PFRPG Core"
"Mark of Justice","necromancy","","curse","cleric/oracle 5, paladin 4, witch 5, inquisitor 5","10 minutes","V, S, DF","0","touch","","","creature touched","permanent; see text","0","0","none","yes","You mark a subject and state some behavior on the part of the subject that will activate the mark. When activated, the mark curses the subject. Typically, you designate some sort of undesirable behavior that activates the mark, but you can pick any act you please.  The effect of the mark is identical with the effect of bestow curse.  Since this spell takes 10 minutes to cast and involves writing on the target, you can cast it only on a creature that is willing or restrained.  Like the effect of bestow curse, a mark of justice cannot be dispelled, but it can be removed with a break enchantment, limited wish, miracle, remove curse, or wish spell. Remove curse works only if its caster level is equal to or higher than your mark of justice caster level. These restrictions apply regardless of whether the mark has activated.","PFRPG Core"
"Maze","conjuration","teleportation","","sorcerer/wizard 8, summoner/unchained summoner 6, witch 8, psychic 8","1 standard action","V, S","0","close (25 ft. + 5 ft./2 levels)","","","one creature","see text","0","0","none","yes","You banish the subject into an extradimensional labyrinth. Each round on its turn, it may attempt a DC 20 Intelligence check to escape the labyrinth as a full-round action. If the subject doesn't escape, the maze disappears after 10 minutes, freeing the subject.  On escaping or leaving the maze, the subject reappears where it had been when the maze spell was cast. If this location is filled with a solid object, the subject appears in the nearest open space.  Spells and abilities that move a creature within a plane, such as teleport and dimension door, do not help a creature escape a maze spell, although a plane shift spell allows it to exit to whatever plane is designated in that spell. Minotaurs are not affected by this spell.","PFRPG Core"
"Meld into Stone","transmutation","","earth","cleric/oracle 3, druid 3, psychic 3","1 standard action","V, S, DF","0","personal","","","you","10 min./level","0","0","","","Meld into stone enables you to meld your body and possessions into a single block of stone. The stone must be large enough to accommodate your body in all three dimensions. When the casting is complete, you and not more than 100 pounds of nonliving gear merge with the stone. If either condition is violated, the spell fails and is wasted.  While in the stone, you remain in contact, however tenuous, with the face of the stone through which you melded. You remain aware of the passage of time and can cast spells on yourself while hiding in the stone. Nothing that goes on outside the stone can be seen, but you can still hear what happens around you. Minor physical damage to the stone does not harm you, but its partial destruction (to the extent that you no longer fit within it) expels you and deals you 5d6 points of damage. The stone's complete destruction expels you and slays you instantly unless you make a DC 18 Fortitude save. Even if you make your save, you still take 5d6 points of damage.  Any time before the duration expires, you can step out of the stone through the surface that you entered. If the spell's duration expires or the effect is dispelled before you voluntarily exit the stone, you are violently expelled and take 5d6 points of damage.  The following spells harm you if cast upon the stone that you are occupying. Stone to flesh expels you and deals you 5d6 points of damage. Stone shape deals 3d6 points of damage but does not expel you. Transmute rock to mud expels you and then slays you instantly unless you make a DC 18 Fortitude save, in which case you are merely expelled. Finally, passwall expels you without damage.","PFRPG Core"
"Mending","transmutation","","","bard 0, cleric/oracle 0, druid 0, sorcerer/wizard 0, summoner/unchained summoner 0, witch 0, shaman 0, occultist 0, psychic 0, spiritualist 0","10 minutes","V, S","0","10 ft.","","","one object of up to 1 lb./level","instantaneous","0","0","Will negates (harmless, object)","yes (harmless, object)","This spell repairs damaged objects, restoring 1d4 hit points to the object. If the object has the broken condition, this condition is removed if the object is restored to at least half its original hit points. All of the pieces of an object must be present for this spell to function. Magic items can be repaired by this spell, but you must have a caster level equal to or higher than that of the object. Magic items that are destroyed (at 0 hit points or less) can be repaired with this spell, but this spell does not restore their magic abilities. This spell does not affect creatures (including constructs). This spell has no effect on objects that have been warped or otherwise transmuted, but it can still repair damage done to such items.","PFRPG Core"
"Message","transmutation","","language-dependent","bard 0, sorcerer/wizard 0, summoner/unchained summoner 0, witch 0, occultist 0, psychic 0, mesmerist 0, spiritualist 0, medium 0","1 standard action","V, S, F (a piece of copper wire)","0","medium (100 ft. + 10 ft./level)","","","one creature/level","10 min./level","0","0","none","no","You can whisper messages and receive whispered replies.  Those nearby can hear these messages with a DC 25 Perception check. You point your finger at each creature you want to receive the message. When you whisper, the whispered message is audible to all targeted creatures within range.  Magical silence, 1 foot of stone, 1 inch of common metal (or a thin sheet of lead), or 3 feet of wood or dirt blocks the spell.  The message does not have to travel in a straight line. It can circumvent a barrier if there is an open path between you and the subject, and the path's entire length lies within the spell's range. The creatures that receive the message can whisper a reply that you hear. The spell transmits sound, not meaning; it doesn't transcend language barriers. To speak a message, you must mouth the words and whisper.","PFRPG Core"
"Meteor Swarm","evocation","","fire","sorcerer/wizard 9","1 standard action","V, S","0","long (400 ft. + 40 ft./level)","four 40-ft.-radius spreads, see text","","","instantaneous","0","0","none or Reflex half, see text","yes","Meteor swarm is a very powerful and spectacular spell that is similar to fireball in many aspects. When you cast it, four 2-foot-diameter spheres spring from your outstretched hand and streak in straight lines to the spots you select. The meteor spheres leave a fiery trail of sparks.  If you aim a sphere at a specific creature, you may make a ranged touch attack to strike the target with the meteor. Any creature struck by a sphere takes 2d6 points of bludgeoning damage (no save) and takes a -4 penalty on the saving throw against the sphere's fire damage (see below). If a targeted sphere misses its target, it simply explodes at the nearest corner of the target's space. You may aim more than one sphere at the same target.  Once a sphere reaches its destination, it explodes in a 40-foot-radius spread, dealing 6d6 points of fire damage to each creature in the area. If a creature is within the area of more than one sphere, it must save separately against each. Despite stemming from separate spheres, all of the fire damage is added together after the saves have been made, and fire resistance is applied only once.","PFRPG Core"
"Mind Blank","abjuration","","","sorcerer/wizard 8, witch 8, psychic 7","1 standard action","V, S","0","close (25 ft. + 5 ft./2 levels)","","","one creature","24 hours","0","0","Will negates (harmless)","yes (harmless)","The subject is protected from all devices and spells that gather information about the target through divination magic (such as detect evil, locate creature, scry, and see invisible). This spell also grants a +8 resistance bonus on saving throws against all mindaffecting spells and effects. Mind blank even foils limited wish, miracle, and wish spells when they are used in such a way as to gain information about the target. In the case of scrying that scans an area the creature is in, such as arcane eye, the spell works but the creature simply isn't detected. Scrying attempts that are targeted specifically at the subject do not work at all.","PFRPG Core"
"Mind Fog","enchantment","compulsion","mind-affecting","bard 5, sorcerer/wizard 5, witch 5, occultist 5, psychic 5, mesmerist 5, spiritualist 5","1 standard action","V, S","0","medium (100 ft. + 10 ft./level)","","fog spreads in 20-ft. radius, 20 ft. high","","30 minutes and 2d6 rounds; see text","0","0","Will negates","yes","Mind fog produces a bank of thin mist that weakens the mental resistance of those caught in it. Creatures in the mind fog take a -10 penalty on Wisdom checks and Will saves. (A creature that successfully saves against the fog is not affected and need not make further saves even if it remains in the fog.) Affected creatures take the penalty as long as they remain in the fog and for 2d6 rounds thereafter. The fog is stationary and lasts for 30 minutes (or until dispersed by wind).  A moderate wind (11+ mph) disperses the fog in 4 rounds; a strong wind (21+ mph) disperses the fog in 1 round.  The fog is thin and does not significantly hamper vision.","PFRPG Core"
"Minor Image","illusion","figment","","bard 2, sorcerer/wizard 2, magus 2, occultist 2, psychic 2, mesmerist 2, medium 2","1 standard action","V, S, F (a bit of fleece)","0","long (400 ft. + 40 ft./level)","","visual figment that cannot extend beyond four 10-ft. cubes + one 10-ft. cube/level (S)","","concentration + 2 rounds","0","0","Will disbelief (if interacted with)","no","This spell functions like silent image, except that minor image includes some minor sounds but not understandable speech.","PFRPG Core"
"Miracle","evocation","","","cleric/oracle 9","1 standard action","V, S; see text","0","see text","see text","","","see text","0","0","see text","yes","You don't so much cast a miracle as request one. You state what you would like to have happen and request that your deity (or the power you pray to for spells) intercede. A miracle can do any of the following things. • Duplicate any cleric spell of 8th level or lower. • Duplicate any other spell of 7th level or lower. • Undo the harmful effects of certain spells, such as feeblemind or insanity. • Have any effect whose power level is in line with the above effects. Alternatively, a cleric can make a very powerful request. Casting such a miracle costs the cleric 25,000 gp in powdered diamond because of the powerful divine energies involved. Examples of especially powerful miracles of this sort could include the following: • Swinging the tide of a battle in your favor by raising fallen allies to continue fighting. • Moving you and your allies, with all your and their gear, from one plane to a specific locale through planar barriers with no chance of error. • Protecting a city from an earthquake, volcanic eruption, flood, or other major natural disaster. In any event, a request that is out of line with the deity's (or alignment's) nature is refused. A duplicated spell allows saving throws and spell resistance as normal, but the save DCs are as for a 9th-level spell. When a miracle spell duplicates a spell with a material component that costs more than 100 gp, you must provide that component.","PFRPG Core"
"Mirage Arcana","illusion","glamer","","bard 5, sorcerer/wizard 5, psychic 5, mesmerist 5","1 standard action","V, S","0","long (400 ft. + 40 ft./level)","one 20-ft. cube/level","","","concentration +1 hour/ level","1","1","Will disbelief (if interacted with)","no","This spell functions like hallucinatory terrain, except that it enables you to make any area appear to be something other than it is. The illusion includes audible, visual, tactile, and olfactory elements.  Unlike hallucinatory terrain, the spell can alter the appearance of structures (or add them where none are present). Still, it can't disguise, conceal, or add creatures (though creatures within the area might hide themselves within the illusion just as they can hide themselves within a real location).","PFRPG Core"
"Mirror Image","illusion","figment","","bard 2, sorcerer/wizard 2, magus 2, bloodrager 2, occultist 2, psychic 2, mesmerist 2, medium 2","1 standard action","V, S","0","personal","","","you","1 min./level","0","0","","","This spell creates a number of illusory doubles of you that inhabit your square. These doubles make it difficult for enemies to precisely locate and attack you.  When mirror image is cast, 1d4 images plus one image per three caster levels (maximum eight images total) are created.  These images remain in your space and move with you, mimicking your movements, sounds, and actions exactly. Whenever you are attacked or are the target of a spell that requires an attack roll, there is a possibility that the attack targets one of your images instead. If the attack is a hit, roll randomly to see whether the selected target is real or a figment. If it is a figment, the figment is destroyed. If the attack misses by 5 or less, one of your figments is destroyed by the near miss. Area spells affect you normally and do not destroy any of your figments. Spells and effects that do not require an attack roll affect you normally and do not destroy any of your figments. Spells that require a touch attack are harmlessly discharged if used to destroy a figment.  An attacker must be able to see the figments to be fooled. If you are invisible or the attacker is blind, the spell has no effect (although the normal miss chances still apply).","PFRPG Core"
"Misdirection","illusion","glamer","","bard 2, sorcerer/wizard 2, summoner/unchained summoner 2, occultist 2, psychic 2, mesmerist 2, spiritualist 2, medium 2","1 standard action","V, S","0","close (25 ft. + 5 ft./2 levels)","","","one creature or object, up to a 10-ft. cube in size","1 hour/level","0","0","none or Will negates; see text","no","By means of this spell, you misdirect the information from divination spells that reveal auras (detect evil, detect magic, discern lies, and the like). On casting the spell, you choose another object within range. For the duration of the spell, the subject of misdirection is detected as if it were the other object. Neither the subject nor the other object gets a saving throw against this effect. Detection spells provide information based on the second object rather than on the actual target of the detection unless the caster of the detection succeeds on a Will save. For instance, you could make yourself detect as a tree if one were within range at casting: not evil, not lying, not magical, neutral in alignment, and so forth. This spell does not affect other types of divination magic (augury, detect thoughts, clairaudience/clairvoyance, and the like).","PFRPG Core"
"Mislead","illusion","figment, glamer","","bard 5, sorcerer/wizard 6, alchemist 6, magus 6, occultist 5, psychic 6, mesmerist 5, spiritualist 6","1 standard action","S","0","close (25 ft. + 5 ft./2 levels)","","one illusory double","you","1 round/level (D) and concentration + 3 rounds; see text","1","0","none or Will disbelief (if interacted with); see text","no","You become invisible (as greater invisibility, a glamer), and at the same time, an illusory double of you (as major image, a figment) appears. You are then free to go elsewhere while your double moves away. The double appears within range but thereafter moves as you direct it (which requires concentration beginning on the first round after the casting). You can make the figment appear superimposed perfectly over your own body so that observers don't notice an image appearing and you turning invisible. You and the figment can then move in different directions. The double moves at your speed and can talk and gesture as if it were real, but it cannot attack or cast spells, though it can pretend to do so.  The illusory double lasts as long as you concentrate upon it, plus 3 additional rounds. After you cease concentration, the illusory double continues to carry out the same activity until the duration expires. The greater invisibility lasts for 1 round per level, regardless of concentration.","PFRPG Core"
"Mnemonic Enhancer","transmutation","","","wizard 4","10 minutes","V, S, M (a piece of string, and ink consisting of squid secretion mixed with black dragon's blood), F (an ivory plaque worth 50 gp)","1","personal","","","you","instantaneous","0","0","","","Casting this spell allows you to prepare additional spells or retain spells recently cast. Pick one of these two versions when the spell is cast.  Prepare: You prepare up to three additional levels of spells. A cantrip counts as 1/2 level for this purpose. You prepare and cast these spells normally.  Retain: You retain any spell of 3rd level or lower that you had cast up to 1 round before you started casting the mnemonic enhancer.  This restores the previously cast spell to your mind.  In either event, the spell or spells prepared or retained fade after 24 hours (if not cast).","PFRPG Core"
"Modify Memory","enchantment","compulsion","mind-affecting","bard 4, psychic 5, mesmerist 4, medium 4","1 round; see text","V, S","0","close (25 ft. + 5 ft./2 levels)","","","one living creature","permanent","0","0","Will negates","yes","You reach into the subject's mind and modify as many as 5 minutes of its memories in one of the following ways. • Eliminate all memory of an event the subject actually experienced. This spell cannot negate charm, geas/quest, suggestion, or similar spells. • Allow the subject to recall with perfect clarity an event it actually experienced. • Change the details of an event the subject actually experienced. • Implant a memory of an event the subject never experienced. Casting the spell takes 1 round. If the subject fails to save, you proceed with the spell by spending as much as 5 minutes (a period of time equal to the amount of memory you want to modify) visualizing the memory you wish to modify in the subject. If your concentration is disturbed before the visualization is complete, or if the subject is ever beyond the spell's range during this time, the spell is lost. A modified memory does not necessarily affect the subject's actions, particularly if it contradicts the creature's natural inclinations. An illogical modified memory is dismissed by the creature as a bad dream, too much wine, or another similar excuse.","PFRPG Core"
"Moment of Prescience","divination","","","sorcerer/wizard 8, witch 8, psychic 8","1 standard action","V, S","0","personal","","","you","1 hour/level or until discharged","0","0","","","This spell grants you a sixth sense. Once during the spell's duration, you may choose to use its effect. This spell grants you an insight bonus equal to your caster level (maximum +25) on any single attack roll, combat maneuver check, opposed ability or skill check, or saving throw. Alternatively, you can apply the insight bonus to your AC against a single attack (even if flatfooted).  Activating the effect doesn't take an action; you can even activate it on another character's turn. You must choose to use the moment of prescience before you make the roll it is to modify.  Once used, the spell ends. You can't have more than one moment of prescience active on you at the same time.","PFRPG Core"
"Mount","conjuration","summoning","","sorcerer/wizard 1, summoner/unchained summoner 1, witch 1, magus 1, bloodrager 1, occultist 1","1 round","V, S, M (a bit of horse hair)","0","close (25 ft. + 5 ft./2 levels)","","one mount","","2 hours/level","1","0","none","no","You summon a light horse or a pony (your choice) to serve you as a mount (see the Pathfinder RPG Bestiary). The steed serves willingly and well. The mount comes with a bit and bridle and a riding saddle.","PFRPG Core"
"Move Earth","transmutation","","earth","druid 6, sorcerer/wizard 6","see text","V, S, M (clay, loam, sand, and an iron blade)","0","long (400 ft. + 40 ft./level)","dirt in an area up to 750 ft. square and up to 10 ft. deep (S)","","","instantaneous","0","1","none","no","Move earth moves dirt (clay, loam, sand, and soil), possibly collapsing embankments, moving hillocks, shifting dunes, and so forth.  In no event can rock formations be collapsed or moved. The area to be affected determines the casting time. For every 150- foot square (up to 10 feet deep), casting takes 10 minutes. The maximum area, 750 feet by 750 feet, takes 4 hours and 10 minutes to move.  This spell does not violently break the surface of the ground.  Instead, it creates wavelike crests and troughs, with the earth reacting with glacial fluidity until the desired result is achieved.  Trees, structures, rock formations, and such are mostly unaffected except for changes in elevation and relative topography.  The spell cannot be used for tunneling and is generally too slow to trap or bury creatures. Its primary use is for digging or filling moats or for adjusting terrain contours before a battle.  This spell has no effect on earth creatures.","PFRPG Core"
"Neutralize Poison","conjuration","healing","","bard 4, cleric/oracle 4, druid 3, paladin 4, ranger 3, alchemist 4, witch 4, inquisitor 4, shaman 4, spiritualist 4","1 standard action","V, S, M/DF (charcoal)","0","touch","","","creature or object of up to 1 cu. ft./level touched","instantaneous or 10 min./level; see text","0","0","Will negates (harmless, object)","yes (harmless, object)","You detoxify any sort of venom in the creature or object touched. If the target is a creature, you must make a caster level check (1d20 + caster level) against the DC of each poison affecting the target. Success means that the poison is neutralized. A cured creature suffers no additional effects from the poison, and any temporary effects are ended, but the spell does not reverse instantaneous effects, such as hit point damage, temporary ability damage, or effects that don't go away on their own.  This spell can instead neutralize the poison in a poisonous creature or object for 10 minutes per level, at the caster's option.  If cast on a creature, the creature receives a Will save to negate the effect.","PFRPG Core"
"Nightmare","illusion","phantasm","mind-affecting, evil","bard 5, sorcerer/wizard 5, alchemist 5, psychic 5, mesmerist 5, spiritualist 5, medium 4","10 minutes","V, S","0","unlimited","","","one living creature","instantaneous","0","0","Will negates; see text","yes","You send a hideous and unsettling phantasmal vision to a specific creature that you name or otherwise specifically designate. The nightmare prevents restful sleep and causes 1d10 points of damage. The nightmare leaves the subject fatigued and unable to regain arcane spells for the next 24 hours. The difficulty of the save depends on your knowledge the subject and the physical connection (if any) you have to that creature. Knowledge Will Save Modifier None* +10 Secondhand (you have heard of the subject) +5 Firsthand (you have met the subject) +0 Familiar (you know the subject well) -5 *You must have some sort of connection to a creature of which you have no knowledge. Connection Will Save Modifier Likeness or picture -2 Possession or garment -4 Body part, lock of hair, bit of nail, etc. -10 Dispel evil cast on the subject while you are casting the spell dispels the nightmare and causes you to be stunned for 10 minutes per caster level of the dispel evil. If the recipient is awake when the spell begins, you can choose to cease casting (ending the spell) or to enter a trance until the recipient goes to sleep, whereupon you become alert again and complete the casting. If you are disturbed during the trance, you must succeed on a concentration check as if you were in the midst of casting a spell or the spell ends. If you choose to enter a trance, you are not aware of your surroundings or the activities around you while in the trance. You are defenseless, both physically and mentally, while in the trance. (You always fail Reflex and Will saving throws, for example.) Creatures who don't sleep (such as outsiders) or dream are immune to this spell.","PFRPG Core"
"Nondetection","abjuration","","","ranger 4, sorcerer/wizard 3, alchemist 3, summoner/unchained summoner 3, inquisitor 3, antipaladin 3, occultist 3, psychic 3, mesmerist 3, spiritualist 3, medium 2","1 standard action","V, S, M (diamond dust worth 50 gp)","1","touch","","","creature or object touched","1 hour/level","0","0","Will negates (harmless, object)","yes (harmless, object)","The warded creature or object becomes difficult to detect by divination spells such as clairaudience/clairvoyance, locate object, and detect spells. Nondetection also prevents location by such magic items as crystal balls. If a divination is attempted against the warded creature or item, the caster of the divination must succeed on a caster level check (1d20 + caster level) against a DC of 11 + the caster level of the spellcaster who cast nondetection. If you cast nondetection on yourself or on an item currently in your possession, the DC is 15 + your caster level. If cast on a creature, nondetection wards the creature's gear as well as the creature itself.","PFRPG Core"
"Obscure Object","abjuration","","","bard 1, cleric/oracle 3, sorcerer/wizard 2, inquisitor 3, occultist 2, psychic 2, mesmerist 1, spiritualist 3","1 standard action","V, S, M/DF (chameleon skin)","0","touch","","","one object touched of up to 100 lbs./level","8 hours","1","0","Will negates (object)","yes (object)","This spell hides an object from location by divination (scrying) effects, such as the scrying spell or a crystal ball. Such an attempt automatically fails (if the divination is targeted on the object) or fails to perceive the object (if the divination is targeted on a nearby location, object, or person).","PFRPG Core"
