"name","school","subschool","descriptor","spell_level","casting_time","components","costly_components","range","area","effect","targets","duration","dismissible","shapeable","saving_throw","spell_resistance","description","source"
"Nauseating Dart","conjuration","creation","poison","druid 1, witch 1","1 standard action","S, DF","0","close (25 ft. + 5 ft./2 levels)","","one poisonous stinger","","instantaneous","0","0","Fortitude partial (see text)","no","You spit a poisonous stinger around the size of a quill at a creature within range, as though you had fired a dart from a blowgun. You must succeed at a ranged attack to hit your target. The stinger deals 1d2 points of piercing damage and poisons the target, causing it to become nauseated for 1 round unless it succeeds at a Fortitude save.","Advanced Class Guide"
"Nauseating Trail","conjuration","creation","poison","alchemist 3, druid 3, magus 3, shaman 3, sorcerer/wizard 3, witch 3","1 standard action","V, S, M (a rotten egg or cabbage leaves)","0","medium (100 ft. + 10 ft./level)","","","one willing creature","1 round/level","0","0","none and Fortitude negates (see text)","no","The target exudes stinking vapors that fill its space. The vapors do not obscure sight, but it nauseates creatures as stinking cloud. The target is immune to these vapors. These vapors persist as the creature moves, filling every square it passes through until it has filled a number of squares equal to 4 x your caster level-if you move through more squares than that, squares in excess of that number at not filled with the vapors. Each creature that enters or ends its turn in the area filled with these vapors must succeed at a Fortitude save or become nauseated for as long as it remains in the square and for 1d4+1 rounds after it leaves.","Advanced Class Guide"
"Path Of Glory","conjuration","healing","","bard 2, cleric/oracle 2","1 standard action","V, S","0","touch (see text)","four 5-ft. squares/level (see text)","","","1 round/level","0","0","none","no","You cause four 5-foot squares (one of which must be your space) to glow with dim illumination. Starting on your next turn, as a swift action you can extend the glowing area by an additional four 5-foot squares; each new square must be adjacent to a square that was previously glowing. Allies that end their turns on a glowing square (including one who falls unconscious in the square) are healed of 1 point of damage.","Advanced Class Guide"
"Path Of Glory, Greater","conjuration","healing","","bard 4, cleric/oracle 4","1 standard action","V, S","0","touch (see text)","four 5-ft. squares/level (see text)","","","1 round/level","0","0","none","no","This spell functions as path of glory, except as noted above, and a square provides 5 points of healing instead of 1.","Advanced Class Guide"
"Persistent Vigor","transmutation","","","alchemist 4, cleric/oracle 4, inquisitor 4, shaman 4, witch 4, psychic 4","1 standard action","V, S, M/DF (ginseng root shavings)","0","personal","","","you","1 round/level (D)","1","0","","","You are filled with a persistent vigor. You gain fast healing 2 and are immune to bleed effects as well as the sickened and nauseated conditions. When you succeed at a saving throw against a disease or poison effect, that disease or poison effect ends (as if you had succeeded at enough saving throws to cure that effect).  If you fail a saving throw against a disease or poison effect, you can instantly dismiss this spell to reroll that saving throw with a +4 bonus; you must take the result of this reroll, even if it is lower.","Advanced Class Guide"
"Phantom Blood","necromancy","","","alchemist 1, bloodrager 1, magus 1, sorcerer/wizard 1, spiritualist 1","1 standard action","V, S","0","personal","","","you","10 minutes/level","0","0","","","You bolster your life energy. If the loss of hit points at the end of a temporary effect that modifies your Constitution (such as barbarian's rage or bloodrager's bloodrage) would cause you to become unconscious or kill you, you gain temporary hit points equal to your caster level (maximum 10). Each casting of this spell grants you temporary hit points only once.","Advanced Class Guide"
"Pierce Disguise","divination","","","bard 3, shaman 3, sorcerer/wizard 3, witch 3, occultist 3, psychic 3, medium 3","1 standard action","V, S","0","personal","","","you","1 minute/level","0","0","","","You see through magical disguises (whether illusions or polymorph effects) of the same spell level or lower. This allows you to see the true forms of creatures magically disguised by such methods. The true form appears as a ghostly overlay on the creature's disguised appearance.","Advanced Class Guide"
"Planeslayer's Call","enchantment","compulsion","mind-affecting, see text","cleric/oracle 5, inquisitor 4, paladin 4","1 standard action","V, S, DF","0","20 ft.","","","allies within a 20-ft.-radius burst centered on you","1 round/level","0","0","none","yes","The magic of your allies in the area becomes more potent against certain outsiders. Choose one alignment subtype (chaotic, evil, good, or lawful). Against outsiders with that alignment component or subtype, your allies in the area gain a +2 bonus on caster level checks to overcome spell resistance, and their spells ignore the first 10 points of energy resistance (but not energy immunity).  This spell gains the alignment descriptor that is opposite the outsider alignment chosen. For example, if you choose for the spell to affect evil outsiders, then this spell has the good descriptor.","Advanced Class Guide"
"Polymorph Familiar","transmutation","polymorph","","shaman 3, sorcerer/wizard 3, witch 3","1 standard action","V, S","0","close (25 ft. +5 ft./2 levels)","","","your familiar","1 minute/level (D)","1","0","none","yes (harmless)","This spell functions as beast shape I, except it grants your familiar the form of any Small animal. Your familiar retains all of its special abilities and continues to grant you the special ability associated with its normal shape (such as a bat familiar's bonus on Fly checks). At caster level 7th, this spell functions as beast shape II. At caster level 9th, it functions as beast shape III. At caster level 11th, it functions as beast shape IV.","Advanced Class Guide"
"Refine Improvised Weapon","transmutation","","","cleric/oracle 1, inquisitor 1, ranger 1, sorcerer/wizard 1, occultist 1","1 standard action","V, S, DF","0","touch","","","one improvised weapon","1 hour/level (D)","1","0","Will negates (harmless, object)","yes (harmless, object)","You transform an improvised weapon into an equivalent simple or martial weapon of masterwork quality. This does not alter the weapon's shape or appearance in any way. For example, if this spell is cast on a chair leg, a butter knife, or a pitchfork, the items function as a masterwork club, a masterwork dagger, or a masterwork trident, respectively, but the items look no different than they did before the spell was cast.","Advanced Class Guide"
"Repair Undead","necromancy","","","sorcerer/wizard 1","1 standard action","V, S","0","touch","","","one undead creature touched (see text)","instantaneous","0","0","Will half (harmless)","yes (harmless)","When you touch an undead creature, you channel negative energy that heals 1d8 points of damage + 1 point per caster level (maximum +5). This spell has no effect on living creatures, except those that are healed by negative energy are also healed by the spell.","Advanced Class Guide"
"Repair Undead, Mass","necromancy","","","sorcerer/wizard 5, spiritualist 5","1 standard action","V, S","0","close (25 ft. + 5 ft./2 levels)","","","one undead creature/level, no two of which can be more than 30 ft. apart","instantaneous","0","0","Will half (harmless)","yes (harmless)","This spell functions as repair undead, except as noted above, and it cures 1d8 points of damage + 1 point per caster level (maximum +20) on each selected creature.","Advanced Class Guide"
"River Whip","conjuration","creation","water","magus 2, sorcerer/wizard 2, witch 2","1 standard action","V, S","0","0 ft.","","whip of water","","1 minute/level (D) or until discharged (see text)","1","0","none","no","You create a coil of flowing fresh water, functioning a whip appropriate for your size, except you make a melee touch attack instead of a regular attack. Anything you strike with the whip takes damage and is doused with 1 pint of water.  A creature with the fire subtype takes an additional 1d6 points of damage. If the target is on fire, it gains a +2 bonus on its next saving throw to extinguish the flames.  After you have successfully used the whip to hit a creature a number of times equal to your caster level, the water is expended and the spell is discharged. The water created by this spell is otherwise identical to that produced by create water.","Advanced Class Guide"
"Sense Spirit Magic","divination","","","shaman 1","1 standard action","V, S","0","personal","","","you","24 hours","0","0","none","no","You gain greater sensitivity to magic associated with your primary spirit and your wandering spirits (any spells on the spirit magic spell lists for these spirits, as well as spell-like abilities that duplicate the effects of those spells). You gain a +10 circumstance bonus on Spellcraft checks to identify these spells if they are cast within the area, and a +2 circumstance bonus on saving throws to resist the effects of such spells. If any of these spells require an attack roll, you are never considered flat-footed against such attacks.","Advanced Class Guide"
"Shield Companion","abjuration","","","paladin 2, ranger 2, shaman 2, sorcerer/wizard 3, summoner/unchained summoner 3","1 standard action","V, S","0","close (25 ft. + 5 ft./2 levels)","","","your companion creature","1 hour/level (D)","1","0","Will negates (harmless)","yes (harmless)","This spell creates a special mystical connection between you and your companion creature-animal companion, bonded mount, eidolon, or familiar-which allows you to transfer its wounds to you. The creature gains a +1 deflection bonus to AC and a +1 resistance bonus on saves.  As an immediate action when your companion takes damage, you can take that damage yourself to prevent your companion from being harmed (similar to shield other, except the damage is not split between you and the target). Forms of harm that do not involve the loss of hit points, such as charm effects, temporary ability damage, level drain, and death effects, are not affected. If the creature suffers a reduction of hit points from a lowered Constitution score, you cannot take that damage on behalf of your companion creature because it is not hit point damage. When the spell ends, damage directed to you by the spell is not reassigned to the subject.  If you and your companion move out of range of each other, the spell ends.","Advanced Class Guide"
"Shield Of Fortification","abjuration","","","cleric/oracle 2, inquisitor 1, paladin 1, psychic 2","1 standard action","V, S, DF","0","touch","","","creature touched","1 minute/level","0","0","Fortitude negates (harmless)","yes (harmless)","You create a magical barrier that protects a target's vital areas. When the target is struck by a critical hit or a sneak attack, there is a 25% chance that the critical hit or sneak attack is negated and damage is instead rolled normally.  This benefit does not stack with other effects that can turn critical hits or sneak attacks into normal attacks, such as the fortification armor special ability.","Advanced Class Guide"
"Shield Of Fortification, Greater","abjuration","","","cleric/oracle 4, inquisitor 3, paladin 3, psychic 4","1 standard action","V, S, DF","0","touch","","","creature touched","1 minute/level","0","0","Fortitude negates (harmless)","yes (harmless)","This spell functions as shield of fortification, except there is a 50% chance that the critical hit or sneak attack is negated and damage is instead be rolled normally, rather than 25%.","Advanced Class Guide"
"Sickening Entanglement","transmutation","","poison","druid 2, ranger 2, shaman 2","1 standard action","V, S, DF","0","long (400 ft. + 40 ft./level)","plants in a 40-ft.-radius spread","","","1 min./level (D)","1","0","Reflex partial and Fortitude negates (see  text)","no","This spell functions as entangle, except the plants are coated with an irritating sap that creates a painful, itching rash on creatures that touch them. Any creature that enters the area or ends its turn there must succeed at a Fortitude save or be sickened as long as it remains in the area and for 1d4 rounds afterward. This is a poison effect.","Advanced Class Guide"
"Silent Table","illusion","glamer","","bard 2, cleric/oracle 2, sorcerer/wizard 2, witch 2, psychic 2, mesmerist 2","1 round","V","0","close (25 ft. + 5 ft./2 levels)","5-ft.-diameter emanation centered on an object or a point in space","","","1 minute/level (D)","1","0","none (object)","no (object)","You protect an area against casual eavesdropping. Sounds and sonic effects that originate inside the area are muffled for anyone outside the area; Perception DCs to hear or understand sounds leaving the area increase by 20, and any saving throw DCs of these effects decrease by 2. The spell does not affect sounds that enter the area or the Perception checks of creatures inside it.","Advanced Class Guide"
"Silver Darts","conjuration","creation","","bloodrager 3, magus 3, sorcerer/wizard 3, witch 3","1 standard action","V, S, M (a silver needle)","0","15 ft.","cone-shaped burst","","","instantaneous","0","0","Reflex half","yes","A cone of silver darts springs from your hand. These darts act as a silver weapon that deals 1d6 points of piercing damage per caster level (maximum 10d6). Any creature with an armor bonus greater than +4 or a natural armor bonus greater than +4 takes 50% less damage.","Advanced Class Guide"
"Slowing Mud","conjuration","creation","","druid 4, shaman 4","1 standard action","V, S, M (earth and water)","0","close (25 ft. + 5 ft./2 levels)","","","one creature/level, no two of which can be more than 30 ft. apart","1 round/level (see text)","0","0","Fortitude negates","yes","You coat the targets in thick, sticky mud. The mud acts as a slow spell and also blinds the targets. A creature can use a standard action to remove the mud from its eyes or the eyes of an adjacent creature, ending the blinded condition for that individual. Removing enough mud to end the slow effect is a full-round action. Jumping into a lake or being subject to an effect that creates a lot of water (such as create water or hydraulic pushAPG) removes all the mud in 1 round.  A haste effect cast on a creature slowed by the mud allows it to act normally for the duration of the haste. Slow does not stack with the effects of slowing mud. This spell cannot counter or dispel haste.","Advanced Class Guide"
"Sonic Form","transmutation","polymorph","sonic","alchemist 6, bard 6, sorcerer/wizard 6","1 standard action","V, S, M (a pinch of dust gathered from a gravestone or a sacred shrine)","0","personal","","","you","1 round/level","0","0","","","Upon casting this spell, you keep your relative shape, but you and your equipment are transformed into semisolid sound. While in this sonic form, you take no penalties for squeezing, and you can move through spaces without penalty as if you were a creature three size categories smaller. You can make a melee touch attack once per round that deals 1d6 points of sonic damage + 1 point per caster level. You are considered incorporeal (although you cannot move through solid objects). Any nonmagical attacks you make deal half damage. Magical attacks are unaffected, and you can use your magic items and other equipment as normal.  You cannot enter an area of silence. If you are in the area of a silence spell, you take 1d6 points of sonic damage per caster level of the silence spell in the round it is cast and in each round when you end your turn within the spell's area. You can attempt a Fortitude saving throw each round to take half damage.  If this spell's duration ends when you are in a square that a creature of your size cannot normally occupy, you take 3d6 points of damage and are shunted to the nearest open space that you can normally occupy.","Advanced Class Guide"
"Sonic Scream","evocation","","sonic","bard 2, bloodrager 2, magus 2, sorcerer/wizard 2, psychic 2","1 standard action","V, S","0","15 ft.","cone-shaped burst","","","1 round/level or until discharged (see text)","0","0","Reflex half (see text)","yes","Up to three times during this spell's duration, you can emit a cone of powerful sound as a standard action. The first cone deals 4d4 points of sonic damage to every creature in the area. The second deals 2d4 points of sonic damage to every creature in the area. The third deals 1d4 points of sonic damage to every creature in the area. A successful Reflex save against a cone halves that cone's damage. After the third cone of sound, the spell ends. Until you use all three cones, you cannot use your voice for any magic-related purpose (bardic performance, verbal spellcasting, and so on), and cannot speak at any volume lower than a shout.","Advanced Class Guide"
"Speak With Haunt","necromancy","","language-dependent","cleric/oracle 4, shaman 3, witch 4, psychic 4, spiritualist 4, medium 2","10 minutes","V, S, DF","0","10 ft. (see text)","","","one haunt","1 minute/level","0","0","Will negates (see text)","no","You stir a haunt (Pathfinder RPG GameMastery Guide 242) to a limited sense of awareness and consciousness, allowing it to answer questions. The spell's range must reach any square within 10 feet of the haunt's area. You must be aware of the haunt prior to casting the spell, and casting the spell does not trigger the haunt. You can ask one question per 2 caster levels. The haunt's knowledge is limited to what its original creature knew during life, including the languages it spoke. A haunt often remembers the circumstance that led to its existence (though this recollection might be from the original victim's perspective and therefore not objective), what triggers it, and how it can be laid to rest (destroyed). Answers are brief, cryptic, or repetitive, especially if the haunt is angry and vindictive.  If the haunt's alignment is more than one step away from yours, the haunt can attempt a Will save to resist the spell.  A haunt's Will save modifier is equal to 3 + the haunt's CR.  If the save is successful, the haunt can refuse to answer your questions or attempt to deceive you (using Bluff). A haunt's Bluff modifier equals its CR (minimum +0) or might be determined by the GM based upon the original victim.  The haunt can speak only about what it knew in life and the circumstances by which it became a haunt. It cannot answer any questions that pertain to events that occurred after it was created. A neutral or good haunt might cooperate with similarly aligned creatures in order to end its suffering.  If a haunt has been subject to this spell within the past week, a new casting of this spell on it fails. You can cast this on a haunt that has been deceased for any amount of time.  Unlike a corpse affected by speak with dead, a haunt wants to express itself, if only to share its pain or to cause mischief.","Advanced Class Guide"
"Spellcrash, Lesser","abjuration","","","cleric/oracle 4, sorcerer/wizard 4, witch 4, psychic 4","1 standard action","V, S","0","medium (100 ft. + 10 ft./level)","","","one creature","1 round/level","0","0","Will negates; see text","yes","You create a discordant blast of energy that disrupts the target's available magic each round at the start of its turn.  If the target prepares spells, it must choose one of its prepared 3rd-level spells, which is immediately lost; if the target has no 3rd-level spells prepared, it must lose a 2nd-level spell it has prepared (progressing down to a 1st-level spell if it has no 2nd-level spells prepared).  If the target is a spontaneous spellcaster, it loses one of its available 3rd-level spell slots; if the target has no available 3rd-level spell slots, it must lose a 2nd-level spell slot (progressing down to a 1st-level spell slot if it has no 2nd-level spell slots available).  There is no initial saving throw for this spell, but the target can attempt a Will save each round at the end of its turn.  If the target has more than one spellcasting class, choose one at random to be affected. This spell has no effect on spell-like abilities.  Any spell or spell slot lost because of this spell is treated as if the caster had failed a concentration check while trying to cast it-the spell or the spell slot is wasted and has no effect, but is recovered normally the next time the character prepares spells or regains spell slots.","Advanced Class Guide"
"Spellcrash, Greater","abjuration","","","cleric/oracle 8, sorcerer/wizard 8, witch 8","1 standard action","V, S","0","medium (100 ft. + 10 ft./level)","","","one creature","1 round/level","0","0","Will negates; see text","yes","This spell functions as lesser spellcrash, except it affects 7th-level or lower prepared spells or spell slots.","Advanced Class Guide"
"Spellcrash","abjuration","","","cleric/oracle 6, sorcerer/wizard 6, witch 6, psychic 6","1 standard action","V, S","0","medium (100 ft. + 10 ft./level)","","","one creature","1 round/level","0","0","Will negates; see text","yes","This spell functions as lesser spellcrash, except it affects 5th-level or lower prepared spells or spell slots.","Advanced Class Guide"
"Stench Of Prey","transmutation","","","druid 3, ranger 3, shaman 3","1 standard action","V, S, DF","0","medium (100 ft. + 10 ft./level)","","","one creature (see text)","1 minute/level","0","0","Fortitude negates (see text)","yes","The target exudes a strong odor that most predators recognize as the scent of helpless prey. The closest 1d4+1 predatory creatures within 30 feet must succeed at a Will save or start attacking the target (animals with the scent ability are affected if within 60 feet). If the predator is an animal, it can be called away from the target by a handler using the ""down"" trick (Core Rulebook 97) or any effect that suspends or dispels emotion or rage effects.  This spell has no effect on constructs, undead, or creatures with the unnatural aura ability or effects that repel animals.","Advanced Class Guide"
"Stone Discus","conjuration","creation","earth","bloodrager 2, druid 2, magus 2, sorcerer/wizard 2, witch 2","1 standard action","V, S, M (a pinch of earth or metal)","0","close (25 ft. + 5 ft./2 levels)","","one or more stone discuses","","Instantaneous","0","0","none","no","You create a stone discus, which flies at an enemy. You can create one discus, plus one additional discus at 7th and 11th caster levels. For each discus you create, you decide whether its edge is blunt (and deals bludgeoning damage) or sharp (and deals slashing damage). Each discus requires a ranged attack to hit and deals 4d6 points of damage. The discuses can be launched at more than one target, but all must be aimed at targets within 30 feet of each other and launched simultaneously.  At caster level 5th, the discuses count as magic and silver.  At caster level 10th, they also count as cold iron. At caster level 15th, they also count as adamantine.","Advanced Class Guide"
"Stricken Heart","necromancy","","death","inquisitor 2, shaman 3, sorcerer/wizard 2, witch 2, psychic 2, mesmerist 2, spiritualist 2","1 standard action","V, S","0","touch","","","creature touched","instantaneous","0","0","none","yes","This spell covers your hand with a writhing black aura. As part of casting the spell, you can make a melee touch attack that deals 2d6 points of negative energy damage and causes the target to be staggered for 1 round. If the attack is a critical hit, the target is staggered for 1 minute instead. Creatures immune to precision damage are immune to the staggered effect.","Advanced Class Guide"
"Stunning Barrier","abjuration","","","cleric/oracle 1, inquisitor 1, paladin 1, sorcerer/wizard 1, psychic 1","1 standard action","V, S","0","personal","","","you","1 round/level or until discharged","0","0","none and Will negates (see text)","no and yes (see text)","You are closely surrounded by a barely visible magical field.  The field provides a +1 deflection bonus to AC and a +1 resistance bonus on saves. Any creature that strikes you with a melee attack is stunned for 1 round (Will negates). Once the field has stunned an opponent, the spell is discharged.","Advanced Class Guide"
"Stunning Barrier, Greater","abjuration","","","cleric/oracle 3, inquisitor 3, paladin 3, sorcerer/wizard 3, psychic 3","1 standard action","V, S","0","personal","","","you","1 round/level or until discharged","0","0","none and Will negates (see text)","no and yes (see text)","This spell functions as stunning barrier, except as noted above, and it provides a +2 bonus to AC and on saving throws. It is not discharged until it has stunned a number of creatures equal to your caster level.","Advanced Class Guide"
"Sunder Breaker","abjuration","","force","magus 1, sorcerer/wizard 1, psychic 1","1 standard action","V, S","0","touch","","","creature touched","1 minute/level (D) or until discharged","1","0","Will negates (harmless) and see text","yes (harmless) and see text","You place an invisible ward upon the target. The next time a creature succeeds at a sunder combat maneuver against the target, the attacker's weapon takes 1d6 points of damage per caster level (maximum 10d6). If the attacker used a natural weapon for the sunder, the attacker takes half this damage. Spell resistance applies to this damage. The attacker can attempt a Fortitude save to halve this damage.  The ward on the target counts as a magical trap and can be detected and disabled as such.","Advanced Class Guide"
"Sundering Shards","transmutation","","","bloodrager 1, magus 1, sorcerer/wizard 1, witch 1, occultist 1, psychic 1","1 standard action","V","0","touch","","","melee weapon touched","1 hour/level or until discharged","0","0","Reflex negates (see text)","yes","You channel power into a melee weapon. If the weapon's wielder destroys an item with a successful sunder combat maneuver, she can release the extra power in the weapon, shattering the sundered item into jagged shards that deal 1d6 points of piercing and slashing damage to the creature that was wearing, carrying, or wielding the now-shattered item. Any creature (other than the wielder of the weapon targeted by this spell) adjacent to that creature must succeed at a Reflex saving throw or take 1d6 points of piercing and slashing damage from flying shards. The shards also count as whatever special materials the sundered item was made of (for example, the shards from a shattered cold iron weapon are cold iron). Once the weapon's extra power is unleashed, the spell is discharged.","Advanced Class Guide"
"Symbol Of Laughter","enchantment","charm","mind-affecting","sorcerer/wizard 4, witch 4, occultist 3, mesmerist 3","10 minutes","V, S, M (mercury and phosphorus, plus powdered diamond and opal worth a total of 1,000 gp)","1","0 ft.; see text","","one symbol","","see text","0","0","Will negates","yes","This spell functions as symbol of death, except that all creatures within 60 feet are affected with uncontrollable laughter (as hideous laughter) for 1 round per caster level.  Unlike symbol of death, symbol of laughter has no hit point limit; once it is triggered, a symbol of laughter remains active for 1 minute per caster level.  Symbol of laughter can be made permanent with a permanency spell by a caster of 10th level or higher at a cost of 5,000 gp.","Advanced Class Guide"
"Thorn Javelin","conjuration","creation","poison","druid 1, ranger 1, shaman 1","1 standard action","V, S","0","0 ft.","","javelin-like thorn","","1 minute/level (D)","1","0","none","no","A wooden thorn the size of a javelin (appropriate for your size) appears in your open hand. You can wield this thorn as a javelin, and you are proficient in its use. Any creature struck by the javelin must succeed at a Fortitude save or be sickened for 1 round. If you throw the javelin, another one appears in your hand. Any javelin that leaves your grasp disappears at the end of your turn. Each javelin attack you make reduces the spell's remaining duration by 1 minute.  If an attack reduces the remaining duration to 0 minutes or less, the spell ends after that attack resolves.","Advanced Class Guide"
"Thorny Entanglement","transmutation","","","druid 3, ranger 3, shaman 3, witch 3","1 standard action","V, S, DF","0","long (400 ft. + 40 ft./level)","plants in a 40-ft.-radius spread","","","1 min./level (D)","1","0","Reflex partial (see text)","no","This spell functions as entangle, except the plants also grow thorns and can fling them up to 15 feet. Any creature that moves within 15 feet of the spell's area is attacked once on its turn by the animated plants. The plants use your caster level as their base attack bonus and add your spellability score modifier (Intelligence for witches; Wisdom for druids, rangers, and shamans) to the attack roll. A volley of thorns counts as a thrown weapon and deals 2d6 points of piercing damage on a successful hit. A creature that enters the spell's area or ends its turn there automatically takes 2d6 points of piercing damage.","Advanced Class Guide"
"Thunderstomp","evocation","","earth","bloodrager 1, druid 1, magus 1, ranger 1, sorcerer/wizard 1","1 standard action","V, S","0","close (25 ft. + 5 ft./2 levels)","","","one creature","instantaneous","0","0","none","yes","You stomp your foot or strike your weapon against the ground or floor, creating a ripple of power that you can use to trip a creature. Attempt the combat maneuver check to trip the target, but instead of your base attack bonus you can use your caster level, and instead of your Strength modifier you can use your spellcasting ability score modifier (Intelligence for magi and wizards; Wisdom for druids and rangers; Charisma for bloodragers and sorcerers). This trip attempt does not provoke an attack of opportunity. This spell has no effect if you cannot reach the ground or floor, or if your target is not in contact with the ground or floor.","Advanced Class Guide"
"Thunderstomp, Greater","evocation","","earth","bloodrager 3, druid 3, magus 3, ranger 3, sorcerer/wizard 3","1 standard action","V, S","0","60 ft.","60-ft. line","","","instantaneous","0","0","none","yes","This spell functions as thunderstomp, except as noted. It allows you target multiple creatures with this spell, including creatures more than one size category larger than you. When you attempt the combat maneuver check, apply its result to each creature within the area.","Advanced Class Guide"
"Time Shudder","transmutation","","","magus 2, sorcerer/wizard 2, summoner/unchained summoner 2, psychic 2","1 standard action","V, S, M (a tiny hourglass)","0","30 ft.","30-ft.-radius emanation centered on you","","","1 round","0","0","none","yes","You cause a ripple in time that affects all creatures in the area.  At the start of each creature's turn, there is a 50% chance the creature is hasted (as haste); otherwise it is slowed (as slow).","Advanced Class Guide"
"Triggered Suggestion","enchantment","compulsion","language-dependent, mind-affecting","bard 3, sorcerer/wizard 4, witch 4, psychic 4, mesmerist 3","1 standard action","V, M (a snake's tongue and a honeycomb)","0","close (25 ft. + 5 ft./2 levels)","","","one living creature","1 day/level or until completed","0","0","Will negates","yes","This spell functions as suggestion, except you can use it only to specify a condition that triggers a special activity, and the subject does not remember that you made the suggestion.  For example, you could use triggered suggestion on a palace guard to make him attack the king the next time he and the king are alone, and the guard would not remember the suggestion to do so until the trigger occurred.","Advanced Class Guide"
"Twilight Haze","illusion","shadow","darkness, shadow","sorcerer/wizard 2, witch 2, psychic 2, mesmerist 2, spiritualist 2","1 standard action","V, S","0","close (25 ft. + 5 ft./2 levels)","","fog spreads in 20-ft. radius","","1 round/level","0","0","none","no","You create a gray haze that obscures sight (as fog cloud) and causes the illumination level within it to dim by one step (as per darkness). Since this spell produces an illusion rather than a true physical fog, it is unaffected by wind and can be cast underwater.","Advanced Class Guide"
"Unbearable Brightness","evocation","","light","alchemist 4, sorcerer/wizard 4, witch 4, occultist 4, psychic 4","1 standard action","V, S","0","personal and 30 ft. (see text)","30-ft.-radius emanation centered on you","","","1 round/level","0","0","none and Reflex partial (see text)","no and yes (see text)","Your body glows with a terrible light. Creatures within 30 feet of you that can see you are dazzled (no saving throw).  Creatures with light sensitivity must succeed at a Reflex saving throw or be blinded. This light counts as daylight for the purpose of affecting darkness effects (and vice versa).  If the emanation enters an area under the effect of magical darkness (or vice versa), both effects are temporarily negated so that the otherwise prevailing light conditions exist in the overlapping areas of effect. Dazzled and blinded conditions from your light end when the spell ends or when the creature is out of line of sight.","Advanced Class Guide"
"Unholy Ice Weapon","transmutation","","cold, evil, water","cleric/oracle 2, inquisitor 2","1 standard action","V, S, M (a flask of unholy water or 5 pounds of powdered silver worth 25 gp)","1","0 ft.","","one ice weapon","","1 minute/level (D)","1","0","none","no","This spell functions as holy ice weapon, except the weapon is made of frozen unholy water, and instead deals additional damage to creatures that are susceptible to unholy water.","Advanced Class Guide"
"Unliving Rage","necromancy","","","cleric/oracle 2, sorcerer/wizard 3, witch 3, mesmerist 2, spiritualist 3","1 standard action","V, S","0","medium (100 ft. + 10 ft./level)","","","one willing undead creature per 3 levels, no two of which can be more than 30 ft. apart","concentration + 1 round/level (D)","1","0","none","yes","This spell functions as rage, except it affects only undead creatures and bolsters them with necromantic energy rather than emotion. Each affected creature gains a +2 profane bonus to Strength and Charisma, a +1 profane bonus on Will saves, and a -2 penalty to AC. The effect is otherwise identical to a barbarian's rage.","Advanced Class Guide"
"Vampiric Shadow Shield","necromancy","","","magus 5, sorcerer/wizard 5, spiritualist 5","1 standard action","V, S","0","personal","","","you","1 round/level (D)","1","0","","","This spell wreathes you in shadowy energy and damages those that make melee attacks against you. Any creature that strikes you with its body or a handheld weapon deals normal damage, but at the same time the attacker takes 1d6 points of negative energy damage + 1 point per caster level (maximum +15). If the attacker has spell resistance, it applies to this effect. Creatures wielding melee weapons with reach are not subject to this damage.  When an attacker takes damage from the spell, you heal a number of hit points equal to 25% of the damage the spell dealt.","Advanced Class Guide"
"Wall Of Blindness/Deafness","necromancy","","","bard 4, cleric/oracle 5, sorcerer/wizard 4, witch 4, psychic 4","1 standard action","V, S","0","medium (100 ft. + 10 ft./level)","","translucent wall 20 ft. long/level or a translucent ring with a radius of up to 5 ft./two levels; either form 20 ft. high","","concentration + 1 round/level","0","0","Fortitude negates","yes","You create a translucent wall of energy, within which can be seen indistinct images of faces with their eyes or ears sewn shut. When you create the wall, decide whether it blinds or deafens. Any creature that passes through the wall must save or become permanently blinded or deafened (as blindness/deafness).  The wall must be vertical and either rectangular or a ring. It need not touch the ground. The wall must be continuous and unbroken when formed. If its surface is broken by any object or creature when it is cast, the spell fails.","Advanced Class Guide"
"Wall Of Nausea","illusion","pattern","mind-affecting","bard 3, sorcerer/wizard 3, psychic 3","1 standard action","V, S","0","close (25 ft. + 5 ft./2 levels)","","transparent wall whose area is up to one 10-ft. square/level","","1 round/level","0","0","see text","no","You create a transparent, shimmering wall through which creatures and objects appear to be wildly distorted to viewers. Any creature that passes through the wall is immediately assailed by overwhelming vertigo, becoming nauseated for 1 round unless it succeeds at a Fortitude save; if nauseated, the creature must also succeed at a DC 12 Acrobatics check or fall prone. Creatures gain partial concealment (20% miss chance) against creatures on the other side of the wall.  The wall must be vertical and rectangular. It need not touch the ground. The wall must be continuous and unbroken when formed. If its surface is broken by any object or creature when it is cast, the spell fails.","Advanced Class Guide"
"Wave Shield","abjuration","","water","bloodrager 1, druid 1, magus 1, shaman 1, sorcerer/wizard 1, witch 1","1 immediate action","V","0","personal","","","you","1 round or until discharged","0","0","","","You create a rushing torrent of water in the rough outline of a shield. The water protects you from one physical or fire attack, granting you DR/- and fire resistance equal to half your caster level (minimum 1) on that attack. Once the spell has reduced the damage of one attack against you, it is discharged.","Advanced Class Guide"
