"name","school","subschool","descriptor","spell_level","casting_time","components","costly_components","range","area","effect","targets","duration","dismissible","shapeable","saving_throw","spell_resistance","description","source"
"Shout","evocation","","sonic","bard 4, sorcerer/wizard 4, magus 4, bloodrager 4, occultist 4, psychic 4","1 standard action","V","0","30 ft.","cone-shaped burst","","","instantaneous","0","0","Fortitude partial or Reflex negates (object); see text","yes (object)","You emit an ear-splitting yell that deafens and damages creatures in its path. Any creature within the area is deafened for 2d6 rounds and takes 5d6 points of sonic damage. A successful save negates the deafness and reduces the damage by half. Any exposed brittle or crystalline object or crystalline creature takes 1d6 points of sonic damage per caster level (maximum 15d6). An affected creature is allowed a Fortitude save to reduce the damage by half, and a creature holding fragile objects can negate damage to them with a successful Reflex save. A shout spell cannot penetrate a silence spell.","PFRPG Core"
"Shout, Greater","evocation","","sonic","bard 6, sorcerer/wizard 8, psychic 8","1 standard action","V, S, F (a metal or ivory horn)","0","60 ft.","cone-shaped burst","","","instantaneous","0","0","Fortitude partial or Reflex negates (object); see text","yes (object)","This spell functions like shout, except that the cone deals 10d6 points of sonic damage (or 1d6 points of sonic damage per caster level, maximum 20d6, against exposed brittle or crystalline objects or crystalline creatures). It also causes creatures to be stunned for 1 round and deafened for 4d6 rounds. A creature in the area of the cone can negate the stunning and halve both the damage and the duration of the deafness with a successful Fortitude save. A creature holding vulnerable objects can attempt a Reflex save to negate the damage to those objects.","PFRPG Core"
"Silence","illusion","glamer","","bard 2, cleric/oracle 2, inquisitor 2, antipaladin 2, psychic 2, mesmerist 2","1 round","V, S","0","long (400 ft. + 40 ft./level)","20-ft.-radius emanation centered on a creature, object, or point in space","","","1 round/level (D)","1","0","Will negates; see text or none (object)","yes; see text or no (object)","Upon the casting of this spell, complete silence prevails in the affected area. All sound is stopped: Conversation is impossible, spells with verbal components cannot be cast, and no noise whatsoever issues from, enters, or passes through the area. The spell can be cast on a point in space, but the effect is stationary unless cast on a mobile object. The spell can be centered on a creature, and the effect then radiates from the creature and moves as it moves. An unwilling creature can attempt a Will save to negate the spell and can use spell resistance, if any. Items in a creature's possession or magic items that emit sound receive the benefits of saves and spell resistance, but unattended objects and points in space do not. Creatures in an area of a silence spell are immune to sonic or language-based attacks, spells, and effects.","PFRPG Core"
"Silent Image","illusion","figment","","bard 1, sorcerer/wizard 1, magus 1, occultist 1, psychic 1, mesmerist 1, medium 1","1 standard action","V, S, F (a bit of fleece)","0","long (400 ft. + 40 ft./level)","","visual figment that cannot extend beyond four 10-ft. Cubes + one 10-ft. cube/level (S)","","concentration","0","0","Will disbelief (if interacted with)","no","This spell creates the visual illusion of an object, creature, or force, as visualized by you. The illusion does not create sound, smell, texture, or temperature. You can move the image within the limits of the size of the effect.","PFRPG Core"
"Simulacrum","illusion","shadow","","sorcerer/wizard 7, summoner/unchained summoner 5, psychic 7","12 hours","V, S, M (ice sculpture of the target plus powdered rubies worth 500 gp per HD of the simulacrum)","1","0 ft.","","one duplicate creature","","instantaneous","0","0","none","no","Simulacrum creates an illusory duplicate of any creature. The duplicate creature is partially real and formed from ice or snow. It appears to be the same as the original, but it has only half of the real creature's levels or HD (and the appropriate hit points, feats, skill ranks, and special abilities for a creature of that level or HD).  You can't create a simulacrum of a creature whose HD or levels exceed twice your caster level. You must make a Disguise check when you cast the spell to determine how good the likeness is.  A creature familiar with the original might detect the ruse with a successful Perception check (opposed by the caster's Disguise check) or a DC 20 Sense Motive check.  At all times, the simulacrum remains under your absolute command. No special telepathic link exists, so command must be exercised in some other manner. A simulacrum has no ability to become more powerful. It cannot increase its level or abilities. If reduced to 0 hit points or otherwise destroyed, it reverts to snow and melts instantly into nothingness. A complex process requiring at least 24 hours, 100 gp per hit point, and a fully equipped magical laboratory can repair damage to a simulacrum.","PFRPG Core"
"Slay Living","necromancy","","death","cleric/oracle 5, witch 6, antipaladin 4, shaman 6, spiritualist 5","1 standard action","V, S","0","touch","","","living creature touched","instantaneous","0","0","Fortitude partial","yes","You can attempt to slay any one living creature. When you cast this spell, your hand seethes with eerie dark fire. You must succeed on a melee touch attack to touch the target. The target takes 12d6 points of damage + 1 point per caster level. If the target's Fortitude saving throw succeeds, it instead takes 3d6 points of damage + 1 point per caster level. The subject might die from damage even if it succeeds on its saving throw.","PFRPG Core"
"Sleep","enchantment","compulsion","mind-affecting","bard 1, sorcerer/wizard 1, witch 1, shaman 1, occultist 1, psychic 1, mesmerist 1","1 round","V, S, M (fine sand, rose petals, or a live cricket)","0","medium (100 ft. + 10 ft./level)","one or more living creatures within a 10-ft.-radius burst","","","1 min./level","0","0","Will negates","yes","A sleep spell causes a magical slumber to come upon 4 HD of creatures. Creatures with the fewest HD are affected first. Among creatures with equal HD, those who are closest to the spell's point of origin are affected first. HD that are not sufficient to affect a creature are wasted. Sleeping creatures are helpless. Slapping or wounding awakens an affected creature, but normal noise does not. Awakening a creature is a standard action (an application of the aid another action). Sleep does not target unconscious creatures, constructs, or undead creatures.","PFRPG Core"
"Sleet Storm","conjuration","creation","cold","druid 3, sorcerer/wizard 3, witch 3, magus 3, bloodrager 3, shaman 3","1 standard action","V, S, M/DF (dust and water)","0","long (400 ft. + 40 ft./level)","cylinder (40-ft. radius, 20 ft. high)","","","1 round/level","0","0","none","no","Driving sleet blocks all sight (even darkvision) within it and causes the ground in the area to be icy. A creature can walk within or through the area of sleet at half normal speed with a DC 10 Acrobatics check. Failure means it can't move in that round, while failure by 5 or more means it falls (see the Acrobatics skill for details).  The sleet extinguishes torches and small fires.","PFRPG Core"
"Slow","transmutation","","","bard 3, sorcerer/wizard 3, summoner 2, magus 3, bloodrager 3, occultist 3, psychic 3, spiritualist 3, unchained summoner 3, medium 2","1 standard action","V, S, M (a drop of molasses)","0","close (25 ft. + 5 ft./2 levels)","","","one creature/level, no two of which can be more than 30 ft. apart","1 round/level","0","0","Will negates","yes","An affected creature moves and attacks at a drastically slowed rate. Creatures affected by this spell are staggered and can take only a single move action or standard action each turn, but not both (nor may it take full-round actions). Additionally, it takes a -1 penalty on attack rolls, AC, and Reflex saves. A slowed creature moves at half its normal speed (round down to the next 5-foot increment), which affects the creature's jumping distance as normal for decreased speed.  Multiple slow effects don't stack. Slow counters and dispels haste.","PFRPG Core"
"Snare","transmutation","","","druid 3, ranger 2","3 rounds","V, S, DF","0","touch","","","touched nonmagical circle of vine, rope, or thong with a 2 ft. diameter + 2 ft./level","Until triggered or broken","0","0","none","no","This spell enables you to make a snare that functions as a magic trap. The snare can be made from any supple vine, a thong, or a rope. When you cast snare upon it, the cordlike object blends with its surroundings (DC 23 Perception check for a character with the trapfinding ability to locate). One end of the snare is tied in a loop that contracts around one or more of the limbs of any creature stepping inside the circle.  If a strong and supple tree is nearby, the snare can be fastened to it. The spell causes the tree to bend, straightening when the loop is triggered, dealing 1d6 points of damage to the creature trapped and lifting it off the ground by the trapped limb or limbs. If no such tree is available, the cordlike object tightens around the creature, dealing no damage but causing it to be entangled.  The snare is magical. To escape, a trapped creature must make a DC 23 Escape Artist check or a DC 23 Strength check that is a full-round action. The snare has AC 7 and 5 hit points. A successful escape from the snare breaks the loop and ends the spell.","PFRPG Core"
"Soften Earth and Stone","transmutation","","earth","druid 2","1 standard action","V, S, DF","0","close (25 ft. + 5 ft./2 levels)","10-ft. square/level; see text","","","instantaneous","0","0","none","no","When this spell is cast, all natural, undressed earth or stone in the spell's area is softened. Wet earth becomes thick mud, dry earth becomes loose sand or dirt, and stone becomes soft clay that is easily molded or chopped. You affect a 10-foot square area to a depth of 1 to 4 feet, depending on the toughness or resilience of the ground at that spot. Magical, enchanted, dressed, or worked stone cannot be affected. Earth or stone creatures are not affected.  A creature in mud must succeed on a Reflex save or be caught for 1d2 rounds and unable to move, attack, or cast spells. A creature that succeeds on its save can move through the mud at half speed, and it can't run or charge. Loose dirt is not as troublesome as mud, but all creatures in the area can move at only half their normal speed and can't run or charge over the surface. Stone softened into clay does not hinder movement, but it does allow characters to cut, shape, or excavate areas they may not have been able to affect before.  While this spell does not affect dressed or worked stone, cavern ceilings or vertical surfaces such as cliff faces can be affected.  Usually, this causes a moderate collapse or landslide as the loosened material peels away from the face of the wall or roof and falls (treat as a cave-in with no bury zone, see Chapter 13).  A moderate amount of structural damage can be dealt to a manufactured structure by softening the ground beneath it, causing it to settle. However, most well-built structures will only be damaged by this spell, not destroyed.","PFRPG Core"
"Solid Fog","conjuration","creation","","sorcerer/wizard 4, witch 4, magus 4, shaman 4, mesmerist 4, spiritualist 4, unchained summoner 4","1 standard action","V, S, M (powdered peas and an animal hoof)","0","medium (100 ft. + 10 ft. level)","","fog spreads in 20-ft. radius","","1 min./level","0","0","none","no","This spell functions like fog cloud, but in addition to obscuring sight, the solid fog is so thick that it impedes movement.  Creatures moving through a solid fog move at half their normal speed and take a -2 penalty on all melee attack and melee damage rolls. The vapors prevent effective ranged weapon attacks (except for magic rays and the like). A creature or object that falls into solid fog is slowed so that each 10 feet of vapor that it passes through reduces the falling damage by 1d6. A creature cannot take a 5-foot-step while in solid fog. Solid fog, and effects that work like solid fog, do not stack with each other in terms of slowed movement and attack penalties.  Unlike normal fog, only a severe wind (31+ mph) disperses these vapors, and it does so in 1 round.  Solid fog can be made permanent with a permanency spell. A permanent solid fog dispersed by wind reforms in 10 minutes.","PFRPG Core"
"Song of Discord","enchantment","compulsion","mind-affecting, sonic","bard 5, psychic 5","1 standard action","V, S","0","medium (100 ft. + 10 ft./level)","creatures within a 20-ft.-radius spread","","","1 round/level","0","0","Will negates","yes","This spell causes those within the area to turn on each other rather than attack their foes. Each affected creature has a 50% chance to attack the nearest target each round. (Roll to determine each creature's behavior every round at the beginning of its turn.) A creature that does not attack its nearest neighbor is free to act normally for that round. Creatures forced by a song of discord to attack their fellows employ all methods at their disposal, choosing their deadliest spells and most advantageous combat tactics. They do not, however, harm targets that have fallen unconscious.","PFRPG Core"
"Soul Bind","necromancy","","","cleric/oracle 9, sorcerer/wizard 9, witch 9, shaman 9, psychic 9","1 standard action","V, S, F (see text)","1","close (25 ft. + 5 ft./2 levels)","","","corpse","permanent","0","0","Will negates","no","You draw the soul from a newly dead body and imprison it in a black sapphire gem. The subject must have been dead no more than 1 round per caster level. The soul, once trapped in the gem, cannot be returned through clone, raise dead, reincarnation, resurrection, true resurrection, or even a miracle or a wish. Only by destroying the gem or dispelling the spell on the gem can one free the soul (which is then still dead). The focus for this spell is a black sapphire of at least 1,000 gp value for every HD possessed by the creature whose soul is to be bound. If the gem is not valuable enough, it shatters when the binding is attempted. (While creatures have no concept of level or HD as such, the value of the gem needed to trap an individual can be researched.)","PFRPG Core"
"Sound Burst","evocation","","sonic","bard 2, cleric/oracle 2, occultist 2","1 standard action","V, S, F/DF (a musical instrument)","0","close (25 ft. + 5 ft./2 levels)","10-ft.-radius spread","","","instantaneous","0","0","Fortitude partial","yes","You blast an area with a tremendous cacophony. Every creature in the area takes 1d8 points of sonic damage and must succeed on a Fortitude save to avoid being stunned for 1 round. Creatures that cannot hear are not stunned but are still damaged.","PFRPG Core"
"Speak with Animals","divination","","","bard 3, druid 1, ranger 1, psychic 2","1 standard action","V, S","0","personal","","","you","1 min./level","0","0","","","You can ask questions of and receive answers from animals, but the spell doesn't make them any more friendly than normal. Wary and cunning animals are likely to be terse and evasive, while the more stupid ones make inane comments. If an animal is friendly toward you, it may do some favor or service for you.","PFRPG Core"
"Speak with Dead","necromancy","","language-dependent","cleric/oracle 3, witch 3, inquisitor 3, shaman 3, psychic 3, spiritualist 3, medium 2","10 minutes","V, S, DF","0","10 ft.","","","one dead creature","1 min./level","0","0","Will negates; see text","no","You grant the semblance of life to a corpse, allowing it to answer questions. You may ask one question per two caster levels. The corpse's knowledge is limited to what it knew during life, including the languages it spoke. Answers are brief, cryptic, or repetitive, especially if the creature would have opposed you in life.  If the dead creature's alignment was different from yours, the corpse gets a Will save to resist the spell as if it were alive.  If successful, the corpse can refuse to answer your questions or attempt to deceive you, using Bluff. The soul can only speak about what it knew in life. It cannot answer any questions that pertain to events that occurred after its death.  If the corpse has been subject to speak with dead within the past week, the new spell fails. You can cast this spell on a corpse that has been deceased for any amount of time, but the body must be mostly intact to be able to respond. A damaged corpse may be able to give partial answers or partially correct answers, but it must at least have a mouth in order to speak at all. This spell does not affect a corpse that has been turned into an undead creature.","PFRPG Core"
"Speak with Plants","divination","","","bard 4, druid 3, ranger 2","1 standard action","V, S","0","personal","","","you","1 min./level","0","0","","","You can communicate with normal plants and plant creatures, and can ask questions of and receive answers from them. A normal plant's sense of its surroundings is limited, so it won't be able to give (or recognize) detailed descriptions of creatures or answer questions about events outside its immediate vicinity. The spell doesn't make plant creatures any more friendly or cooperative than normal. Furthermore, wary and cunning plant creatures are likely to be terse and evasive, while the more stupid ones may make inane comments. If a plant creature is friendly, it may do some favor or service for you.","PFRPG Core"
"Spectral Hand","necromancy","","","sorcerer/wizard 2, witch 2, occultist 2, psychic 2, spiritualist 2, medium 2","1 standard action","V, S","0","medium (100 ft. + 10 ft./level)","","one spectral hand","","1 min./level","1","0","none","no","A ghostly hand shaped from your life force materializes and moves as you desire, allowing you to deliver low-level, touch range spells at a distance. On casting the spell, you lose 1d4 hit points that return when the spell ends (even if it is dispelled), but not if the hand is destroyed. (The hit points can be healed as normal.) For as long as the spell lasts, any touch range spell of 4th level or lower that you cast can be delivered by the spectral hand. The spell gives you a +2 bonus on your melee touch attack roll, and attacking with the hand counts normally as an attack. The hand always strikes from your direction. The hand cannot flank targets like a creature can. After it delivers a spell, or if it goes beyond the spell range or goes out of your sight, the hand returns to you and hovers.  The hand is incorporeal and thus cannot be harmed by normal weapons. It has improved evasion (half damage on a failed Reflex save and no damage on a successful save), your save bonuses, and an AC of 22 (+8 size, +4 natural armor). Your Intelligence modifier applies to the hand's AC as if it were the hand's Dexterity modifier. The hand has 1 to 4 hit points, the same number that you lost in creating it.","PFRPG Core"
"Spell Immunity","abjuration","","","cleric/oracle 4, alchemist 4, inquisitor 4, occultist 4, psychic 4, spiritualist 4","1 standard action","V, S, DF","0","touch","","","creature touched","10 min./level","0","0","Will negates (harmless)","yes (harmless)","The warded creature is immune to the effects of one specified spell for every four levels you have. The spells must be of 4th level or lower. The warded creature effectively has unbeatable spell resistance regarding the specified spell or spells. Naturally, that immunity doesn't protect a creature from spells for which spell resistance doesn't apply. Spell immunity protects against spells, spell-like effects of magic items, and innate spell-like abilities of creatures. It does not protect against supernatural or extraordinary abilities, such as breath weapons or gaze attacks.  Only a particular spell can be protected against, not a certain domain or school of spells or a group of spells that are similar in effect. A creature can have only one spell immunity or greater spell immunity spell in effect on it at a time.","PFRPG Core"
"Spell Immunity, Greater","abjuration","","","cleric/oracle 8, psychic 8","1 standard action","V, S, DF","0","touch","","","creature touched","10 min./level","0","0","Will negates (harmless)","yes (harmless)","This spell functions like spell immunity, except the immunity applies to spells of 8th level or lower. A creature can have only one spell immunity or greater spell immunity spell in effect on it at a time.","PFRPG Core"
"Spell Resistance","abjuration","","","cleric/oracle 5, alchemist 5, inquisitor 5, occultist 5, psychic 5, spiritualist 5","1 standard action","V, S, DF","0","touch","","","creature touched","1 min./level","0","0","Will negates (harmless)","yes (harmless)","The target gains spell resistance equal to 12 + your caster level.","PFRPG Core"
"Spellstaff","transmutation","","","druid 6","10 minutes","V, S, F (the staff that stores the spell)","0","touch","","","wooden quarterstaff touched","permanent until discharged","1","0","Will negates (object)","yes (object)","You store one spell that you can normally cast in a wooden quarterstaff. Only one such spell can be stored in a staff at a given time, and you cannot have more than one spellstaff at any given time. You can cast a spell stored within a staff just as though it were among those you had prepared, but it does not count against your normal allotment for a given day. You use up any applicable material components required to cast the spell when you store it in the spellstaff.","PFRPG Core"
"Spell Turning","abjuration","","","sorcerer/wizard 7, summoner 5, psychic 7, unchained summoner 6","1 standard action","V, S, M/DF (a small silver mirror)","0","personal","","","you","until expended or 10 min./level","0","0","","","Spells and spell-like effects targeted on you are turned back upon the original caster. The abjuration turns only spells that have you as a target. Effect and area spells are not affected. Spell turning also fails to stop touch range spells. From seven to ten (1d4+6) spell levels are affected by the turning. The exact number is rolled secretly. When you are targeted by a spell of higher level than the amount of spell turning you have left, that spell is partially turned. Subtract the amount of spell turning left from the spell level of the incoming spell, then divide the result by the spell level of the incoming spell to see what fraction of the effect gets through. For damaging spells, you and the caster each take a fraction of the damage. For nondamaging spells, each of you has a proportional chance to be the one who is affected. If you and a spellcasting attacker are both warded by spell turning effects in operation, a resonating field is created. Roll randomly to determine the result. d% Effect 01-70 Spell drains away without effect. 71-80 Spell affects both of you equally at full effect. 81-97 Both turning effects are rendered nonfunctional for 1d4 minutes. 98-100 Both of you go through a rift into another plane.","PFRPG Core"
"Spider Climb","transmutation","","","druid 2, sorcerer/wizard 2, alchemist 2, summoner/unchained summoner 2, magus 2, bloodrager 2, occultist 2, psychic 2, medium 2","1 standard action","V, S, M (a live spider)","0","touch","","","creature touched","10 min./level","0","0","Will negates (harmless)","yes (harmless)","The subject can climb and travel on vertical surfaces or even traverse ceilings as well as a spider does. The affected creature must have its hands free to climb in this manner. The subject gains a climb speed of 20 feet and a +8 racial bonus on Climb skill checks; furthermore, it need not make Climb checks to traverse a vertical or horizontal surface (even upside down). A spider climbing creature retains its Dexterity bonus to Armor Class (if any) while climbing, and opponents get no special bonus to their attacks against it. It cannot, however, use the run action while climbing.","PFRPG Core"
"Spike Growth","transmutation","","","druid 3, ranger 2","1 standard action","V, S, DF","0","medium (100 ft. + 10 ft./level)","one 20-ft. square/level","","","1 hour/level","1","0","Reflex partial","yes","Any ground-covering vegetation in the spell's area becomes very hard and sharply pointed without changing its appearance.  In areas of bare earth, roots and rootlets act in the same way.  Typically, spike growth can be cast in any outdoor setting except open water, ice, heavy snow, sandy desert, or bare stone. Any creature moving on foot into or through the spell's area takes 1d4 points of piercing damage for each 5 feet of movement through the spiked area.  Any creature that takes damage from this spell must also succeed on a Reflex save or suffer injuries to its feet and legs that slow its land speed by half. This speed penalty lasts for 24 hours or until the injured creature receives a cure spell (which also restores lost hit points). Another character can remove the penalty by taking 10 minutes to dress the injuries and succeeding on a Heal check against the spell's save DC.  Magic traps are hard to detect. A rogue (only) can use the Perception skill to find a spike growth. The DC is 25 + spell level, or DC 28 for spike growth (or DC 27 for spike growth cast by a ranger).  Spike growth can't be disabled with the Disable Device skill.","PFRPG Core"
"Spike Stones","transmutation","","earth","druid 4, shaman 4","1 standard action","V, S, DF","0","medium (100 ft. + 10 ft./level)","one 20-ft. square/level","","","1 hour/level (D)","1","0","Reflex partial","yes","Rocky ground, stone floors, and similar surfaces shape themselves into long, sharp points that blend into the background.  Spike stones impede progress through an area and deal damage.  Any creature moving on foot into or through the spell's area moves at half speed. In addition, each creature moving through the area takes 1d8 points of piercing damage for each 5 feet of movement through the spiked area.  Any creature that takes damage from this spell must also succeed on a Reflex save to avoid injuries to its feet and legs. A failed save causes the creature's speed to be reduced to half normal for 24 hours or until the injured creature receives a cure spell (which also restores lost hit points). Another character can remove the penalty by taking 10 minutes to dress the injuries and succeeding on a Heal check against the spell's save DC.  Magic traps such as spike stones are hard to detect. A character with trapfinding can use the Perception skill to find spike stones.  The DC is 25 + spell level, or DC 29 for spike stones. Spike stones is a magic trap that can't be disabled with the Disable Device skill.","PFRPG Core"
"Spiritual Weapon","evocation","","force","cleric/oracle 2, inquisitor 2, shaman 2, spiritualist 2, medium 2","1 standard action","V, S, DF","0","medium (100 ft. + 10 ft./level)","","magic weapon of force","","1 round/level (D)","1","0","none","yes","A weapon made of force appears and attacks foes at a distance, as you direct it, dealing 1d8 force damage per hit, + 1 point per three caster levels (maximum +5 at 15th level). The weapon takes the shape of a weapon favored by your deity or a weapon with some spiritual significance or symbolism to you (see below) and has the same threat range and critical multipliers as a real weapon of its form. It strikes the opponent you designate, starting with one attack in the round the spell is cast and continuing each round thereafter on your turn. It uses your base attack bonus (possibly allowing it multiple attacks per round in subsequent rounds) plus your Wisdom modifier as its attack bonus. It strikes as a spell, not as a weapon, so for example, it can damage creatures that have damage reduction. As a force effect, it can strike incorporeal creatures without the reduction in damage associated with incorporeality. The weapon always strikes from your direction. It does not get a flanking bonus or help a combatant get one. Your feats or combat actions do not affect the weapon. If the weapon goes beyond the spell range, if it goes out of your sight, or if you are not directing it, the weapon returns to you and hovers.  Each round after the first, you can use a move action to redirect the weapon to a new target. If you do not, the weapon continues to attack the previous round's target. On any round that the weapon switches targets, it gets one attack. Subsequent rounds of attacking that target allow the weapon to make multiple attacks if your base attack bonus would allow it to. Even if the spiritual weapon is a ranged weapon, use the spell's range, not the weapon's normal range increment, and switching targets still is a move action.  A spiritual weapon cannot be attacked or harmed by physical attacks, but dispel magic, disintegrate, a sphere of annihilation, or a rod of cancellation affects it. A spiritual weapon's AC against touch attacks is 12 (10 + size bonus for Tiny object).  If an attacked creature has spell resistance, you make a caster level check (1d20 + caster level) against that spell resistance the first time the spiritual weapon strikes it. If the weapon is successfully resisted, the spell is dispelled. If not, the weapon has its normal full effect on that creature for the duration of the spell.  The weapon that you get is often a force replica of your deity's own personal weapon. A cleric without a deity gets a weapon based on his alignment. A neutral cleric without a deity can create a spiritual weapon of any alignment, provided he is acting at least generally in accord with that alignment at the time. The weapons associated with each alignment are as follows: chaos (battleaxe), evil (light flail), good (warhammer), law (longsword).","PFRPG Core"
"Stabilize","conjuration","healing","","cleric/oracle 0, druid 0, witch 0, inquisitor 0, shaman 0, occultist 0, psychic 0, spiritualist 0, medium 0","1 standard action","V, S","0","close (25 ft. + 5 ft./2 levels)","","","one living creature","instantaneous","0","0","Will negates (harmless)","yes (harmless)","Upon casting this spell, you target a living creature that has -1 or fewer hit points. That creature is automatically stabilized and does not lose any further hit points. If the creature later takes damage, it continues dying normally.","PFRPG Core"
"Statue","transmutation","","","sorcerer/wizard 7, alchemist 6, occultist 6","1 round","V, S, M (lime, sand, and a drop of water stirred by an iron spike)","0","touch","","","creature touched","1 hour/level","1","0","Will negates (harmless)","yes (harmless)","A statue spell turns the subject to solid stone, along with any garments and equipment worn or carried. In statue form, the subject gains hardness 8. The subject retains its own hit points.  The subject can see, hear, and smell normally, but it does not need to eat or breathe. Feeling is limited to those sensations that can affect the granite-hard substance of the individual's body.  Chipping is equal to a mere scratch, but breaking off one of the statue's arms constitutes serious damage. The subject of a statue spell can return to its normal state, act, and then return instantly to the statue state (a free action) if it so desires as long as the spell duration is in effect.","PFRPG Core"
"Status","divination","","","cleric/oracle 2, witch 2, occultist 2, psychic 2, spiritualist 2, medium 2","1 standard action","V, S","0","touch","","","one living creature touched per three levels","1 hour/level","0","0","Will negates (harmless)","yes (harmless)","When you need to keep track of comrades who may get separated, status allows you to mentally monitor their relative positions and general condition. You are aware of direction and distance to the creatures and any conditions affecting them: unharmed, wounded, disabled, staggered, unconscious, dying, nauseated, panicked, stunned, poisoned, diseased, confused, or the like. Once the spell has been cast upon the subjects, the distance between them and the caster does not affect the spell as long as they are on the same plane of existence. If a subject leaves the plane, or if it dies, the spell ceases to function for it.","PFRPG Core"
"Stinking Cloud","conjuration","creation","","magus 3, sorcerer/wizard 3, witch 3, bloodrager 3, shaman 3, unchained summoner 3","1 standard action","V, S, M (a rotten egg or cabbage leaves)","0","medium (100 ft. + 10 ft./level)","","cloud spreads in 20-ft. radius, 20 ft. high","","1 round/level","0","0","Fortitude negates; see text","no","Stinking cloud creates a bank of fog like that created by fog cloud, except that the vapors are nauseating. Living creatures in the cloud become nauseated. This condition lasts as long as the creature is in the cloud and for 1d4+1 rounds after it leaves.  (Roll separately for each nauseated character.) Any creature that succeeds on its save but remains in the cloud must continue to save each round on your turn. This is a poison effect.  Stinking cloud can be made permanent with a permanency spell. A permanent stinking cloud dispersed by wind reforms in 10 minutes.","PFRPG Core"
"Stone Shape","transmutation","","earth","cleric/oracle 3, druid 3, sorcerer/wizard 4, shaman 3, occultist 3","1 standard action","V, S, M/DF (soft clay)","0","touch","","","stone or stone object touched, up to 10 cu. ft. + 1 cu. ft./level","instantaneous","0","0","none","no","You can form an existing piece of stone into any shape that suits your purpose. While it's possible to make crude coffers, doors, and so forth with stone shape, fine detail isn't possible. There is a 30% chance that any shape including moving parts simply doesn't work.","PFRPG Core"
"Stoneskin","abjuration","","","druid 5, sorcerer/wizard 4, alchemist 4, summoner 3, inquisitor 4, magus 4, bloodrager 4, shaman 5, occultist 4, psychic 4, unchained summoner 4","1 standard action","V, S, M (granite and diamond dust worth 250 gp)","1","touch","","","creature touched","10 min./level or until discharged","0","0","Will negates (harmless)","yes (harmless)","The warded creature gains resistance to blows, cuts, stabs, and slashes. The subject gains DR 10/adamantine. It ignores the first 10 points of damage each time it takes damage from a weapon, though an adamantine weapon bypasses the reduction. Once the spell has prevented a total of 10 points of damage per caster level (maximum 150 points), it is discharged.","PFRPG Core"
"Stone Tell","divination","","","druid 6, shaman 7, psychic 6","10 minutes","V, S, DF","0","personal","","","you","1 min./level","0","0","","","You gain the ability to speak with stones, which relate to you who or what has touched them as well as revealing what is covered or concealed behind or under them. The stones relate complete descriptions if asked. A stone's perspective, perception, and knowledge may prevent the stone from providing the details you are looking for. You can speak with natural or worked stone.","PFRPG Core"
"Stone to Flesh","transmutation","","","sorcerer/wizard 6, witch 6, magus 6, shaman 6","1 standard action","V, S, M (a drop of blood mixed with earth)","0","medium (100 ft. + 10 ft./level)","","","one petrified creature or a cylinder of stone from 1 ft. to 3 ft. in diameter and up to 10 ft. long","instantaneous","0","0","Fortitude negates (object); see text","yes","This spell restores a petrified creature to its normal state, restoring life and goods. The creature must make a DC 15 Fortitude save to survive the process. Any petrified creature, regardless of size, can be restored. The spell also can convert a mass of stone into a fleshy substance. Such flesh is inert and lacking a vital life force unless a life force or magical energy is available. For example, this spell would turn an animated stone statue into an animated flesh statue, but an ordinary statue would become a mass of inert flesh in the shape of the statue. You can affect an object that fits within a cylinder from 1 foot to 3 feet in diameter and up to 10 feet long or a cylinder of up to those dimensions in a larger mass of stone.","PFRPG Core"
"Storm Of Vengeance","conjuration","summoning","","cleric/oracle 9, druid 9, witch 9, shaman 9","1 round","V, S","0","long (400 ft. + 40 ft./level)","","360-ft.-radius storm cloud","","concentration (maximum 10 rounds) (D)","1","0","see text","yes","You create a huge black storm cloud in the air. Each creature under the cloud must succeed on a Fortitude save or be deafened for 1d4 x 10 minutes. Each round you continue to concentrate, the spell generates additional effects as noted below. Each effect occurs on your turn. 2nd Round: Acid rains down in the area, dealing 1d6 points of acid damage (no save). 3rd Round: You call six bolts of lightning down from the cloud. You decide where the bolts strike. No two bolts may be directed at the same target. Each bolt deals 10d6 points of electricity damage. A creature struck can attempt a Reflex save for half damage. 4th Round: Hailstones rain down in the area, dealing 5d6 points of bludgeoning damage (no save). 5th through 10th Rounds: Violent rain and wind gusts reduce visibility. The rain obscures all sight, including darkvision, beyond 5 feet. A creature 5 feet away has concealment (attacks have a 20% miss chance). Creatures farther away have total concealment (50% miss chance, and the attacker cannot use sight to locate the target). Speed is reduced by three-quarters. Ranged attacks within the area of the storm are impossible. Spells cast within the area are disrupted unless the caster succeeds on a Concentration check against a DC equal to the storm of vengeance's save DC + the level of the spell the caster is trying to cast.","PFRPG Core"
