"name","school","subschool","descriptor","spell_level","casting_time","components","costly_components","range","area","effect","targets","duration","dismissible","shapeable","saving_throw","spell_resistance","description","source"
"Nature's Ravages, Greater","necromancy","","","cleric/oracle 8, witch 7","10 minute/HD of target","V, S, M/DF (dried maggots)","0","close (25 ft. + 5 ft./level)","","","corpse of creature whose total number of HD does not exceed your caster level","instantaneous","0","0","none","no","This spell functions like nature's ravages, except the target corpse ages a number of years equal to up to 1 year per caster level (maximum 20 years at 20th level).","Dungeoneers Handbook"
"Corpse Hammer","necromancy","","","sorcerer/wizard 4, witch 4","1 standard action","V, S, M (a leather glove coated in dried embalming herbs)","0","close (25 ft. + 5 ft./2 levels)","","sphere of undead remains composed of 3 or more destroyed undead","","1 round/level","0","0","none","yes","When you cast this spell, you draw the remains of nearby destroyed undead together and fuse them into a mass of flesh and bone you can then hurl at any foes within range.   Three corpses within range of the spell are required for the spell to function. The hammer can be directed to attack one foe within range per round as a move action. It uses your caster level as its base attack bonus, modified by your Intelligence, Wisdom, or Charisma modifier (whichever one is highest). On a hit, the corpse hammer deals 1d6 points of damage per three caster levels (to a maximum of 6d6 points of damage).   Corpse hammer also has secondary effects based on the nature of the three bodies you use to create it. If the majority used to create it (at least two) were skeletal, the jagged bits of bone cause the hammer to deal slashing damage and increase its critical threat range to 19-20. On the other hand, if the majority were fleshy (at least two), the increased mass causes the spell to deal bludgeoning damage and increase its critical hit damage to x3.   Undead that have been destroyed by positive energy or a similar effect that does not leave a corpse, like a disintegrate spell, cannot be used to form a corpse hammer.","Inner Sea Magic"
"Oath Of Justice","necromancy","","","cleric/oracle 3, paladin 2","1 standard action","V, S, DF","0","touch","","","two creatures touched","permanent (see text)","0","0","none","no","This spell seals a solemn vow between two creatures. When this spell is cast, the targets must clasp hands and swear their oath in Kols's name. The spell functions like mark of justice, except as noted above and rather than being cursed, the oath-breaker gains a mark on the face indicating to all dwarves who see it that the target has broken a sacred oath, which gives the oath-breaker a -4 penalty to influence dwarves. The mark can be removed as described in the mark of justicespell, or the other target can forgive the oath- breaker, which causes the mark to vanish.","Dwarves of Golarion"
"Tactical Formation","abjuration","","","cleric/oracle 3, paladin 3, ranger 4","1 standard action","V, S","0","close (25 ft. + 5 ft./2 levels)","up to one creature/level, no two of which may be more than 30 ft. apart","","","10 minutes/level","0","0","Will negates (harmless)","yes (harmless)","This spell increases the effectiveness of a group's formation in battle. When cast, all creatures under the effect of the spell must be adjacent to one another, forming an unbroken chain of squares (which may include creatures sharing the same square). This chain does not need to be a straight line. Each target in the chain receives a +2 defection bonus to AC as long as the targets stay adjacent to at least one other creature affected by the spell; moving more than 5 feet from another target ends the spell with respect to that creature only. For example, a cleric could cast it on himself and four dwarves blocking a 20-foot-wide corridor; the cleric can move freely from the left side of the formation to the right side (whether in front of or behind the other targets) and not break the spell as long as he stays within 5 feet of at least one of them.","Dwarves of Golarion"
"Soothing Word","conjuration","healing","","cleric/oracle 2, druid 2, inquisitor 2, paladin 2, ranger 3, witch 2","1 standard action","V, S","0","close (25 ft. + 5 ft./2 levels)","","","1 creature","instantaneous","0","0","Will negates (harmless)","yes (harmless)","The target of this spell causes several conditions that he suffers from to be lessened in severity one step. If he is nauseated, he is instead sickened. If he is stunned, he is instead dazed. If he is exhausted, he is fatigued. If he is frightened, he is shaken. If he is paralyzed, he is staggered. The duration of the effect is unchanged; the effect is simply reduced to the lesser version. This spell has no effect on conditions not listed above.","Condition Cards"
"Frosthammer","evocation","","cold","antipaladin 3, cleric 3, inquisitor 3, ranger 3","1 standard action","V, S, DF","0","Medium (100 ft. + 10 ft./level)","","","one creature","instantaneous","0","0","none","yes","You create a warhammer of magically hardened ice and send it hurling toward the target. You must succeed at a ranged touch attack to strike the target. If hit, the target takes 1d8 points of damage per 2 caster levels you possess (maximum 5d8); half this damage is bludgeoning damage, half is cold damage. The frosthammer counts as having a +1 enhancement bonus for the purpose of bypassing DR. If the target takes any bludgeoning damage from the hammer, you may attempt a trip combat maneuver check against that target, except you may use your caster level instead of your BAB and your spellcasting ability modifier (Wisdom for clerics, and so on) instead of your Strength modifier.","AP 69"
"Accept Affliction","conjuration","healing","good","bard 3, cleric/oracle 3, druid 3, paladin 3, witch 3","1 standard action","V, S, M/DF (dove's heart)","0","touch","","","creature touched","instantaneous","0","0","Fortitude negates (harmless)","yes (harmless)","The caster can transfer the effects of afflictions such as curses, diseases, and poisons from the target creature to himself. This spell can also transfer the blinded, deafened, fatigued, nauseated, shaken, and sickened conditions. All aspects of the transferred afflictions (save DCs, remaining duration, removal conditions, and so on) remain the same, but affect the caster instead of the original target. After transferring the affliction or condition, the caster is free to cure it in any way he can.","Champions Of Purity"
"Angelic Aspect, Lesser","transmutation","","good","cleric/oracle 2, paladin 2, sorcerer/wizard 2","1 standard action","V, S","0","personal","","","you","1 minute/level (D)","1","0","none","no","You take on an aspect of an angelic being, including some of its physical characteristics. You gain low-light vision, resistance to acid 5, resistance to cold 5, and the benefits of protection from evil.","Champions Of Purity"
"Angelic Aspect, Greater","transmutation","","good","cleric/oracle 8, paladin 4, sorcerer/wizard 8","1 standard action","V, S","0","personal","","","you","1 minute/level (D)","1","0","none","no","This spell functions like lesser angelic aspect, except you gain low-light vision; darkvision 60 feet; DR 10/evil; immunity to acid, cold, and petrification; resistance to electricity 10 and fire 10; a +4 racial bonus on saves against poison; and protective aura and truespeech as supernatural abilities for the duration of the spell. Also, your wings give you a fly speed of 60 feet with good maneuverability.  Protective aura provides a +4 deflection bonus to AC and a +4 resistance bonus on saving throws against attacks made or effects created by evil creatures to anyone within 20 feet. Otherwise, it functions as a magic circle against evil and a lesser globe of invulnerability, both with a radius of 20 feet.  Truespeech allows you to speak with any creature that has a language, as though using the tongues spell.","Champions Of Purity"
"Angelic Aspect","transmutation","","good","cleric/oracle 5, paladin 3, sorcerer/wizard 5","1 standard action","V, S","0","personal","","","you","1 minute/level (D)","1","0","none","no","This spell functions like lesser angelic aspect, except you gain low-light vision, darkvision 60, resistance to acid 10, resistance to cold 10, and DR 5/evil, and you sprout white feathered wings allowing you to fly at a speed of 30 feet with average maneuverability. In addition, your natural weapons and any weapons you wield are considered good-aligned for the purpose of overcoming damage reduction.","Champions Of Purity"
"Archon's Trumpet","evocation","","good, sonic","bard 5, cleric/oracle 7, paladin 4, sorcerer/wizard 7","1 standard action","V, S","0","30 ft.","cone-shaped burst","","","instantaneous","0","0","Fortitude negates","yes","Upon hearing a booming report, as if from a trumpet archon's mighty horn, all creatures in the area of the burst are paralyzed for 1d4 rounds.","Champions Of Purity"
"Burst Of Radiance","evocation","","good, light","cleric/oracle 2, druid 2, sorcerer/wizard 2","1 standard action","V, S, M/DF (a piece of flint and a pinch of silver dust)","0","long (400 ft. + 40 ft./level)","10-ft.-radius burst","","","instantaneous","0","0","Reflex partial","yes","This spell fills the area with a brilliant flash of shimmering light. Creatures in the area are blinded for 1d4 rounds, or dazzled for 1d4 rounds if they succeed at a Reflex save. Evil creatures in the area of the burst take 1d4 points of damage per caster level (max 5d4), whether they succeed at the Reflex save or not.","Champions Of Purity"
"Chains Of Light","conjuration","creation","good","cleric/oracle 6, inquisitor 5, paladin 4, sorcerer/wizard 6","1 standard action","V, S, F (a length of fine golden chain)","0","short (25 ft. + 5 ft./level)","","","one creature","1 round/level (D)","1","0","Reflex negates","no","A creature targeted by this spell is held immobile by glowing golden chains composed of pure light. The creature is paralyzed and held in place, but may attempt a new saving throw each round to end the effect. While held by the golden chains, a creature cannot use any sort of extradimensional travel, such as astral projection, blink, dimension door, ethereal jaunt, etherealness, gate, maze, plane shift, shadow walk, teleport, and similar spells and spell-like abilities. The spell does not affect creatures that are already in ethereal or astral form when the spell is cast.","Champions Of Purity"
"Touch Of Mercy","enchantment","compulsion","good, mind-affecting","bard 2, cleric/oracle 2, sorcerer/wizard 2","1 standard action","V, S, DF","0","touch","","","one creature","1 round/level (D)","1","0","Will negates","yes","The target creature deals only nonlethal damage with all of its weapon attacks. Damage taken by creatures or objects that are not subject to nonlethal damage is not converted to nonlethal and remains lethal damage. The weapon retains all of its other normal properties.","Champions Of Purity"
"Hymn Of Mercy","enchantment","compulsion","good, mind-affecting","bard 5, cleric/oracle 5","1 standard action","V, S","0","30 ft.","30-ft.-radius burst centered on you","","","1 round/level (D)","1","0","Will negates","yes","This spell functions like touch of mercy, except as noted above.","Champions Of Purity"
"Hymn Of Peace","abjuration","","good","bard 6, cleric/oracle 7","1 standard action","V, S","0","40 ft.","40-ft.-radius burst centered on you","","","1 round/level (D)","1","0","Will negates","yes","Each time a subject of this spell attempts to attack another creature or object, or otherwise perform an aggressive or damaging action toward a creature or object, it must attempt a Will save. If the save succeeds, the subject can attack normally. If the save fails, the subject cannot follow through with the attack and loses that part of its action. Creatures not taking violent actions are unaffected by this spell.","Champions Of Purity"
"Blood Of The Martyr","necromancy","","","cleric/oracle 2, inquisitor 3","1 standard action","V, S","0","medium (100 ft. + 10 ft./level)","","","one living creature","1 round/level","0","0","Fortitude negates","yes","You cause the target to bleed from every orifice, and her organs and blood become suffused with positive energy. If the subject fails her Fortitude save, she takes 1d6 points of bleed damage per 4 caster levels (to a maximum of 4d6 at 16th level) when you cast this spell. Any creature that takes a full-round action to sup the blood of the bleeding subject heals a number of hit points equal to twice as many as the subject lost that round due to the bleed effect. The subject must be willing or helpless to sup her blood, which provokes attacks of opportunity. Only one creature can be healed in this way per round. The subject can lick her own wounds in this way to regain half as many hit points as she lost that round. If the bleeding effect is stopped or the spell's duration ends, the subject's blood no longer heals those who drink it, though in the latter case the subject continues to bleed until the bleeding is stopped via magical healing or a successful DC 15 Heal check.","Chronicle Of The Righteous"
"Charitable Impulse","enchantment","compulsion","mind-affecting","bard 2, cleric/oracle 3, sorcerer/wizard 3, witch 3","1 standard action","V, S, F/DF (a miniature collection plate)","0","close (25 ft. + 5 ft./2 levels)","","","one humanoid creature","1 round/level","0","0","Will negates","yes","This spell makes a creature more charitable, compelling it to aid others rather than use violence. An affected creature practices nonviolent combat behaviors according to the following list of priorities, beginning with the first priority. The subject continues to perform a priority until he can no longer fulfill its demands (at which point he moves to the next priority) or until the spell ends, whichever comes first.  1st Priority: Heal injured creatures within 30 feet, beginning with the closest creatures and using whatever methods the subject has at hand (including potions, spells, and so on).  2nd Priority: The subject gives his weapon away to the nearest creature within 30 feet who will accept it. If no creature accepts the weapon, the subject drops the weapon on the ground.  3rd Priority: Cast beneficial spells and/or use beneficial magic items (including potions, wands, and so on) on creatures within 30 feet, starting with the closest creatures.  4th Priority: The subject gives away his non-worn possessions-the contents of a backpack or similar item count as one item each, as does the container itself-to creatures within 30 feet. If no creature accepts the items, the subject drops the items on the ground.  5th Priority: The subject gives away his remaining possessions (including his armor, boots, cloak, and so on) to creatures within 30 feet. If no creature accepts the items, the subject drops them on the ground.  If the subject fulfills all five priorities, the spell effect ends. The subject cannot attack or take attacks of opportunity, but can defend himself as normal. If the subject is attacked, the spell's effect immediately ends.","Chronicle Of The Righteous"
"Elemental Assessor","evocation","","acid, cold, electricity, fire","cleric/oracle 6, sorcerer/wizard 6","1 standard action","V, S, M/DF (four needles)","0","close (25 ft. + 5 ft./2 levels)","","one elemental ray","","1d4+1 rounds (see text)","0","0","none","yes","Azata champions developed this spell to deal with fiends with unknown resistances. A ray of spiraling colors springs from your hand and streaks to its target. You must make a successful ranged touch attack to hit your target with the ray, which deals 2d6 points of acid damage, 2d6 points of cold damage, 2d6 points of electricity damage, and 2d6 points of fire damage. The type of energy that does the most points of damage to the target then persists, dealing another 4d6 points of that type of damage per round for 1d4 rounds.","Chronicle Of The Righteous"
"Sanctify Weapons","transmutation","","","cleric/oracle 5, paladin 3","1 standard action","V, S, DF","0","close (25 ft. + 5 ft./2 levels)","20-ft.-radius spread","","","1 round/level","0","0","Will negates (harmless, object)","yes (harmless, object)","This spell originated among the armies of Heaven. Choose a specific subtype of evil outsider when you cast this spell, such as daemon, demon, devil, or div. All manufactured weapons in the area of effect bypass the DR of that type of outsider. The weapons do not become aligned or change composition.","Chronicle Of The Righteous"
"Summon Stampede","conjuration","summoning","","cleric/oracle 6, druid 6, summoner/unchained summoner 4","1 round","V, S, M (piece of fur from a herd animal)","0","medium (100 ft. + 10 ft./level)","","20-ft.-radius herd of animals","","1 round/level","0","0","Reflex halves (see text)","no","You conjure a herd of aurochs or similar herd animal that immediately stampedes in the direction you indicate. The herd takes up a 20-foot-radius space and moves at a rate of 120 feet per round in a straight line. Any creatures caught in the herd's path take 4d6+9 points of damage that round as they are trampled beneath dozens of animals' hooves. A successful Reflex save halves this damage.  If the stampede's path would put it in an obviously dangerous area (such as over a cliff or through a fire) or force it to move through a solid barrier, the herd stops at the obstacle and moves in a new randomly determined direction until it reaches another obstacle or the spell's duration ends.","Chronicle Of The Righteous"
"Vinetrap","conjuration","","","cleric/oracle 8, druid 8","10 minutes","V, S, DF","0","long (400 ft. + 40 ft./level)","radius spread of up to 10 ft./level, 90 ft. high","","","1 hour/level (D)","1","0","Reflex negates (see text)","yes","Vines choked with thorns, blossoms, leaflets, and other floral debris burst to life on and around the subject of this spell, winding around limbs and armor and making it progressively more difficult for the subject to maneuver. When this spell is cast, the subject may attempt a Reflex save. Success indicates that the vines fail to take root and the spell has no effect. On a failed save, the subject's base speed is immediately reduced by 5 feet. Each round thereafter, the subject must make another successful Reflex save or his speed is reduced by another 5 feet. This occurs each round until he is reduced to a speed equal to half of what it was before the spell was cast.  As a full-round action, the subject or an adjacent creature can tear the vines off the subject's body, resetting the speed penalty to just 5 feet, though the vines continue to grow each round thereafter for the spell's duration, requiring additional checks, unless it is actually dispelled. The spell's effects can also be prematurely ended by dealing at least 20 points of fire damage to the subject. When the spell's duration ends or the effect is terminated, the vines immediately wilt and the subject's speed returns to normal. Regardless of the subject's base speed, the vines cannot reduce a creature's speed below 5 feet.  This spell has additional effects depending on which version you cast, chosen when you cast the spell.  Blessed Thorns: The vines sprout vicious thorns made of celestial steel. Each round at the beginning of your turn, the subject takes 2d4 points of damage, plus 1 point of damage for each round since the creature last took a full-round action to tear the vines off. When you cast this version of the spell, you can also choose to make the thorns either cold iron or silver for the purposes of overcoming damage reduction.  Noxious Vines: The vines emit noxious fumes that act as a lung and eye irritant. The subject and any creatures adjacent to the subject must attempt a DC 15 Fortitude check each round at the beginning of their turn. On a failed save, the creatures becomes blinded for that round and can't cast spells with verbal components.  Swift Vines: The vines act twice as quickly as normal, and slow the creature by 10 feet per round instead of 5 feet (though they still can't decrease the creature's speed to less than half). In addition, once the creature is slowed to half-speed, it becomes staggered until the vines are torn off or the spell ends.","Chronicle Of The Righteous"
"Black Sword Of War","necromancy","","","antipaladin 3, cleric/oracle 3, ranger 3, sorcerer/wizard 3","1 standard action","V, S, F","0","touch","","","piercing or slashing manufactured weapon touched","1 minute/level (D)","1","0","Will negates (harmless, object)","yes (harmless, object)","The target weapon turns a glossy black color and deals bleed damage if it deals hit point damage to a creature. The amount of bleed damage is equal to 1/2 your caster level (maximum bleed 5).","AP 71"
"Bloody Tears And Jagged Smile","necromancy","","","cleric/oracle 2, sorcerer/wizard 2","1 standard action","V, S","0","personal and see text","","","you and see text","10 minutes/level","0","0","none","yes","Your eyes turn black and weep blood, and your teeth become jagged fangs. You gain a bite attack (1d3 points of damage if you are Small, 1d4 points of damage if you are Medium). You gain a +4 profane bonus on Intimidate checks and on your spell DCs for spells with the fear descriptor. You perceive creatures as if using deathwatch.","AP 71"
"Blightburn Weapon","transmutation","","","alchemist 4, inquisitor 4, magus 4, sorcerer/wizard 5, witch 5","1 standard action","V, S, DF","0","close (25 ft. + 5 ft./2 levels)","","","one weapon","1 round/level (D)","1","0","Will negates (object)","yes (object)","You transform the target weapon into pure blightburn. The weapon functions as normal, but any creature that touches it, or that it strikes, takes 2d6 points of fire damage each round it remains in contact. In addition, the weapon emanates an aura of radiation that causes blightburn sickness. This is as the disease (see page 29), but with a 10-foot radius and a save DC equal to this spell's save DC.","Kobolds Of Golarion"
"Chameleon Scales","transmutation","","","alchemist 1, druid 0, ranger 1, sorcerer/wizard 0","1 standard action","V, S, DF","0","personal","","","you","10 minutes/level (D)","1","0","","","You temporarily alter the color of your skin, hide, or scales to another option legal for your race. You take no penalty for using Disguise to appear as a member of a different race as long as that race has the same type and color of skin, hide, or scales as you.","Kobolds Of Golarion"
"Dark-Light","evocation","","light","cleric/oracle 3, druid 3, sorcerer/wizard 3","1 standard action","V, S, M/DF (a pinch of Darklands earth)","0","medium (100 ft. + 10 ft./level)","20-ft.-radius burst","","living creatures without light sensitivity","instantaneous","0","0","Fortitude partial","yes","You evoke a powerful light that affects all sighted creatures that do not posses light sensitivity. Those that succeed on their saves are dazzled for 1 round per level; those who fail are blinded for the same duration.","Kobolds Of Golarion"
"Enlarge Tail","transmutation","","","alchemist 1, antipaladin 1, druid 1, magus 1, sorcerer/wizard 1, summoner/unchained summoner 1, witch 1","1 standard action","V, S","0","personal","","","your tail","1 hour/level","0","0","","","When attacking with your tail or tail weapons, you gain 5 feet of reach, a +1 bonus on attack rolls, and a +2 bonus on damage rolls.","Kobolds Of Golarion"
"Lead Plating","conjuration","creation","","alchemist 3, cleric/oracle 2, druid 2, ranger 2, sorcerer/wizard 2, witch 2","1 standard action","V, S, F (an ounce of lead)","0","touch","","","a creature or object weighing up to 100 lbs./level","1 minute/level (D)","1","0","Will negates (harmless, object)","yes (harmless, object)","You enclose the target in a thin sheath of lead. This doesn't restrict the target's movement or functionality, but protects it from the effects of radiation and prevents the penetration of many divination spells. The lead doesn't coat the target's equipment.","Kobolds Of Golarion"
"Shadow Dragon Aspect","illusion","shadow","shadow","bard 4, sorcerer/wizard 4","1 standard action","V, S","0","personal","","","","1 round/level","0","0","Will disbelief (if interacted with), see text","yes, see text;","You wreathe yourself in the quasi-real form of a dragon. You gain two claw attacks (1d6 plus caster level slashing damage) and a bite attack (1d8 plus caster level piercing damage). These are primary attacks. In addition, you gain shadowy wings, granting you a fly speed equal to your base speed (good maneuverability).  Your shadowy natural weapons are only half as strong as the real things, though creatures that believe them to be real are affected at full strength. A creature is permitted one Will save the first time you strike it. If it succeeds, the creature takes half damage from such attacks for the duration of the spell. If you overcome a creature's spell resistance on your first attack, that creature remains vulnerable for the spell's duration; otherwise, it's immune.","Kobolds Of Golarion"
"Strip Scales","transmutation","","","druid 4, sorcerer/wizard 5, witch 5","1 standard action","V, S, M/DF (a single reptile scale)","0","close (25 ft. + 5 ft./2 levels)","","","one living creature","1 minute/level","0","0","Fortitude","yes","You reduce the target's racial natural armor bonus by 1 point per 3 caster levels.","Kobolds Of Golarion"
"Unseen Engineers","conjuration","creation","","sorcerer/wizard 3, summoner/unchained summoner 2, witch 3","1 standard action","V, S, M (materials required to construct the trap)","0","long (400 ft. + 40 ft. level)","","a team of tiny, invisible engineers","","1 minute/level","0","0","none","no","You conjure an invisible team of tiny engineers to construct a trap at alarming speed. Originating at your location, the team must remain within range of you or the spell ends. The engineers construct a mechanical trap of your choice. Construction takes a number of rounds equal to the trap's challenge rating. The engineers must have the materials available. At the end of the construction time, use your Craft (traps) skill with a +5 bonus to determine the success of their work. If the engineers succeed, the trap is complete and the spell ends. If they fail, the materials are deposited at that location and the spell ends. If the spell's duration ends before the trap is complete, the engineers automatically fail.  The engineers move at your base speed and can carry only materials required in the construction of the desired trap. They can't attack in any way or be killed, and dissipate if they take 12 points of damage from area attacks (they get no saves against attacks).","Kobolds Of Golarion"
"Detect Relations","divination","","","bard 2, cleric/oracle 2, inquisitor 2, witch 2","1 standard action","V, S, F/DF (a seed)","0","","","","one creature per level, no two of which can be more than 30 ft. apart","concentration, up to 1 min./level (D)","1","0","Will negates; see text","no","You can determine whether or not two or more creatures are related by blood. The amount of information gleaned depends on how long you study a particular area or set of subjects.  1st round: Whether or not the subjects are related by blood.  2nd round: Number of related subjects and their general relation to one another (for example, this would reveal that one subject is a descendant of the other, but it would not specify ""mother"" or ""grandmother"").  3rd round: Precise relationship between subjects in the area. A target's Will save prevents you from determining its exact relationship with another creature, and only one subject needs to succeed at this save to prevent you from determining its relationship with another creature. (So, for instance, if two brothers are in the area and one succeeds at his Will save, you could tell that they are siblings, but could not distinguish whether they are full- or half-siblings.)  Each round, you can turn to detect relations in a new area. The spell can penetrate barriers, but 6 inches of stone, 1 inch of common metal, a thin sheet of lead, or 1 foot of wood or dirt will block it.  This spell functions by analyzing the blood and minds of creatures in the area, collectively examining these traits and comparing them to those of others in the area while looking for patterns. Thus, adoptive siblings and parents cannot be detected with this spell, since they share no blood.","Quests and Campaigns"
"Business Booms","enchantment","","","bard 3, sorcerer/wizard 3","1 standard action","V, S, M (promotional materials such as flyers and posters worth 10 gp)","1","touch","","","one building","see text (D)","1","0","none","no","You may cast this spell immediately prior to spending 1 day of downtime to promote a business (see page 85 of Ultimate Campaign). The spell is cast on a building you wish to promote, which is magically bestowed with magical decorations and other improvements that make it generally more appealing, and it is treated as seeing increased activity for the spell's duration. If the spell is cast on a building that you do not promote immediately thereafter, the spell is expended with no effect.  After the initial day of downtime spent promoting your building, the spell maintains the influx of activity for a number of days equal to half your caster level (maximum 5 days). During this time, you needn't spend additional downtime to promote the building, but you must spend capital as normal to promote the building. The capital the affected building generates for you is unaffected by the spell. If you spend 1 day promoting a different building than the target of this spell while this spell remains active, the spell immediately ends.","Quests and Campaigns"
"Prosperous Room","enchantment","","","bard 3, sorcerer/wizard 3","1 day","V, S","0","touch","","","room you own; see text","1 day/level (D)","1","0","none","yes","The targeted room is enchanted to have magical appeal for customers, an increase in the workflow of its employees, or the generation of additional materials to work with. While this spell is in effect, the targeted room produces 1 more Goods, Labor, Influence, or Magic than it already does. If the room produces multiple types of capital, it produces an additional capital of each type. If the room generates gp, it generates 25% more. Only the capital that the room normally generates increases- rooms that do not already generate Magic, for instance, do not generate Magic because of this spell.  While this spell is in effect, neither you nor your allies can further interact with the affected room or the spell's effects immediately end. You cannot spend downtime actions to run a business with a room that is affected by this spell, though any employees or workers that operate within the room may continue to do so normally.","Quests and Campaigns"
"Renovation","transmutation","","","bard 5, sorcerer/wizard 4","8 hours","V, S, M (silver dust worth 1,000 gp)","1","touch","","","one unoccupied structure","instantaneous","0","0","none (object; see text)","no","Upon casting this spell, you permanently rearrange and resize the rooms in a building you constructed as a downtime activity (see page 84 of Ultimate Campaign). You may reorganize and remap the building however you please, as if each room had just been constructed and is being positioned for the first time. You cannot make any changes to a building that changes how much a room would cost to create or that alters the benefits a room provides. The structure also must remain in the same general position within the district. If you don't wholly own the structure, all of the structure's owners must consent to the changes being made before the spell is cast; otherwise, it fails immediately.","Quests and Campaigns"
"Teleport Structure","conjuration","teleportation","","sorcerer/wizard 6","8 hours","V, M (gold dust worth 50 gp)","1","touch","","","one building","instantaneous","0","0","Will negates (object)","yes (object)","You instantly teleport a building in a settlement you control to another lot or series of lots in the same settlement district. The building to be teleported must be unoccupied, and the area to which you wish to move the building must be cleared and unoccupied during the casting of this spell. A building cannot be teleported to an area it would not normally be able to occupy, such as an area adjacent to a prohibited building type. If you don't wholly own the structure, all of the structure's owners must consent to the structure's teleportation before the spell is cast; otherwise, it fails immediately.  This spell only functions on buildings that occupy a number of lots equal to one-fourth your caster level (so, for instance, a 16th-level caster could use this spell on a building that occupies up to 4 lots).","Quests and Campaigns"
"Bless Army","enchantment","compulsion","mind-affecting","cleric/oracle 6","1 standard action","V, S, DF","0","1 hex","","","one army","1 battle","0","0","none","yes (harmless)","Bless army fills an army with courage. The army gains a +1 bonus on OM and Morale checks.","Quests and Campaigns"
"Imbue Army Special Ability","evocation","","","cleric/oracle 9","10 minutes","V, S, F (a silver mirror worth 100 gp)","1","1 hex","","","one army","1 battle","0","0","none or Will negates (harmless)","yes","You imbue the target with an army special ability (see page 242 of Ultimate Campaign) possessed by the army's commander. The army is treated as if it consists of units who all possess the chosen special ability. This special ability is in addition to any special abilities the army inherently possessed prior to the casting of the spell.","Quests and Campaigns"
"Tactical Insight","divination","","","bard 6, inquisitor 6","1 standard action","V, S","0","1 hex","","","one army","1 battle","0","0","none","no","Choose a single army tactic. You grant mastery of this tactic to the target army for the spell's duration. This tactic may bring an army's total known tactics to a number greater than normally allowed.","Quests and Campaigns"
