"name","school","subschool","descriptor","spell_level","casting_time","components","costly_components","range","area","effect","targets","duration","dismissible","shapeable","saving_throw","spell_resistance","description","source"
"Maddening Oubliette","conjuration","teleportation","","cleric/oracle 7, sorcerer/wizard 7, witch 7","1 round","V, S, M (the powdered bones of a creature that died in prison)","0","close (25 ft. + 5 ft./2 levels)","","","one creature","special; see text","0","0","Will negates; see text","yes","The target is transported to a dark and dank prison in some unspecified horrific demiplane, where tentacles writhe around, clawed fingers grab at the creature (though they deal no damage), and harsh, whispering voices speak blasphemies and maddening secrets. At the end of each round within this terrifying oubliette, the target can attempt a Will saving throw in order to escape the prison. The saving throw has a penalty equal to the number of rounds the target has spent in the oubliette (minimum -1 and maximum -5). If the target succeeds at its saving throw, it returns to its former space. If that space is occupied or otherwise unavailable, the target is shunted to the nearest available space. When the target returns from the oubliette, it is confused for a number of rounds equal to the number of rounds of imprisonment (minimum 1), unless it was confined in the oubliette for 10 or more rounds, in which case the target is affected as if it were subject to an insanity spell instead.","Inner Sea Gods"
"Monstrous Extremities","transmutation","polymorph","","cleric/oracle 3, sorcerer/wizard 3, witch 4","1 minute","V, S","0","touch","","","creature touched","1 hour/level","0","0","Will negates","yes","You change one of the extremities of the creature touched-arms or legs only-into another shape of approximately the same size and mass. You can choose a tentacle, a hoof, or a wing.  The subject must take approximately 10 minutes to familiarize itself with the function and movement of the new extremity to use it properly. These new forms do not allow the subject to fly, run faster, or swim better; however, they do act as natural weapons of the appropriate type, and the subject can use them to make secondary attacks while making attacks with weapons as a full-attack action. The secondary attacks are made using the creature's base attack bonus -5 and adding only 1/2 the creature's Strength bonus on damage rolls. The subject cannot hold a weapon or use any item that would ordinarily fit into the slot of the changed extremity. The subject can receive the benefits of this spell multiple times.","Inner Sea Gods"
"Night Of Blades","evocation","","","antipaladin 4, inquisitor 3, ranger 4, sorcerer/wizard 3, summoner/unchained summoner 3","1 standard action","V, S","0","close (25 ft. + 5 ft./2 levels)","","wall of blades up to 10 ft. long/level and 10 ft. tall","","1 minute/level (D)","1","0","Reflex half","yes","Useful primarily to those who skulk in the darkness, this spell is a temporary trap for the unwary. You create an immobile wall of tiny black blades that whirl and tear into creatures like a cyclone.  Anyone who enters this space takes 1d4 points of damage per caster level (maximum 10d4), though a successful Reflex save halves the damage. The spell cannot be cast so that it appears in a space already occupied by Small or larger creatures.","Inner Sea Gods"
"Pick Your Poison","conjuration","healing","mind-affecting","bard 1, cleric/oracle 1, inquisitor 1, witch 1","1 standard action","V, S, DF","0","touch","","","creature touched","10 minute/level","0","0","Fortitude negates (harmless)","yes (harmless)","This spell temporarily converts even the deadliest poison affecting a creature into an intoxicating alcohol. If the subject is affected by a poison effect while under the effects of this spell, instead of the poison's normal effect, she feels intoxicated as if she'd just had a very strong drink and takes a -2 penalty on attacks, saves, and checks for the duration of the spell.  When the spell's duration expires, the penalty ends and the poison's normal effects apply. Pick your poison does not affect any poison effects that occurred before the spell was cast.","Inner Sea Gods"
"Plague Bearer","necromancy","","disease, evil","alchemist 6, antipaladin 6, cleric/oracle 6, druid 6, inquisitor 6, sorcerer/wizard 7, witch 6","1 standard action","V, S","0","touch","","","one living creature","1 round/level; see text","0","0","Fortitude negates; see text","yes","You make the target an asymptomatic carrier for a host of virulent diseases. Creatures that end their turn adjacent to the target must succeed at a Fortitude save or be affected as if by the spell contagion. The target itself does not become diseased, and suffers no ill effects from this spell. Once plague bearer ends, the target is no longer contagious, though any creature it infected remains diseased.","Inner Sea Gods"
"Poisoned Egg","transmutation","","poison","bard 1, cleric/oracle 1, inquisitor 1, magus 1, sorcerer/wizard 1, witch 1","1 standard action","V, S, DF","0","touch","","","one egg","1 minute/level","0","0","none (object)","no (object)","You transform the contents of a normal egg into a single dose of small centipede poison (injury; save DC 11; frequency 1/round for 4 rounds; effect 1 Dex; cure 1 save). The poison reverts to a normal egg at the end of the spell's duration (the reverted egg substance is harmless unless the poisoned creature is vulnerable to eggs). The egg may be raw or cooked but must be whole and not empty when you cast the spell. When applying the poisoned egg's contents to a weapon, the wielder has no chance of poisoning herself, as though she had the poison use class feature.","Inner Sea Gods"
"Read Weather","divination","","","bard 1, cleric/oracle 1, druid 1, ranger 1, witch 1","1 minute","V, S, F (a set of marked sticks or bones worth at least 25 gp)","1","personal","","","you","instantaneous","0","0","","","This spell allows you to forecast the weather at your location for the next 48 hours, providing you with advance warning of storms, tornadoes, and so on. This forecast reveals only the weather that would arise naturally, and does not take into account any magical occurrences that might change the weather.","Inner Sea Gods"
"Replenish Ki","conjuration","healing","","cleric/oracle 4","1 minute","V, S, DF","0","touch","","","creature touched","instantaneous","0","0","Will negates (harmless)","yes (harmless)","You attune the target's internal store of supernatural energy to the cosmos, replenishing its ki pool. If you are the target, you regain 2 ki points. If another creature is the target, it regains 1 ki point. This does not allow the target to exceed its ki pool's maximum. This spell has no effect if the target does not have a ki pool.","Inner Sea Gods"
"Rovagug's Fury","transmutation","","","adept 2, cleric/oracle 2, inquisitor 2, sorcerer/wizard 2, witch 2","1 standard action","V, S","0","30 ft.","cone-shaped burst","","","instantaneous","0","0","none","yes","You create a minor earthquake that can trip creatures. Attempt a single combat maneuver check and apply the result against the CMD of every creature in the area. If your roll equals or exceeds a creature's CMD, that creature is knocked prone. This trip attack does not provoke an attack of opportunity (though you do provoke one for casting the spell), nor are you knocked prone if you fail the check by 10 or more. Unlike with a regular trip attack, you can trip any creature touching the ground, regardless of size. Improved Trip does not affect this spell in any way. Though the earthquake is small and focused on the ground, if the area is particularly unstable, the spell might cause items to topple, stones to shake loose from the walls or ceiling, and so on at the GM's discretion.","Inner Sea Gods"
"Secret Speech","divination","","","bard 1, cleric/oracle 2, inquisitor 1, sorcerer/wizard 2","1 standard action","V, S","0","touch","","","creature touched","10 minutes/level","0","0","Will negates (harmless)","no (harmless)","This spell grants the target the ability to send secret messages embedded within normal speech. This is similar to the secret messages ability of the Bluff skill, but no check is needed; the speaker's intended recipient always understands the hidden message perfectly, but other listeners cannot perceive the message at all. The target can send only one message at a time, though it can send that message to multiple listeners.  The secret message is considered to be in the same language the target is speaking, and intended recipients hear and understand both the actual speech and the secret message. The target can make itself understood as far as its voice carries.  For example, at a fancy noble's wedding, a jealous former suitor casts this spell on himself before making a speech.  Everyone hears his glowing words of praise, but only his allies hear his secret message instructing them to attack the groom.","Inner Sea Gods"
"Seducer's Eyes","enchantment","charm","mind-affecting","bard 2, sorcerer/wizard 2, witch 2","1 standard action","V, S, DF","0","personal","","","you","10 minutes/level (D)","1","0","","","You gain a bonus on Charisma-based skill checks equal to 1 + 1 for every 4 caster levels you possess (to a maximum of +5), but only when interacting with those who might conceivably find you sexually attractive. You do not gain this bonus against those you or your allies are attacking or threatening.","Inner Sea Gods"
"Shared Sacrifice","necromancy","","evil","antipaladin 3, cleric/oracle 2, summoner/unchained summoner 3, witch 2","1 round","V, S","0","close (25 ft. + 5 ft./2 levels)","","","one creature","1 round/level (D)","1","0","Will negates","yes","You create a link to a target and can direct pain and damage through this link. You take only half damage from effects and attacks that deal hit point damage.  The target of this spell takes the remainder of the damage.  Forms of harm that do not involve hit points, such as charm effects, temporary ability damage, level drain, and death effects cannot be shared through this link. If you suffer a reduction in hit points because of a lowered Constitution score, the reduction is not split with the target of this spell because it is not hit point damage. When the spell ends, subsequent damage is no longer divided between the subject and you, but damage already split is not reassigned back to you.  If you and the target of the spell move out of range of each other, the spell immediately ends.","Inner Sea Gods"
"Shield Of The Dawnflower, Greater","evocation","","fire, good, light","bard 6, cleric/oracle 6, magus 6","1 standard action","V, S, DF","0","personal","","","you","1 round/level","0","0","","","You create a disk of sunlight on one arm. Any creature that strikes you with a melee attack deals normal damage, but also takes 1d6 points of damage + 1 point per caster level. Half of this damage is fire damage and half is holy damage (as the spell flame strike). An undead creature or a creature particularly vulnerable to light that hits you instead takes 2d6 points of damage +1 point per caster level. Creatures with reach weapons are not subject to this damage if they attack you. The shield provides illumination equivalent to a daylight spell. You can have only one instance of this spell in effect at a time. It does not stack with similar damaging aura spells such as fire shield or shield of the Dawnflower (The Inner Sea World Guide 296).","Inner Sea Gods"
"Sky Swim","transmutation","","air","cleric/oracle 3, druid 3, witch 3","1 standard action","V, S, DF","0","touch","","","Large or smaller creature touched","1 minute/level","0","0","none (harmless)","yes (harmless)","This spell grants the target the ability to swim through the air.  If the target has a swim speed, it can move through the air at that speed. Otherwise, it must succeed at Swim checks to move as normal. Still air is treated as calm water, light or moderate wind is treated as rough water, strong or severe wind is treated as stormy water, and the target cannot swim through stronger winds (Core Rulebook 439). This spell does not grant the ability to breathe air to creatures that normally can't.","Inner Sea Gods"
"Smite Abomination","evocation","","","cleric/oracle 5, inquisitor 4","1 standard action","V, S, DF","0","personal","","","you","1 round/level","0","0","","","Drawing upon positive energy, you emulate some of a paladin's power to smite undead. Choose one undead creature as your target.  Your melee attacks against that target gain a bonus equal to your Charisma or Wisdom modifier, whichever is higher, on your attack rolls, and a bonus equal to your caster level on damage rolls. Your melee attacks also bypass the target's damage reduction. These bonuses do not stack with the bonuses from a paladin's smite.","Inner Sea Gods"
"Spawn Calling","conjuration","calling","chaotic, evil","cleric/oracle 9, sorcerer/wizard 9, witch 9","1 week","V, S, M/DF (bull's blood, tallow, one or more humanoid victims totaling at least 15 Hit Dice)","0","medium (100 ft. + 10 ft./level)","","","","instantaneous","0","0","none","no","Having attained the highest and most profane form of magical achievement in the Great Destroyer's service, you are able to call forth his most dreaded creations: the Spawn of Rovagug.  Casting this spell requires a week-long ritual involving the sacrifice of one or more sentient humanoid creatures that between them possess a total of at least 15 Hit Dice. You may not eat, sleep, or cast any other spells for the duration of this ritual. After the third day of the ritual, you must succeed at a Constitution check on each remaining day of the ritual (DC 10 + 1 for each previous check) or take 1d6 points of nonlethal damage from hunger. At the end of the ritual, you gain the exhausted condition from lack of sleep.  Upon completion of the ritual, the ground rumbles in a 100- foot radius centered on you. This effect lasts for 1 round. Any creature on the ground in this area that attempts to cast a spell during this round must succeed at a concentration check (DC 20 + spell level) or lose the spell. Any creature on the ground in the area that attempts to attack or move during this round must succeed at a DC 15 Reflex save at the beginning of its turn or fall prone.  At the beginning of your next turn, a massive fissure full of dark fire and shrieking cries appears at a point you designate within the spell's range, and a Spawn of Rovagug emerges.  This creature takes the form of a thunder behemoth (Pathfinder RPG Bestiary 3 39) with the advanced and entropic simple templates. Unlike with summon monster or similar spells, the caster has no control whatsoever over the called creature. The spawn immediately heads in a random direction or toward an obvious target such as a population center, destroying anything in its path, yourself and your allies included.  Any creature may attempt to control the called Spawn of Rovagug via spells like dominate monster or binding.  However, if such an attempt fails, it draws the spawn's attention, and the monster immediately tries to destroy the creature that attempted to control it.  Because the Spawn of Rovagug are all magical beasts native to the Material Plane, spells such as banishment or dismissal have no effect on the called spawn.","Inner Sea Gods"
"Spell Gauge","divination","","mind-affecting","bard 2, cleric/oracle 2, inquisitor 2, sorcerer/wizard 2, witch 2","1 standard action","V, S, F (a silver piece)","0","close (25 ft. + 5 ft./2 levels)","","","one creature","instantaneous","0","0","Will negates","yes","You immediately discover some of the spells that the target knows or has prepared. The number of spells revealed to you is equal to your caster level. The target's lowest-level spells are revealed first-ignoring 0-level spells-in a random order. Once all of the target's 1st-level spells are revealed, the spell begins revealing 2nd-level spells, then 3rd-level spells. This spell does not reveal spells of 4th level or higher, nor does it reveal spelllike abilities or other special abilities. If cast on a creature that is not a spellcaster, that has only 0-level spells or spells of 4th level or higher prepared, that has expended all of its spells, or that has not prepared any spells that day, the spell has no effect.","Inner Sea Gods"
"Spell Scourge","abjuration","","","cleric/oracle 7, sorcerer/wizard 7, witch 7","1 standard action","V, S","0","close (25 ft. + 5 ft./2 levels)","","","one creature","instantaneous or 1d4 rounds; see text","0","0","Will negates","yes","A whip of cracking magical might appears in your hand, allowing you lash spells from the mind of enemy spellcasters. With a lash of bluish-purple energy, you strip many protective spells and effects from a single creature. If the target of this spell is currently under the effects of any harmless spells or effects, it must succeed at a Will save or all of those spells and effects end, stripping the target of the benefit of those spells. If the target is not currently under the effect of least one harmless spell, the target is instead confused for 1d4 rounds.","Inner Sea Gods"
"Symbol Of Debauchery","enchantment","compulsion","emotion, mind-affecting","bard 6, cleric/oracle 8, sorcerer/wizard 8, witch 8","10 minutes","V, S, M (a set of bull genitals and powdered ruby worth 5,000 gp)","1","0 ft.; see text","","one symbol","","see text","0","0","Will negates","yes","You conjure a sizable symbol into being, a rune suggestive of bloated bodies, flung food, and flowing wine. This spell functions as symbol of death, except that all creatures within 60 feet of the symbol of debauchery are instead filled with lust for the nearest conscious creature. This effect lasts for 1 round per caster level, even after creatures leave the symbol's area of effect. Affected creatures are compelled to rush to the nearest creature in order to caress and kiss it, and may take no other actions. Each creature receives a single Will save when the symbol of debauchery is triggered to negate the effect. If no other creatures are visible, an affected creature may act normally.","Inner Sea Gods"
"Symbol Of Dispelling","abjuration","","","cleric/oracle 8, sorcerer/wizard 8, witch 8","10 minutes","V, S, M (pure grain alcohol and powdered diamond worth 5,000 gp)","1","0 ft.; see text","","one symbol","","instantaneous","0","0","none","no","This spell functions as symbol of death, except that all creatures within 40 feet of the symbol of dispelling are instead affected as if by the area dispel function of greater dispel magic.  Attempt a dispel check when casting symbol of dispelling.  Once the symbol is triggered, apply the result of that check to each creature in the area, as well as each object that is the target of one or more spells. Unlike symbol of death, symbol of dispelling grants no saving throws, and it is not subject to spell resistance.","Inner Sea Gods"
"Tap Inner Beauty","divination","","","bard 1, cleric/oracle 1, witch 1","1 standard action","V, M (a tiny mirror)","0","personal","","","you","1 minute/level","0","0","","","This spell allows you to tap into the natural beauty of your soul and let it shine from your eyes and your speech. While the spell is active, you gain a +2 insight bonus on all Charisma ability checks and Charisma-based skill checks.","Inner Sea Gods"
"Touch Of Bloodletting","necromancy","","","antipaladin 2, cleric/oracle 1, druid 1, sorcerer/wizard 2, witch 2","1 standard action","V, S","0","touch","","","living creature touched","1 round/level","0","0","Will negates","yes","This spell causes any existing wounds that the target possesses to bleed profusely. If the creature's current total hit points are less than its maximum, this spell causes the creature to take 1 point of bleed damage each round and become exhausted for the duration of the spell. A successful DC 15 Heal check or any spell that cures hit point damage negates the effects of this spell.","Inner Sea Gods"
"Tracking Mark","evocation","","","druid 1, cleric/oracle 1, paladin 1, ranger 1","1 standard action","S, DF","0","long (400 ft. + 40 ft./level)","","","one creature","10 minutes/level (D)","1","0","Will negates","yes","You gain a supernatural ability to detect tracks and other clues left behind by the target. You treat the DCs of all Survival checks made to track the target as if they were 5 lower than normal, and you gain a +5 bonus on Perception checks made to notice the target if it is using Stealth or recognize it if it is using Disguise.","Inner Sea Gods"
"Transplant Visage","transmutation","","evil","alchemist 5, antipaladin 4, cleric/oracle 4, inquisitor 4, magus 5, sorcerer/wizard 5, witch 5","1 round","V, S, M (one corpse)","0","personal","","","you","permanent","0","0","","","This spell allows you to add a creature's stolen face to or remove such a face that you've already applied from your own. Before casting this spell, you must remove the face and eyes of a creature that has been dead no longer than 1 minute per caster level and place it over your own. Once you cast transplant visage, the creature's stolen skin magically melds with your own, making the expressions and eye color on your new face seem perfectly natural. Your new appearance grants you a +10 bonus on Disguise checks. Because the alteration made by transplant visage is permanent, there is no residual magical aura, and your new appearance is not recognized by detect spells. Transplant visage may be cast innumerable times, allowing a single caster to wear layers upon layers of stolen faces. However, only the topmost face is visible at any one time.  Transplant visage may also be used to remove a previously stolen face. This is the only way to remove a face short of using greater polymorph, miracle, or wish. When used in this way, transplant visage c auses t he t opmost f ace t o fl ake o ff a nd crumble into dust. A face so removed may not be reused. If the caster is wearing several stolen faces when the topmost face is removed, the next face down is revealed, and may be used as normal.","Inner Sea Gods"
"Unwelcome Halo","evocation","","light","cleric/oracle 1, paladin 1, sorcerer/wizard 1","1 standard action","V, S","0","medium (100 ft. + 10 ft./level)","","","one nongood creature","1 minute/level","0","0","Will negates","yes","This spell causes the target to glow as if surrounded by a halo of light. This halo sheds normal light in a 20-foot radius from the creature, and increases the light level by one step for an additional 20 feet. This halo makes it impossible for the creature to gain concealment in nonmagical darkness, and in dim or darker conditions, the creature's glow can be seen even if it is not within direct line of sight.  If unwelcome halo is brought into an area of magical darkness (or vice versa), the effects of both spells are temporarily negated, so that the otherwise prevailing light conditions exist within the overlapping fields of effect.","Inner Sea Gods"
"Vengeful Stinger","transmutation","polymorph","poison","cleric/oracle 6, sorcerer/wizard 5, summoner/unchained summoner 5, witch 5","1 standard action","V, S, M (a living wasp), DF","0","personal","","","you","1 round/level","0","0","Fortitude negates; see text","no","You grow a long, wasp-like tail complete with stinger that can strike those who dare attack you. While you are under the effects of this spell, when a creature adjacent to you hits you with a melee attack, you can make an attack of opportunity with your stinging tail, even if your opponent's attack would not otherwise provoke an attack of opportunity. You must otherwise be eligible to make an attack of opportunity to use this ability. The attack is made with your full attack bonus, and with a +2 sacred bonus on the attack roll. The stinging tail is considered a light weapon with a critical range of 19-20/x2.  On a successful hit, the target takes 1d8 points of damage plus an amount of damage equal your Strength modifier and must succeed at a Fortitude save or it takes 1d4 points of Dexterity damage. This poison damage is also modified on a confirmed critical hit.","Inner Sea Gods"
"Vexing Miscalculation","enchantment","compulsion","mind-affecting","cleric/oracle 2, inquisitor 2, witch 2","1 standard action","V, S","0","close (25 ft. + 5 ft./2 levels)","","","one creature","1 minute/level or until discharged","0","0","Will negates","yes","You frustrate an opponent with ill fortune that leads even its most accurate attacks astray. The target is unable to score critical threats for the duration of this spell, even if the result of its roll would normally be a critical threat. If the creature rolls a natural 20, the attack still hits regardless of its opponent's AC, but the hit is not eligible for a critical confirmation roll. Once a critical threat has been foiled by vexing miscalculation, the spell is discharged.","Inner Sea Gods"
"Weapons Against Evil","transmutation","","","cleric/oracle 1, inquisitor 1, paladin 1","1 standard action","V, DF","0","close (25 ft. + 5 ft./2 levels)","","","one weapon/level, no two of which can be more than 20 ft. apart","1 round/level","0","0","Fortitude negates (harmless, object)","yes (harmless, object)","Each weapon this spell affects each shines with pale light that dimly illuminates a 5-foot square. These weapons also ignore the DR of evil creatures that have DR 5 or lower, as long as the damage reduction is not DR/epic.","Inner Sea Gods"
"Create Variant Mummy","necromancy","","evil","cleric/oracle 7, sorcerer/wizard 7","1 hour","V, S, M (onyx gems worth 50 gp per HD of the undead to be created)","1","close (25 ft. + 5 ft./2 levels)","","","1 corpse steeped in a peat bog for at least 24 hours","instantaneous","0","0","none","no","This spell functions as create undead (Pathfinder RPG Core Rulebook 262), except it creates one of the following variant mummies: bog mummy, ice mummy, or Osirian tomb guardian.","AP 81"
"Virulence","necromancy","","evil","cleric/oracle 4, witch 4","1 standard action","V, S","0","40 ft.","all living creatures within a 40-ft.-radius burst centered on you","","","instantaneous","0","0","see text","yes","All living creatures within the area of effect, including yourself, must immediately attempt a saving throw with a -2 penalty against any and all diseases they have contracted, even if the onset time has not yet elapsed. On a failed saving throw, the affliction has its usual effect. A successful save does not count toward curing the affliction.","AP 81"
"Calculated Luck","divination","","","cleric/oracle 3, witch 4","1 standard action","V, S","0","personal","","","you","1 round/level (D)","1","0","none","no","You are able to use the Path of Numbers to substantially boost your combat preparedness, but your foresight comes at a price.  Roll 3d8 and refer to the Eight Basic Energies table on page 51.  After rolling ,assign each die to one of the following.  • Energy Type: You gain vulnerability to the energy type that matches the die's result for the duration of the spell. You take half again as much damage (+50%) from that energy type, regardless of whether you successfully saved against the damaging spell or effect.  • Magic School: For the spell's duration, you cast all spells from the school that matches the die's result at +1 caster level.  • d20 Roll Type: You receive a +2 luck bonus on the d20 roll that matches the die's result for the duration of the spell.","Occult Mysteries"
"Cleromancy","divination","","","cleric/oracle 2, druid 3, inquisitor 3, sorcerer/wizard 3","full-round action","V, S, F/DF (a set of 64 chicken bones)","0","personal","","","you","1 round/caster level","0","0","none","no","Cleromancy involves casting bones and interpreting the results. Those able to arrive at the proper interpretation are granted knowledge of coming events. Roll 1d4 per caster level. Group the dice by like results, and choose one of the groups. For the duration of cleromancy, you can apply a luck bonus equal to the result of the selected dice to any d20 roll.  You can apply this bonus to a number of rolls equal to the number of dice in the group. If cleromancy expires before you are able to allocate the total number of allotted bonuses, the remaining bonuses are lost.","Occult Mysteries"
"Lucky Number","transmutation","","","bard 1, cleric/oracle 1, druid 1, inquisitor 1, paladin 1, sorcerer/wizard 1, summoner/unchained summoner 1, witch 1","1 standard action","V, S","0","touch","","","one willing creature","24 hours or until discharged","0","0","none","no","You are able to tweak tiny variables affecting a creature's immediate future in order to grant the target a bit of luck at the right time. Roll a d20; once during the duration of lucky number, when the target creature rolls that result (regardless of what type of dice the target rolls), the creature has the option to either reroll the result or add a +2 luck bonus to the result. The creature must decide to use this ability before the success or failure of the original roll is known. A creature can have only one lucky number at a time. If lucky number is cast on a creature already affected by that spell, the new number replaces the previous one.","Occult Mysteries"
"Mathematical Curse","necromancy","","curse","antipaladin 2, bard 2, cleric/oracle 3, sorcerer/wizard 2, witch 2","1 standard action","V, S, M/DF (a full set of 10 fingernails)","0","touch","","","one living creature","see text","0","0","Will negates","yes","Using the Path of Numbers, you are able to influence the seemingly random elements in the environment around a creature, reducing that creature's efficacy. Roll 3d8 and choose one of the dice-this die's result is the penalty mathematical curse imparts. Next, choose either of the two remaining dice; the d20 roll corresponding to that result on the Eight Basic Energies table is the roll the spell's penalty applies to. The result of the final die represents the number of rounds that mathematical curse lasts. A creature can be under the influence of only one mathematical curse at a time. If mathematical curse is cast on a creature already affected by that spell, the new curse replaces the previous one.","Occult Mysteries"
"Numerological Evocation","evocation","","","magus 3, sorcerer/wizard 3, witch 4","1 standard action","V, S","0","see text","","","see text","instantaneous","0","0","Reflex half","yes","You can use the Path of Numbers to calculate the latent magical energies all around you and fire customized rays of elemental energy that damage nearby targets. Roll 1d6 per 2 caster levels you possess. This is your dice pool. You will use each die in the pool exactly once to customize numerological evocation. Choose a number of dice in the pool, and match their results to the values in the first column of the Eight Basic Energies table to determine the types of energy damage the spell deals. You can allocate any number of dice in this manner, provided you still have enough dice remaining for the subsequent steps.  Next, allocate one of the dice to represent the total number of target creatures you can affect, including the initial target. No matter how many creatures you are eligible to affect, no two affected creatures can be more than 15 feet apart. Next, allocate any number of the dice to represent the range of numerological resistance. The range of the spell is 10 x the sum of the allocated dice. Finally, add up the results of the dice remaining in the pool. This is the amount of damage that numerological evocation deals to the first creature hit. A successful Reflex save halves this damage. Secondary targets take 50% of the damage dealt to the first creature hit (rounded up), and successful Reflex saves negate this damage.","Occult Mysteries"
"Numerological Resistance","abjuration","","","cleric/oracle 3, sorcerer/wizard 3","1 standard action","V, S","0","close (25 ft. + 5 ft./2 levels)","","","see text","see text","0","0","none","no","Numerological resistance allows numerologists to use the Path of Numbers to grant their allies resilience in the face of elemental dangers. Roll 5d8; this is your dice pool. You will use each die in the pool exactly once to customize numerological resistance.  Choose one of the dice, and match its result to the appropriate value in the first column of the Eight Basic Energies table to determine the type of energy to which numerological resistance grants resistance. Next, allocate one of the dice to represent the number of creatures you can affect with numerological resistance (including yourself). All of these creatures must be within the spell's range. Then allocate one of the dice to represent the number of rounds numerological resistance lasts. Finally, sum the remaining two dice. This is the number of points of resistance that numerological resistance grants.","Occult Mysteries"
"Spectral Saluqi","necromancy","","","sorcerer/wizard 6, witch 6","1 round","V, S, F (a precious metal canine statue worth 100 gp)","1","close (25 ft. + 5 ft./2 levels)","","one spectral dog","","10 minutes/level (D)","1","0","none","no","This spell creates a spectral saluqi, an undead canine resembling an oversized hound with black fur, a gray ruff and tail, and milky gray eyes. The hound shares your alignment and can converse with you telepathically. It can see and attack ethereal creatures, and otherwise has the same statistics as a yeth hound (Pathfinder RPG Bestiary 286). It usually leaves no tracks because it prefers to fly an inch above the ground. You are immune to the hound's bay ability. The hound's bite is considered aligned to any single alignment you possess for the purposes of overcoming damage reduction.","Occult Mysteries"
"Harrowing, Greater","divination","","","bard 5, sorcerer/wizard 6, witch 6","10 minutes","V, S, F (a harrow deck)","0","touch","","","one creature, plus one additional creature for every 3  caster levels","1 day/level or until fulfilled","0","0","","","This spell functions as harrowing, except it can affect an entire group of creatures and allows its subjects some measure of control over their destiny. Subjects of a greater harrowing spell record and spend their accumulated bonuses and penalties individually, according to their own alignment.  Each participant in a greater harrowing can gain a special ability to seize control of fate if a card that matches that participant's alignment is drawn. Like the bonuses and penalties granted by the spell, the special ability can be used once before the end of the spell's duration. The exact ability gained depends on the card's suit; if multiple cards that match a participant's alignment are drawn, the participant can select one suit of her choice during the spell's casting.  Hammers: As a standard action, you can grant yourself a +4 enhancement bonus to Strength for 1 minute. While this bonus persists, you can reroll any bull rush, grapple, or sunder combat maneuver checks. You must use the result of this second roll, even if it is worse.  Keys: As a standard action, you can grant yourself a +4 enhancement bonus to Dexterity for 1 minute. While this bonus persists, you gain evasion, as the rogue class feature. If you already possess evasion, you instead gain improved evasion, as the advanced rogue talent.  Shields: As a standard action, you can grant yourself a +4 enhancement bonus to Constitution for 1 minute. While this bonus persists, you gain fast healing 1 and don't die until you reach a number of negative hit points equal to double your Constitution.  Books: As a standard action, you can grant yourself a +4 enhancement bonus to Intelligence for 1 minute. While this bonus persists, you gain a +3 enhancement bonus on checks with all skills you have no ranks in, and you can use those skills even if they can't normally be used untrained.  Stars: As a standard action, you can grant yourself a +4 enhancement bonus to Wisdom for 1 minute. While this bonus persists, you gain immunity to one of the following (your choice): charm and compulsion effects, curse effects, or fear effects.  Crowns: As a standard action, you can grant yourself a +4 enhancement bonus to Charisma for 1 minute. While this bonus persists, whenever you succeed at a Diplomacy or Intimidate check to improve a nonhostile creature's attitude toward you, that creature's attitude toward you becomes helpful for the remaining duration of the Charisma bonus, regardless of the number of steps by which you would normally improve its attitude. The creature reverts to its original attitude after the duration expires.  A single creature can be under the effects of only one harrowing or greater harrowing at a time. If the subject is targeted with a second harrowing or greater harrowing spell while a previous harrowing or greater harrowing is s till a ffecting him, the new spell automatically fails for that subject.","The HarrowHandbook"
"Abeyance","abjuration","","","cleric/oracle 2, inquisitor 2, paladin 2","1 minute","V, S, M (a flask of holy water worth 25 gp), DF","1","touch","","","creature touched","24 hours","0","0","Will negates (harmless)","yes (harmless)","Abeyance suppresses the effects of a single  curse on a creature. It does not restore any damage or drain that might have been caused by the curse. Abeyance cannot suppress curses that cannot be removed by remove curse, but it can suppress curses such as lycanthropy that require remove curse along with additional measures. An individual curse can be suppressed only once by abeyance, even if cast by a different caster.  Abeyance does not allow a creature to divest itself of cursed objects, though it can suppress a curse contracted from an object.","AP 82"
"Aggravate Affliction","necromancy","","","cleric/oracle 3, druid 3, sorcerer/wizard 4, witch 3","1 standard action","V, S","0","close (25 ft. + 5 ft./2 levels)","","","one creature","instantaneous","0","0","see text","yes","All recurring afflictions (those with a frequency,including curses, diseases, and poison) possessed by the targeted creature immediately trigger, requiring an immediate saving throw (as described in the affliction) to avoid suffering their effects. A successful saving throw does not count toward ending the affliction, and this extra save does not change the timing of the next save against the affliction. Afflictions without a frequency are unaffected by this spell.","AP 82"
"Bestow Curse, Greater","necromancy","","","cleric/oracle 7, sorcerer/wizard 8, witch 7","1 standard action","V, S","0","touch","","","creature touched","permanent","0","0","Will negates","yes","You place a curse on the subject. Choose one of the following.  • -12 penalty to an ability score, or -6 penalty to two ability scores (to a minimum ability score of 1).  • -8 penalty on attack rolls, saves, ability checks, and skill checks.  • Each turn, the target has a 25% chance to act normally; otherwise, it takes no actions.  • Bestow one of the curses or variants in this article.  • Bestow curse of the ages or unluck (Core Rulebook 557).  If a specific affliction is bestowed, the save DC of the spell replaces the usual save DC of the affliction. You can also invent your own curse, but it should be no more powerful than those described above.  The curse bestowed by this spell cannot be dispelled, but it can be removed with a break enchantment, limited wish, miracle, or wish spell. It cannot be removed with remove curse or suppressed with abeyance. The DC to remove the curse with break enchantment increases by 5.","AP 82"
