"name","school","subschool","descriptor","spell_level","casting_time","components","costly_components","range","area","effect","targets","duration","dismissible","shapeable","saving_throw","spell_resistance","description","source"
"Umbral Strike","necromancy","shadow","darkness","cleric/oracle 7, druid 7, inquisitor 6, magus 6, occultist 6, psychic 7, shaman 7, sorcerer/wizard 7, spiritualist 6, witch 7","1 standard action","V, S, M (a black crossbow bolt)","0","medium (100 ft. + 10 ft./level)","","","1 creature","1 round/level","0","0","Fortitude partial","yes","You create a bolt of dark energy and use it to make a ranged touch attack that ignores concealment (but not total concealment).  If you hit, the target takes 1d6 points of damage per caster level (maximum 20d6). Half of this damage is cold damage and half of it is negative energy. The bolt's shadow expands and covers the target, rendering him blind for the duration of the spell. A successful Fortitude save halves the damage and negates the blind condition.","Blood Of Shadows"
"Dancing Darkness","evocation","","darkness, shadowUM","antipaladin 1, bard 1, magus 1, shaman 1, psychic 1, sorcerer/wizard 1, spiritualist 1, witch 1","1 standard action","V, S","0","medium (100 ft. + 10 ft./level)","","Up to four spheres, all within a 10-ft.-radius area","","1 minute/level (D)","1","0","none","no","You create either up to four spheres of darkness that each reduce the illumination level by one step within a 20-foot-radius, or one dimly lit, vaguely humanoid shape. Each sphere of dancing darkness must stay within a 10-foot-radius area of one another but can otherwise move as you desire (no concentration required): forward or back, up or down, straight or turning corners, or the like. The darkness can move up to 100 feet per round. The effect winks out if the distance between you and it exceeds the spell's range.  Dancing shadows can be made permanent with a permanency spell.","Blood Of Shadows"
"Motes Of Dusk And Dawn","evocation","","darkness, light","bard 3, magus 3, medium 3, mesmerist 3, occultist 3, psychic 3, shaman 3, sorcerer/wizard 3, witch 3","1 standard action","V, S","0","medium (100 ft. + 10 ft./level)","","Up to four motes, all within a 10-ft.-radius area","","1 minute (D)","1","0","none","no","When you cast this spell, you create up to four motes that shed light or darkness in a 20-foot-radius, increasing or decreasing the illumination level by up to two categories. You decide whether each individual mote sheds light or darkness when the spell is cast.  The motes of dusk and dawn must stay within a 10-foot-radius area of one another but otherwise move as you desire (no concentration required): forward or back, up or down, straight or turning corners, or the like. The motes can move up to 100 feet per round. A mote winks out if the distance between you and it exceeds the spell's range.","Blood Of Shadows"
"Mydriatic Spontaneity","evocation","","darkness, light","bard 3, mesmerist 3, psychic 3, sorcerer/wizard 4, witch 4","1 standard action","V, S","0","close (25 ft. + 5 ft./2 levels)","","","one living creature","1 round/level","0","0","Will negates","yes","You overstimulate the target with alternating flashes of light and shadow within its eyes, causing its pupils to rapidly dilate and contract. While under the effects of this spell, the target is racked by splitting headaches and unable to see clearly, becoming nauseated for the spell's duration. Each round, the target's pupils randomly become dilated or contracted for 1 round. During any round that its eyes are dilated, the target is blinded if exposed to bright light or dazzled if exposed to normal light. During any round its eyes are contracted, the target is blinded if exposed to darkness  or dazzled if exposed to dim light. In addition, any creature can attempt a Stealth check to avoid detection from the target, even if the creature lacks cover or concealment.","Blood Of Shadows"
"Mydriatic Spontaneity, Mass","evocation","","darkness, light","bard 5, mesmerist 5, psychic 6, sorcerer/wizard 7, witch 7","1 standard action","V, S","0","close (25 ft. + 5 ft./2 levels)","","","one or more living creatures, no two of which can be more than 30 ft. apart","1 round/level","0","0","Will negates","yes","This spell functions as mydriatic spontaneity, except it can affect multiple creatures.","Blood Of Shadows"
"Penumbral Disguise","conjuration","","shadowUM","alchemist 3, bard 3, inquisitor 3, mesmerist 3, occultist 3, sorcerer/wizard 3, witch 3","1 standard action","V, S","0","touch","","","creature touched","10 minutes/level (D)","1","0","none","no","You mask your features with shadowy illumination, gaining a competence bonus equal to your caster level on Disguise checks and Stealth checks attempted while in normal light, dim light, or darkness. In addition, creatures that see you while you are in dim light or darkness are unable to discern any but the most general information about your appearance or actions. For example, they can determine your general shape (such as humanoid), as well as the gist of your actions (such as, ""She was trying to break into the store""), but cannot determine your precise actions, your appearance, or any identifying information about you. In bright light, your normal appearance is revealed.","Blood Of Shadows"
"Shield Of Darkness","evocation","","darkness, shadowUM","antipaladin 3, cleric/oracle 3, inquisitor 3, shaman 3, spiritualist 3","1 standard action","V","0","personal","","","you","1 round/level (D)","1","0","none","no","You shield yourself with darkness, reducing the illumination level in your space to magical darkness and granting you total concealment. Your opponents are automatically aware of which squares you occupy, preventing you from attempting Stealth checks using this concealment unless every square adjacent to you has an illumination level of darkness or lower. Shield of darkness does not hinder your vision, and creatures that can see in magical darkness ignore this effect.","Blood Of Shadows"
"Spotlight","evocation","","darkness, light","bard 3, cleric/oracle 3, druid 3, inquisitor 3, magus 3, occultist 3, paladin 3, shaman 3, sorcerer/wizard 3, witch 3","1 standard action","V, S","0","long (400 ft. + 40 ft./level)","","","one creature","1 minute/level (D)","1","0","Reflex partial","yes","You create a mobile area of bright light centered on one target while simultaneously suppressing other light sources surrounding it. The light level in the target's space increases to bright light, causing the target to take any penalties that it would normally take in bright light. In addition, all mundane light sources (and magic light sources of 3rd spell level or lower) within 20 feet of the target's space are suppressed, shedding no light as long as they remain within this spell's affected area and reverting the area normally affected by those light sources to their unmodified illumination levels.  The effects of spotlight are centered on the target and move as the target does. As a result, the target takes a -20 penalty on all Stealth checks for the spell's duration and cannot benefit from concealment normally provided by darkness, as though illuminated with faerie fire.  If the target succeeds at its Reflex save, the spotlight is created in the target's square but does not move with the target, and it hinders the Stealth checks only of creatures within that square.","Blood Of Shadows"
"Touch Of Blindness","necromancy","","darkness, shadowUM","antipaladin 1, bard 1, cleric/oracle 1, sorcerer/wizard 1, shaman 1, witch 1","1 standard action","V","0","touch","","","creature or creatures touched (up to one/level)","1 round/level (see text)","0","0","Fortitude negates","Yes","A touch from your hand, which is engulfed in darkness, disrupts a creature's vision by coating its eyes in supernatural darkness. Each touch causes the target to become blinded for 1 round unless it makes a successful Fortitude saving throw. You can use this melee touch attack up to one time per caster level. Any touch attack not used after 1 round per caster level is lost.","Blood Of Shadows"
"Wall Of Split Illumination","evocation","","darkness, light","bard 3, cleric/oracle 3, sorcerer/wizard 3, inquisitor 3, magus 3, occultist 3, shaman 3","1 standard action","V, S","0","medium (100 ft. + 10 ft./level)","","10-ft.-high vertical sheet of illumination up to 5 ft. long/level","","1 minute/level (D)","1","0","none","no","An immobile curtain of illumination springs into existence. When created, one side of the wall (designated by you) radiates bright light to a range of 60 feet away from that side while the other side radiates darkness to an equal distance. This effect alters the illumination level by up to two steps toward either bright light (the light side) or darkness (the dark side). The wall also obstructs vision through it, regardless of which side of the wall the viewer is on.","Blood Of Shadows"
"Baleful Shadow Transmutation","illusion","shadow","shadowUM","alchemist 6, bard 6, druid 7, medium 6, shaman 6, sorcerer/wizard 6, spiritualist 6, summoner/unchained summoner 6, witch 6","1 standard action","V, S","0","close (25 ft. + 5 ft./2 levels)","","","one creature","permanent","0","0","Will disbelief, then Fortitude negates","yes","You infuse a target's shadow with energies from the Shadow Plane, shaping the shadow into one that appears to belong to a different creature, and tricking the target into believing it actually is that creature. When you cast this spell, choose one Huge or smaller creature of the animal type or one Medium or Small creature of the humanoid type. If the chosen creature is ill suited to the target's current environment, such as an aquatic creature not in water, the subject gains a +4 bonus on all saving throws against baleful shadow transmutation. If the subject fails its Will save, it believes that it is the chosen creature, causing it to lose its extraordinary, supernatural, and spell-like abilities, lose its ability to cast spells (if it had the ability), and gain the alignment, special abilities, and Intelligence, Wisdom, and Charisma scores of its new form in place of its own. It retains any class features (other than spellcasting) that aren't extraordinary, supernatural, or spell-like abilities.  When the subject is first targeted by this spell, and once every 24 hours thereafter, the subject must attempt a Will save in order to disbelieve this effect. If the save succeeds, the spell's effect ends. The first time the subject fails this save, it must also attempt a Fortitude save. If it also fails this Fortitude save, the subject permanently assumes the form of the chosen animal or humanoid, as per polymorph. This is a polymorph effect. Successfully disbelieving the spell returns the subject to its true form. If the subject fails its Fortitude save against the effects of baleful shadow transmutation, any further polymorph effects cast on the target automatically fail.  Incorporeal or gaseous creatures are immune to baleful shadow transmutation, and a creature with the shapechanger subtype can revert to its natural form as a standard action.","Blood Of Shadows"
"Masochistic Shadow","necromancy","","evil, shadowUM","antipaladin 4, bloodrager 4, magus 4, occultist 4, shaman 4, sorcerer/wizard 4, witch 4","1 standard action","V, S","0","close (25 ft. + 5 ft./level)","","","one creature","1 round/level (D)","1","0","Will negates, then Reflex partial; see text","yes","You animate the target's shadow with semi-living energies drawn from the Shadow Plane, instilling a maddening hunger for its owner's life energy within it. If the target fails its Will save, it takes 1d4 points of Strength damage as a quasi-real shadow manifests in its space and attacks it. This shadow remains attached to the target and moves wherever the target moves.  At the start of each subsequent round, the target must succeed at a Reflex save or take 1d4 additional points of Strength damage; a successful save reduces the Strength damage to 1 point. If its Strength score is reduced to 0 by this spell's effects, the target dies. If the target is in bright light, it gains a +2 bonus on Reflex saves against this spell. If the target is in darkness, it takes a -2 penalty on Reflex saves against this spell.","Blood Of Shadows"
"Shadow Transmutation","illusion","shadow","shadowUM","bard 6, medium 6, shaman 6, sorcerer/wizard 6, spiritualist 6, summoner/unchained summoner 6, witch 6","1 standard action","V, S","0","see text","","","see text","see text","0","0","Will disbelief (if interacted with); varies; see text","yes; see text","You suffuse one subject's body with energy from the Shadow Plane, altering its form to match a creature from the Shadow Plane. Shadow transmutation can mimic any of the following spells: animal growth, anthropomorphic animalUM, enlarge person, fins to feetARG, longarmACG, polymorph, reduce person, and stone fist. If using shadow transmutation as polymorph, the target does not gain any sensory abilities that its new form has (such as low-light vision or darkvision) and the speed of any movement types gained from the spell cannot exceed the target's base speed or natural speed with those movement types (whichever is higher). A creature under the effects of shadow transmutation deals normal damage and has all the normal abilities and weaknesses of whatever form it assumes using the spell.  Any creature that interacts with a target under the effects of the spell (including attacking or being attacked by that creature) can attempt a Will save to recognize the target's true nature. Creatures that succeed at their Will saves to disbelieve  the illusion take one-fifth (20%) of the normal damage from the target's natural attacks or special abilities granted by the target's shadowy form (if any), and the target's special abilities that don't deal damage have only a 20% chance of working against them. Creatures that succeed at their saves see the shadow transmutation as transparent images superimposed over the target.","Blood Of Shadows"
"Shadow Transmutation, Greater","illusion","shadow","shadowUM","shaman 9, sorcerer/wizard 9, witch 9","1 standard action","V, S","0","see text","","","see text","see text","0","0","Will disbelief (if interacted with); varies; see text","yes; see text","This spell functions like shadow transmutation, except it can mimic greater polymorph instead of polymorph. The illusory attacks and special abilities of any shape assumed using greater shadow transmutation deal three-fifths (60%) damage to nonbelievers, and nondamaging effects are 60% likely to work against nonbelievers.","Blood Of Shadows"
"Shadow Trap","illusion","shadow","","antipaladin 1, bard 1, bloodrager 1, cleric/oracle 1, mesmerist 1, occultist 1, psychic 1, shaman 1, sorcerer/wizard 1, witch 1","1 standard action","V, S","0","close (25 ft. + 5 ft./level)","","","one creature","1 round/level (D)","1","0","Will negates","yes","You pin the target's shadow to its current location, causing the target to become entangled and preventing it from moving farther than 5 feet from its original position, as if its shadow were anchored to the terrain. Each round on its turn, the target can attempt a new saving throw to end the effect as a full-round action. A flying creature can only hover in place or fall while entangled in this manner. This spell automatically fails when cast on a creature that doesn't throw a shadow, and it ends if the creature is entirely in an area with no illumination.","Blood Of Shadows"
"Shadowform","illusion","shadow","shadowUM","antipaladin 4, bard 4, mesmerist 4, psychic 4, sorcerer/wizard 4, spiritualist 4, witch 4","1 standard action","V, S","0","touch","","","creature touched","1 round/level (D)","1","0","Will negates (see text)","yes","You replace the target's body with mystic shadow material drawn from the Shadow Plane, rendering the target's physical form only quasi-real. Whenever a foe tries to directly attack the target of the spell (for instance, with a weapon or a targeted spell), that foe must attempt a Will save to disbelieve. If successful, the opponent can attack the target normally and is unaffected by shadowform for 1 round. If the foe fails, the target takes only one-fifth the normal amount of damage from the foe's successful attack or effect, and if the attack has a special effect other than damage, that effect is one-fifth as strong as normal (if applicable) or only 20% as likely to occur. Objects automatically succeed at their Will saves against this spell.","Blood Of Shadows"
"Umbral Infusion","necromancy","","shadowUM","alchemist 4, antipaladin 4, cleric/oracle 4, occultist 4, psychic 4, shaman 4, sorcerer/wizard 4, witch 4","1 standard action","V, S","0","close (25 ft. + 5 ft./2 levels)","","","one mindless undead creature","1 minute/level","0","0","Will negates","yes","You infuse the target mindless undead creature with power drawn from the Shadow Plane, immediately granting it the advanced creature simple template. It gains a +2 bonus on all rolls, including damage rolls, a +2 bonus to special ability DCs, a +4 bonus to AC and CMD, and 2 additional hit points per Hit Die. The undead creature's destructive instincts take hold for the duration of this spell, and any attempts to control or command the undead creature have a 50% chance of failing; if uncontrolled, the undead creature attacks any living creatures it sees. This spell has no effect on undead creatures that already have the advanced creature template.","Blood Of Shadows"
"Umbral Infusion, Mass","necromancy","","shadowUM","cleric/oracle 8, sorcerer/wizard 8, witch 8","1 standard action","V, S","0","close (25 ft. + 5 ft./2 levels)","","","one mindless undead creature/level, no two of which can be more than 30 ft. apart","1 minute/level","0","0","Will negates","yes","This spell functions as umbral infusion, except it can affect multiple mindless undead creatures.","Blood Of Shadows"
"Absolution","abjuration","","","cleric/oracle 4, paladin 4","1 round","V, S, M (a vial of holy water), DF","0","touch","","","living creature touched","instantaneous","0","0","none","no","You purge impure thoughts from the target's mind and fill him with exultant relief at the forgiveness of his sins. Absolution ends all charm or compulsion effects affecting the target (including harmless compulsions, such as heroism) as per break enchantment. If the target was forced to perform any actions contrary to his alignment, monk vows, paladin oath, or similar code of conduct by that charm or compulsion effect, that action doesn't cause him to lose access to class abilities, including divine spellcasting.  Unlike an atonement spell, absolution can't reverse alignment change or the effects of willing transgressions, induce a creature to change its alignment, or restore class abilities lost because of misdeeds performed in the past. Absolution automatically works if the caster and the target share the same alignment or the same patron deity. If they don't, but their alignments are within one step of each other, absolution has a 5% chance of success per caster level. If neither of these is true, the spell automatically fails.  If using the honor subsystem (Pathfinder RPG Ultimate Campaign 160), casting absolution also eliminates the honor loss for events and actions committed by the target while he was affected by a charm or compulsion effect that the spell ended.","Ultimate Intrigue"
"Aerial Tracks","divination","","air","druid 4, inquisitor 4, ranger 3, shaman 4","1 standard action","V, S","0","medium (100 ft. + 10 ft./level)","circle centered on you, with a radius of 100 feet + 10 feet per level","","","1 hour/level","0","0","none","no","You cause the air in the area to ripple where creatures have flown through it up to 1 day ago per caster level. These aerial ripples are tinged by glowing wisps, providing enough illumination to follow the tracks without penalties due to poor lighting. The area moves with you, allowing you to follow the tracks through the air over long distances provided you can fly or follow the route along the ground within range to read the aerial tracks. Other creatures can also follow the trail as long as they move with you. The base DC of Survival checks to track creatures through the air with this spell is the same as tracking creatures across soft ground.","Ultimate Intrigue"
"Animal Ambassador","enchantment","compulsion","mind-affecting","bard 4, druid 4, ranger 3, shaman 4","10 minutes","V, S, M (a morsel of food the animal likes)","0","close (25 ft. + 5 ft./2 levels)","","","one Medium or smaller animal","1 day/level or until message is delivered","0","0","none (see text)","no","You compel a single animal to travel to a spot you designate and deliver a message to a creature you identify. This spell is similar to animal messenger, but can affect larger animals. In addition, the target animal is temporarily awakened to sentience (as the awaken spell) for the duration of this spell, and it can use its increased mental acuity to come up with creative solutions to overcome obstacles to delivering its message. The awakened target animal speaks any one language you know. In addition, you can imbue the animal with up to 5 ranks in any of the following skills: Bluff, Diplomacy, Knowledge (local), Knowledge (nobility), Linguistics, or Sense Motive. It treats any of these skills that are class skills for you as class skills. The number of ranks you imbue in any of these skills can't exceed the target animal's Hit Dice nor the number of ranks you possess in that skill.  The message you send with your animal ambassador can be a verbal message, which the awakened target animal can speak using its own voice or deliver using your voice. It can engage in conversation using its own intellect, knowledge, and linguistic abilities. The animal ambassador is loyal to you, but it is otherwise susceptible to mind-affecting effects like any other creature. You can also send your animal ambassador with an object or container that is within its physical ability to carry, making it deliver the contents to the target of your intended message. If the object it is given to carry is poisonous, trapped, or otherwise inherently dangerous (even if it would normally be dangerous only to the creature receiving it rather than the animal), or if you or your allies attack the target animal, the animal ambassador spell fails and the animal becomes hostile toward you. The animal ambassador intelligently but single-mindedly attempts to deliver the message to its intended target, and you can't task it with other tasks like fighting, scouting, searching for traps, and so on. It leaves on its delivery once it receives its message.  Once the animal ambassador has located its target and delivered its message (and object, if desired), its enhanced mental abilities fade within 2d6 minutes. The spell then ends, even if its duration hasn't elapsed.","Ultimate Intrigue"
"Aphasia","enchantment","compulsion","mind-affecting","bard 1, mesmerist 1, psychic 1, sorcerer/wizard 1, witch 1","1 standard action","V, S","0","close (25 ft.+ 5 ft./2 levels)","","","one creature","1 round/level","0","0","Will negates (see text)","yes","You render the target unable to understand any language, including spoken language, written language, sign language, gestures attempting to mimic a crude language, or even truespeech and telepathy. The affected creature is unable to communicate, use command words, cast spells with verbal components, or use any other abilities that requires language.  At the end of each of its turns, the subject can attempt a new saving throw to end the effect.  Tongues counters and dispels aphasia, and a creature with the tongues spell active is immune to aphasia. Oracles with the tongues curse ignore aphasia in combat.","Ultimate Intrigue"
"Auditory Hallucination","illusion","phantasm","mind-affecting","bard 1, magus 1, medium 1, mesmerist 1, occultist 1, psychic 1, sorcerer/wizard 1","1 standard action","S","0","long (400 ft. + 40 ft./level)","","","one creature/level, no two of which can be more than 30 ft. apart","concentration","0","0","Will disbelief","yes","You cause the targets to believe they hear any sound you imagine. The sound can include intelligible speech. Instead of precisely imagining a sound, you can identify a sound the subjects know and they imagine it doing what you describe as you cast the spell. For example, you could cast this spell on orc warriors and have them imagine the sound of their chieftain calling for help, even if you've never heard their chieftain and even if the chieftain speaks in a language you don't understand. All targets hear the same hallucination. You can change the sound as part of concentrating on the spell.","Ultimate Intrigue"
"Audiovisual Hallucination","illusion","phantasm","mind-affecting","bard 3, magus 3, medium 2, mesmerist 3, occultist 3, psychic 3, sorcerer/wizard 3","1 standard action","S","0","long (400 ft. + 40 ft./level)","","","one creature/level, no two of which can be more than 30 ft. apart","concentration + 3 rounds (D)","1","0","Will disbelief","yes","This spell functions as auditory hallucination, except that you can include the image of any object, creature, or force you imagine or identify for the targets to imagine. You can move the image while you concentrate. After you cease concentration, you can define simple movements or changes for the phantasm to perform that can be explained in 25 words or fewer.  The image disappears when struck by an opponent unless you cause the illusion to react appropriately or instruct it to do so. Its AC is equal to 10 + the level of this spell.","Ultimate Intrigue"
"Aura Of The Unremarkable","enchantment","compulsion","mind-affecting","bard 3, medium 2, mesmerist 3, psychic 3, sorcerer/wizard 4","1 standard action","V, S, M (a white feather)","0","30 ft.","","","non-allied creatures within a 30-ft. emanation","1 minute/level (D) and instantaneous","1","0","Will negates","yes","An invisible sphere of magic surrounds you, clouding the minds of creatures in the area so they regard even the strangest actions as innocuous. For example, if you and your allies are beating a member of the city guard for information, creatures within the area don't think this is unusual or cause for alarm; if your ally is aiming a crossbow at the queen from a balcony, the affected creatures accept this as normal and unworthy of concern. Any hostile actions by you or your allies against a creature or its allies break the effect of the spell for that creature. When the spell ends (or when the affected creatures move outside of the range of the emanation), observers see things normally but altered perceptions from the earlier events remain. Each mention of the events as noteworthy (such as being questioned about them by an authority figure) allows the target another Will save to break the effect and remember things normally.","Ultimate Intrigue"
"Bountiful Banquet","conjuration","creation","","bard 4, cleric/oracle 4, druid 4, shaman 4","10 minutes","V, S, M (a turkey bone)","0","close (25 ft. + 5 ft./2 levels)","","feast for two creatures/level","","1 hour; see text","0","0","none","no","You conjure a beautiful and delicious feast with hors d'oeuvres, four courses worth of food, and plentiful drink. The food appears on ornate serving trays or in exquisite covered tureens, as appropriate to each type of dish. Place settings and serving utensils also appear-enough for each creature that will participate in the feast-along with elegant tablecloths and table linens. The spell doesn't create furniture, but the feast does adapt to appear on top of existing tables (or similar objects in the environment).  Though the feast and all the finery last only 1 hour, creatures that partake remain nourished and sated for 24 hours. Though you have little control over the fine details of the feast, you can specify what type of dish you want for each course and what sorts of beverages are provided. The feast automatically adjusts depending on the type of spellcaster you are. For instance, a druid casting this spell typically creates a spread of natural berries, whole roasted animals, and sweet (and possibly fermented) nectar for beverages, all on rough-hewn wooden plates with chopsticks instead of silverware and sizable leaves replacing napkins.","Ultimate Intrigue"
"Break, Greater","transmutation","","","bloodrager 4, occultist 6, psychic 6, sorcerer/wizard 6","1 round","V, S, M (an unbroken platinum tuning fork worth 100 gp)","1","30 ft.","","","all Medium or smaller objects in a 30-ft. burst centered on you","instantaneous","0","0","none","yes (object)","You release a burst of destructive energy. Each Medium or smaller object in the area gains the broken condition unless it succeeds at a Fortitude saving throw. If a broken object fails this save, it is instead destroyed. Magic items can be broken by this spell, but not destroyed. Objects in your possession are not immune.","Ultimate Intrigue"
"Build Trust","divination","","","bard 2, cleric/oracle 2, inquisitor 2, mesmerist 2, paladin 1, psychic 2","1 standard action","V, S, M (a gold piece)","0","close (25 ft. + 5 ft./2 levels)","","","one creature","1 day/level; see text","0","0","Will negates","yes","You get a sense of the best way to interact with the target in order to encourage positive regard and fellowship toward you. You gain a +2 circumstance bonus on all Charisma checks and Charisma-based skill checks you attempt when interacting with the target. In addition, whenever you fail a Charisma  check or Charisma-based skill check when interacting with the target, you can reroll the check as an immediate action. Attempting this reroll grants the target a new saving throw to end the spell. The target doesn't become hostile to you when the spell ends, but it does become disillusioned of its new trust in you. Attacking the target or taking an obvious hostile action against it automatically ends the spell.  If you are using the contacts rules (Ultimate Campaign 148), your trust score with the target increases by 1 for the duration of the spell. If you're using the individual influence system (see pages 102-109), if the target fails its initial saving throw you learn one of its influence skills, strengths, or weaknesses as though you had succeeded at a discovery check.","Ultimate Intrigue"
"Charm Person, Mass","enchantment","charm","mind-affecting","bard 4, mesmerist 4, occultist 4, psychic 5, shaman 5, sorcerer/wizard 5, witch 5","1 standard action","V, S","0","close (25 ft. + 5 ft./2 levels)","","","one or more humanoid creatures, no two of which can be more than 30 ft. apart","1 hour/level","0","0","Will negates","yes","This spell functions like charm person, except that mass charm person affects a number of humanoid creatures whose combined Hit Dice don't exceed twice your level. If there are more potential targets than you can affect, you choose them one at a time until you reach the limit of HD you can affect. If you cast mass charm person on only one creature, you ignore the spell's HD limit.","Ultimate Intrigue"
"Codespeak","transmutation","","","bard 2, medium 2, mesmerist 2, occultist 2, psychic 2, sorcerer/wizard 2","1 standard action","V, S, M (a complex rune inscribed on a slip of paper that is then placed under your tongue)","0","close (25 ft. + 5 ft./2 levels)","","","you plus one willing creature per 2 levels, no two of which can be more than 30 ft. apart","10 min./level (D)","1","0","none","no","Upon casting this spell, all recipients gain the ability to speak a new language. This language sounds like random, babbling syllables to anyone not under the influence of the spell, but the targets understand each other perfectly.  Anyone using codespeak can read and write in this new language as well. Once the spell expires, however, any coded writing suddenly appears as gibberish. If the exact same group of individuals become the targets of a codespeak spell again, cast by the same caster, they can once again read any coded writings. A dedicated codebreaker can crack such writing's code, deciphering it one page at a time with a series of DC 30 Linguistics checks.  Comprehend languages doesn't enable a caster to understand the language of another's codespeak spell, but it does reveal that the targets are speaking a magical language. Tongues translates codespeak normally.","Ultimate Intrigue"
"Complex Hallucination","illusion","phantasm","mind-affecting","bard 4, magus 4, medium 3, mesmerist 4, occultist 4, psychic 4, sorcerer/wizard 4, witch 4","1 standard action","S","0","long (400 ft. + 40 ft./level)","","","one creature/level, no two of which can be more than 30 ft. apart","concentration + 3 rounds","0","0","Will disbelief","yes","This spell functions as audiovisual hallucination (see page 204), except that the phantasm you create can also include olfactory, tactile, and thermal effects.","Ultimate Intrigue"
"Compulsive Liar","enchantment","compulsion","mind-affecting","bard 1, mesmerist 1, psychic 2, sorcerer/wizard 2, witch 2","1 standard action","V, S","0","touch","","","creature touched","1 hour/level (D)","1","0","Will negates","yes","The target becomes unable to speak the truth. Lies the target speaks don't need to be convincing, nor do they even need to be consistent, but they can't be true as far as the target is aware. This extends to non-verbal communication, such as hand signs or written notes. The spell allows talking in metaphors and talking about fictional figures.  The spell doesn't affect the target's ability to say things that are neither true nor false, such as questions, commands, or verbal spell components. If the target of this spell is simultaneously compelled to tell the truth (for instance, by being within a zone of truth), the target is only able to say things that are neither true nor false.","Ultimate Intrigue"
"Conditional Curse","necromancy","","curseUM","antipaladin 4, cleric/oracle 4, inquisitor 4, medium 3, mesmerist 3, occultist 4, psychic 5, shaman 4, sorcerer/wizard 5, spiritualist 5, witch 4","1 standard action","V, S","0","close (25 ft. + 5 ft./2 levels)","","","one creature","permanent (see text)","0","0","Will negates","yes","This spell functions as bestow curse, except that you must state a condition under which the curse is broken, ending its effect. An intelligent target, even one of animal intelligence, innately understands this condition even if it doesn't understand your language. The condition must be possible for the target to bring about within a year and a day without ensuring its own death and stated in 25 or fewer words. The curse is more difficult to remove via magic. The DC to remove conditional curse with break enchantment or remove curse increases by 5.","Ultimate Intrigue"
"Conditional Favor","abjuration","","","antipaladin 1, bard 2, cleric/oracle 2, inquisitor 2, mesmerist 2, occultist 2, paladin 1, witch 2","1 swift action","V","0","","","","1 creature","1 day/level (D)","1","0","none (see below)","yes","You must cast this spell immediately before casting another spell on the same creature, eliciting a promise or warning against a behavior and binding the target to the paired spell. If you don't cast a paired spell, conditional favor has no effect. The paired spell must be from the abjuration, conjuration (healing), enchantment, or transmutation school or subschool, and must be cast on a willing creature. If the spell's recipient violates the oath or prohibition while conditional favor remains in effect, the paired spell is undone as if never cast. If the spell was a healing spell, the hit point damage or condition you removed returns immediately, even if the subject has enjoyed subsequent rest or healing. Poisons, diseases, curses, restored ability damage, and negative levels removed by the paired spell return as well.  Conditional favor recognizes the spirit of your condition and doesn't trigger a violation due to unintended consequences or circumstances that the subject could not predict with her current knowledge of the situation. For instance, if the prohibition prevented the subject from laying a finger on royalty, touching a disguised prince would not count as a violation if the subject did not recognize the prince, nor would touching a member of royalty while dominated. The subject of the spell intuitively knows beforehand whether an action will cause it to lose the paired spell's benefit.","Ultimate Intrigue"
"Conjuration Foil","abjuration","","","bard 4, magus 3, medium 4, occultist 4, psychic 4, sorcerer/wizard 4, spiritualist 4, summoner/unchained summoner 3, witch 4","1 immediate action","S","0","medium (100 ft. + 10 ft./level)","20-foot radius spread","","","1 round","0","0","Will partial (see text)","yes (object)","All creatures in the area gain a +4 bonus on saving throws against teleportation effects. If any creature would enter or depart the area via a summoning or teleportation effect, that creature takes 1d6 points of damage per spell level of the triggering effect (or half the HD of the originating creature if the effect has no spell level) and arrives in a random similar location within the triggering effect's range, rather than the intended destination. A successful Will save halves the damage and negates the altered destination.","Ultimate Intrigue"
"Conjure Carriage","conjuration","creation","","bard 3, magus 3, sorcerer/wizard 3, summoner/unchained summoner 3, witch 3","1 round","V, S, M (a gourd)","0","close (25 ft. + 5 ft./2 levels)","","one quasi-real carriage, horses, and driver","","1 hour/level (D)","1","0","none","no","You create a fine wooden carriage with whatever cosmetic embellishments you desire. It is well constructed, although not exceptionally ostentatious. The carriage can carry up to six Medium or Small passengers. When conjured, the carriage comes with a team of two quasi-real light horses, which are already harnessed to the carriage. At your command, an invisible coachman similar to an unseen servant can assume the role of driver and direct the carriage, although it can't perform any complex or dangerous driving, and fails any checks made to drive the carriage in such conditions. At the end of the spell's duration, the carriage, horses, and coachman disappear into nothingness, depositing everything on or in it on the ground in its space.","Ultimate Intrigue"
"Contingent Venom","necromancy","","poisonUM","shaman 4, sorcerer/wizard 4","1 standard action","V, S, M (herbs used in antitoxins worth 100 gp)","1","touch","","","one dose of poison or one venomous creature","permanent until discharged (D)","1","0","Fortitude negates","yes","This spell functions as languid venom (see page 218), but you can stipulate a specific condition or circumstance that will end the poison's onset time and cause it to take effect. The conditions for triggering the poison can be as general or as detailed as desired, but the triggers must be visual or audible (as per magic mouth) or else based on physical contact with or consumption of a specific object, substance, or creature. This triggering condition can either result in the immediate onset of the poison, or cause the poison to take effect a number of rounds after being triggered no greater than 1 round per caster level. You must make all decisions involving triggering when you cast contingent venom, and you can't change those decisions later.","Ultimate Intrigue"
