"name","school","subschool","descriptor","spell_level","casting_time","components","costly_components","range","area","effect","targets","duration","dismissible","shapeable","saving_throw","spell_resistance","description","source"
"Animate Dead, Lesser","necromancy","","evil","cleric/oracle 2, sorcerer/wizard 3, shaman 2, occultist 2, spiritualist 2","1 standard action","V, S, M (an onyx gem worth at least 25 gp per Hit Die of the undead)","1","touch","","","one corpse","instantaneous","0","0","none","no","This spell functions as animate dead, except you can only create a single Small or Medium skeleton or zombie. You cannot create variant skeletons or zombies with this spell.","Ultimate Magic"
"Anthropomorphic Animal","transmutation","polymorph","","druid 3, sorcerer/wizard 3, witch 3","1 standard action","V, S, M (a humanoid thumb bone)","0","touch","","","animal touched","1 hour/level","0","0","Fortitude negates","yes","You transform the touched animal into a bipedal hybrid of its original form with a humanoid form, similar to how a lycanthrope's hybrid form is a mix of a humanoid and animal form. The animal's size, type, and ability scores do not change. It loses its natural attacks except for bite (if it had one as an animal), all types of movement other than its land speed, and special attacks that rely on its natural attacks. One pair of its limbs is able to manipulate objects and weapons as well as human hands do; limbless animals like snakes temporarily grow a pair of arms. The creature's Intelligence increases to 3, and it gains the ability to speak one language you know. It is not considered proficient in any manufactured weapons. It can attack with unarmed strikes, dealing unarmed strike damage for a creature of its size (unless it has a bite attack, which is a natural attack).  Anthropomorphic animal can be made permanent with a permanency spell cast by a caster of 11th level or higher at a cost of 7,500 gp.","Ultimate Magic"
"Anticipate Peril","divination","","","alchemist 1, bard 1, ranger 1, sorcerer/wizard 1, occultist 1, psychic 1, mesmerist 1, spiritualist 1, medium 1","1 standard action","V, S","0","touch","","","creature touched","1 minute/level or until activated","0","0","Will negates","yes","A creature affected by anticipate peril gains a preternatural sense of danger. The first time during this spell's duration that the target has to make an initiative check, the creature adds an insight bonus on that initiative check equal to the spell's caster level (maximum +5). Once this bonus applies, the effects of the spell end.","Ultimate Magic"
"Arboreal Hammer","transmutation","","","druid 4","1 standard action","V, S, DF","0","medium (100 ft. + 10 ft./level)","","","one Huge or larger tree","1 round/level (D)","1","0","none","no","This spell animates a tree's branch and directs it against your foes. At caster level 10th or lower, you can target a Huge tree. At caster level 11th-15th, you can target a Gargantuan tree, and at caster level 16th or higher you can target a Colossal tree. The animated branch makes slam attacks with a Strength score equal to 10 + your caster level. The branch strikes once per round with an attack bonus equal to your caster level + the branch's Strength modifier, adjusted by the appropriate size modifier (-2 for Huge, -4 for Gargantuan, -8 for Colossal). A Huge tree's slam deals 2d6 points of damage, a Gargantuan tree's slam deals 3d6 points of damage, and a Colossal tree's slam deals 4d6 points of damage; the tree adds 1-1/2 times its Strength modifier to this damage. A Huge tree has reach 15 feet, a Gargantuan has reach 20 feet, and a Colossal has reach 30 feet. The tree attacks the creature you designate when you cast the spell, and is unable to move. You can direct the tree against a new target as a move action. The tree does not gain a bonus for flanking, nor can it help another combatant flank. It cannot attack a foe you cannot see.","Ultimate Magic"
"Arcana Theft","abjuration","","","magus 4, psychic 5","1 standard action","V, S","0","touch","","","creature touched","instantaneous","0","0","none","yes","This spell functions as a targeted dispel magic spell, except it only affects creatures and it requires a melee touch attack. If the melee touch attack is successful and the spell successfully dispels one spell affecting the target, that spell is instead transferred to you, treating you as the original target. You do not receive a new saving throw or spell resistance check against this spell and must accept its affects even if they are not beneficial. This does not alter the spell's duration; for example, if the spell only has 4 rounds of duration remaining when it is stolen, it only affects you for 4 rounds. If the spell or effect has a duration of permanent, its duration continues for 1 hour per caster level of the original caster, after which it ends. The stolen spell does not revert to the original target.","Ultimate Magic"
"Archon's Aura","evocation","","good, lawful","cleric/oracle 3, paladin 3","1 standard action","V, S","0","20 ft.","20-ft. radius centered on you","","","1 minute/level","0","0","Will negates","yes","You gain a powerful aura, similar to an archon's aura of menace.  Any hostile creature within a 20-foot radius of you must make a Will save to resist the effects of this aura. If the creature fails, it takes a -2 penalty on attack rolls and saving throws and to Armor Class for the duration of this spell, or until it successfully hits you with an attack. A creature that has resisted or broken the cannot be affected again by this particular casting of archon's aura.","Ultimate Magic"
"Arrow of Law","evocation","","lawful","cleric/oracle 2, paladin 2","1 standard action","V, S, DF (a holy symbol)","0","close (25 ft. + 5 ft./2 levels)","","arrow-shaped projectile of lawful energy","","instantaneous (1 round); see text","0","0","Will partial (see text)","yes","You fire a shimmering arrow of pure order from your holy symbol at any one target in range as a ranged touch attack.  A chaotic creature struck by an arrow of law takes 1d8 points of damage per two caster levels (maximum 5d8). A chaotic outsider instead takes 1d6 points of damage per caster level (maximum 10d6) and is dazed for 1 round. A successful Will save reduces the damage to half and negates the daze effect.  This spell deals only half damage to creatures that are neither chaotic nor lawful, and they are not dazed. The arrow has no effect on lawful creatures.","Ultimate Magic"
"Ash Storm","conjuration","creation","fire","druid 3, sorcerer/wizard 3, witch 3","1 standard action","V, S, M/DF (a pinch of ash)","0","long (400 ft. + 40 ft./level)","cylinder (40-ft. radius, 20 ft. high)","","","1 round/level","0","0","none","no","Driving ash blocks all sight (even darkvision) within the spell's area of effect, and falling cinders cause the ground in the area to become difficult terrain.","Ultimate Magic"
"Astral Projection, Lesser","necromancy","","","cleric/oracle 5, sorcerer/wizard 5, psychic 5","30 minutes","V, S, M (1,000 gp jacinth)","1","touch","","","you plus one additional willing creature touched per two caster levels","see text","0","0","none","yes","This spell functions as astral projection, except you cannot leave the Astral Plane and explore other planes (though you can still return to the plane you were on when you cast this spell).","Ultimate Magic"
"Atavism","transmutation","","","druid 4","1 standard action","V, S","0","close (25 ft. + 5 ft./2 levels)","","","one animal","1 minute/level","0","0","Fortitude negates","yes","By bringing forth the primeval ancestry of the target animal, you awaken a savage engine of destruction. The animal immediately gains the advanced creature simple template.  It gains a +2 bonus on all rolls, including damage rolls and special ability DCs, a +4 bonus to AC and CMD, and +2 hit points per HD. The animal's primal instincts take hold for the duration of this spell-if the animal knows tricks granted by the Handle Animal skill, it loses access to all of those tricks save for ""attack."" This spell has no effect on animals that already have the advanced creature template.","Ultimate Magic"
"Atavism, Mass","transmutation","","","druid 8","1 standard action","V, S","0","close (25 ft. + 5 ft./2 levels)","","","one animal/level, no two of which can be more than 30 ft. apart","1 minute/level","0","0","Fortitude negates","yes","This spell functions as atavism, except it affects multiple creatures.","Ultimate Magic"
"Aura of Doom","necromancy","","emotion, fear, mind-affecting","cleric/oracle 4, psychic 4, spiritualist 4","1 standard action","V, S, M/DF (powdered bone)","0","personal","20-ft.-radius emanation centered on you","","","10 minute/level","0","0","Will negates","yes","You emanate an almost palpable aura of horror. All non-allies within this spell's area, or that later enter the area, must make a Will save to avoid becoming shaken. A successful save suppresses the effect. Creatures that leave the area and come back must save again to avoid being affected by the effect.","Ultimate Magic"
"Badger's Ferocity","transmutation","","","cleric/oracle 3, druid 3, ranger 2, sorcerer/wizard 2, occultist 2","1 standard action","V, S","0","close (25 ft. + 5 ft./2 levels)","","","one weapon/3 levels","concentration","0","0","Will negates (harmless)","yes (harmless)","This functions like keen edge, except it affects multiple weapons and requires your concentration. You select the weapons to be affected, and can only affect one weapon per creature. If a creature's weapon exceeds the spell's range, the spell ends for that weapon.","Ultimate Magic"
"Battlemind Link","divination","","mind-affecting","inquisitor 4, sorcerer/wizard 6, occultist 5, psychic 6, mesmerist 4, medium 4","1 standard action","V, S","0","personal and close (25 ft. + 5 ft./2 levels)","","","you and 1 ally","1 minute/level","0","0","Will negates (harmless)","yes (harmless)","You fuse your thoughts with an ally's, allowing the two of you to fight in tandem, perfectly coordinated. You and the ally each roll initiative in combat and use the higher die result before adding modifiers. This has three effects.   Melee: If you both make melee attacks against the same creature, you both make attack rolls and both use the higher of the two dice for your attack rolls (plus bonuses).   Ranged: If you both make ranged attacks against the same creature, you both make attack rolls and both use the higher of the two dice for your attack roll (plus bonuses).   Spell: If you both cast spells and target the same area or same creature, affected creatures take a -2 penalty on their saving throw against the spells.   You and the target lose these benefits if you cannot see each other or if you or the target is unconscious or helpless.","Ultimate Magic"
"Bestow Grace of the Champion","transmutation","","good, law","cleric/oracle 7, paladin 4","1 standard action","V, S, DF","0","touch","","","lawful good creature touched","1 round/level (see text)","0","0","yes (harmless)","yes (harmless)","You channel the power of good and law into the target, temporarily giving it powers similar to those of a paladin.  The target gains the ability to use detect evil at will as a spell-like ability, immunity to disease (suppressing any diseases currently affecting it), and immunity to fear (ending any fear effects currently affecting it); can lay on hands (on itself only) once as a paladin of 1/2 your caster level; and can smite evil once as a paladin of 1/2 your caster level. It adds its Charisma bonus to all its saving throws. It can use spell completion, spell trigger, or other magic items that require the ability to cast spells as a paladin. Any abilities not used by the time the spell expires are lost. This spell has no if cast on a paladin.","Ultimate Magic"
"Blade of Bright Victory","transmutation","","good","paladin 3","1 standard action","V, S","0","touch","","","your paladin bonded weapon","1 minute/level","0","0","Will negates (harmless)","no","You strengthen the bond between your divine bond weapon and its celestial spirit. The weapon gains the ghost touch property. You may change your weapon's damage type (bludgeoning, piercing, slashing) as a swift action. You gain a sacred bonus to your CMD against disarm and sunder attacks directed at your bonded weapon; this bonus is equal to half your caster level.","Ultimate Magic"
"Blade of Dark Triumph","transmutation","","evil","antipaladin 3","1 standard action","V, S","0","touch","","","your fiendish boon weapon","1 minute/level","0","0","Will negates (harmless)","no","You strengthen the bond between your fiendish boon weapon and its unholy spirit. The weapon gains the ghost touch property.  You may change your weapon's damage type (bludgeoning, piercing, slashing) as a swift action. You gain a profane bonus to your CMD against disarm and sunder attacks directed at your boon weapon; this bonus is equal to half your caster level.","Ultimate Magic"
"Blessing of the Mole","transmutation","","","cleric/oracle 3, inquisitor 3, paladin 3, ranger 3","1 round","V, S","0","close (25 ft. + 5 ft./2 levels)","1 creature/level","","","1 minute/level","0","0","none (harmless)","yes (harmless)","The targets gain darkvision 30 feet and a +2 competence bonus on Stealth checks.","Ultimate Magic"
"Blood Crow Strike","evocation","","fire","cleric/oracle 4","1 round","V, S","0","medium (100 ft. + 10 ft./level)","","","one creature","instantaneous","0","0","none","yes","Your unarmed strikes release blasts of energy in the form of bolts of fire or glowing red crows, which fly instantaneously to strike your target. You can make unarmed strike or flurry of blows attacks against the target as if it were in your threatened area; each successful attack deals damage as if you had hit it with your unarmed strike, except half the damage is fire and half is negative energy (this negative energy does not heal undead). For example, if you are a 14th-level monk, you can use a flurry of blows to attack five times, creating one energy crow for each successful attack against the target, and dealing 2d6 points of damage (plus appropriate unarmed strike modifiers) with each crow.","Ultimate Magic"
"Blood Mist","conjuration","creation","poison","druid 8, shaman 8","1 standard action","V, S, M (a pinch of dried red algae)","0","medium (100ft. +10ft./level)","60-ft. radius","","","1 minute/level","0","0","Fortitude negates (see text)","yes","This spell summons forth a misty cloud of rust-red toxic algae. Any creature within the mist is coated by it, turning the creature the same reddish color. All targets within the mist gain concealment. Any creature within the mist must save or take 1d4 points of Wisdom damage and become enraged, attacking any creatures it detects nearby (as the ""attack nearest creature"" result of the confused condition). An enraged creature remains so as long as the spell is in effect. A creature only needs to save once each time it is within the mist (though leaving and returning requires another save).","Ultimate Magic"
"Blood Transcription","divination","","evil","alchemist 2, magus 2, wizard 2, witch 2","1 standard action","V, S","0","touch","","","one dead spellcaster","24 hours","0","0","none","no","By consuming 1 pint of blood from a spellcaster killed within the last 24 hours, you can attempt to learn a spell that spellcaster knew. Select one spell available to the dead  spellcaster (this must be a spell on your spell list); you gain the knowledge of this spell for 24 hours. During this time, you may write it down (or teach it to your familiar, if you are a witch) using the normal rules for copying a spell from another source. Once you have learned it, you may prepare the spell normally.","Ultimate Magic"
"Boiling Blood","transmutation","","","bard 2, cleric/oracle 2, sorcerer/wizard 2, witch 2, bloodrager 2, psychic 2","1 standard action","V, S","0","medium (100 ft. + 10 ft./level)","","","one creature per three levels, no two of which may be more than 30 ft. apart","concentration + 1 round/level (D)","1","0","Fortitude negates (see text)","yes","The blood of the targeted creatures begins to boil. If a target fails its save, it takes 1 point of fire damage per round. This spell has no effect on creatures that don't have blood.  If a target has the orc subtype, it doesn't take fire damage and instead gains a +2 morale bonus to Strength.","Ultimate Magic"
"Bungle","enchantment","compulsion","","sorcerer/wizard 1, witch 1, psychic 1, mesmerist 1","1 standard action","V, S","0","close (25 ft. + 5 ft./2 levels)","","","one humanoid","concentration + 2 rounds or until triggered","0","0","Will negates","yes","The target takes a -20 penalty on its next attack roll or check that requires a d20 roll. The action must be one deliberately taken by the target on its turn. Creatures with more than 10 HD are unaffected by this spell.","Ultimate Magic"
"Burrow","transmutation","","","alchemist 3, druid 3, ranger 3, sorcerer/wizard 3, bloodrager 3","1 standard action","V, S","0","touch","","","creature touched","1 minute/level","0","0","Will negates (harmless)","yes (harmless)","The subject can burrow at a speed of 15 feet (or 10 feet if it wears medium or heavy armor, or if it carries a medium or heavy load) through sand, loose soil, or gravel, or at a speed of 5 feet through stone. Using burrow requires only as much concentration as walking, so the subject can attack or cast spells normally. The burrowing creature cannot charge or run. Loose material collapses behind the target 1 round after it leaves the area. This spell does not give the target the ability to breathe underground, so when passing through loose material, the creature must hold its breath and take only short trips, or else it may suffocate.","Ultimate Magic"
"Burst of Nettles","conjuration","","acid","druid 3","1 standard action","V, S","0","close (25 ft. + 5 ft./2 levels)","10-ft.-radius burst","","","instantaneous","0","0","Reflex half","yes","You release a burst of barbed, acid-filled nettles. Creatures caught in the burst take 3d6 points of damage plus 1d6 points of acid damage on the next round. Those that save take half damage from the initial burst and no damage on the next round.","Ultimate Magic"
"Cackling Skull","illusion","glamer","","witch 3","1 standard action","V, S","0","close (25 ft. + 5 ft./2 levels)","","","one skull","permanent until discharged","0","0","Will negates","yes","This spell functions as magic mouth, except rather than creating an illusory mouth on any surface, it affects a skull.  In addition, when the skull's magic is triggered, it releases wild and unnerving cackles before speaking its message.  All creatures that can hear the cackles must save or become shaken for 1d4 rounds.","Ultimate Magic"
"Call Construct","conjuration","teleportation","","cleric/oracle 8, sorcerer/wizard 8, occultist 6, psychic 8","10 minutes","V, S, M (a sapphire worth 1,000 or 5,000 gp; see text)","1","touch","","","construct touched","permanent until discharged","0","0","none","no","This spell functions as instant summons, except it can only summon a construct you control. For constructs such as golems that are immune to magic, the value of the specially inscribed sapphire must be at least 5,000 gp. For other constructs, a 1,000 gp sapphire suffices.  If the construct is no longer under your control or destroyed, the spell fails, but you know roughly where the construct or its remains are located.","Ultimate Magic"
"Cape Of Wasps","conjuration","summoning","","druid 4, witch 4","1 standard action","V, S","0","personal","","","you","1 round/level (D)","1","0","","","You summon a wasp swarm (Bestiary 275), which fills your space (up to 5 feet by 5 feet) but does not attack you. The dense cloud of vermin gives you partial concealment against ranged attacks. Any creature that makes a successful melee attack against you takes 2d6 points of swarm damage and poison from the wasp swarm, but is not affected by the swarm's distraction ability. As a free action on your turn, you may have the swarm cling to you tightly, giving you a fly speed of 20 feet (poor maneuverability); when using the swarm to fly, it does not provide concealment or harm creatures that strike you. You can return the swarm to its protective shape as a free action on your turn.","Ultimate Magic"
"Caustic Eruption","conjuration","creation","acid","sorcerer/wizard 7","1 standard action","V, S","0","30 ft.","30-ft.-radius burst","","","instantaneous and 2 rounds; see text","0","0","Reflex half (see text)","no","Acid erupts from your space in all directions, causing 1d6 points of damage per caster level (maximum 20d6) to creatures and unattended objects in the area. On your turn in each of the next 2 rounds, creatures and objects that failed their saves against the initial burst take an additional 1d6 points of acid damage per 2 caster levels (maximum 10d6) unless the acid is neutralized, dispelled, or washed away.","Ultimate Magic"
"Chord Of Shards","evocation","","","bard 1","1 standard action","V, S","0","15 ft.","cone-shaped burst","","","instantaneous","0","0","Reflex negates","no","During your bardic performance, you can strike a chord whose notes transform into a shower of razor sharp, crystalline shards. The shards deal 2d6 points of piercing damage to all creatures caught in the area of effect.","Ultimate Magic"
"Circle Of Clarity","abjuration","","","cleric/oracle 7, sorcerer/wizard 7, shaman 8, psychic 7","1 standard action","V, S, F (a crystal lens worth 100 gp)","1","medium (100 ft. + 10 ft./level)","","20-ft.-radius emanation centered on a creature, object, or point in space","","1 round/level (D)","1","0","Will negates (harmless)","yes (harmless)","You create a magical emanation that interferes with all figments and glamers within it, giving creatures a +4 bonus on saving throws to recognize them as illusions. The emanation negates concealment less than total concealment within the area. Perception checks to notice creatures or objects within the area gain a bonus equal to half your caster level (maximum +10). The spell is stationary if cast on a point in space. It is mobile if centered on a creature or object, though creatures or attended objects can negate the spell with a saving throw or spell resistance.","Ultimate Magic"
"Cold Ice Strike","evocation","","cold","cleric/oracle 6, sorcerer/wizard 6, occultist 6","1 swift action","V, S","0","30 ft.","30-ft. line","","","instantaneous","0","0","Reflex half","yes","You create a shredding flurry of ice slivers, which blast from your hand in a line. The line deals 1d6 points of cold damage per caster level (maximum 15d6).","Ultimate Magic"
"Compassionate Ally","enchantment","compulsion","emotion, mind-affecting","bard 2, cleric/oracle 2, sorcerer/wizard 2, psychic 2, mesmerist 2, medium 2","1 standard action","V, S","0","close (25 ft. + 5 ft./2 levels)","","","one creature","1 round/level","0","0","Will negates","yes","At the sight of an injured ally, the target immediately disengages from its current course of action and rushes to provide aid. If the target possesses curative spells or magic items, it utilizes them to help the injured ally. If not, the target provides aid by performing a Heal check. The target remains with the injured ally to assure her safety and refuses to leave the ally's side until her wounds are fully treated or the spell ends, but can otherwise defend itself and make attacks.","Ultimate Magic"
"Conjure Black Pudding","conjuration","summoning","acid","sorcerer/wizard 6, summoner/unchained summoner 5, psychic 6","1 round","V, S, M (a flask of acid worth 10 gp)","1","close (25 ft. + 5 ft./2 level)","","one summoned black pudding","","1 round/level (D)","1","0","none","no","You summon a black pudding (Bestiary 35) that immediately attacks creatures near it. You have no control over the creature, and it may attack you if there are no more obvious opponents. The black pudding is treated as a summoned creature and has the extraplanar subtype. The black pudding's split ability works normally, but all puddings derived from the summoned one disappear when the spell ends.","Ultimate Magic"
"Contagion, Greater","necromancy","","disease, evil","cleric/oracle 5, druid 5, sorcerer/wizard 6, witch 5","1 standard action","V, S","0","close (25 ft. + 5 ft./2 levels)","","","one living creature","instantaneous","0","0","Fortitude negates","yes","This spell functions as contagion, except the victim cannot overcome the disease without magic-making the required number of saves does not cure it. The DC to remove the disease with magic is equal to the save DC + 5.","Ultimate Magic"
"Control Construct","transmutation","","","sorcerer/wizard 7, occultist 6","1 standard action","V, S","0","close (25 ft. + 5 ft./2 levels)","","","one construct","concentration","0","0","none (see text)","no","You wrest the control of a construct from its master. For as long as you concentrate, you can control the construct as if you were its master. You must make a Spellcraft check each round to maintain control. The DC of the Spellcraft check is (10 + the construct's HD). If the construct's creator or master is present and trying to control the construct, you both must make opposed Spellcraft checks each round to control the construct.","Ultimate Magic"
"Control Summoned Creature","enchantment","compulsion","mind-affecting","bard 3, cleric/oracle 4, sorcerer/wizard 4, summoner/unchained summoner 3, occultist 3, psychic 4, mesmerist 3","1 standard action","V, S","0","close (25 ft. + 5 ft./2 levels)","","","one summoned creature","1 round/level","0","0","Will negates","yes","You seize control of a summoned creature by disrupting the bond between it and the caster who summoned it. If the creature fails its save, you may command it as if you had summoned it. The original caster can attempt to regain control of the creature as a standard action by making an opposed Spellcraft check against you. When your spell ends, control reverts to the original summoner. If the summoning spell ends before this spell ends, the remaining duration of this spell is lost.","Ultimate Magic"
"Corrosive Consumption","conjuration","creation","acid","magus 5, sorcerer/wizard 5","1 standard action","V, S","0","touch","","","creature touched","3 rounds","0","0","none","yes","With a touch, this spell causes a small, rapidly growing patch of corrosive acid to appear on the target. On the first round, the acid deals 1 point of acid damage per caster level (maximum 15). On the second round, the acid patch grows and deals 1d4 points of acid damage per caster level (maximum 15d4). On the third and final round, the acid patch covers the entire creature and deals 1d6 points of acid damage per caster level (maximum 15d6). The target can spend a full-round action to scrape off the acid, or can wash it off with at least 1 gallon of liquid to halve the damage for that round and negate the remaining rounds of the spell.","Ultimate Magic"
"Corrosive Touch","conjuration","creation","acid","magus 1, sorcerer/wizard 1, summoner/unchained summoner 1, bloodrager 1","1 standard action","V, S","0","touch","","","creature or object touched","instantaneous","0","0","none","yes","Your successful melee touch attack deals 1d4 points of acid damage per caster level (maximum 5d4).","Ultimate Magic"
"Countless Eyes","transmutation","","","alchemist 3, inquisitor 3, sorcerer/wizard 3, witch 3, bloodrager 3, occultist 3, psychic 3","1 standard action","V, S","0","touch","","","creature touched","1 hour/level","0","0","Will negates (harmless)","yes (harmless)","The target sprouts extra eyes all over its body, including on the back of its head. It gains all-around vision (Bestiary 2 294) and cannot be flanked.","Ultimate Magic"
"Create Demiplane","conjuration","creation","","cleric/oracle 8, sorcerer/wizard 8, summoner/unchained summoner 6, witch 8, occultist 6, psychic 8","4 hours","V, S, F (a forked metal rod worth at least 500 gp)","1","0 ft.","","extradimensional demiplane, up to 10 10-ft. cubes/level (S)","","1 day/level or instantaneous (see text)","0","0","none","no","This spell functions as create lesser demiplane, except the area is larger and you can add more features to the plane. You can use this spell to expand a demiplane you created with create lesser demiplane (you do not need to create an entirely new plane using this spell), in which case it has a duration of 1 day/level. Alternatively, when cast within your demiplane, you may add (or remove) one of the following features to your demiplane with each casting of the spell, in which case it has an instantaneous duration.  Alignment: Your plane gains the (mildly) chaos-, good-, evil-, law-, or neutral-aligned alignment trait (see Alignment Traits, GameMastery Guide 187). You cannot give your demiplane an alignment trait for an alignment you do not have.  Bountiful: Your demiplane gains a thriving natural ecology, with streams, ponds, waterfalls, and plants. The demiplane provides enough plant-based food (nuts, grains, fruit, fungi, and so on) to support one Medium creature for every 10-foot cube of the demiplane. The demiplane does not have any animals unless you transport them there, but the ecology can sustain itself for as long as the demiplane exists without requiring watering, gardening, pollination, and so on, and dead organic material decays and returns to the soil in the normal manner. If your demiplane has ambient light, these plants are normal, familiar surface plants; if it is a realm of twilight or darkness, these plants are fungi and other plants adapted to near-darkness or underground locations.  Elemental: Your plane gains the air-, earth-, fire-, or water-elemental dominant trait (see Elemental and Energy Traits, GameMastery Guide 186).  Gravity: By default a demiplane's gravity is normal and oriented in one direction, like what most creatures are used to on the Material Plane. By selecting this feature, the plane's gravity is heavy, light, none, objectively directional, or subjectively directional (see Gravity, GameMastery Guide 184).  Seasonal: The demiplane has a seasonal cycle and a light cycle, usually similar to those of a land on the Material Plane, but customizable as you see fit (for example, your demiplane could always be winter, day and night could alternate every 4 hours, and so on).  Shape: By default, the demiplane has a fixed shape and borders. By selecting this feature, you may make your plane self-contained so it loops upon itself when a creature reaches one edge (see Shape and Size, GameMastery Guide 185). You may designate areas or locations on the edges of your plane where this occurs (such as a pair of secret doors or a path in the woods) or apply it to the entire plane.  Structure: Your demiplane has a specific, linked physical structure, such as a giant tree, floating castle, labyrinth, mountain, and so on. (This option exists so you can pick a theme for your plane without having to worry about the small details of determining what spells you need for every hill, hole, wall, floor, and corner).  You can make this spell permanent with the permanency spell, at a cost of 20,000 gp. If you have cast create demiplane multiple times to enlarge the demiplane, each casting's area requires its own permanency spell.","Ultimate Magic"
"Create Demiplane, Lesser","conjuration","creation","","cleric/oracle 7, sorcerer/wizard 7, summoner 5, witch 7, occultist 5, psychic 7, unchained summoner 6","2 hours","V, S, F (a forked metal rod worth at least 500 gp)","1","0 ft.","","extradimensional demiplane, up to three 10-ft. cubes/level (S)","","1 day/level","0","0","none","no","You create a small, finite demiplane. You must be on the Astral or Ethereal Plane or on a plane that has access to one of those planes (such as the Material Plane) to cast this spell.  When you cast the spell, you decide whether the demiplane is within the Astral or the Ethereal Plane. It is filled with air or water (decided by you). The plane is generally flat and featureless, such as an earth, stone, water, or wood floor. The ""walls"" and ""ceiling"" of the plane may appear like solid earth, stone, wood, or water, or they may end in mist, a featureless void, or a similar unreal-looking border. The plane's environmental conditions are those of a temperate spring day on the Material Plane. You determine the plane's light level (bright, normal, dim, or darkness), which affects the entire plane.  There are no native creatures or plants on this plane, though you may bring some there (if the plane's light is bright or normal, it counts as sunlight for growing plants). The environment of the plane counts as normal terrain for the purpose of effects that target earth, stone, wood, and so on.  For example, you could use move earth to create a hill or wall of stone to create a barricade.  When you finish casting this spell, you may bring yourself and up to seven other creatures to the plane automatically by joining hands in a circle. The demiplane is another plane of existence, and therefore is outside the range of any spell or ability that cannot affect or reach other planes. Creatures can only enter the plane by the use of planar travel magic such as astral projection, etherealness, or plane shift. You are considered ""very familiar"" with your entire demiplane.  As a standard action, you may eject a creature from your demiplane. The creature may resist with a Will saving throw. An ejected creature goes to the closest plane to your demiplane (usually the Astral Plane or the Ethereal Plane, but if you cast this spell on the Material Plane, the creature is sent to the Material Plane). When the spell ends, the plane dissolves, and all creatures in the plane are ejected in this manner with no saving throw. The plane cannot be dispelled, but a creature on the plane can destroy it by using limited wish, mage's disjunction, miracle, or wish and making a successful dispel check.  If you are within the demiplane, you can add to its area by casting the spell again. Alternatively, you may cast this spell again to reset the duration of an existing area to that of your latest casting. If the duration on one area of the demiplane ends and other parts remain, creatures in the expiring area are shunted to remaining areas. If a collapsing portion of the demiplane would leave one section cut off from other sections of the demiplane (for example, if there were three areas connected in a straight line and the center part expired), the stranded sections count as separate demiplanes under your control. You may reconnect these stranded sections by the spell again to create a linked area between the two.  You can make this spell permanent with the permanency spell, at a cost of 17,500 gp. If you have cast create lesser demiplane multiple times to enlarge the demiplane, each casting's area requires its own permanency spell.","Ultimate Magic"
"Create Demiplane, Greater","conjuration","creation","","cleric/oracle 9, sorcerer/wizard 9, witch 9, psychic 9","6 hours","V, S, F (a forked metal rod worth at least 500 gp)","1","0 ft.","","extradimensional demiplane, up to 20 10-ft. cubes/level (S)","","1 day/level or instantaneous (see text)","0","0","none","no","This spell functions as create demiplane, except the area is larger and you can add more features to the plane. You can use this spell to expand a demiplane you created with lesser create demiplane or create demiplane (you do not need to create an entirely new plane using this spell), in which case it has aduration of 1 day/level. Alternatively, when cast within your demiplane, you may add to your demiplane (or remove from it) one of the following features (or any of the features described in create demiplane) with each casting of the spell, in which case it has an instantaneous duration.  Energy: Your plane gains the (minor) negative- or positivedominant energy trait (see Elemental and Energy Traits, GameMastery Guide 186). A plane cannot have both the negative-dominant and positive-dominant energy traits.  Magic: Your plane gains the dead magic, enhanced magic, impeded magic, or wild magic planar trait (see Magic Traits, GameMastery Guide 187). If you selected dead magic, you are trapped within your plane unless it has a permanent planar portal (such as the portal feature, below). If you selected enhanced or impeded magic, choose one type of magic to be enhanced or impeded, such as ""effects with the fire descriptor or that manipulate fire"" or ""death spells and spells from the Death or Repose domains."" A plane cannot be enhanced and impeded for the same kinds of spells.  Morphic: You may use move earth at will in your demiplane at one-tenth of the spell's normal casting time, and can reshape normal plants in the same manner (such as by twisting trees into a fence or humanlike shapes). You are even able to affect rock formations with this ability, though the casting time for this is only half normal.  Portal: Your demiplane gains a permanent gate to one location on another plane, which can only be used for planar travel. This location must be very familiar to you.  This gate is always open and usable from both sides, but you can secure it using normal means (such as by building a door around it).  Time: By default, time passes at the normal rate in your demiplane. By selecting this feature, you may make your plane have the erratic time, flowing time (half or double normal time), or timeless trait (see Time, GameMastery Guide 185).  You can make this spell permanent with the permanency spell, at a cost of 22,500 gp. If you have cast create greater demiplane multiple times to enlarge the demiplane, each casting's area requires its own permanency spell.","Ultimate Magic"
"Curse, Major","necromancy","","curse","cleric/oracle 5, sorcerer/wizard 6, witch 5, shaman 5, occultist 5, psychic 6, mesmerist 4, spiritualist 5","1 standard action","V, S","0","close (25 ft. + 5 ft./2 levels)","","","one creature","permanent","0","0","Will negates","yes","This spell functions as bestow curse, except the DC to remove the curse is equal to the save DC + 5.","Ultimate Magic"
