"name","school","subschool","descriptor","spell_level","casting_time","components","costly_components","range","area","effect","targets","duration","dismissible","shapeable","saving_throw","spell_resistance","description","source"
"Summon Ancestral Guardian","conjuration","summoning","","bard 3, cleric/oracle 3","1 standard action","V, S, F/DF (stone or metal image of your ancestor)","0","medium (100 ft. + 10 ft./level)","","two summoned ancestor spirits","","1 round/level","1","0","none","yes","You call the spirits of two ancestors to manifest in the mortal world and attack your enemies. Each appears as a transparent image of a powerful, wise dwarf armed with a traditional dwarven weapon of your choice. These spirits move and attack at your direction, each having the abilities of a spiritual weapon, except they can attack different targets and deal physical damage (bludgeoning, piercing, or slashing, according to the weapon the spirit wields) instead of force damage. Like creatures conjured with a summon monster spell, your ancestors are not harmed if these manifestations are destroyed.","Dwarves of Golarion"
"See Through Stone","divination","","","druid 4, ranger 3","1 standard action","V, S, DF","0","touch","","","creature touched","concentration, up to 1 round/level","1","0","Will negates (harmless)","yes (harmless)","You gain the ability to see through solid rock as if it were transparent glass. You may see through 1 foot of stone per caster level. You see within the stone as if you were looking at the area in normal light, even if there is no illumination, though low-light vision and darkvision have no effect on your ability to see through stone. Metal at least 1 inch thick or wood or dirt at least 3 feet thick blocks your vision.  The spell does not negate concealment for those creatures hiding behind stone objects (the stone is still an obstacle to your attacks).","Dwarves of Golarion"
"Rune of Durability","transmutation","","","sorcerer/wizard 3","1 minute","V, S, M (iron filings)","0","touch","","","weapon touched","permanent","0","0","none","no","You inscribe an angular rune upon the surface of a weapon, increasing its hit points. A weapon that bears this rune multiplies its hit points by 2, as if it were one size category larger than it actually is. Placing more than one rune of this type on a weapon has no effect.","Dwarves of Golarion"
"Rune of Warding","abjuration","","","sorcerer/wizard 3","1 hour","V, S, M (powdered adamantine, diamond, or mithral worth 200 gp)","1","touch","","","doorway or portal touched","permanent until discharged","1","0","Reflex half","no (object) and yes (see text)","You inscribe a series of runes upon the surface of a door or around the border of an entryway. They function as a glyph of warding (blast glyph), though unlike a glyph of warding, these runes are always visible. The runes count as a glyph of warding for the purpose of what spells can defeat it, placing multiple glyphs in the same area, and so on.","Dwarves of Golarion"
"Genius Avaricious","conjuration","creation","evil","cleric/oracle 6, sorcerer/wizard 6","10 minutes","V, S, M (valuable offerings; see text), F (one gold coin)","0","touch","","a vestige of the archdevil Mammon imbues a coin with a negotiable degree of power","","instantaneous (see text)","0","0","none","no","Casting this spell constitutes performing a rite of sacrifice to the archdevil Mammon, making an offering to the Lord of Erebus and channeling a measure of his disembodied might into a single coin. The power and abilities of this vestige correspond directly to the value of the offering, allowing for three distinct effects.   Corrupted Coin: Making a sacrifice worth 1,500 gp corrupts the focus into a ""lucky"" or ""unlucky"" coin as per the caster's will for 1 month. Any creature that bears the coin gains a bonus or penalty (decided by the caster at the time of casting) on all Appraise, Bluff, Craft, and Profession checks. This bonus or penalty is equal to 1 per 3 caster levels (maximum +5 at 15th level). In addition, the coin can produce an effect similar to the spell augury once per day-its ?ip producing a weal (heads), woe (tails), or nothing result (landing on the edge). Potentially unknown to the bearer (if different from the caster), the caster can telepathically hear any question asked of the coin and, as a free action, influence the result as he chooses.   Mammon's Mantle: Making a sacrifice worth 3,000 gp transforms the coin into a kind of infernal aegis for any who swallow the coin. Upon ingesting the coin, the target gains a bonus to Charisma equal to +1 per 3 caster levels (maximum +5 at 15th level). The bearer's blood also takes on a hue like liquid gold and runs slowly, granting him immunity to poison, disease, and aging effects, and causing him to automatically stabilize if reduced to fewer than 0 hit points. Additionally, the bearer can eat gold to heal himself, regaining 1 hit point for every 20 gold pieces he consumes (materials other than gold provide no bene?t). The coin's effects last for 1 day per caster level.   Gold Guardian: Making a sacrifice worth 6,000 gp allows the focus coin to animate nearby coins. When cast into a pile of 100,000 coins, an animate hoard forms under the control of the caster. The guardian serves for 1 month. After this month, coins begin disappearing from the guardian at a rate of 100 gp per day, reducing the creature's hit points by 1 per day. When the guardian's hit points reach 0, the guardian collapses and the focus coin is destroyed. Coins lost from the guardian can be replaced, restoring any lost hit points.   In addition to the effects of any of these offerings, should the focus coin be swallowed, any being sired or conceived by the creature while the magic is in effect is born as a tie?ing (bearing an indirect relation to Mammon himself).","AP 30"
"Protection from Energy","abjuration","","","cleric/oracle 3, druid 3, ranger 2, sorcerer/wizard 3, alchemist 3, summoner/unchained summoner 3, inquisitor 3, bloodrager 3, shaman 3, occultist 3, psychic 3, spiritualist 3","1 standard action","V, S, DF","0","touch","","","creature touched","10 min./level or until discharged","0","0","Fortitude negates (harmless)","yes (harmless)","Protection from energy grants temporary immunity to the type of energy you specify when you cast it (acid, cold, electricity, fire, or sonic). When the spell absorbs 12 points per caster level of energy damage (to a maximum of 120 points at 10th level), it is discharged.  Protection from energy overlaps (and does not stack with) resist energy. If a character is warded by protection from energy and resist energy, the protection spell absorbs damage until its power is exhausted.","PFRPG Core"
"Retrieve Item","conjuration","calling","","bard 2, sorcerer/wizard 2","1 full round","V, S","0","long (400 ft. + 40 ft./level)","","","an unattended object weighing 1 lb. or less whose longest dimension is 6 inches or less","permanent until discharged","0","0","none","no","You call a specific nonliving item directly to your hand from a nearby location. First, you must cast the spell on the item while holding it. Thereafter, you can summon the item by speaking a special word (set by you when the spell is cast) and snapping your fingers. The item appears instantly in your hand.  If the item is in the possession of another creature, the spell fails.","Classic Treasures"
"Spherescry","divination","scrying","","sorcerer/wizard 3","1 hour","V, S, AF (onyx sphere worth at least 50 gp)","1","see text","","","","1 minute/level","0","0","none","no","This spell allows remote viewing through spheres that have previously consumed some portion of the spellcaster's body: a single digit of a finger or toe at a minimum. The caster can view and listen to events within a 20-foot radius of the associated sphere; this radius follows the sphere if the sphere moves. Unlike a true scrying spell, no other spells operate through the associated sphere, but spherescry produces no indication of its activity on the target and cannot be discovered by normal methods of magical detection.","Classic Treasures"
"Illusory Poison","illusion","phantasm","mind-affecting","sorcerer/wizard 3","1 standard action","V, S","0","touch","","","weapon touched","1 minute/level or until discharged (see text)","0","0","Will disbelief, then Fortitude (see text)","yes","You create a phantasm of an oily green phantasmal poison on the target weapon. The first creature hit by the poisoned weapon must make a Will save against the illusion spell; success means the spell has no effect and is expended from the weapon. If the creature fails its save, it believes it has been poisoned and must make Fortitude saves at the spell's DC to avoid suffering illusory poison damage. Delay poison allows the target to ignore the effects of the phantasmal poison until the delay poison spell ends, at which time it may make a Will save to realize the poison is illusory and recover all illusory poison damage. Neutralize poison, lesser restoration, or restoration immediately recovers all damage from the spell. A successful dispel magic spell ends the effect of the illusion, as do spells that penetrate illusions (such as true seeing). The target automatically recovers all illusory poison damage after 1 hour.","Gnomes Of Golarion"
"Arcane Reinforcement","transmutation","","","sorcerer/wizard 3","1 round","V, S","0","personal","","","you","concentration (up to 8 hours)","0","0","","","You cast this spell as you begin crafting an item using a Craft skill, and add your Spellcraft ranks to Craft checks made to create that item. As part of concentrating on the spell, you must continue chanting the verbal components, pausing at most for a few seconds at a time to speak, chew, and so on. If the crafting takes more than 1 day to complete, you must cast the spell each day to gain its benefit.  This spell originated among wizards of the Arcanamirium, though the Pathfinder Society also uses it.","Faction Guide"
"Canopic Conversion","necromancy","","death, evil","cleric/oracle 9, sorcerer/wizard 9","1 round","V, S, F (four alabaster canopic jars worth 100 gp each), M (black onyx worth 100 gp per hit die of the target)","1","close (25 ft. + 5 ft./2 levels)","","","one living humanoid","instantaneous and see text","0","0","Fortitude half","yes","This spell eviscerates the target, drawing forth its life essence as well as its internal organs. The target takes 1d6 hit points of damage per caster level (maximum 20d6). If this damage kills the target, the spell pulls the creature's organs into a set of 4 canopic jars and seals them; 1d4 rounds later, the corpse revives as a mummy (if 8 HD or fewer) or an advanced mummy (if 9 HD or more).  The mummy is not under your control, but the canopic jars give the bearer certain powers over it. Anyone holding one of the jars can communicate with the mummy as if the two shared a common language. The bearer gains the benefits of protection from evil and sanctuary, but only against that mummy. Unsealing or breaking a jar is a standard action, which dissipates its power (and protection) but lets the bearer issue a short command to the mummy, similar to a suggestion spell (Will DC 23 negates). You (and only you) may unseal all 4 jars in a 10-minute ritual to control the mummy with an similar to geas (Will DC 23 negates); most casters typically include a restriction that the mummy will not harm them, as unsealing the jars leaves them vulnerable.  The pharaohs of ancient Osirion sometimes used this spell to punish their enemies. The Risen Guard does not use the spell (though they have access to it), preferring trustworthy living guardians for the Ruby Prince. The Whispering Way may have copies of the spell.","Faction Guide"
"Chastise","transmutation","","","bard 1, sorcerer/wizard 1","1 standard action","V","0","personal","","","you","1 minute/level","0","0","","","You gain a +5 bonus on Bluff, Diplomacy, and Intimidate checks to convince a listener that they will get in trouble with their superiors or with the law if they don't do what you ask.  This spell is primarily used by the Eagle Knights, though they did not create it; Hellknights also use it extensively to gather information and foster cooperation.","Faction Guide"
"Summon Elemental Steed","conjuration","summoning","see text","druid 9","10 minutes","V, S, DF","0","close (25 ft. + 5 ft./level)","","one chariot","","10 minutes/level","1","0","none","no","You summon a greater elemental (air, earth, fire, or water) bound in the form of a mighty chariot that moves at your command and can carry up to nine Medium creatures.  Passengers inside are not harmed by the elemental, and can see, breathe, and act normally, suffering no environmental damage even when the elemental chariot is flying, underwater, burrowing, or using earth glide. Passengers are not otherwise protected, though the elemental chariot does provide cover like a normal chariot.  The elemental keeps all of its statistics and abilities, except it loses its slam attacks and gains a trample attack (Pathfinder RPG Bestiary 305).  When you use a summoning spell to summon an air, earth, fire, or water creature, it is a spell of that type.  This spell is almost exclusively used by the Green Faith.","Faction Guide"
"Hibernate","necromancy","","","druid 1","1 standard action","V, S, DF","0","touch","","","creature touched","1 minute/level","1","0","none","no","You place a willing subject into a cataleptic state. It remains aware of its surroundings but is paralyzed, appearing dead unless observers make a DC 20 Heal check. Hibernate delays the effects of poison, disease, and bleed effects for the spell's duration, and half of any hit point damage suffered by the subject is converted to nonlethal damage.  This spell originated with the Green Faith, but has spread to all other druidic religions.","Faction Guide"
"Sotto Voce","necromancy","","fear, mind-affecting, sonic","bard 1, cleric/oracle 0, sorcerer/wizard 0","1 standard action","V","0","close (25 ft. + 5 ft./level)","","","one humanoid creature of 4 HD or less","1 round","0","0","Will negates","yes","Your dry, rasping whisper fills a living creature of 4 or fewer Hit Dice with unnatural dread. The affected creature must make a Will save or be shaken for 1 round.  This spell originated among the followers of the Whispering Way, but necromancers and other intimidating folk outside that group are known to use it.","Faction Guide"
"Tomb Legion","necromancy","","evil","cleric/oracle 8, sorcerer/wizard 8","1 standard action","V, S","0","medium (100 ft. + 10 ft./level)","","Three or more advanced mummies, no two of which can be more than 30 ft. apart; see text","","7 days or 7 months ; see text","1","0","none","no","This spell functions like shambler, except that it calls into existence 1d4+2 advanced mummies rather than shambling mounds.  Though the spell has fallen out of favor among the Risen Guard because the Ruby Prince frowns on the use of undead, this spell is popular among followers of the Whispering Way.","Faction Guide"
"Tripvine","transmutation","","","bard 1, druid 1, sorcerer/wizard 1","1 standard action","V, S","0","touch","","","10-foot-long rope or vine","10 minutes/level","0","0","Reflex negates","no","You animate a rope, vine, or similar object so that it attempts to trip any creature that comes near. The rope attacks anything in a 10-foot-square area you designate. The rope does not provoke an attack of opportunity. Its CMB is equal to your caster level +2. A tripped target that was running, jumping, or charging takes 1d6 points of nonlethal damage. Creatures aware of the tripvine gain a +4 bonus to their CMD against it.  The Green Faith created this spell, but it is now common.","Faction Guide"
"Ape Walk","transmutation","","","druid 3, ranger 2, sorcerer/wizard 3","1 standard action","V, S, M (an ape or monkey paw)","0","touch","","","creature touched","10 minutes/level","0","0","Will negates (harmless)","yes","(harmless) The subject can climb as well as an ape or monkey, gaining a climb speed of 30 feet and a +8 racial bonus on Climb skill checks. The affected creature must have her hands free to climb in this manner. In addition, as long as she has 10 feet of space in which to make a running start, the subject can make a long jump of up to 10 feet without making an Acrobatics check (an Acrobatics check is still required to jump longer distances).","Sargava"
"Defoliate","necromancy","","","druid 2, ranger 1, sorcerer/wizard 2","1 standard action","V, S, M (a locust)","0","close (25 ft. + 5 ft./2 levels)","see text","","see text","instantaneous","0","0","none","yes","You hurl a tiny ball of negative energy, destroying plant life either in a line 60 feet long or a 10-foot-radius spread. This effect removes the cover and concealment provided by trees and undergrowth, eliminates the movement penalties associated with undergrowth, and so forth.  You may also target a single plant creature with this spell.  You must succeed on a ranged touch attack to hit your target.  An affected plant creature takes 2d8 points of damage.","Sargava"
"Heatstroke","evocation","","fire","druid 3, sorcerer/wizard 3","1 standard action","V, S, M (a drop of sweat)","0","close (25 ft. + 5 ft./2 levels)","","ray","","1 minute/level","0","0","Fortitude partial, see text","yes","A wavering red ray projects from your finger. You must succeed on a ranged touch attack with the ray to hit your target.  The ray inflicts 1d4 points of nonlethal damage, causing the target to suffer from heatstroke as its body temperature dramatically increases. Except as noted above, this spell otherwise functions as ray of exhaustion.  Characters wearing heavy clothing or armor of any sort take a -4 penalty on their saves.","Sargava"
"Swallow Your Fear","enchantment","","","bard 1, cleric/oracle 1","1 standard action","V, S","0","close (25 ft. + 5 ft./2 levels)","","","one creature plus one additional creature per four levels, no two of which can be more than 30 ft. apart","10 minutes; see text","0","0","Will negates (harmless)","yes (harmless)","You make the affected subjects ready for battle despite their fear. If a target is suffering from a fear effect of any kind, he gains a +2 morale bonus to Strength and Constitution, a +1 morale bonus on Will saves, and a -2 penalty to AC.  If the subject is frightened, he remains in place and gains the confused condition for the remainder of the fear effect, except he treats all results of ""attack self "" as ""do nothing"" and treats ""attack nearest creature"" as ""act normally."" If the subject is panicked, he remains in place and gains the confused condition for the duration of the fear effect.","AP 35"
"Blood Rage","enchantment","compulsion","mind-affecting","adept 3, bard 2, cleric/oracle 3, sorcerer/wizard 3","1 standard action","V, S, M (a drop of blood from each creature to be affected)","0","close (25 ft. + 5 ft./level)","","","one willing living creature per 2 levels, no two of which may be more than 30 ft. apart","1 round/level","0","0","Will negates (harmless)","yes (harmless)","The targets of this spell become angrier as they fight, the pain of their wounds fueling their strength. An affected creature gains a cumulative +2 morale bonus to Strength and a cumulative -1 penalty to AC for every 5 points of damage it takes (maximum +10 Strength, -5 AC) for the duration of the spell. These bonuses last until the spell expires or the target falls unconscious.","Orcs of Golarion"
"Shield the Banner","abjuration","","","adept 1, cleric/oracle 1","1 standard action","V, S, DF","0","touch","","","standard touched","1 minute/level","0","0","Will negates","no","This spell is used to protect one of a tribe's most valuable possessions: its tribal banner. Any creature (other than a member of the tribe which the standard represents) attempting to directly attack or touch the standard must make a Will save. This spell functions as sanctuary, but only protects a standard or banner. In addition, the spell grants a +2 bonus to the standard's hardness, and +10 to the standard's hit points for the duration of the spell.","Orcs of Golarion"
"Vigor","transmutation","","","adept 0, cleric/oracle 0","1 standard action","V, S","0","touch","","","creature touched","1 minute or until discharged","0","0","Will negates (harmless)","yes","This spell infuses the subject with a small surge of strength. The creature gets a +1 competence bonus on a single melee damage roll. It must choose to use the bonus before making the roll to which it applies. Ranged or spell attacks are unaffected by this spell.","Orcs of Golarion"
"Absorbing Touch","transmutation","","","alchemist 3","1 standard action","S","0","touch","","","object touched","1 day/level (D)","1","0","Fortitude negates (object)","no","You absorb the next object your hand touches into your body. If you are already holding an object, you can attempt to absorb it; otherwise, you may touch an object as a standard action separate from casting the spell. You can absorb any nonmagical, nonliving object weighing no more than 1 pound per caster level. A container and its contents count as a single object. Objects in the possession of another creature receive a Fortitude saving throw to prevent absorption. You may continue to attempt to absorb objects until one is absorbed.  An absorbed object melds with your hand and cannot be targeted, but the object's weight still counts against your carrying capacity. If you dismiss the spell, the item appears in the hand that absorbed it, or falls to the ground if that hand is full. Multiple castings let you absorb additional items, but you can only store a single item per hand.","APG"
"Accelerate Poison","transmutation","","poison","druid 2, ranger 2, sorcerer/wizard 2, occultist 2","1 standard action","V, S, M (a thorn)","0","touch","","","creature touched","instantaneous","0","0","Fortitude negates","yes","You hasten the onset of poison in the target. If the poison normally has an onset time, its effects begin immediately. If the poison has no onset time, its frequency is doubled, requiring two saving throws and inflicting damage twice per round or minute, though its duration is halved. Accelerate poison does not change the cure condition for the poison. If the target is affected by more than one poison, you may choose which is affected if you administered the poison; otherwise, randomly determine which poison is affected.","APG"
"Acid Pit","conjuration","creation","acid","sorcerer/wizard 4, summoner/unchained summoner 4","1 standard action","V, S, M (drop of acid), F (Fine shovel worth 10 gp)","1","medium (100 ft. + 10 ft./level)","","10-ft.-by-10-ft. hole, 10 ft. deep/2 levels","","1 round + 1 round/level","0","0","Reflex negates; see text","no","This spell functions as create pit, except that it places a 5-footdeep pool of acid at the bottom of the pit. The pit has a maximum depth of 100 feet. Creatures who fall into the pit take falling damage as normal (the acid counts as a yielding surface), plus 2d6 points of acid damage per round spent in contact with the acid. In addition, exposed items carried by a creature in the pit may be harmed. Refer to Table 9-2: Items Affected by Magical Attacks (Core Rulebook 216). Items are affected one at a time in the order listed on the table, and must make Fortitude saves after 3 consecutive rounds in the acid or gain the broken condition. Objects with the broken condition (regardless of how they became broken) must make a Fortitude saving throw each round spent within the acid or be destroyed. The walls of the pit are quite slippery and have a Climb DC of 30.","APG"
"Alchemical Allocation","transmutation","","","alchemist 2","1 standard action","S","0","personal","","","you","1 round","0","0","","","This extract causes a pale aura to emanate from your mouth.  If you consume a potion or elixir on the round following the consumption of this extract, you can spit it back into its container as a free action. You gain all the benefits of the potion or elixir, but it is not consumed. You can only gain the benefits of one potion or elixir in this way per use of this extract.","APG"
"Allfood","transmutation","","","ranger 2","1 standard action","V, S, M (a pinch of salt and pepper)","0","touch","","","object touched, weighing up to 5 lbs./level","instantaneous","0","0","Will negates (object)","yes (object)","You can transform one object, weighing up to 5 lbs. per caster level, into an edible substance that any living creature can chew, swallow, and safely digest. This allfood always has a bland taste and slightly gooey consistency when chewed regardless of its original nature.  One pound of allfood provides enough sustenance to support a Medium creature for an entire day.  Objects of similar nature in close proximity, such as a pile of rocks, count as a single object for the purpose of this spell. You cannot use this spell to transform objects with magical or other exceptional qualities. An object's hardness is considered to be 0 for the purposes of eating it, but it retains its normal hardness for all other situations, and becomes no more vulnerable to sunder attacks, break attempts, or any other action typically directed against objects. Objects such as hot coals or a burning torch continue to produce energy even after you transform them into allfood and if a creature attempts to eat such an object, it takes damage accordingly.","APG"
"Alter Winds","transmutation","","air","druid 1, sorcerer/wizard 1, occultist 1, spiritualist 1","1 minute","V, S","0","touch","immobile 10-ft.-radius emanation","","","1 hour/level","0","0","Will negates","yes","You subtly enhance or diminish the effects of natural winds within the spell's area, which is an immobile emanation around a point touched by you as the spell is cast. Within the area, natural (but not magical) wind effects are either increased or decreased by one step in intensity (Core Rulebook 439). The maximum wind force you can affect with this spell is based on your caster level, as shown on the table below. Alter winds has no effect on magical wind effects. Caster Level Wind Force 1st-3rd Light 4th-9th Moderate 10th-15th Strong 16th or higher Severe","APG"
"Amplify Elixir","transmutation","","","alchemist 3","1 standard action","S","0","personal","","","you","1 round/level","0","0","","","This extract greatly enhances the effects of any potion or elixir you consume. For the duration of this extract, any potion or elixir you consume is treated as if it were empowered. Increase all variable numeric effects of the potion or elixir by half. If the potion or elixir does not have any variable numeric effects, it is instead treated as if it were extended (double the duration of the potion or elixir). If the potion or elixir does not have any variable numeric effects, or has an instantaneous duration, amplify elixir has no effect. Amplify elixir affects oils that target you, but it has no effect on oils that target your equipment.","APG"
"Ant Haul","transmutation","","","alchemist 1, cleric/oracle 1, druid 1, ranger 1, sorcerer/wizard 1, summoner/unchained summoner 1, occultist 1, psychic 1, medium 1","1 standard action","V, S, M/DF (a small pulley)","0","touch","","","creature touched","2 hours/level","0","0","Fortitude negates (harmless)","yes (harmless)","The target's carrying capacity triples (see Table 7-4: Carrying Capacity on page 171 of the Core Rulebook). This does not affect the creature's actual Strength in any way, merely the amount of material it can carry while benefiting from this spell. It also has no effect on encumbrance due to armor. If the creature wears armor it still takes the normal penalties for doing so regardless of how much weight the spell allows it to carry.","APG"
"Aqueous Orb","conjuration","creation","water","druid 3, sorcerer/wizard 3, summoner/unchained summoner 3, magus 3, bloodrager 3","1 standard action","V, S, M (a drop of water and a glass bead)","0","medium (100 ft. + 10 ft./level)","","10-ft.-diameter sphere","","1 round/level","0","0","Reflex negates","no","You create a rolling sphere of churning water that can engulf those it strikes. The aqueous orb can move up to 30 feet per round, rolling over barriers less than 10 feet tall. It automatically quenches any nonmagical fires and functions as dispel magic against magical fires as long as those fires are size Large or less.  Any creature in the path of the aqueous orb takes 2d6 points of nonlethal damage. A successful Reflex save negates this damage, but a Large or smaller creature that fails its save must make a second save or be engulfed by the aqueous orb and carried along with it. Engulfed creatures are immersed in water and must hold their breath unless capable of breathing water. They gain cover against attacks from outside the aqueous orb but are considered entangled by its churning currents, takes 2d6 points of nonlethal damage at the beginning of their turn each round they remain trapped. Creatures within the orb may attempt a new Reflex save each round to escape into a random square adjacent to the aqueous orb. The orb may hold one Large creature, 4 Medium, or 16 Small or smaller creatures within it.  The sphere moves as long as you actively direct it (a move action for you); otherwise, it merely stays at rest and churns in place. An aqueous orb stops if it moves outside the spell's range.","APG"
"Arcane Concordance","evocation","","","bard 3","1 standard action","V, S, M (a spent wand)","0","personal","10-ft.-radius emanation centered on you","","you","1 round/level","0","0","none","no","A shimmering, blue and gold radiance surrounds you, enhancing arcane spells cast by your allies within its area. Any arcane spell cast by a creature within the area gains a +1 enhancement bonus to the DC of any saving throws against the spell, and can be cast as if one of the following metamagic feats was applied to it (without increasing the spell level or casting time): Enlarge Spell, Extend Spell, Silent Spell, or Still Spell (you choose the metamagic feat when you cast arcane concordance).","APG"
"Arrow Eruption","conjuration","creation","","ranger 2, sorcerer/wizard 2","1 standard action","V, S, M (arrow or crossbow bolt)","0","long (400 ft. + 40 ft./level)","30-ft.-radius burst","","","instantaneous","0","0","none","yes","You create exact duplicates of the arrow or crossbow bolt you used to kill a creature in the previous round and launch one at enemy creatures within a 30-foot radius of the corpse. You can target one creature per caster level (maximum 15) within range of the burst and must make a single attack roll and apply it to each arrow. These duplicate arrows possess all the intrinsic magical properties of the arrow that killed the original creature as well as those passed on to it by your bow. They also enjoy the full benefit of any bonuses or modifiers you applied to the attack from other magical items, feats, and class or racial features. However, this spell cannot reproduce any spells or other limited-use magical effects that you used to enhance that particular attack. This includes such effects as the true strike spell, as well as any area spell you might have placed on the arrow by means of the arcane archer's imbue arrow class feature.","APG"
"Aspect of the Bear","transmutation","polymorph","","druid 2, ranger 2","1 standard action","V, S, DF","0","personal","","","you","1 minute/level","0","0","","","You take on an aspect of a bear. You gain a +2 enhancement bonus to natural armor and a +2 enhancement bonus on CMB rolls. You can also perform bull rush, grapple, and overrun combat maneuvers without provoking attacks of opportunity.","APG"
"Aspect of the Falcon","transmutation","polymorph","","druid 1, ranger 1","1 standard action","V, S, DF","0","personal","","","you","1 minute/level","0","0","","","You take on an aspect of a falcon. Your eyes become wide and raptor-like, and you grow feathers on the sides of your head. You gain a +3 competence bonus on Perception checks, a +1 competence bonus on ranged attacks, and the critical multiplier for your bows and crossbows becomes 19-20/x3.  This effect does not stack with any other effect that expands the threat range of a weapon, such as the Improved Critical feat or a keen weapon.","APG"
"Aspect of the Stag","transmutation","polymorph","","druid 4, ranger 3","1 standard action","V, S, DF","0","personal","","","you","1 minute/level","0","0","","","When you cast this spell, you take on an aspect of a stag, including some of its physical characteristics. Your features become elongated and sinewy, and you grow a set of antlers you can use for defense. You gain a +2 dodge bonus to AC against attacks of opportunity, your base speed increases by 20 ft., you can move through any undergrowth (including magically manipulated undergrowth) at your normal speed, and can even make a 5-foot step within such terrain.  Furthermore, when you are hit with an attack of opportunity, you can make a single attack with your antlers against the opponent that hit you as an immediate action. This attack uses your highest base attack bonus plus your Strength or Dexterity bonus (your choice) and deals 1d8 points of piercing damage (if you are Medium; 1d6 points of damage if Small) plus your Strength modifier on a successful hit. The antlers have a critical multiplier of 19-20/x2.","APG"
"Aspect of the Wolf","transmutation","polymorph","","druid 5, ranger 4","1 standard action","V, S, DF","0","personal","","","you","1 minute/level","0","0","","","When you cast this spell, you take on an aspect of a wolf, including some of its physical characteristics. You become more rugged, your ears become elongated, and you sprout sharp fangs and fur.  You gain a +4 enhancement bonus to Strength and Dexterity, the scent ability, a +2 enhancement bonus on trip attacks, and can make a trip combat maneuver as a swift action. This trip attack does not provoke attacks of opportunity.","APG"
"Aura of Greater Courage","abjuration","","emotion","paladin 2","1 standard action","V, S, DF","0","personal","10-ft.-radius emanation centered on you","","","10/minutes per level","0","0","Will negates (harmless)","yes (harmless)","When you cast this spell you strengthen your paladin's aura of courage. Until the end of its duration, all allies within that aura are immune to fear (magical or otherwise). If you do not have the aura of courage class feature, aura of greater courage has no effect.","APG"
"Ball Lightning","evocation","","air, electricity","druid 4, sorcerer/wizard 4, magus 4, bloodrager 4, shaman 4, occultist 4","1 standard action","V, S, M/DF (a small iron ring)","0","medium (100 ft. + 10 ft./level)","","two or more 5-ft.-diameter spheres","","1 round/level","0","0","Reflex negates","yes","You create two globes of lightning that fly in whichever direction you indicate. For every 4 caster levels above 7th, you create an additional globe of lightning (3 globes at 11th, 4 globes at 15th, to the maximum of 5 globes at 19th). These globes fly at a rate of 20 feet per round and have perfect maneuverability. Wind does not affect a flying sphere's course.  If a globe enters a space with a creature, it stops moving for the round and deals 3d6 points of electricity damage to that creature, though a successful Reflex save negates the damage. Creatures wearing metal armor take a -4 penalty on this saving throw.  Each globe moves as long as you actively direct it (it's a move action for you to direct all the spheres created by a single casting of this spell); otherwise they stay at rest. These globes have no mass and cannot push aside unwilling creatures or move solid objects. A ball lightning globe winks out if it exceeds the spell's range.","APG"
"Banish Seeming","abjuration","","","inquisitor 3, witch 5, psychic 5","1 standard action","V, S, M (a cold iron nail)","0","touch","","","one creature or object","instantaneous and 1 round/level; see text","0","0","none","no","With a melee touch attack you can dispel an illusion or return a creature to its natural form. This functions as dispel magic directed at the effect in question, except you receive a +2 enhancement bonus on your dispel check and you can only dispel illusions or changes in form created by supernatural effects or spells. If multiple effects are changing the creature's appearance, you can dispel one such effect for every four caster levels you possess, starting with the highest caster level spells and proceeding to spells with lower caster levels.  The caster level for supernatural abilities such as change shape is equal to the target creature's Hit Dice. A creature returned to its natural form by banish seeming is prevented from changing its form again for a number of rounds equal to your caster level.  Banish seeming has no effect on nonmagical means of changing appearance, such as that provided by a disguise or extraordinary ability.","APG"
"Bard's Escape","conjuration","teleportation","","bard 5","1 standard action","V, S, M (pieces of a smashed fiddle)","0","medium (100 ft. + 10 ft./level)","","","you and up to 1 willing creature/2 caster levels, no two of which can be more than 30 ft. apart","instantaneous","0","0","none","no","You whisk yourself and willing allies out of a tight jam, or instantly transfer yourselves to another location to achieve greater strategic positioning. You can move any allies within range to any other space of your choosing within range. Those spaces need not be in line of sight or line of effect from your original position, but must be open locations on surfaces able to support the creatures teleported. Except as noted above, this spell otherwise functions as dimension door.","APG"
"Beguiling Gift","enchantment","compulsion","mind-affecting","bard 1, witch 1, psychic 1, mesmerist 1","1 standard action","V, S, F (the object to be offered)","0","5 ft.","","","one creature","1 round","0","0","Will negates","yes","You offer an object to an adjacent creature, and entice it into using or consuming the proffered item. If the target fails its Will save, it immediately takes the offered object, dropping an already held object if necessary. On its next turn, it consumes or dons the object, as appropriate for the item in question. For example, an apple would be eaten, a potion consumed, a ring put on a finger, and a sword wielded in a free hand. If the target is physically unable to accept the object, the spell fails. The subject is under no obligation to continue consuming or using the item once the spell's duration has expired, although it may find a cursed item difficult to be rid of.","APG"
"Bestow Grace","abjuration","","","paladin 2","1 standard action","V, S, DF","0","touch","","","one good creature touched","1 minute/level","0","0","Will (harmless)","yes (harmless)","With this spell you can bestow your divine grace on another good creature for a short amount of time, infusing that creature with a portion of your holy virtue. When you touch the subject, you grant that creature a sacred bonus to its saving throws equal to its Charisma bonus (if any) on all saving throws.","APG"
