"name","school","subschool","descriptor","spell_level","casting_time","components","costly_components","range","area","effect","targets","duration","dismissible","shapeable","saving_throw","spell_resistance","description","source"
"Calistria's Guardian Wasps","conjuration","summoning","","druid 3, psychic 3, ranger 3, sorcerer/wizard 3","10 minutes; see text","V, S, M (a glob of spiced honey)","0","close (25 ft. + 5 ft./2 levels)","","swarm of wasps that builds a nest; see text","","1 day/level","0","0","none","no","You summon a wasp swarm (Pathfinder RPG Bestiary 275) that builds a 10-foot-by-10-foot nest in the place you designate-typically under the eaves of a house, amid the rafters of a tavern, or in another obscured place. The wasp swarm takes the spell's casting time to build its nest; if the  swarm is disrupted in any way (such as by being attacked) before you finish casting this spell, the wasps disappear and the spell fizzles.  Once the wasp swarm has built its nest, this spell also wards the area. As per alarm, when intruders that do not speak the password pass within 20 feet, the swarm is alerted and immediately leaves its nest and attacks the nearest intruder. The swarm pursues that intruder as best it can. Once the swarm attacks an intruder, you have no control over its target or direction of travel. When the spell ends, if the wasps have not left their nest, they and their nest disappear.","Inner Sea Intrigue"
"Commune With Texts","divination","","","bard 5, cleric/oracle 6, inquisitor 6, medium 4, occultist 4, psychic 6, sorcerer/wizard 5, spiritualist 6","1 minute","V, S, M (incense worth 250 gp)","1","close (25 ft. + 5 ft./2 levels)","","","a collection of texts","1 hour/level","0","0","","","You quickly absorb the knowledge in the target, which can be any assortment of books, scrolls, or other texts. During the spell's duration, you can search the texts and immediately find the most relevant information regarding any topic the collection holds, potentially including singling out spellbooks or scrolls containing individual or particular types of spells. You can attempt Knowledge checks related to the collection's topics as if you were trained in those skills, and you know whether the collection contains any information about which you failed a Knowledge check in the past 24 hours. The bonus on Knowledge checks granted by the collection of texts (if any) increases by 2.  Additionally, you always deplete the maximum number of knowledge points from a library whenever you succeed at a Research check (Pathfinder RPG Ultimate Intrigue 148) using the target texts while this spell is in effect, even if completing the Research check takes longer than this spell lasts. Once during the duration of this spell, for a number of minutes equal to your caster level, you can also speak with the texts about anyone who has read or handled them previously, as per stone tell.","Inner Sea Intrigue"
"Daggermark's Exchange","transmutation","","poisonUM","alchemist 2, cleric/oracle 3, druid 2, occultist 3, psychic 3, sorcerer/wizard 3","1 standard action","V, S, M (a dose of poison)","0","personal","","","you","instantaneous","0","0","","","You swallow a dose of poison with no effect and regurgitate a dose of a different poison (your choice) into the old container (or another you have on hand). Attempt a Craft (alchemy) check against the new poison's DC. If you succeed, you create a dose of your chosen poison. If you fail, the poison you regurgitate is inert. If you roll a natural 1, you expose yourself to the original poison (although you remain immune to that poison if you have venom immunity or a similar class feature or ability). The new poison's price must be the same as or less than the original poison's price.","Inner Sea Intrigue"
"Diminished Detection","abjuration","","","alchemist 2, bard 2, sorcerer/wizard 2, witch 2","1 standard action","S, V, M (a piece of wool)","0","personal","","","you","1 hour/level","0","0","","","You can avoid being detected when you are on the edges of some divination spells' ranges. Whenever you would normally be within the area of effect of a detection spell (such as detect magic, detect evil, or detect undead), the area of effect is reduced by half for the purposes of the spell's caster detecting you or your possessions. The caster of the detect spell is unaware of this reduction in her spell's range; she simply does not detect you.","Inner Sea Intrigue"
"Dongun Shaper's Touch","transmutation","","","alchemist 2, occultist 3, sorcerer/wizard 3","1 standard action","V, S","0","touch","","","object touched","concentration, up to 1 round/level","0","0","none","no","You create an alchemical residue on your hands that allows you to reshape any nonmagical, unattended object with  hardness 19 or less as though it were clay. Objects with hardness 9 or less are like soft clay, allowing you to reshape up to 1 cubic foot per round of effort. Objects with hardness 10 or higher are harder to mold, allowing you to reshape up to 1/4 cubic foot per round. The object retains its new shape for 24 hours before returning to its original shape. This spell does not allow you to reshape a portion of a large object, such as a wall; you must be able to reshape the entire target within the spell's duration or the spell fizzles and has no effect.","Inner Sea Intrigue"
"Dream Reality","illusion","compulsion","mind-affecting","alchemist 5, bard 5, cleric/oracle 6, mesmerist 5, occultist 5, psychic 6, sorcerer/wizard 6","1 standard action","V","0","close (25 ft. + 5 ft./2 levels)","","","one creature","1 minute/level (D)","1","0","Will disbelief","yes","You cause the target to perceive the world as if in a dream. When the spell ends, the target forgets all identifying details of events that transpired while the spell lasted. The memories were not taken from it; rather, its mind never recorded the memories as real in the first place. If modify memory is cast upon it before the spell ends, the target remembers these events. A target under the effect of lullaby before this spell is cast applies its penalty to the saving throw against this spell.","Inner Sea Intrigue"
"Implant Urge","enchantment","compulsion","mind-affecting","bard 1, medium 1, mesmerist 1, sorcerer/wizard 1, spiritualist 1, witch 1","1 standard action","V, S","0","close (25 ft. + 5 ft./2 levels)","","","one creature","1 hour/level","0","0","Will partial","yes","You make the target unconsciously desire a goal you define when you cast this spell. The DC of any Diplomacy check to ask the target to act in a way that it believes will lead it toward that goal decreases by 5. The target takes a -2 penalty on saving throws against mind-affecting effects that compel it to act in a way that it believes will lead it toward that goal. Spells that reveal the target's goals or thoughts reveal the implanted urge as the target's most important goal and the target does not register as thinking of anything else as long as it is presented with the focus of its urge or a way to move toward its goal. Anyone studying the target's thoughts can notice the implanted nature of this urge with a successful caster level check.","Inner Sea Intrigue"
"Inveigle Monster","enchantment","charm","mind-affecting","bard 5, mesmerist 5, psychic 6, sorcerer/wizard 7, witch 7","1 standard action","V, M (a drop of alcohol)","0","close (25 ft. + 5 ft./2 levels)","","","one living creature","1 day/level","0","0","Will negates","yes","This spell functions as inveigle person except as noted above.","Inner Sea Intrigue"
"Inveigle Person","enchantment","charm","mind-affecting","bard 3, mesmerist 3, psychic 3, sorcerer/wizard 4, witch 4","1 standard action","V, M (a drop of alcohol)","0","close (25 ft. + 5 ft./2 levels)","","","one humanoid creature","1 hour/level","0","0","Will negates","yes","You cause the target to become extremely amiable. The target treats all other living creatures as if it were friendly toward them. Any overtly hostile or harmful act toward the target by any living creature ends the spell.  An inveigled creature attempts to fulfill multiple requests in the same manner as it would favors for its true friends. If such requests conflict, it usually chooses the more reasonable option-overriding this preference requires succeeding at an opposed Charisma check, as if under multiple forms of mental control (Pathfinder RPG Core Rulebook 209).","Inner Sea Intrigue"
"Nex's Secret Workshop","abjuration","","","medium 4, mesmerist 5, occultist 5, psychic 5, sorcerer/wizard 5, spiritualist 5, summoner/unchained summoner 5","1 standard action","V, S, M (diamond dust worth 150 gp)","1","close (25 ft. + 5 ft./2 levels)","","","any number of creatures or objects in range","1 hour/level","0","0","Will negates (harmless, object)","yes (harmless, object)","Designed to protect a large number of items from rivals of the Arclords of Nex, this spell functions as nondetection except as noted above. You can exclude any creatures or objects in the spell's range when casting this spell, if you wish.","Inner Sea Intrigue"
"Oath Of Anonymity","illusion","glamer","","bard 0, inquisitor 0, medium 0, paladin 1, sorcerer/wizard 0","1 standard action","V","0","personal","","","you","10 minutes/level","0","0","","","You swear an oath not to reveal your identity, magically preventing anyone from discovering it so long as you avoid revealing your face or other easily identifiable features. The spell distorts your voice and subtly alters your body language and the appearance of your gear and any animals you use, whether as companions, mounts, or otherwise. This spell does not make you appear to be a different creature type, nor does it change your apparent height or body type.  This spell provides you with a +10 bonus on Disguise checks to conceal your identity, but not on checks to impersonate anyone in particular. This spell distorts the appearance of your voice, gear, and animals in the same way each time, essentially creating an alternate persona that can be recognized by those who have observed it before.","Inner Sea Intrigue"
"Recorporeal Incarnation","necromancy","","","sorcerer/wizard 7, witch 7","10 minutes","V, S, F (a gem worth at least 250 gp)","1","touch","","","one willing living creature and one humanoid corpse","1 week/level","0","0","none","no","Recorporeal incarnation effectively replaces the target living creature's body with that of the target corpse. The target corpse must be fresh-either dead for no more than 24 hours or appropriately preserved by an effect such as gentle repose. While casting the spell, you must remain in contact with the corpse while touching the living target with the focus item. As the spell is cast, the dead body's flesh unravels like ribbons to sheathe the living target, who must be within one size category of the corpse. While the spell is in effect, the focus item must remain within 30 feet of the target living creature.  The living target gains the physical appearance and size of the corpse, and gains its abilities as defined in alter self as well as any immunities, weapon proficiencies, weaknesses, and spell resistance the dead target had while living. The living target gains a +20 circumstance bonus on Disguise checks to impersonate the individual whose corpse is targeted by this spell. The disguise created by recorporeal incarnation lasts for a number of weeks equal to your caster level, or until the focus item is moved more than 30 feet away from the living target. When the effect ends, the living target returns to its normal form, sloughing off the corpse's flesh.  The greatest strength of recorporeal incarnation is the difficulty of detecting it as a disguise. If subjected to detect magic, the living target sheds no magical aura, though the focus item gives off an aura of strong necromantic magic. True seeing does not reveal the living target's true form, since the corpse's flesh magically obscures it. The spell detect undead and similar effects indicate the living target is an undead creature, but the target is not truly undead, and is not affected by any other effects that target undead creatures. Recorporeal incarnation does not disguise the target's alignment.  If the living target of recorporeal incarnation dies while the spell is in effect, the spell continues. Any raise dead or similar spell cast upon that target resurrects that target, not the corpse flesh. Since recorporeal incarnation destroys the majority of the target corpse's physical remains, the target corpse cannot be restored to life except by miracle, resurrection, true resurrection, or wish.  Recorporeal incarnation can be made permanent by a 15th-level caster using permanency with a material component worth 17,500 gp.","Inner Sea Intrigue"
"Rotting Alliance","necromancy","","curseUM, diseaseUM","cleric/oracle 8, druid 8, inquisitor 6, occultist 6, witch 8","1 standard action","V, S","0","close (25 ft. + 5 ft./2 levels)","","","one living creature/level, no two of which can be more than 60 feet apart","permanent","0","0","Fortitude negates","yes","You curse two or more creatures to sicken and waste away while in each others' company. Each target that fails a Fortitude save becomes cursed with a wasting sickness. The disease has no onset period, and those who contracted it must attempt a second Fortitude save immediately. A target that fails this second saving throw takes 1d6 points of Constitution damage and 1d6 points of Charisma damage. Every day thereafter, each target that was within 100 feet of another target during the previous 24 hours takes 1d6 points of Constitution damage and 1d6 points of Charisma damage (reroll to determine the specific amount of damage each day). A successful Fortitude save negates the damage for that day only.  A target cannot be healed of damage from this disease (naturally or by magic) while the target is within 100 feet of another target. If healed of such damage while away from other targets, a target might take damage again the day they reconvene. This disease is a curse, and can never be cured by successful saving throws. The spell can be ended on a single target only with a successful casting of remove curse followed by a successful casting of remove disease while the target is within 100 feet of at least one other target. When the curse remains on only one target, it ends automatically.","Inner Sea Intrigue"
"Sealed Sending","conjuration","creation","language-dependent","sorcerer/wizard 5","1 standard action","V, S","0","unlimited","","one nonmagical parchment with a written message","","1 hour/level or until discharged","0","0","none (harmless)","no (harmless)","You create a scroll bearing a message in any language you can speak, with a maximum length of 50 words. The scroll magically appears anywhere you have viewed at least once on the same plane of existence you are on now. When the spell ends or when the message has been read completely, the scroll disintegrates, leaving no trace. This spell cannot be detected, traced, or blocked by any spell of a lower level.","Inner Sea Intrigue"
"Searching Shadows","illusion","shadow","shadowUM","bard 2, sorcerer/wizard 2","1 standard action","V, S","0","medium (100 ft. + 10 ft./level)","","shadows in a 10-foot-radius spread","","concentration","0","0","Reflex partial","yes","Strands of shadow probe an area, searching for a creature or object you specify by shape, size, or texture. Each round, the shadows attempt a Perception check on the squares they touch with a total bonus equal to your caster level + your Charisma or Intelligence modifier, whichever is higher. You can move the shadows up to 30 feet or change the search criteria as part of concentrating on the spell. Whenever the shadows come into contact with a creature with spell resistance, you must attempt a caster level check to overcome its spell resistance. If you fail, the spell ends.  When the shadows locate a desired item or creature, you are aware of its shape and size and can order the shadows to try to seize it. If the shadows are seeking a creature, the area they cover becomes difficult terrain for that creature, and the creature must succeed at a Reflex saving throw or become entangled and unable to move. Changing the criteria of the creature or object sought or moving the shadows away from an entangled target frees it. If the target is an object carried by a creature, the shadows attempt a disarm or stealAPG combat maneuver check as appropriate, using the same modifier as for their Perception check. The shadows can pick up and move unattended, nonmagical objects that weigh up to 5 pounds.","Inner Sea Intrigue"
"Seeds Of Influence","enchantment","compulsion","emotionUM, mind-affecting","bard 3, medium 3, mesmerist 3, psychic 4, sorcerer/wizard 4, witch 4","1 standard action","S, M (a rose)","0","close (25 ft. + 5 ft./2 levels)","","","one creature","1 hour/level (D)","1","0","Will negates","yes","You leave a magical trace in the mind of a creature with an attitude of at least indifferent toward you. The target takes a cumulative -2 penalty on its Will save to negate the spell for each step by which its attitude is better than indifferent.  The target takes a -2 penalty on saving throws against divination spells you cast. You can target that creature with mind-affecting spells of a spell level lower than seeds of influence as if those spells were modified by Enlarge Spell (the modified spell doesn't take longer to cast and doesn't use a higher-level spell slot). Whenever the target succeeds at a saving throw against a divination or mind-affecting spell you cast, seeds of influence ends for that target. A creature can  be subject to only one seeds of influence spell at a time; later castings of seeds of influence remove any previous casting.","Inner Sea Intrigue"
"Seeds Of Influence, Greater","enchantment","compulsion","emotionUM, mind-affecting","bard 5, medium 4, mesmerist 5, psychic 7, sorcerer/wizard 7, witch 7","1 standard action","S, M (a rose)","0","close (25 ft. + 5 ft./2 levels)","","","one creature","1 day/level (D)","1","0","Will negates","yes","This spell functions as seeds of influence, except that if the target is protected by a spell that grants immunity, spell resistance, or a saving throw bonus against a divination or mind-affecting spell you cast on the target, you can attempt caster level checks to dispel each such effect before applying the effects of those protections against the spell. The DC of the caster level check to dispel each effect is equal to 11 + the effect's caster level. Such spells cast on the target while greater seeds of influence is active grant no protection against greater seeds of influence.","Inner Sea Intrigue"
"Seek Shelter","enchantment","compulsion","fear, mind-affecting","bard 4, cleric/oracle 5, inquisitor 4, mesmerist 4, psychic 5, sorcerer/wizard 5, summoner/unchained summoner 4, witch 5","1 standard action","V, S","0","close (25 ft. + 5 ft./2 levels)","","","all non-hostile creatures with 4 or fewer HD in a 30-ft. spread","1 hour/level (D)","1","0","Will negates (harmless)","yes","You send an empathic urge to seek safety both as fast as possible and in an orderly fashion, and to remain in such secure locations for the duration of the spell. Targets with 5 or more Hit Dice are unaffected. When you cast the spell, you can designate a fortified location-either general (such as ""indoors"") or specific (such as ""the local garrison"")-for the targets to attempt to reach. If you do not specify a location for the targets to retreat to, they attempt to find safety to the best of their ability. Affected creatures defend themselves normally but attack only if provoked.","Inner Sea Intrigue"
"Substitute Trail","transmutation","","","druid 4, ranger 4","1 standard action","V, S","0","","","","1 creature/level; see text","1 day/level (D)","1","0","none","no","This spell can affect any creatures with which you interacted in the last 24 hours. You alter the trails left by the chosen creatures, making it appear that another creature with which you are familiar left the trail instead (you must have met the creature with which you are familiar). If a tracker exceeds the DC of the skill check to follow the trail by an amount equal to  your caster level, the tracker recognizes that the trail has been manipulated by this spell, although it cannot see the trail's true nature unless it uses magical means, such as true seeing.","Inner Sea Intrigue"
"Transfiguring Touch","transmutation","","","alchemist 5, occultist 6, sorcerer/wizard 6","1 standard action","V, S, M (alchemical reagents worth 1 gp or the value of the created material, whichever is more)","1","touch","","","object touched, up to 1 cubic foot per level","instantaneous","0","0","none","no","You create an alchemical residue on your hands that gradually converts a touched, unattended, nonmagical object into iron, paper, or wood (your choice). The spell converts at most 1 cubic foot of material per caster level you have; if the object is larger than the maximum volume, the transfiguration stops once that amount of matter has been converted. If your caster level is at least 14th, you can opt to create lead. If your caster level is at least 19th, you can opt to create precious metals. If you create a precious metal, you must use an equivalent value of alchemical reagents as a material component (5 sp per pound of copper, 5 gp per pound of silver, 50 gp per pound of gold, 500 gp per pound of platinum).","Inner Sea Intrigue"
"True Skill","divination","","","alchemist 1, bard 1, magus 1, medium 1, psychic 1, sorcerer/wizard 1","1 standard action","S, V","0","personal","","","you","1 minute/level","0","0","","","When faced with an important situation, you grant yourself a magical edge to ensure your success. When casting this spell, select one skill for which you can attempt a skill check. The next time you attempt a skill check using the selected skill (before the spell's duration ends), you gain an insight bonus on the check equal to 1/2 your caster level (minimum 1).","Inner Sea Intrigue"
"Violent Accident","transmutation","","curseUM","cleric/oracle 2, mesmerist 2, occultist 2, witch 2","1 standard action","V, S","0","long (400 ft. + 40 ft./level)","","","one creature","1 day or until discharged","0","0","Reflex half; see text","yes","You curse the target to suffer a violent accident  within the next 24 hours. You have no control over the form the accident takes or when it strikes. The target can avoid being cursed with spell resistance when you cast the spell, but otherwise receives no saving throw. Regardless of the accident's nature, it is magically empowered to deal an amount of damage equal to 1d8 x your caster level (maximum 5d8 points of damage), and the damage is of a type appropriate to the source of damage (such as fire for an explosion or bludgeoning for a falling object). When the accident occurs, the target can attempt a Reflex saving throw to reduce the damage by half. Although others might be surprised or inconvenienced by the accident, it damages only the target.","Inner Sea Intrigue"
"Wandering Trail","transmutation","","","druid 6","1 standard action","V, S","0","1 mile/level","","","up to one creature/level within 180 feet","1 day/level (D)","1","0","none","no","You cause the trail left by the targets within range to automatically reroute, potentially taking any course within the area. Your modification of the trail within the spell's area can result in a trail at least half the original length or up to twice the original length. If the trail continues beyond the spell's range, you must leave it connecting at that point on the edge of the spell's range. If a tracking creature exceeds the DC of the skill check to follow the trail by an amount equal to your caster level, the tracker recognizes that the trail has been manipulated by this spell, although it cannot see the trail's true nature unless it uses magical means, such as true seeing.","Inner Sea Intrigue"
"Heretic's Tongue","enchantment","","mind-affecting","cleric/oracle 5, inquisitor 5, mesmerist 6","1 standard action","V, S","0","close (25 ft. + 5 ft./2 levels)","","","living creature","1 round/level","0","0","Will negates","yes","You fill your target's mind with blasphemous knowledge. If the target fails its saving throw, it cannot cast spells or use spell-like abilities for the duration of the spell. Divine spellcasters whose power derives from the worship of a single deity (most clerics, paladins, and warpriests) have the potential to suffer worse. When targeting a divine spellcaster, you can designate an alignment. If the named alignment coincides with either the spellcaster's alignment or that of her deity, the divine spellcaster loses access to all supernatural and spell-like class abilities granted by the associated class for the spell's duration-blessings, domain powers, channel energy, smite evil, etc.  Those affected by this spell can end the effect early by choosing to release the blasphemies in a litany of screamed curses and heretical decadences. The creature is effectively paralyzed for half the spell's duration, and each ally within 50 feet must succeed at a Will saving throw (equal to this spell's save DC) or be shaken until the litany ends. If the creature chooses to do this, it cannot end the litany of blasphemies early. A creature that succeeds at its saving throw to avoid being shaken by its ally's blasphemous litany is immune to the litany's effects and need not attempt additional saves on subsequent rounds.","AP 107"
"Watchful Animal","divination","scrying","","druid 4, ranger 4, shaman 4, sorcerer/wizard 4, witch 4","10 minutes","V, S, M/DF (a desiccated fly)","0","medium (100 ft. plus 10 ft./level)","","magical sensor","","10 minutes/level","0","0","none","no","You place a scrying sensor on your animal companion or familiar. This allows the animal companion or familiar to function as if it were an insect summoned by the greater insect spyUI spell. The animal companion or familiar does not change shape, nor does it lose the ability to make its own decisions, but it receives orders and gives answers as per insects summoned by that spell, and you can sense its direction and distance and receive sensory input from it as with that spell.","Spymaster's Handbook"
"Trial By Fire","evocation","","fire","antipaladin 3, cleric/oracle 3, inquisitor 3, paladin 3","1 standard action","V, S, DF","0","touch","","","creature touched","instantaneous","0","0","None","yes","You test a creature's purity of convictions by exposing it to a sheet of divine fire. Unless the target's alignment is within one step of your deity's, the spell deals 1d6 points of damage per 2 caster levels (maximum 5d6 points of damage). Half the damage is fire damage, but the other half results directly from divine power and is therefore not subject to being reduced by resistance to fire-based attacks. Additionally, if the target has an element of its alignment that is in direct opposition to your (chaos opposes law and evil opposes good), you can also attempt an Intimidate check to demoralize the target as a free action.","Spymaster's Handbook"
"Claim Identity","transmutation","polymorph","","alchemist 3, antipaladin 3, bard 3, druid 4, inquisitor 3, shaman 4, sorcerer/wizard 4, witch 3","1 standard action","V, S, M (a needle and thread)","0","touch","","","humanoid creature touched","1 hour/level","0","0","Fortitude negates","yes","You steal the target's face, transforming yourself into a flawless imitation of it. All of the target's facial features, vocal cues, and identifying physical traits change, transforming it into an unremarkable member of its race and gender. You transform into a perfect likeness of the target's true form, as if affected by alter self, and gain a +10 bonus on Disguise checks to impersonate the original subject of this spell; you take no penalties on this check if the original target is of a different race, age, size, or gender.  Claim identity prevents any other polymorph effects from restoring the target's true face for the spell's duration, though the target can still assume other forms or faces via magic or any natural shapechanging ability.","Spymaster's Handbook"
"Claim Identity, Greater","transmutation","polymorph","","alchemist 5, antipaladin 4, bard 5, druid 6, inquisitor 5, shaman 6, sorcerer/wizard 6, witch 5","1 standard action","V, S, M (a silver needle costing 100 gp)","1","touch","","","humanoid creature touched","1 hour/level","0","0","Fortitude negates","yes","This spell functions as per claim identity, except it transforms its target into  a helpless, inanimate porcelain mask for the spell's duration. The target remains aware of everything it can see or hear while transformed. The target can't speak or move, but can still take purely mental actions (such as casting certain spells) or be targeted by spells that affect its mind.  Any creature donning this mask is transformed into a flawless imitation of the spell's target, as if affected by claim identity, and reverts to its natural form upon removing the mask. Any damage dealt to the mask immediately ends this spell.","Spymaster's Handbook"
"Egorian Diplomacy","enchantment","compulsion","mind-affecting","bard 1, cleric/oracle 1, inquisitor 1, magus 1, mesmerist 1, psychic 1","1 standard action","V, S, M (a bent coin)","0","close (25 ft. + 5 ft./2 levels)","","","one creature","instant; see text","0","0","Will negates","yes","As part of casting this spell, you can attempt a single Intimidate skill check to make a target act friendly toward you. If you succeed, the target assists you normally, but Egorian diplomacy clouds the memory of any threats or pressure you applied. The target remembers assisting you, but can't remember why, and its attitude toward you doesn't worsen as a result of being intimidated.  Whether a creature fails or succeeds at its saving throw, it becomes immune to further castings of Egorian diplomacy for 24 hours.","Spymaster's Handbook"
"Garrulous Grin","necromancy","","fear, mind-affecting","antipaladin 2, bard 2, inquisitor 2, mesmerist 2, psychic 2, shaman 2, spiritualist 2, witch 3","1 round","S","0","close (25 ft. + 5 ft./2 levels)","","","one creature","1 hour/level (D)","1","0","Will negates","yes","This Nidalese spell plants a seed of supernatural fear deep in a subject's mind, causing self-doubt, stuttering, and evasiveness. Affected creatures have difficulty meeting anyone's gaze and seem dishonest or guilty. The target takes a -4 penalty on Bluff and Diplomacy checks to  convince another of the truth of her words, and on Diplomacy or Intimidate checks to influence another creature's attitude.","Spymaster's Handbook"
"Insect Scouts","divination","","","antipaladin 4, bard 4, druid 2, inquisitor 3, psychic 4, ranger 2, shaman 2, sorcerer/wizard 3, summoner/unchained summoner 3, witch 3","1 round","S, M (a drop of honey)","0","close (25 ft. + 5 ft./2 levels)","","one insect scout/4 levels","","1d6 hours, plus 1 hour/level; see text","0","0","none","no","A favorite in the creaking courts of Ustalav, insect scouts summons one or more vermin to investigate a single location or building you can see. Your scouts must spend 1d6 hours investigating the target location, but need no oversight. When done, they return unerringly to you with their findings, traveling up to 1 mile per caster level you have to rejoin their master. Each insect's size is Fine. Each insect has 1 hit point, AC 20 (+2 Dexterity, +8 size), a movement speed of 5 feet, a climb speed of 5 feet, and a fly speed of 20 feet (perfect maneuverability). The insects use your saving throw bonuses, have a total Perception skill bonus equal to 5 + 1/2 your caster level, and can't attack. Because of their incredibly small size and magical nature, they can attempt Stealth checks to avoid being noticed even if they lack a source of cover or concealment, and they have a total Stealth skill bonus equal to 18 + 1/2 your caster level.  Each scout that returns passes along memories of specific structural flaws, defenses, and alarms, granting you the ability to reroll one failed skill check per scout, as long as the skill check involves that specific location's layout, such as a Stealth check to sneak in, a Disable Device check to silence an alarm, or a Perception check to notice a trap. If even one scout returns, you also gain a rough understanding of the building's layout (at least, any portions your scouts could access). All insight (and the associated rerolls) fades 1 hour per caster level you have after the scouts return. Your insects remember nothing about creatures, and so provide no information about guardians or any conversations they may overhear.","Spymaster's Handbook"
"Passing Fancy","enchantment","compulsion","mind-affecting","bard 2, mesmerist 2, psychic 2, sorcerer/wizard 2, witch 2","1 standard action","V, S","0","close (25 ft. + 5 ft./2 levels)","","","one living creature","4d4 rounds (D)","1","0","Will negates","yes","Taldor's infamous Lion Blades imported this spell from the ninja clans of Minkai, and both groups use it to great effect when maneuvering among the shallow upper classes. When you cast the spell, you dictate one specific topic or recent event and instill a magical obsession with that subject within the target. An affected creature becomes fascinated by the topic, and becomes  completely focused on discussing the event with anyone nearby, possibly wandering off or distracting unaffected creatures. Passing fancy has no effect on a creature with an Intelligence of 2 or less.  Because the target talks and interacts with its usual cadence, onlookers take a -10 penalty on Sense Motive checks to notice that anything is amiss with the target's behavior.","Spymaster's Handbook"
"Passing Fancy, Mass","enchantment","compulsion","mind-affecting","bard 4, mesmerist 4, psychic 5, sorcerer/wizard 5, witch 5","1 standard action","V, S","0","close (25 ft. + 5 ft./2 levels)","","","one living creature/level, no two of which can be more than 30 ft. apart","4d4 rounds (D)","1","0","Will negates","yes","This spell functions as per passing fancy except as noted above.","Spymaster's Handbook"
"Scribe's Binding","transmutation","polymorph","","occultist 6, sorcerer/wizard 9, witch 9","1 standard action","V, S, F (a book bound in precious metals and treated with rare oils, worth 1,000 gp per HD of the target)","1","close (25 ft. + 5 ft./2 levels)","","","creature touched","permanent","0","0","Fortitude negates","yes","Hermea's benevolent Council of Enlightenment uses this spell to humanely preserve their society's greatest minds from the ravages of time, though it has seen far more sinister employment when put to use by other organizations that have since discovered its utility. This spell binds a single creature into a prepared book, sustaining it in suspended animation and filling the book with its experience and knowledge. The tome weighs 10 pounds and has one page for every day of the subject's life. The cover and binding transform to reflect the subject's appearance, interests, and tastes. Every thought and memory-including those the target may have forgotten long ago-are perfectly transcribed within the enchanted pages, penned in excruciating detail in the language that the creature was thinking or speaking in when the event occurred. If a memory includes dialogue in a language the subject didn't understand, that dialogue is reproduced phonetically, and must be translated by a reader who knows that language. Any alterations to a subject's memories-such as by a modify memory spell-appear in a subtly different script; a successful DC 35 Linguistics check is needed to identify this.  Spells that modify or remove text-such as erase or secret page-also affect the target's memory if they persist after its release. Modify memory can be used to repair any changes to its original state, or alter the accounts recorded within the book. A creature imprisoned by scribe's binding automatically fails any saving throws against effects to change or modify its memories.  A target bound by this spell can be freed by only freedom, miracle, or wish. Polymorph any object restores the target's normal form for 24 hours. Scribe's binding makes the imprisoning tome supernaturally durable (hardness 20, 10 hp per HD the imprisoned creature had). Destroying the tome immediately slays the creature imprisoned within.","Spymaster's Handbook"
"Apsu's Shining Scales","evocation","","draconic, good","alchemist 3, bloodrager 3, medium 3, sorcerer/wizard 3","1 standard action","V, S, M (a drop of mercury)","0","personal","","","you","1 minute/level","0","0","Will negates (harmless)","no","You envelop your body with silver radiance that manifests as scales surrounding your body, granting you a +5 armor bonus to your AC and causing your natural attacks and unarmed strikes to bypass damage reduction as if they were good and silver weapons.  Whenever you attack with a breath weapon (including effects that are similar to a dragon's breath weapon, such as an elixir of dragon breath or the dragon's breathAPG spell), you can discharge the Apsu's shining scales spell as a swift action in order to infuse your breath with silver light, causing any evil creature caught within the area of the breath to take a -4 penalty on its Reflex save and to lose the benefits of the evasion ability against that breath weapon attack. Evil creatures with improved evasion are instead treated as if they had only evasion when attempting to save against this breath weapon attack.  Clerics, inquisitors, oracles, paladins, and warpriests who worship Apsu add Apsu's shining scales to their class spell lists as a 3rd-level spell.","Legacy Of Dragons"
"Dahak's Release","enchantment","compulsion","draconic, evil, mind-affecting","mesmerist 5, occultist 5, shaman 5, sorcerer/wizard 5, witch 5","1 standard action","V, S, M (a dried drop of blood)","0","touch","","","creature touched","1 round/level","0","0","Will negates","yes","You unleash all the target's anger and destructive urges, causing it to fly into a violent bloodlust. The target attacks creatures as determined by the following table. If a creature is killed or the target is for some reason unable to effectively attack it, roll on the table again to select a new action for the target.  d% Behavior  1-25 Target attacks the creature nearest to it.  26-75 Target attacks its nearest ally.  76-100 Target always attacks the last creature to attack it.  Beginning on its next turn, the target attacks the subject determined by the chart with a melee weapon, natural weapon, or supernatural ability that deals damage. If necessary, it moves to or charges to the subject in order to make this attack. If it is unable to reach its subject on its next turn, the target uses its turn to get as close as possible to the subject of its bloodlust. The target gains a +2 morale bonus on attack and damage rolls, and cannot use any Charisma-, Dexterity-, or Intelligence-based skills (except Acrobatics, Fly, Intimidate, and Ride) or any abilities that require patience or concentration. This spell is otherwise treated as confusion and rage-any creature immune to confusion or rage is immune to this spell, and any ability or effect that ends confusion or rage (such as calm emotions) can end this spell.  Antipaladins, bloodragers, clerics, and inquisitors who worship Dahak add Dahak's release to their spell lists as a 4th-level spell.","Legacy Of Dragons"
