"name","school","subschool","descriptor","spell_level","casting_time","components","costly_components","range","area","effect","targets","duration","dismissible","shapeable","saving_throw","spell_resistance","description","source"
"Weaponwand","transmutation","","","bard 1, cleric/oracle 1, inquisitor 1, magus 1","1 round","V, S, F (a magic wand)","0","touch","","","one weapon","1 minute/level","0","0","Will negates (harmless, object)","yes (harmless, object)","When you cast this spell on a weapon, you cause a portion of the weapon to open like the skin of a partially peeled apple, revealing a space large enough to insert a single wand within.  As part of the spell's casting, you can insert a single wand into the weapon, at which point the weapon returns to its original form with the wand held inside of it without negatively impacting the weapon's integrity. For the spell's duration, a character who wields the transmuted weapon is also considered to be wielding the wand as well. You can attack normally with the weapon or use the weapon as if it were the encased wand. If the effect created by the wand requires an attack roll to successfully strike a foe, you may make the attack roll as if you were making an attack with the weapon at its highest bonus (including any bonuses the weapon would normally receive) rather than just a normal attack with the wand-doing so does not allow you to add the weapon's damage to the wand's attack roll, but instead allows you to use your skill with the weapon to boost your chance of hitting with the spell.  At the end of the spell's duration, the encased wand is ejected from the weapon. If you have a free hand, you may catch the weapon as a free action; otherwise, the wand drops to the ground. If the weapon housing the wand is broken or destroyed during the duration of weaponwand, the encased wand is similarly broken or destroyed.","Inner Sea Magic"
"Zone of Foul Flames","transmutation","","","druid 4","1 standard action","V, S, M (a sliver of tree bark from a burnt tree from the Uskwood)","0","close (25 ft. + 5 ft./2 levels)","20-ft.-radius spread","","","1 minute/level","0","0","Will negates","yes","The twisted druids of the Uskwood forsook fire in ages past for the glory of Zon-Kuthon. Despite this aversion, these servants of Nidal know well the sting of flame, and have learned to turn it back on those that wield it. This spell creates a zone where magical fire effects twist and lash out against those who create the effects. A zone of foul flames looks unremarkable to the casual observer, but a Perception check (DC = 20 + the caster's level) reveals a faint rippling effect in the area, as if of heat distortions in the air.  Whenever a creature casts a spell with the fire descriptor or activates a magical fire effect (as from a magic item or a special attack) while that creature is located in a zone of foul flames, that creature takes full fire damage from the effect.  If the effect allows a saving throw to reduce the damage, the victim may attempt the same saving throw to reduce the damage. All creatures in a zone of foul flames gain a +4 circumstance bonus on all saving throws against fire effects, except for those made by a creature attempting to save against fire damage from his own magic. Nonmagical fire in a zone of foul flames burns half as brightly but is otherwise not affected.","Inner Sea Magic"
"Ablative Barrier","conjuration","creation","force","alchemist 2, magus 2, sorcerer/wizard 3, summoner 2, bloodrager 2, occultist 2, psychic 3, unchained summoner 3","1 standard action","V, S, M (a piece of metal cut from a shield)","0","touch","","","creature touched","1 hour/level or until discharged","0","0","Will negates (harmless)","no","Invisible layers of solid force surround and protect the target, granting that target a +2 armor bonus to AC. Additionally, the first 5 points of lethal damage the target takes from each attack are converted into nonlethal damage. Against attacks that already deal nonlethal damage, the target gains DR 5/-. Once this spell has converted 5 points of damage to nonlethal damage per caster level (maximum 50 points), the spell is discharged.","Ultimate Combat"
"Absorb Toxicity","necromancy","","","alchemist 3, druid 4, sorcerer/wizard 5, witch 4, psychic 5","1 standard action","V, S, M (a thorn from a poisonous plant)","0","personal","","","you","10 minutes/level or until discharged","0","0","see text","no","You absorb the toxicity of your surroundings, becoming toxic as a result. While under the effect of this spell, you are immune to diseases and poisons with which you come into contact. When you are exposed to a disease or poison, you can choose to absorb it. Doing so ends the immunity due to this spell to any disease and poison other than the one you absorbed. You remain immune to the new affliction until this spell ends. Casting absorb toxicity on yourself a second time does not allow you to absorb a second toxin, but instead resets the duration of the effect to its full 10 minutes/level.  While you have a disease or poison absorbed, you can use a melee touch attack to transfer that affliction to another creature. A missed attack does not discharge the spell, and you can try to transfer the affliction again in subsequent rounds. If you hit, this spell is discharged, and your target must make a saving throw against the transferred affliction (DC equal to this spell's save DC or the affliction's save DC, whichever is higher) or suffer its effect or initial effect immediately. The target then continues to suffer from the affliction's normal effects.  If the spell's duration expires before you have transferred the affliction, you are exposed to any absorbed poison or disease as if you had transferred it to yourself, but you gain a +2 bonus on saves against that particular instance of the poison or disease.","Ultimate Combat"
"Abundant Ammunition","conjuration","summoning","","bard 1, cleric/oracle 1, ranger 1, sorcerer/wizard 1, psychic 1","1 standard action","V, S, M/DF (a single piece of ammunition)","0","","","","one container touched","1 minute/level","0","0","none","no","When cast on a container such as a quiver or a pouch that contains nonmagical ammunition or shuriken (including masterwork ammunition or shuriken, but not special materials, alchemical attributes, or nonmagical treatments on the ammunition), at the start of each round this spell replaces any ammunition taken from the container the round before. The ammunition taken from the container the round before vanishes. If, after casting this spell, you cast a spell that enhances projectiles, such as align weapon or greater magic weapon, on the same container, all projectiles this spell conjures are affected by that spell.","Ultimate Combat"
"Adjuring Step","abjuration","","force","alchemist 1, bard 1, magus 1, sorcerer/wizard 1, occultist 1, psychic 1","1 standard action","V, S, M (a rabbit's foot)","0","personal","","","you","1 round/level or until discharged","0","0","","","This spell creates a subtle and complicated force effect that is most effective when used by a still or slow-moving spellcaster or formula user. While you are subject to this spell, you can take two 5-foot steps each round and still cast spells and use spell-like abilities without provoke attacks of opportunity. This spell automatically discharges as soon as you make an attack, cast a harmful spell against another creature, or move more than 5 feet with a single move action. If the action that discharges the spell also provokes attacks of opportunity, that action still provokes attacks of opportunity as normal.","Ultimate Combat"
"Adoration","enchantment","","emotion, mind-affecting","bard 1, sorcerer/wizard 2, witch 2, psychic 2, mesmerist 1","1 standard action","V, S","0","close (25 ft. + 5 ft./2 levels)","","","one creature","1 minute/level","0","0","Will negates (harmless)","yes","The target of this spell is the subject of adoration by those whom it tries to affect with Diplomacy or during performance  combat. If the target is out of combat, it receives a +2 morale bonus on all Diplomacy checks it makes to influence creatures. If the creature is engaged in performance combat (see page 153), the target gains a +2 morale bonus on all performance combat checks.","Ultimate Combat"
"Air Bubble","conjuration","creation","","cleric/oracle 1, druid 1, ranger 1, sorcerer/wizard 1, witch 1, psychic 1","1 standard action","S, M/DF (a small bladder filled with air)","0","touch","","","one creature or one object no larger than a Large two-handed weapon","1 minute/level","0","0","Will negates (harmless)","yes (harmless)","Air bubble creates a small pocket of breathable air that surrounds the touched creature's head or the touched object. The air bubble allows the creature touched to breathe underwater or in similar airless environments, or protects the object touched from water damage.  A firearm within an air bubble can be loaded-assuming the black powder comes from a powder horn, a cartridge, or some other airtight protective device-and fired. When shooting such a firearm underwater, the shot still takes the standard -2 penalty on attack rolls for every 5 feet of water the bullet passes through, in addition to normal penalties due to range. If a firearm within the air bubble explodes, the explosion occurs normally.","Ultimate Combat"
"Air Walk, Communal","transmutation","","air","alchemist 5, cleric/oracle 5, druid 5, occultist 5","1 standard action","V, S, DF","0","touch","","","creatures touched","10 min./level","0","0","none","yes (harmless)","This spell functions like air walk, except divide the duration in 10-minute intervals among the creatures touched.","Ultimate Combat"
"Animal Aspect","transmutation","polymorph","","alchemist 2, magus 2, druid 2, ranger 2, sorcerer/wizard 2, bloodrager 2, psychic 2","1 standard action","V, S, M/DF (a part of the animal)","0","personal","","","you","1 minute/level (D)","1","0","none","yes (harmless)","You gain some of the beneficial qualities of an animal. Your base form is largely unchanged and your size is unaltered, but some of your body parts are altered. Armor or gear you are wearing adjusts to your new shape for the duration of the spell. When you cast animal aspect, choose one of the following animals to gain the associated benefits. You can only have one animal aspect or greater animal aspect spell active on you at a time.  Frog: Your legs become elongated and muscular. You gain a +4 competence bonus on Acrobatics checks, and you always jump as if you had a running start.  Gorilla: Your arms become long, flexible, and strong like those of a great ape. Your unarmed damage die type increases by one step, and you gain a +4 competence bonus on combat maneuver checks when making the grapple or reposition combat maneuver.  Monkey: Your hands and arms become dexterous like those of a simian. You gain a +4 competence bonus on Climb checks, and you can throw objects as if you had the Throw Anything feat.  Otter: Your hands and feet gain webbing, and your lungs gain capacity, allowing you to move through the water with ease. You gain a Swim speed equal to half your speed, and all the benefits of having a swim speed. Additionally, you can hold your breath for 4 rounds per point of Constitution before being forced to make Constitution checks to keep holding your breath.  Raccoon: Your hands become extremely dexterous, and your feet become padded. You gain a +2 competence bonus on Disable Device, Sleight of Hand, and Stealth checks.  Raptor: Your legs become built for running speed, like those of a deinonychus. You gain a enhancement bonus of +20 feet to your base speed.  Tree Lizard: Your hands and feet gain climbing claws and climbing pads. You gain a climb speed equal to half your normal speed and all the benefits of having a natural climb speed.","Ultimate Combat"
"Animal Aspect, Greater","transmutation","polymorph","","alchemist 3, magus 3, druid 3, ranger 3, sorcerer/wizard 4, bloodrager 3, psychic 4","1 standard action","V, S, M/DF (a part of the animal)","0","personal","","","you","1 minute/level (D)","1","0","none","yes (harmless)","This spell functions like animal aspect, except you can either gain two aspects at once or one aspect that adds effects to the aspects that animal aspect grants, as described below.  Frog: You gain a Swim speed equal to half your normal speed, and all the benefits of having a swim speed.  Gorilla: You gain a +2 competence bonus on Perception checks, and a +1 competence bonus on Fortitude saves.  Monkey: You gain a +4 competence bonus on Acrobatics checks.  Otter: Your swim speed increases to your full normal speed, and you need not make concentration checks to cast spells underwater.  Raccoon: Your competence bonuses on Disable Device, Sleight of Hand, and Stealth checks increase to +4.  Raptor: Your enhancement bonus to speed increases to +30 feet, and you gain the benefit of the Run feat.  Tree Lizard: You gain a +4 competence bonus on Stealth checks.","Ultimate Combat"
"Ant Haul, Communal","transmutation","","","alchemist 2, cleric/oracle 2, druid 2, ranger 2, sorcerer/wizard 2, summoner/unchained summoner 2, occultist 2, psychic 2","1 standard action","V, S, M/DF (a small pulley)","0","touch","","","creatures touched","2 hours/level","0","0","Fortitude negates (harmless)","yes (harmless)","This spell functions like ant haul (see page 202 of the Pathfinder RPG Advanced Player's Guide), except you may divide the duration in 2-hour intervals among the creatures touched.","Ultimate Combat"
"Arcane Cannon","transmutation","","","sorcerer/wizard 7","1 round","V, S, F (an ornate miniature cannon forged with a drop of your blood that costs 5,000 gp)","1","close (25 ft. + 5 ft./2 levels)","","one magically animated cannon","","1 round/level","0","0","none","no","Your focus becomes a Medium arcane cannon that appears in an unoccupied square within the spell's range. If no unoccupied square is within range, the spell fails. The cannon comes into existence loaded. Each round thereafter, the cannon can either fire or load. A cannon must be loaded to fire. You do not need to supply ammunition for the cannon.  On your turn, you can spend a move action to direct the cannon to wheel itself to a new location, moving the cannon up to 20 feet. If the arcane cannon ever leaves your line of sight, it winks out of existence, and the spell's duration ends.  The cannon has a range increment of 50 feet. It targets touch attack in the first range increment, and it has no misfire chance.  The cannon acts as a weapon with the conductive special weapon ability (see page 286 of the Advanced Player's Guide), which you can use to channel your spell-like or supernatural abilities as long as you are within the range of arcane cannon. The cannon's attack bonus is equal to your caster level + your Intelligence bonus or your Charisma bonus (for wizards or sorcerers, respectively) with an additional +1 per four caster levels (maximum +5 at 20th level). On a hit, the cannon deals 4d10 damage. The arcane cannon attacks have a critical modifier of x4.  The cannon has AC 10, hardness 10, and 80 hit points. If the cannon is subject to a spell or effect that requires a save, it uses your saving throw modifiers. The cannon never provokes attacks of opportunity. If the cannon is destroyed, so is your focus.","Ultimate Combat"
"Bestow Weapon Proficiency","enchantment","compulsion","mind-affecting","alchemist 2, antipaladin 2, cleric/oracle 2, magus 2, inquisitor 2, paladin 2, sorcerer/wizard 2, witch 2, occultist 2, psychic 2, medium 2","1 standard action","V, S, M (pieces of shaved metal)","0","close (25 ft. + 5 ft./2 levels)","","","one creature","1 minute/level","0","0","Will negates (harmless)","yes (harmless)","You bestow the subject with the ability to use a single type of weapon he is not proficient in as if he were proficient with that weapon. The weapon can be of any type, including an exotic weapon, but the subject of the spell must be holding the weapon.","Ultimate Combat"
"Blistering Invective","evocation","","fire, language-dependent","alchemist 2, bard 2, inquisitor 2, mesmerist 2","1 standard action","V, S","0","personal","30-ft. radius","","","instantaneous","0","0","Reflex partial, see text","special, see below","You unleash an insulting tirade so vicious and spiteful that enemies who hear it are physically scorched by your fury. When you cast this spell, make an Intimidate check to demoralize each enemy within 30 feet of you (see page 99 of the Pathfinder RPG Core Rulebook). Enemies that are demoralized this way take 1d10 points of fire damage and must succeed at a Reflex save or catch fire. Spell resistance can negate the fire damage caused by this spell, but does not protect the creature from the demoralizing effect.","Ultimate Combat"
"Bowstaff","transmutation","","","inquisitor 1, paladin 1, ranger 1, occultist 2","1 swift action","V","0","personal","","","one weapon (bow)","1 round/level (D)","1","0","Will negates (harmless, object)","yes (harmless, object)","The bow that is touched takes on the rigidity and toughness of forged steel, allowing it to be used as a melee weapon. The spell allows a shortbow to be used as a club or a longbow to be used as a quarterstaff, although the bow retains its normal hit points and hardness. The bow's enhancement bonus, if any, applies on melee attack and damage rolls. Additional weapon special weapon qualities also apply to melee attacks if such qualities can be added to a melee weapon.","Ultimate Combat"
"Brow Gasher","necromancy","","","inquisitor 2, magus 2, ranger 2, sorcerer/wizard 2, bloodrager 2, occultist 2","1 standard action","V, S","0","touch","one slashing melee weapon touched","","","1 round/level or until discharged","0","0","Will negates (harmless, object)","yes (harmless, object)","You imbue a slashing melee weapon with the ability to deal a gruesome head wound. When the target weapon hits a living creature, in addition to the normal effects of that hit, the wielder can discharge this spell as a free action to open a gash on the target's forehead that deals bleed damage equal to half your caster level. At the start of each of the target's turns, when it takes bleed damage, it also takes a cumulative -1 penalty on all attack rolls. When that penalty reaches -3, the target also treats all targets as having concealment (20% miss chance). When the penalty reaches -5, the target is blinded. Stopping the bleed damage ends the effects this spell imposes on the bleeding creature. A target that is immune to bleed damage is also immune to all this spell's effects.","Ultimate Combat"
"Bullet Shield","abjuration","","","alchemist 2, sorcerer/wizard 2, bloodrager 2, occultist 2, psychic 2","1 standard action","V, S, M (a bullet)","0","touch","","","creature touched","10 minutes/level (D)","1","0","Will negates (harmless)","yes (harmless)","The warded creature gains a +4 deflection bonus to AC against firearm and ranged attacks, with an additional +1 to the bonus for every five caster levels you have (to a maximum of +8 at 20th level). Though the spell is called bullet shield, it also grants this protection from attacks made from firearms with the scatter weapon quality.","Ultimate Combat"
"Burst of Speed","transmutation","","","alchemist 3, antipaladin 3, magus 3, inquisitor 3, paladin 3, ranger 3, bloodrager 3, psychic 3, medium 3","1 swift action","V","0","personal","","","you","see text","0","0","","","Until the end of your turn, you gain a +20-foot bonus to speed (or +10-foot bonus if you are wearing Medium or Heavy armor), your movement does not provoke attacks of opportunity, and you can move through the space of creatures that are larger than you are, but you cannot end your movement this round in a space occupied by a creature.","Ultimate Combat"
"Caging Bomb Admixture","evocation","","force","alchemist 6","1 standard action","V, S","0","personal","","","you","1 round/level","0","0","","","Upon drinking an extract created with this formulae, you make a significant change to your magical reserve that modifies the nature of all bombs you create and throw during this extract's duration. This effect on your magical reserve has no effect on any discoveries that you use to modify your bombs, but you can only have one admixture effect (formulae with the word ""bomb admixture"" in its title) active at a time. If you drink another bomb admixture, the effects of the former bomb admixture end and the new one becomes active.  When you throw a bomb and hit a direct target, it creates an invisible cubical prison composed of a solid wall of force.  The prison is as large as the splash area of the bomb that you threw, and traps any creature that is entirely inside the area.  Creatures within the area are caught and contained unless any creature within the splash radius is too big to fit inside, in which case the effect automatically fails. Teleportation and other forms of astral travel provide means for escape, but the force walls extend into the Ethereal Plane, blocking ethereal travel.  Like a wall of force, the cage created by the caging bomb admixture resists dispel magic, although a mage's disjunction still functions. The walls of the cage can be damaged by spells as normal, except for disintegrate, which automatically destroys the cage. The walls of this cage can be damaged by weapons and supernatural abilities, but the cage has a hardness of 20 and a number of hit points equal to 20 per alchemist level.  Contact with a sphere of annihilation or a rod of cancellation instantly destroys this cage.  When using caging bomb admixture, an alchemist can only have one cage in effect at a time. If the alchemist throws another bomb during the duration of caging bomb admixture, any other cage created by the earlier admixture ends, and a new one is created. When the duration of the caging bomb admixture ends, so does any remaining cage created by this admixture's effect.","Ultimate Combat"
"Certain Grip","transmutation","","","alchemist 2, druid 2, sorcerer/wizard 2, bloodrager 2, occultist 2","1 standard action","V, S, M/DF (a tiny ball of tar)","0","touch","","","creature touched","10 minutes/level (D)","1","0","Will negates (harmless)","yes (harmless)","The subject's grip and footing become sure, granting a +4 competence bonus on Climb checks, on Acrobatics checks to balance, and to CMD against bull rush, drag, reposition, and trip attempts. While affected by this spell, the target is also immune to the disarm combat maneuver.","Ultimate Combat"
"Chain of Perdition","evocation","","force","cleric/oracle 3, sorcerer/wizard 3, bloodrager 3, psychic 3","1 standard action","V, S, M/DF (chain link)","0","close (25 ft. + 5 ft./2 levels)","","10-ft. chain","","1 round/level (D)","1","0","none","yes","A floating chain of force with hooks at each end appears within an unoccupied space of your choosing within range. This chain is a Medium object that has a 10-foot reach. Physical attacks cannot hit or harm the chain of perdition, but dispel magic, disintegrate, a sphere of annihilation, or a rod of cancellation affects it normally. The chain's AC against touch attacks is 10 + your Charisma modifier (sorcerer), Intelligence modifier (wizard), or Wisdom modifier (cleric).  The chain can perform the dirty trick (blind or entangle), drag, reposition, and trip combat maneuvers, using your caster level in place of your Combat Maneuver Bonus, and your Charisma modifier (sorcerer), Intelligence modifier (wizard), or Wisdom modifier (cleric) in place of your Strength or Dexterity modifier. The chain does not provoke attacks of opportunity for making combat maneuvers. It suffers no penalty or miss chance due to darkness, invisibility, or other forms of concealment.  As a move action, you can move the chain up to 30 feet. If the chain goes beyond the spell's range or out of your sight, it returns to you.  If a creature that the chain attacks has spell resistance, you must make a caster level check (1d20 + caster level) against that spell resistance the first time the chain performs a successful maneuver against that creature. If the chain is successfully resisted, the spell is dispelled. If not, the weapon has its normal full effect on that creature for the duration of the spell.","Ultimate Combat"
"Companion Mind Link","enchantment","charm","mind-affecting","druid 3, ranger 3","1 standard action","V, S","0","close (25 ft. + 5 ft./2 levels)","","","your animal companion","1 minute/level","0","0","","","The link between you and your animal companion becomes stronger. As long as you are within line of sight of your animal companion, you can telepathically communicate with it as if you two shared a language. Also, as long as you are within line of sight of the animal companion, you can push your animal companion a swift action instead of a move action, and you do not need to succeed at Handle Animal checks to handle your animal companion. Such checks automatically succeed.","Ultimate Combat"
"Compel Hostility","enchantment","compulsion","mind-affecting","bard 1, cleric/oracle 1, inquisitor 1, paladin 1, ranger 1, summoner/unchained summoner 1, witch 1, psychic 1, mesmerist 1, medium 1","1 standard action","V, S, M (a drop of your blood)","0","personal","","","you","1 round/level","0","0","see text","see text","Whenever a creature you can see that threatens you makes an attack against one of your allies, as an immediate action, you can compel that creature to attack you instead. When you compel a creature to attack you, you must first overcome that creature's spell resistance, and the creature can attempt a Will saving throw to ignore the compulsion.  A summoner casting this spell can choose his eidolon as the target of the spell.","Ultimate Combat"
"Damp Powder","transmutation","","","druid 1, sorcerer/wizard 1, witch 1","1 standard action","V, S, M/DF (a damp piece of cotton)","0","close (25 ft. + 5 ft./2 levels)","","","1 loaded firearm","instantaneous","0","0","Will negates (object)","yes (object)","This spell causes ammunition already loaded into the target firearm is ruined with moisture. Any attempt to fire that ammunition fails, with no chance for misfire, and the user must then take a full-round action to clear the weapon before reloading and firing it. If aware of this spell's effect prior to firing the altered ammunition (a DC 16 Spellcraft check to identify the spell being cast or similar effect), the firearm's user can spend a standard action to clear the altered ammunition from the firearm. Doing so destroys that ammunition.","Ultimate Combat"
"Darkvision, Communal","transmutation","","","alchemist 3, antipaladin 3, ranger 4, sorcerer/wizard 3, occultist 3, psychic 3","1 standard action","V, S, M (either a pinch of dried carrot or an agate)","0","touch","","","creatures touched","1 hour/level","0","0","Will negates (harmless)","yes (harmless)","This spell functions like darkvision, except you may divide the duration in 1-hour intervals among the creatures touched.","Ultimate Combat"
"Daybreak Arrow","evocation","","light","cleric/oracle 3, inquisitor 3, paladin 3, occultist 3","1 standard action","V, S","0","touch","","","up to 50 pieces of ammunition, all of which must be together at the time of casting","10 minutes/level","0","0","Fortitude negates (harmless, object)","yes (harmless, object)","You cause ammunition, including shuriken, to exude radiant energy. Creatures that take penalties in bright light take these penalties for 1 round after being struck by such ammunition. Undead and creatures harmed by sunlight take an additional 1d6 points of damage from such projectiles. This extra damage and half of any other damage you deal with an affected projectile results directly from radiant energy and is not subject to damage resistance. Such a projectile sheds light as if it were a sunrod for 1 round after it is fired or thrown.","Ultimate Combat"
"Deadly Juggernaut","necromancy","","death","antipaladin 3, cleric/oracle 3, inquisitor 3, paladin 3","1 standard action","V, S","0","personal","","","you","1 minute/level","0","0","","","With every enemy life you take, you become increasingly dangerous and difficult to stop. During the duration of the spell, you gain a cumulative +1 luck bonus on melee attack rolls, melee weapon damage rolls, Strength checks, and Strength-based skill checks as well as DR 2/- each time you reduce a qualifying opponent to 0 or few hit points (maximum +5 bonus and DR 10/-) with a melee attack. A qualifying opponent has a number of Hit Dice equal to or greater than your Hit Dice -4.","Ultimate Combat"
"Deadeye's Lore","divination","","","bard 1, cleric/oracle 1, druid 1, inquisitor 1, ranger 1","1 round","V, S","0","personal","","","you","1 hour/level","0","0","","","While subject to this spell, you take upon yourself the mantle of the hunter, channeling the insights of the spirits of the wild. You gain a +4 sacred bonus on all Survival checks for the duration of the spell, and you do not have to move at half your speed while traveling through the wilderness or while tracking.","Ultimate Combat"
"Debilitating Portent","enchantment","compulsion","mind-affecting","cleric/oracle 4, witch 4, psychic 4, spiritualist 4","1 standard action","V, S, DF","0","medium (100 ft. + 10 ft./level)","","","one creature","1 round/level (D) see text","1","0","none","yes","The target is surrounded by a glowing green aura of ill fate. Each time the spell's subject makes an attack or casts a spell, it must succeed at a Will saving throw with a DC = 10 + 1/2 caster level + Charisma (in the case of oracles), Intelligence (in the case of witches), or Wisdom (in the case of clerics). If it fails the saving throw, it deals half damage with the attack or spell. You can dismiss this spell as an immediate action when the target confirms a critical hit; doing so negates the critical hit. The attack that you negated still hits, but only deals half damage.","Ultimate Combat"
"Delay Poison, Communal","conjuration","healing","","alchemist 3, bard 3, cleric/oracle 3, druid 3, inquisitor 3, paladin 3, ranger 3, witch 3","1 standard action","V, S, DF","0","touch","","","creatures touched","1 hour/level","0","0","Fortitude negates (harmless)","yes (harmless)","This spell functions like delay poison, except you divide the duration in 1-hour intervals among the creatures touched.","Ultimate Combat"
"Destabilize Powder","transmutation","","","sorcerer/wizard 2, witch 2","1 standard action","V, S, M (a few drops of liquor)","0","close (25 ft. + 5 ft./2 levels)","","","1 loaded firearm","instantaneous","0","0","Will negates (object)","yes (object)","This spell makes the ammunition in the target firearm is prone to misfire. Increase the misfire range by 1 + 1 per five caster levels (maximum +5) for the ammunition currently loaded into that firearm. If aware of this spell's effect prior to firing the altered ammunition (a DC 17 Spellcraft check to identify the spell being cast or similar effect), the firearm's user can spend a standard action to clear the altered ammunition from the firearm. Doing so destroys that ammunition.","Ultimate Combat"
"Discovery Torch","evocation","","light","bard 2, cleric/oracle 3, inquisitor 2","1 round","V, S","0","touch","","","object touched","10 minutes/level","0","0","none","no","An object you touch emanates a 20-foot radius of bright light. The effect looks like a regular flame but creates no heat and uses no oxygen. Allies within the area of this light gain a +2 enhancement bonus on Perception and Sense Motive checks, as well as on Knowledge checks to identify monsters that are also within the area and their special powers and vulnerabilities.  When an inquisitor casts this spell, the light emanation doubles (40-ft.-radius emanation) while that inquisitor has a judgment active.  Light spells counter and dispel darkness spells of an equal or lower level.","Ultimate Combat"
"Divine Arrow","transmutation","","good","paladin 2","1 standard action","V, S","0","touch","","","one projectile","1 round/level or until discharged","0","0","none","no","You imbue a projectile, such as an arrow or shuriken, with holy energy so that it deals extra damage to undead equal to that dealt by your lay on hands feature. This extra damage is not multiplied on a critical hit. Although this spell does not expend a daily use of your lay on hands class feature, you must have at least one daily use available to cast this spell. If the projectile hits a target or is destroyed before the duration ends, the spell is discharged.","Ultimate Combat"
"Dust Form","transmutation","polymorph","","alchemist 5, cleric/oracle 6, druid 6, witch 6, psychic 6","1 standard action","V, S, M (a pinch of dust gathered from a gravestone or sacred shrine)","0","personal","","","you","1 round/level","0","0","","","Upon casting this spell, you keep your relative form, but you and your equipment become composed entirely of dust. While in this dust form, you take no penalties for squeezing, and can move through spaces as if you were a creature three size categories smaller without penalty. You are also considered incorporeal, though any nonmagical attack you make deals half damage (50%). Magic attacks are unaffected, and you can still use your magic items and other equipment as normal.  If the duration ends in a square that your normal space cannot occupy, you take 3d6 damage and are shunted to the nearest open space that you can normally occupy.","Ultimate Combat"
"Effortless Armor","transmutation","","","cleric/oracle 2, inquisitor 2, magus 2, paladin 2, ranger 2, occultist 2, psychic 2","1 standard action","V, S","0","personal","","","you","1 minute/level","0","0","","","Armor you wear no longer reduces your speed. You also reduce the armor's armor check penalty by 1 + 1 per five caster levels (maximum 5).","Ultimate Combat"
"Endure Elements, Communal","abjuration","","","alchemist 3, cleric/oracle 2, druid 2, paladin 2, ranger 2, sorcerer/wizard 2, psychic 2","1 standard action","V, S","0","touch","","","creatures touched","24 hours","0","0","Will negates (harmless)","yes (harmless)","This spell functions like endure elements, except you divide the duration in 1-hour increments among the creatures touched.","Ultimate Combat"
"Energy Siege Shot","transmutation","","variable","sorcerer/wizard 5, summoner/unchained summoner 5, occultist 5","10 minutes","V, S, M (a ball of pitch)","0","close (25 ft. + 5 ft./2 levels)","","","one Large siege engine","10 minute/level","0","0","Fortitude negates (harmless, object)","yes (harmless/object)","This spell transforms any ammunition fired by the target ranged siege engine into ammunition made of pure energy. When casting the spell, the caster picks a one of the following energy types: acid, cold, electricity, fire, sonic, or force. The ammunition within the siege weapon now deals that type of energy damage on a hit, though the amount of damage dealt by the ammunition does not change, nor does it change any of the other effects of the ammunition. Unlike other forms of energy damage, this energy damage does full damage to objects. Based on the type of energy the caster chose while casting, the ammunition also gains one of the following effects.  Acid: The ammunition deals half its damage in a splash to all creatures and unattended objects within 15 feet of the target hit by the siege engine. Creatures can halve the splash damage with a Reflex saving throw. The DC of the splash is the same as the DC of the spell.  Cold: The ammunition creates an ice sheen within a 20-foot-radius burst around the target of the siege engine's attack. That sheen lasts 1d6 rounds. Creatures within the ice sheen are entangled. Any creature within the area of the ice sheen at the start of its turn takes 2d6 cold damage.  Electricity: Creatures hit by the siege engine attack or within 15 feet of the attack are staggered for 1 round.  Fire: Creatures and wood objects within 15 feet of the attack may catch on fire (Core Rulebook 444 and page 164 of this book).  Sonic: Creatures hit by the attack or within 20 feet of the attack must succeed at a Fortitude saving throw or be deafened for one hour. The DC of this effect is the same as the spell DC.  Force: No extra effect.","Ultimate Combat"
"Energy Siege Shot, Greater","transmutation","","variable","sorcerer/wizard 6, summoner/unchained summoner 6, occultist 6","10 minutes","V, S, M (a ball of pitch)","0","close (25 ft. + 5 ft./2 levels)","","","one siege engine of any size","10 minute/level","0","0","Fortitude negates (harmless, object)","yes (harmless/object)","This spell functions like energy shot, except it can target siege engines of any size, not just Large siege engines.","Ultimate Combat"
"Fabricate Bullets","transmutation","","","sorcerer/wizard 1","1 round","V, S, M (1 pound of lead or other soft metal worth 2 gp)","1","touch","","","1 pound of soft metal","instantaneous","0","0","none","no","You convert 1 pound of lead into bullets. When you cast this spell, you decide whether you create normal sling bullets, firearm bullets, or firearm pellets. The spell creates two sling bullets, 30 firearm bullets, or 10 uses of pellets.","Ultimate Combat"
"Fiery Shuriken","conjuration","creation","fire","sorcerer/wizard 2","1 standard action","V, S, M (a pinch of sulfur and a single shuriken worth 2 sp)","0","close (25 ft. + 5 ft./2 levels)","","Two or more fiery shuriken","","1 round/level (D)","1","0","none","yes","You call forth two fiery projectiles resembling shuriken, plus one more for every two caster levels beyond 3rd (to a maximum of eight shuriken at 15th level), which hover in front of you. When these shuriken appear, you can launch some or all of them at the same target or different targets. Each shuriken requires a ranged touch attack roll to hit and deals 1d8 points of fire damage. You provoke no attacks of opportunity when launching them.  Any shuriken you do not launch as part of casting this spell remains floating near you for the spell's duration. On rounds subsequent to your casting of this spell, you can spend a swift action to launch one of these remaining shuriken or a standard action to launch any number of these remaining shuriken. If you fail to launch a shuriken before the duration ends, that shuriken disappears and is wasted.","Ultimate Combat"
