"name","school","subschool","descriptor","spell_level","casting_time","components","costly_components","range","area","effect","targets","duration","dismissible","shapeable","saving_throw","spell_resistance","description","source"
"Track Ship","divination","scrying","travel","bard 2, cleric/oracle 2, sorcerer/wizard 2","1 standard action","V, S, F (piece of ship)","0","see text","","magical icon","","1 hour/level","0","0","Will negates (object)","yes (object)","In order to cast this spell, you must have a piece of the ship you wish to track. Merchants often preserve slivers from their trade ships specifically for this purpose. You also need a nautical chart.  When you cast this spell, an icon of the targeted ship appears on the nautical chart. The icon moves as the ship moves for the duration of this spell. If the ship is not within the area delineated by the chart, the spell fails. If the ship is reduced to 0 or fewer hit points, its icon changes from a ship to a skull and crossbones.","Pirates Of The Inner Sea"
"Unseen Crew","conjuration","creation","","bard 4, sorcerer/wizard 5, summoner/unchained summoner 5, witch 5","1 standard action","V, S, M","0","long (400 ft. + 40 ft./level)","","one invisible sailor per level","","1 day/level","0","0","none","no","An unseen crew member is an invisible, shapeless force that performs the duties of one crew member. It can tie off ropes, hoist sails, swab decks, and other such duties. An unseen crew member possesses no other skills. It cannot fight, speak, or even defend itself.  An unseen crew member has a Strength score of 10 and a Profession (sailor) score equal to half your character level plus your Intelligence modifier (for witches and wizards) or your Charisma modifier (for bards, sorcerers, and summoners). It cannot fly, but it can climb, swim, or walk with a base speed of 20 feet.  An unseen crew member cannot be killed, but it dissipates if it takes more than 1 point of damage per caster level you possess from area attacks (it gets no saves against attacks). If you attempt to send an unseen crew member beyond the spell's range (measured from your current position), the crew member ceases to exist.","Pirates Of The Inner Sea"
"Advanced Scurvy","necromancy","","disease, evil","cleric/oracle 1, druid 1","1 standard action","V, S","0","touch","","","living creature touched","instantaneous","0","0","Fortitude negates","yes","The subject contracts an advanced form of scurvy. He becomes constantly fatigued, suffers from bone pain (-1 penalty on Strength-and Dexterity-based checks), wounds easily (add +1 point of damage to any bleed effects affecting the target), experiences loose teeth, and is slow to heal (natural healing occurs at half the normal rate). Scurvy can be treated magically or can be overcome with proper nutrition; eating the right foods ends the fatigue and bone pain within 1-2 days and provides a full cure 2d6 days after that.","AP 55"
"Cloud Of Seasickness","conjuration","creation","poison","cleric/oracle 2, druid 2, sorcerer/wizard 2","1 standard action","V, S, M (a piece of seaweed)","0","close (25 ft. + 5 ft./2 levels)","","cloud spreads in 20-ft. radius, 20 ft. high","","1 round/level","0","0","Fortitude negates; see text","no","This spell functions like stinking cloud, except as noted above and that the vapors make creatures sickened instead of nauseated.  Cloud of seasickness can be made permanent with a permanency spell (requiring a 9th-level caster and costing 2,500 gp). A permanent cloud of seasickness dispersed by wind reforms in 10 minutes.","AP 55"
"Submerge Ship","transmutation","","","cleric/oracle 7, sorcerer/wizard 7","1 minute","V, S, M/DF (a glass marble or piece of soap)","0","touch","","","1 sailing vessel","10 minutes/level","0","0","Will negates (harmless)","no","When this spell is cast upon a vessel, the ship is surrounded by a protective bubble of constantly replenishing, breathable air and sinks beneath the waves. For the duration of the spell, the ship can travel beneath the water as easily as it did above. While under the effects of this spell, the ship has magical propulsion that gives it a maximum speed of 120 feet and an acceleration of 30 feet (see the Skull & Shackles Player's Guide for details). The ship's pilot uses the normal sailing skill to control the ship while under this spell's effects, and can command it to dive and ascend as part of the vessel's normal movement. Despite the magical propulsion, the ship still requires its crew to perform its normal functions.  The spell protects the ship and all aboard from the dangers of drowning and pressure, but not from damage from outside obstacles or creatures. The bubble cannot be used offensively and prevents an affected ship from rising into a space that won't accommodate it (like a sea cave too small to contain it or under another vessel). Creatures can enter or leave the bubble at will, but those outside the sphere cannot be forced inside against their will, the sphere proving substantial enough that such creatures may choose whether to enter or to slip away along its sides. At the end of the spell's duration the bubble pops, causing a ship still underwater at that time to gain the sinking condition. This spell has no effect if cast upon a ship in water that cannot cover the vessel entirely.  Although largely beneficial, this spell can be cast on a ship whose pilot does not want to submerge her vessel. The ship itself uses its Will saving throw to resist this effect.","AP 56"
"Heroic Fortune","evocation","","","alchemist 2, bard 2, cleric/oracle 2, paladin 3","1 standard action","V, S, DF, M (diamond dust worth 100 gp)","1","touch","","","creature touched","1 round/level","0","0","Will negates (harmless)","no","This spell grants 1 hero point to the target. This hero point must be spent before the duration expires, or it is lost. The bonus hero point is spent before any other hero points the target might possess.","APG"
"Heroic Fortune, Mass","evocation","","","bard 4, cleric/oracle 5","1 standard action","V, S, DF, M (diamond dust worth 1,000 gp)","1","close (25 ft. + 5 ft./2 levels)","","","one or more creatures, no two of which can be more  than 30 ft. apart","1 round/level","0","0","Will negates (harmless)","no","This spell functions like heroic fortune, except as noted above.","APG"
"Severed Fate","enchantment","","","cleric/oracle 3, witch 2","1 standard action","V, S","0","close (25 ft. + 5 ft./2 levels)","","","one living creature","10 minutes/level","0","0","Will negates","yes","You curse the target, preventing it from drawing upon the powers of destiny. The target is shaken and cannot use hero points for the duration of the spell. This effect can be removed by dispel magic, remove curse, or other similar effects.","APG"
"Unravel Destiny","divination","","","cleric/oracle 3, sorcerer/wizard 3, witch 3","1 standard action","V, S, DF","0","short (25 ft. + 5 ft./2 levels)","","","one creature","1 round/level","0","0","Will negates","yes","You utter a dire portent, causing destiny and fate to unravel around the target. This profoundly disturbing effect causes the target to suffer a cumulative -2 penalty on all ability checks, attack rolls, saving throws, and skill checks for every hero point it possesses. The target can reduce this penalty by spending hero points normally, but it takes 2d6 points of damage for each hero point spent while this spell is in effect.","APG"
"Embrace Destiny","divination","","","oracle 1, sorcerer/wizard 2, witch 2","1 standard action","V, S","0","personal","","","you","1 round/level (see text)","0","0","","","Upon completing this spell, roll a single d20 and record the result. At any point during the duration of this spell, you may use that roll for a single ability check, attack roll, initiative check, saving throw, or skill check, using the recorded result in place of a roll. This spell cannot be used to replace a roll that has already been made; the recorded result must be used instead of a roll. Once you have used this recorded result or the duration of the spell ends, the spell's effect ends. You can't have more than one instance of embrace destiny active on you at the same time.","Lost Kingdoms"
"Groundswell","transmutation","","earth","cleric/oracle 2, druid 2, magus 2, ranger 2","1 standard action","V, S","0","touch","","","creature touched","1 minute/level","0","0","Fortitude negates (harmless)","yes (harmless)","This spell allows the target to cause the ground to rise up beneath him. As a swift action, the target can cause the ground to rise 5 feet, while all adjacent squares are treated as steep slopes (Core Rulebook 428). The groundswell precludes flanking from creatures standing at lower elevations than the target. If the target moves after creating a groundswell, the ground returns to its normal elevation at the end of his turn; otherwise, it remains in place until the target moves or uses a swift action to return the ground to normal. A groundswell cannot increase elevation of the ground beyond 5 feet.","Advanced Race Guide"
"Ironbeard","transmutation","","","antipaladin 1, cleric/oracle 1, magus 1, paladin 1, ranger 1","1 standard action","V, S","0","touch","","","creature touched","1 minute/level","0","0","Fortitude negates (harmless)","yes (harmless)","This spell causes a brushy beard of stiff iron to erupt from the face of a willing target. The ironbeard grants a +1 armor bonus to AC, and this bonus stacks with any armor worn by the creature. The ironbeard may also be used as a weapon equivalent to cold iron armor spikes. The ironbeard makes it difficult to speak, so any spellcasting with a verbal component has a 20% spell failure chance.","Advanced Race Guide"
"Toilsome Chant","enchantment","compulsion","mind-affecting","bard 1","see text","V, S","0","close (25 ft. + 5 ft./2 levels)","","","one living creature","see text","0","0","Will negates (harmless)","yes (harmless)","You can cast this spell as part of the action to begin an inspire competence bardic performance. The benefit of inspire competence persists for as long as is necessary to complete the target's next skill check using the chosen skill (up to a maximum of 1 hour per caster level), even if you cease your bardic performance.","Advanced Race Guide"
"Blend","illusion","glamer","","alchemist 1, druid 1, magus 1, ranger 1, sorcerer/wizard 1, witch 1, shaman 1, psychic 1, mesmerist 1","1 standard action","S","0","personal","","","you","10 minutes/level","0","0","","","You draw upon your elven link to the wilderness to change the coloration of yourself and your equipment to match that of your surroundings. This grants you a +4 circumstance bonus on Stealth checks and allows you to make Stealth checks without cover or concealment, but only while you move no more than half your base speed or less. If you move more than half your base speed on your turn, you gain no benefit from this spell until the start of your next turn. If you make an attack, this spell ends (as invisibility).","Advanced Race Guide"
"Ward Of The Season","abjuration","","","cleric/oracle 4, druid 3, ranger 3, witch 3, shaman 3","1 standard action","V, S","0","touch","","","one creature","1 hour/level","0","0","Will negates (harmless)","no","This spell harnesses the power of the seasons to protect the target and grant a number of bonuses. This spell has one of four different effects. The caster of the spell can select any one of the following four effects, but can change the effect as a standard action that reduces the total remaining duration by 1 hour.  Spring: The target is wrapped in light vines, culminating in a crown of bright, beautiful flowers. While the spell remains in effect, the target is immune to bleed effects and regains 1 hit point per round whenever below 0 hit points, as long as the target is still alive. This stabilizes the target. For each hit point restored in this way, the spell's total remaining duration is reduced by 1 hour.  Summer: The target is surrounded by tiny motes of light. While the spell remains in effect, the target's base speed increases 10 feet. The target may instead increase its base speed by 30 feet for 1 round by reducing the spell's total remaining duration by 1 hour.  Fall: A cloak of autumn leaves appears on the target. While the spell remains in effect, the target gains a +2 morale bonus on Fortitude saves. The target can decide to roll twice on any saving throw against disease or poison and take the higher result by reducing the spell's total remaining duration by 1 hour.  Winter: A flutter of snow and crisp air surrounds the target. While this spell remains in effect, the target automatically succeeds at Acrobatics skill checks made to avoid falling while moving across slick or narrow surfaces. The target can move freely through difficult terrain for 1 round by reducing the spell's remaining duration by 1 hour. Difficult terrain created by magic affects the target normally.","Advanced Race Guide"
"Whispering Lore","divination","","","cleric/oracle 2, druid 1, ranger 1, witch 1, psychic 1, medium 1","1 full-round action","V, S, M/DF (an owl's beak)","0","personal","","","you","10 minutes/level (D)","1","0","","","Upon casting this spell, you are able to gain knowledge from the land itself. As you walk through the terrain, it whisper information in a language you understand, though the whispering is so rambling it is hard to distinguish useful information. This whispering grants you a +4 insight bonus on a single Knowledge skill type appropriate to the type of terrain you are in. If you are within a cold, desert, forest, jungle, mountain, plains, swamp, or water environment, you gain the bonus on Knowledge (nature) checks. If you are within an underground environment, you gain the bonus on Knowledge (dungeoneering) checks. If you are within an urban environment, you gain the bonus on Knowledge (local) checks. If you are on a plane other than the Material Plane, you gain the bonus on Knowledge (planes) checks. If you enter a new terrain, you lose the previous terrain's skill bonus and gain the new bonus.","Advanced Race Guide"
"Death From Below","abjuration","","","bard 3, sorcerer/wizard 2, bloodrager 2","1 standard action","V, S","0","touch","","","creature touched","1 round/level","0","0","Fortitude negates (harmless)","yes (harmless)","You grant the target a dodge bonus to its Armor Class against attacks from larger creatures. The bonus is equal to +1 for every size category the attacker is larger than the target of the spell, to a maximum of +1 per 3 caster levels. If the spell's target is a gnome, the maximum bonus is equal to +1 per 2 caster levels.","Advanced Race Guide"
"Jitterbugs","illusion","figment","mind-affecting","bard 1, sorcerer/wizard 2, psychic 2, mesmerist 1","1 standard action","V, S","0","short (25 ft. +5 ft. 2/levels)","","","one creature","1 round/level","0","0","Will negates","yes","You cause the target to perceive itself as being covered in creeping, crawling, stinging bugs. This causes the target to become jittery and unable to stay still, forcing it to constantly move and twitch. The target takes a -4 penalty on all Dexterity checks and Dexterity-based skill checks, and cannot take the delay, ready, or total defense actions.","Advanced Race Guide"
"Major Phantom Object","illusion","shadow","shadow","sorcerer/wizard 5, psychic 5, mesmerist 5","10 minutes","V, S","0","close (25 ft. + 5 ft./2 levels)","","illusory, unattended, nonmagical object, up to 1 cu. ft./level","","10 minutes/level (D)","1","0","Will negates","yes","This spell functions as the major creation spell, except as noted above and the object created is a semi-real illusion. Any creature that interacts with the object may make a Will save, with success causing the object to cease to exist. A gnome casting this spell may make a Spellcraft check in place of any Craft check required to make a complex item.","Advanced Race Guide"
"Minor Dream","illusion","figment","mind-affecting","alchemist 2, bard 3, sorcerer/wizard 3, witch 2, psychic 3, mesmerist 3, medium 2","1 minute","V, S","0","unlimited","","","you or one gnome touched","see text","0","0","none","yes","This spell functions as the dream spell, except as follows. The messenger must be yourself or a gnome touched. The message can be no longer than 20 words. If the recipient of the message is not asleep when the spell is cast, the spell automatically fails.","Advanced Race Guide"
"Minor Phantom Object","illusion","figment","mind-affecting","sorcerer/wizard 4, psychic 4, mesmerist 4","1 minute","V, S","0","0 ft.","","illusory, unattended, nonmagical object of nonliving plant matter, up to 1 cu. ft./level","","10 minutes/level (D)","1","0","Will negates","yes","This spell functions as the minor creation spell, except the object created is a semi-real illusion. Any creature that interacts with the object may make a Will save, with success causing the object to cease to exist. A gnome casting this spell may make a Spellcraft check in place of any Craft check required to make a complex item.","Advanced Race Guide"
"Recharge Innate Magic","transmutation","","","alchemist 1, bard 1, cleric/oracle 1, druid 1, inquisitor 1, magus 1, sorcerer/wizard 1, witch 1, psychic 1, mesmerist 1","1 standard action","V, S","0","personal","","","you","instantaneous","0","0","","","You channel magic energy into your own aura, recharging your innate magic abilities. You regain one use of all 0-level and 1st-level spell-like abilities you can use as a result of a racial trait.","Advanced Race Guide"
"Forgetful Slumber","enchantment","compulsion","mind-affecting","bard 4, sorcerer/wizard 4, witch 4, psychic 4, mesmerist 4","1 round","V, S, M (a few drops of river water)","0","close (25 ft. + 5 ft./2 levels)","","","one living creature","1 minute/level","0","0","Will negates","yes","This spell acts as the deeper slumber spell, but only affects one creature of 10 Hit Dice or fewer. In addition, a creature affected by this spell awakens with no knowledge of the events that led to the spell's casting. The target loses all memory from the 5 minutes prior to falling asleep. No effect short of a miracle or wish can restore memories lost by this spell.","Advanced Race Guide"
"Paragon Surge","transmutation","polymorph","","alchemist 3, cleric/oracle 3, magus 4, paladin 4, sorcerer/wizard 3, witch 3, medium 3","1 standard action","V, S","0","personal (half-elf only)","","","you","1 minute/level","0","0","","","You surge with ancestral power, temporarily embodying all the strengths of both elvenkind and humankind simultaneously, and transforming into a paragon of both races, something greater than elf or human alone. Unlike with most polymorph  effects, your basic form does not change, so you keep all extraordinary and supernatural abilities of your half-elven form as well as all of your gear.  For the duration of the spell, you receive a +2 enhancement bonus to Dexterity and Intelligence and are treated as if you possessed any one feat for which you meet the prerequisites, chosen when you cast this spell. The first time each day that you cast this spell, you must select a feat and make all the associated choices that come with it. Once that choice is made, it is set for the day and additional castings must make the exact same decisions.","Advanced Race Guide"
"Resilient Reservoir","transmutation","","","magus 3, paladin 3, sorcerer/wizard 4, witch 4, psychic 4, mesmerist 3","1 standard action","V, S","0","personal","special, see text","","","1 round/ level","0","0","none (see below)","yes","This spell creates a magical well of retribution that a caster can unleash with blinding speed.  Upon casting this spell, damage from melee attacks and touch spells gets transferred into a special pool that you then redirect before the spell's duration expires.  Each time you are struck by a melee attack or touch spell that deals hit point damage, 1 point of damage is negated and transferred into the reservoir created by this spell. The total number of points in the reservoir cannot exceed your caster level (to a maximum of 20 points at 20th level). As an immediate action, anytime before the spell's duration expires, you can release some or all of the energy of the reservoir, granting yourself an insight bonus on one skill check, attack roll, damage roll, or combat maneuver check, but you must do so before the roll is made. This bonus is equal to the number of points in the reservoir. For every five caster levels, you may call upon the reservoir one additional time (maximum of four times at 15th level).  If you are reduced to negative hit points while you are under the effect of this spell, the spell automatically release the remaining magic of the reservoir in a concussive blast of force. All creatures within a 15-foot radius take 1d6 points of force damage per 2 points remaining in the reserve (maximum of 10d6). A successful Reflex save halves this damage, and spell resistance applies to this effect.","Advanced Race Guide"
"Urban Grace","transmutation","","","alchemist 1, bard 1, ranger 1, sorcerer/wizard 1, witch 1","1 standard action","V, S","0","personal","","","you","1 minute/level","0","0","","","You become one with the city around you, allowing you to move more easily through its crowds and buildings. For the duration of this spell, your base land speed increases by 10 feet. In addition, it does not cost you 2 squares of movement to enter a square with crowds, though the crowd still provides cover to you. This ability does not allow you to enter the space of enemy creatures without making the appropriate Acrobatics check. In addition, you receive a +4 circumstance bonus on Acrobatics checks made to move across uneven urban surfaces, such as roofs and broken pavement, and on Climb checks made to scale walls and other artificial surfaces. Whenever you make an Acrobatics check to make a long jump between two buildings or artificial structures, you are always treated as if you had a running start, regardless of the actual distance traveled.","Advanced Race Guide"
"Battle Trance","enchantment","compulsion","emotion, mind-affecting","alchemist 3, antipaladin 3, cleric/oracle 4, inquisitor 3, ranger 3, witch 4","1 standard action","V, S","0","personal","","","you","1 minute/level","0","0","Will negates","yes","You are transformed into a single-minded force of destruction. You gain the ferocity monster special ability, a number of temporary hit points equal to 1d6 + your caster level (maximum +10), and a +4 morale bonus on saving throws against mind-affecting effects. You cannot use the withdraw action or willingly move away from a creature that has attacked you.  When you use this spell, you immediately take 4 points of Intelligence damage. You must make a DC 20 concentration check to cast spells, and all other concentration checks to cast spells have a -5 penalty.","Advanced Race Guide"
"Ghost Wolf","conjuration","creation","","sorcerer/wizard 4, summoner/unchained summoner 2, bloodrager 4, psychic 4","10 minutes","V, S, F (dire wolf tooth)","0","0 ft.","","","one quasi-real wolflike creature","1 hour/level (D) or 1 round/level; see text","1","0","none (see description)","no","This spell conjures a Large, quasi-real, wolflike creature made of roiling black smoke. It functions as phantom steed, except as noted above. In addition, the creature radiates an aura of fear. Any creature with fewer than 6 Hit Dice within 30 feet (except the ghost wolf ‘s rider) must make a Will save or become shaken for 1d4 rounds (this is a mind-affecting fear effect). A creature that makes its Will save is unaffected by the steed's fear aura for 24 hours.  The ghost wolf may also be used in combat. Once per round, the rider may direct the ghost wolf to attack in battle as a free action (bite +10, 1d8+6 points of damage); unlike an animal mount, this does not require a Ride check or any training. Once the ghost wolf attacks, it lasts for only 1 round per level thereafter.","Advanced Race Guide"
"Half-Blood Extraction","transmutation","","","alchemist 5, cleric/oracle 5, druid 5, sorcerer/wizard 5, witch 5, psychic 5","1 hour","V, S, M (oils and poisons worth 3,000 gp), DF","1","touch","","","willing half-orc touched","instantaneous","0","0","none","no","You transform the target half-orc into a full-blooded orc. The target loses all of its half-orc racial traits and gains the orc racial traits.","Advanced Race Guide"
"Linebreaker","transmutation","","","alchemist 1, antipaladin 1, inquisitor 1, magus 1, paladin 1, ranger 1","1 standard action","V, S","0","personal","","","you","1 minute/level","0","0","","","You gain a +20 foot bonus to your base speed when charging and a +2 bonus on combat maneuver checks made to bull rush or overrun.","Advanced Race Guide"
"Savage Maw","transmutation","","","antipaladin 1, cleric/oracle 2, druid 2, inquisitor 2, magus 2, ranger 1, psychic 2","1 standard action","V, S","0","personal","","","you","1 minute/level (D), special (see below)","1","0","","","Your teeth extend and sharpen, transforming your mouth into a maw of razor-sharp fangs. You gain a bite attack that deals 1d4 points of damage plus your Strength modifier. If you confirm a critical hit with this attack, it also deals 1 point of bleed damage. If you already have a bite attack, your bite deals 2 points of bleed damage on a critical hit. You are considered proficient with this attack. If used as part of a full-attack action, the bite is considered a secondary attack, is made at your full base attack bonus -5, and adds half your Strength modifier to its damage.  You can end this spell before its normal duration by making a bestial roar as a swift action. When you do, you can make an Intimidate check to demoralize all foes within a 30-foot radius that can hear the roar.","Advanced Race Guide"
"Blessing Of Luck And Resolve","enchantment","compulsion","mind-affecting","cleric/oracle 2, inquisitor 2, paladin 2","1 standard action","V, S","0","touch","","","one living creature touched","1 minute/level (D), special see below","1","0","Will negates (harmless)","yes (harmless)","A favored blessing of halfling clerics, this spell grants its target a +2 morale bonus on saving throws against fear effects. If the target has the fearless racial trait, it is immune to fear instead. If the target fails a saving throw against fear, it can end the spell as an immediate action to reroll the save with a +4 morale bonus, and must take the new result, even if it is worse.","Advanced Race Guide"
"Blessing Of Luck And Resolve, Mass","enchantment","compulsion","mind-affecting","cleric/oracle 6, inquisitor 6, paladin 4","1 standard action","V, S","0","close (25 ft. + 5 ft./2 levels)","","","one creature/level, no two of which can be more than 30 ft. apart","1 minute/level (D), special see below","1","0","Will negates (harmless)","yes (harmless)","This spell functions like blessing of luck and resolve, except that it affects multiple creatures.","Advanced Race Guide"
"Escaping Ward","abjuration","","","bard 2, inquisitor 2, magus 2, ranger 2, sorcerer/wizard 2","1 standard action","V, S","0","personal","","","you","1 round/level","0","0","","","This ward grants you extra maneuverability when you avoid attacks against larger foes. While affected by this spell, when you are attacked and missed by a creature that is at least one size category larger than you, you can, as an immediate action, move up to 5 feet away from the attacking creature. You can increase this movement by 5 feet for every 5 caster levels. This movement does not provoke attacks of opportunity.","Advanced Race Guide"
"Fearsome Duplicate","illusion","figment","","bard 3, inquisitor 3, sorcerer/wizard 3, witch 3, psychic 3, mesmerist 3","1 standard action","V, S","0","medium (100 ft. + 10 ft./level)","","monstrously distorted duplicate of you","","1 minute/level (D)","1","0","Will disbelief (if interacted with)","no","You create a larger and far more menacing version of yourself that you can send forth, manipulate like a puppet, and use to interact with others. You can make the duplicate  up to two size categories larger than you are and determine a theme as to how it alters your original appearance. However, this duplicate always retains some vestiges of your actual appearance. Creatures who already know you gain a +2 bonus on saving throws made to disbelieve this spell. Your duplicate has no actual substance, and you cannot use it to alter its surroundings or to attack or otherwise harm creatures it encounters. You can use the duplicate to speak, and interact verbally with creatures using the Bluff, Diplomacy, and Intimidate skills, and you gain a +2 competence bonus on Intimidate checks when using that skill through the duplicate.  You can see, hear, taste, and smell your duplicate's surroundings as if you are actually present using your Perception skill. While you also remain aware of your own immediate surroundings when controlling your duplicate, controlling it does take a toll on your senses. You take a -4 penalty on Perception checks while you control your duplicate.  The duplicate moves under your mental command, and while you need not act out its movements, you must take a standard action to control your duplicate for 1 round (concentrating on the spell) or it winks out of existence. You can maintain control of your duplicate even if you have no line of sight or line of effect to it.  The duplicate immediately winks out of existence if it is hit by an attack or in the area of a damaging effect, or if it moves beyond the maximum range of the spell.","Advanced Race Guide"
"Village Veil","illusion","figment","mind-affecting","bard 5, cleric/oracle 5, sorcerer/wizard 5, witch 5, psychic 5, mesmerist 5","1 standard action","V, S","0","long (400 ft. + 40 ft./level)","one 10-ft. cube per level","","","1 day/level","0","0","Will disbelief","yes","You throw an illusion over an area to make creatures that view or interact with it believe it has suffered some great catastrophe or calamity that renders it utterly worthless for their needs. You must set a few general guidelines when casting the spell as to the nature of this disaster (fire, tornado, bandit raid, plague, etc.), after which the illusion fills in the remaining details to make it seem realistic. When casting the spell, you can grant creatures with particular, clearly identifiable physical traits (race, gender, age category, etc.) immunity to this spell. This allows all such eligible creatures to perceive the true nature of the affected area instead of its illusory appearance. Creatures without this immunity that fail their saving throws always perceive the affected area as having absolutely nothing of interest or worth to them. Unless they have reason for suspicion, they always move on without closely investigating the area. Creatures with sufficient reasons for suspicion who do choose to investigate the area gain another saving throw, this one with a +2 bonus, as they enter the village and directly interact with the illusion.  You can expand the area of this spell by casting it multiple times. Each time you do, you must effectively ""attach"" the spell to the existing area by using the same disaster and granting the same sorts of creatures immunity to its effects. If you fail to do this, the entire illusion, no matter how large, disappears.","Advanced Race Guide"
"Bestow Insight","enchantment","compulsion","","bard 2, cleric/oracle 3, inquisitor 2, sorcerer/wizard 2, witch 2, psychic 2, mesmerist 2, medium 2","1 standard action","V, S","0","touch","","","one creature touched","1 minute/level","0","0","Will negates (harmless)","yes (harmless)","When casting this spell, choose a single skill that you have at least one rank in. The target gains a +2 insight bonus on skill checks with this skill and is considered trained in that skill. The insight bonus increases by 1 for every four levels of the caster (maximum +6). Furthermore, once before the spell's duration, the target can choose to roll two checks and take the greater result. Doing so ends the spell's other effects.","Advanced Race Guide"
"Black Mark","necromancy","","curse, fear","druid 7, witch 7","1 standard action","V, S, M (a flask of seawater)","0","touch","","","one creature","permanent","0","0","Will negates","yes","You mark the target with a black marking on its skin; the mark's exact appearance determined by you, but can be no larger than your hand. The black mark functions as a mark of justice, and when the mark is activated, the target becomes shaken anytime it is on or in the water more than a 5 feet from shore. In addition, as long as the black mark is active, the target is affected as if subject to nature's exile (Advanced Player's Guide 233), but all creatures with the aquatic or water subtype or with a swim speed are made hostile, even those not of the animal type, though non-aquatic animals are not.","Advanced Race Guide"
"Old Salt's Curse","necromancy","","curse","druid 5, witch 5, mesmerist 4","1 standard action","V, S, M (a flask of seawater)","0","touch","","","one creature","permanent","0","0","Will negates","yes","You inflict a curse of the roiling sea upon the target, making it permanently sickened. Anytime the target is on or in the water more than a mile from shore, it also becomes staggered with seasickness. This curse cannot be dispelled, though remove curse or break enchantment can negate it.","Advanced Race Guide"
"Sacred Space","evocation","","good","cleric/oracle 2, paladin 2","1 standard action","V, S, M (a vial of ambrosia)","0","close (25 ft. + 5 ft./2 levels)","20-ft.-radius emanation","","","2 hours/level","0","0","none","no","This spell sanctifies an area with heavenly power. The DC to resist spells or spell-like abilities with the good descriptor or channeled energy that damages evil outsiders (as when using Alignment Channel) increases by +2. In addition, evil outsiders take a -1 penalty on attack rolls, damage rolls, and saving throws, and they cannot be called or summoned into a sacred space. If the sacred space contains an altar, shrine, or other permanent fixture dedicated to your deity, pantheon, or good-aligned higher power, the modifiers given above are doubled. You cannot cast sacred space in an area with a permanent fixture dedicated to a deity other than yours.","Advanced Race Guide"
"Truespeak","divination","","","bard 4, cleric/oracle 6, sorcerer/wizard 5, witch 5, psychic 5, mesmerist 4","1 standard action","V","0","personal","","","you","1 minute/level","0","0","","","You can communicate with any creature that is not mindless. As long as you can be heard, your speech is understandable to all creatures, each of which hears you as though you were conversing in its language or other natural mode of communication, and you hear their responses as though in your own native language. You may ask questions and receive answers, though this spell does not make creatures more friendly or cooperative than normal, and non-sentient creatures may give limited responses. While using truespeak, your language-dependent effects can affect any creature that is not mindless.","Advanced Race Guide"
"Veil Of Heaven","abjuration","","good","paladin 1","1 standard action","V, S, DF","0","personal or 5 ft.; see text","","","you or all creatures within 5 ft.; see text","10 minutes/level (D)","1","0","Will half","none","You surround yourself with a veil of positive energy, making it harder for evil outsiders to harm you. For the duration of this spell, you gain a +2 sacred bonus to AC and on saves. Both of these bonuses apply only against attacks or effects created by outsiders with the evil subtype. You can dismiss this spell as a swift action to deal 1d8 points of damage + 1 point per paladin level to all such outsiders within 5 feet. A Will save halves this damage.","Advanced Race Guide"
"Nine Lives","abjuration","","","cleric/oracle 8, witch 8","1 standard action","V, S, M/DF (a cat's whisker)","0","touch","","","one creature touched","1 hour/level","0","0","Will negates (harmless)","yes (harmless)","Despite its name, this powerful ward does not grant the target multiple lives, but rather gives the target the ability to get out of trouble and relieves harmful effects and conditions. For the spell's duration, the target can use any of the following abilities as an immediate action, but only up to a total of nine times, at which point the spell ends.  Cat's Luck: The target can use this ability when it fails a saving throw. The target can reroll the failed saving throw, but must take the new result even if it is worse.  Fortitude: The target uses this ability when a critical hit or sneak attack is scored against it. The critical hit or sneak attack is negated and the damage is instead rolled normally.  Rejuvenate: The target uses this ability when it is reduced to 0 or fewer hit points. The target is instantly healed 3d6 points of damage. If enough hit points are regained to bring the target to positive hit points, it does not fall unconscious. If it is not enough to leave the target with positive hit points, the target automatically stabilizes. Both of these effects work even if the damage was originally enough to kill the target.  Shake Off: The target uses this ability when it is under the effects of any of the following conditions: blinded, confused, cowering, dazed, dazzled, entangled, exhausted, fatigued, frightened, nauseated, panicked, shaken, sickened, or staggered. Using this ability ends one of those conditions.  Shimmy Out: The target uses this ability when it is grappled or pinned. The target automatically escapes the grapple as if it had succeeded at an Escape Artist check to escape the grapple.  Stay Up: The target uses this ability when it is tripped or otherwise knocked prone. The target steadies itself and stays upright.","Advanced Race Guide"
"Steal Breath","transmutation","","air","bard 2, druid 2, sorcerer/wizard 2, witch 2, bloodrager 2, psychic 2, mesmerist 2","1 standard action","V, S","0","close (25 ft. + 5 ft./2 levels)","","","one living creature","1 round (see text)","0","0","Fortitude negates; see text","yes","You pull the breath from a creature's lungs, dealing damage and leaving it unable to speak, use breath weapons, or cast spells with verbal components. If the target fails its saving throw, it takes 2d6 points of damage, and it cannot speak, use breath weapons, or anything else requiring breathing, and a visible line of swirling air leaves the target's mouth and enters your mouth.  If, during the duration, the target moves out of range or line of effect to you, the spell immediately ends. This spell has no effect on creatures that do not need to breathe air.","Advanced Race Guide"
